uID,variable1,variable2,factor
7008,11,9,GlobalFirst
7016,10,5,GlobalFirst
7045,8,6,GlobalFirst
7076,8,8,GlobalFirst
7113,10,9,GlobalFirst
7134,8,10,GlobalFirst
7146,11,11,GlobalFirst
7167,7,3,GlobalFirst
7168,10,8,GlobalFirst
7187,5,9,GlobalFirst
7221,10,11,GlobalFirst
7259,8,10,GlobalFirst
7286,8,3,GlobalFirst
7290,10,9,GlobalFirst
7344,9,6,GlobalFirst
7382,10,10,GlobalFirst
7411,10,3,GlobalFirst
7413,11,11,GlobalFirst
7449,3,10,GlobalFirst
7454,8,7,GlobalFirst
7499,3,6,GlobalFirst
7506,9,6,GlobalFirst
7581,11,11,GlobalFirst
7634,8,9,GlobalFirst
7644,5,3,GlobalFirst
7667,5,6,GlobalFirst
7709,8,9,GlobalFirst
7748,8,9,GlobalFirst
7769,9,9,GlobalFirst
7787,7,5,GlobalFirst
7850,10,10,GlobalFirst
7868,8,9,GlobalFirst
7869,3,3,GlobalFirst
7920,6,7,GlobalFirst
7933,8,2,GlobalFirst
7936,6,1,GlobalFirst
7937,7,7,GlobalFirst
7978,3,9,GlobalFirst
7990,10,7,GlobalFirst
8030,6,4,GlobalFirst
84,9,10,SpecificFirst
106,7,7,SpecificFirst
147,10,7,SpecificFirst
196,5,7,SpecificFirst
211,9,11,SpecificFirst
246,8,9,SpecificFirst
331,11,11,SpecificFirst
340,6,3,SpecificFirst
366,9,6,SpecificFirst
440,9,10,SpecificFirst
524,10,7,SpecificFirst
569,8,9,SpecificFirst
615,1,10,SpecificFirst
639,2,2,SpecificFirst
656,5,5,SpecificFirst
719,6,4,SpecificFirst
775,6,9,SpecificFirst
796,10,6,SpecificFirst
831,6,8,SpecificFirst
835,8,8,SpecificFirst
845,8,8,SpecificFirst
897,6,6,SpecificFirst
911,8,9,SpecificFirst
917,10,9,SpecificFirst
991,10,5,SpecificFirst
1025,6,7,SpecificFirst
1067,6,8,SpecificFirst
1071,10,10,SpecificFirst
1077,7,9,SpecificFirst
1079,8,10,SpecificFirst
1101,10,6,SpecificFirst
1135,1,6,SpecificFirst
1172,11,9,SpecificFirst
1174,8,9,SpecificFirst
1201,9,9,SpecificFirst
1220,6,5,SpecificFirst
1226,9,10,SpecificFirst
1247,10,7,SpecificFirst
1289,5,7,SpecificFirst
1302,8,8,SpecificFirst
1317,9,9,SpecificFirst
1346,8,8,SpecificFirst
1398,10,10,SpecificFirst
1461,7,6,SpecificFirst
1468,1,6,SpecificFirst
1478,7,8,SpecificFirst
1657,6,10,SpecificFirst
1675,1,11,SpecificFirst
1709,11,11,SpecificFirst
1716,10,7,SpecificFirst
1723,10,8,SpecificFirst
1737,11,11,SpecificFirst
1743,11,10,SpecificFirst
1747,4,7,SpecificFirst
1761,11,10,SpecificFirst
1768,8,7,SpecificFirst
1834,11,8,SpecificFirst
1858,10,9,SpecificFirst
1881,9,10,SpecificFirst
1891,4,7,SpecificFirst
1979,11,6,SpecificFirst
2012,8,7,SpecificFirst
2026,10,9,SpecificFirst
2038,2,8,SpecificFirst
2040,5,8,SpecificFirst
2055,8,6,SpecificFirst
2082,6,8,SpecificFirst
2100,9,7,SpecificFirst
2165,8,7,SpecificFirst
2171,8,7,SpecificFirst
2204,5,9,SpecificFirst
2205,5,4,SpecificFirst
2263,6,9,SpecificFirst
2268,1,4,SpecificFirst
2394,5,9,SpecificFirst
2429,10,9,SpecificFirst
2447,9,9,SpecificFirst
2456,5,5,SpecificFirst
2473,10,5,SpecificFirst
2489,1,9,SpecificFirst
2506,8,7,SpecificFirst
2619,5,7,SpecificFirst
2643,10,5,SpecificFirst
2675,11,9,SpecificFirst
2734,11,6,SpecificFirst
2749,5,6,SpecificFirst
2752,11,10,SpecificFirst
2907,10,10,SpecificFirst
2924,11,8,SpecificFirst
2954,7,7,SpecificFirst
2986,6,10,SpecificFirst
3004,4,6,SpecificFirst
3019,9,9,SpecificFirst
3063,6,11,SpecificFirst
3081,11,3,SpecificFirst
3093,8,9,SpecificFirst
3103,9,8,SpecificFirst
3237,9,7,SpecificFirst
3341,6,7,SpecificFirst
3355,8,9,SpecificFirst
3362,2,7,SpecificFirst
3387,5,3,SpecificFirst
3415,6,9,SpecificFirst
3444,10,7,SpecificFirst
3482,9,9,SpecificFirst
3490,6,8,SpecificFirst
3531,11,11,SpecificFirst
3550,10,6,SpecificFirst
3574,11,10,SpecificFirst
3607,9,6,SpecificFirst
3625,7,9,SpecificFirst
3727,8,9,SpecificFirst
3799,5,8,SpecificFirst
3826,11,7,SpecificFirst
3831,1,5,SpecificFirst
3843,7,6,SpecificFirst
3936,9,10,SpecificFirst
3947,10,9,SpecificFirst
3967,6,7,SpecificFirst
4014,5,7,SpecificFirst
4036,4,11,SpecificFirst
4054,11,9,SpecificFirst
4107,8,8,SpecificFirst
4146,9,9,SpecificFirst
4167,8,9,SpecificFirst
4189,5,3,SpecificFirst
4207,10,8,SpecificFirst
4323,6,8,SpecificFirst
4373,6,9,SpecificFirst
4402,8,8,SpecificFirst
4428,6,9,SpecificFirst
4508,8,11,SpecificFirst
4529,6,9,SpecificFirst
4550,6,10,SpecificFirst
4577,8,8,SpecificFirst
4664,4,10,SpecificFirst
4751,11,7,SpecificFirst
4762,10,10,SpecificFirst
4774,1,9,SpecificFirst
4810,7,10,SpecificFirst
4820,6,5,SpecificFirst
4884,6,7,SpecificFirst
4885,4,8,SpecificFirst
4946,8,4,SpecificFirst
4960,1,6,SpecificFirst
4980,7,7,SpecificFirst
5003,5,7,SpecificFirst
5062,6,8,SpecificFirst
5093,8,7,SpecificFirst
5145,11,7,SpecificFirst
5173,8,10,SpecificFirst
5174,11,3,SpecificFirst
5198,8,7,SpecificFirst
5224,5,9,SpecificFirst
5311,6,1,SpecificFirst
5343,1,7,SpecificFirst
5355,10,10,SpecificFirst
5386,7,7,SpecificFirst
5391,11,9,SpecificFirst
5395,8,7,SpecificFirst
5420,8,8,SpecificFirst
5474,6,8,SpecificFirst
5508,7,9,SpecificFirst
5628,5,3,SpecificFirst
5643,6,7,SpecificFirst
5665,4,3,SpecificFirst
5666,11,11,SpecificFirst
5675,7,8,SpecificFirst
5711,7,9,SpecificFirst
5776,6,8,SpecificFirst
5815,1,1,SpecificFirst
5838,1,7,SpecificFirst
5859,11,11,SpecificFirst
5895,11,11,SpecificFirst
5947,6,7,SpecificFirst
5948,3,8,SpecificFirst
5986,11,11,SpecificFirst
6009,10,6,SpecificFirst
6011,6,7,SpecificFirst
6041,8,8,SpecificFirst
6051,6,8,SpecificFirst
6122,6,5,SpecificFirst
6142,5,8,SpecificFirst
6146,1,8,SpecificFirst
6168,4,6,SpecificFirst
6296,10,9,SpecificFirst
6345,7,10,SpecificFirst
6375,8,6,SpecificFirst
6403,7,6,SpecificFirst
6416,11,11,SpecificFirst
6430,6,9,SpecificFirst
6440,9,10,SpecificFirst
6497,8,9,SpecificFirst
6592,8,10,SpecificFirst
6601,11,8,SpecificFirst
6612,11,11,SpecificFirst
6620,10,8,SpecificFirst
6622,9,8,SpecificFirst
6645,10,7,SpecificFirst
6665,11,8,SpecificFirst
6672,9,9,SpecificFirst
6711,8,11,SpecificFirst
6725,8,8,SpecificFirst
6770,10,9,SpecificFirst
6817,7,6,SpecificFirst
6840,9,11,SpecificFirst
6849,11,4,SpecificFirst
6948,8,8,SpecificFirst
6970,9,9,SpecificFirst
6972,10,5,SpecificFirst
7011,6,8,SpecificFirst
7103,5,11,SpecificFirst
7151,7,6,SpecificFirst
7152,6,8,SpecificFirst
7200,10,8,SpecificFirst
7227,2,4,SpecificFirst
7239,8,10,SpecificFirst
7244,10,7,SpecificFirst
7402,11,10,SpecificFirst
7453,10,6,SpecificFirst
7465,10,8,SpecificFirst
7466,6,10,SpecificFirst
7474,6,7,SpecificFirst
7480,1,4,SpecificFirst
7487,8,11,SpecificFirst
7495,9,8,SpecificFirst
7534,6,9,SpecificFirst
7551,6,11,SpecificFirst
7560,11,11,SpecificFirst
7663,7,9,SpecificFirst
7666,1,6,SpecificFirst
7726,5,8,SpecificFirst
7735,6,7,SpecificFirst
7736,11,9,SpecificFirst
7751,6,5,SpecificFirst
7770,5,5,SpecificFirst
7776,4,5,SpecificFirst
7777,9,8,SpecificFirst
7817,11,8,SpecificFirst
7829,1,8,SpecificFirst
7836,9,9,SpecificFirst
7851,8,9,SpecificFirst
7857,6,9,SpecificFirst
7862,8,9,SpecificFirst
7875,6,8,SpecificFirst
7880,11,4,SpecificFirst
7887,6,3,SpecificFirst
7888,11,10,SpecificFirst
7952,9,7,SpecificFirst
8027,7,6,SpecificFirst
33,11,8,SpecificFirst
35,10,8,SpecificFirst
38,10,8,SpecificFirst
90,6,1,SpecificFirst
116,9,6,SpecificFirst
120,10,8,SpecificFirst
135,11,10,SpecificFirst
142,6,6,SpecificFirst
154,10,10,SpecificFirst
183,1,2,SpecificFirst
201,11,10,SpecificFirst
272,10,8,SpecificFirst
311,6,3,SpecificFirst
349,11,11,SpecificFirst
359,6,7,SpecificFirst
386,3,9,SpecificFirst
401,10,8,SpecificFirst
413,7,6,SpecificFirst
470,11,5,SpecificFirst
482,7,1,GlobalFirst
497,9,11,GlobalFirst
547,8,3,GlobalFirst
576,11,11,GlobalFirst
597,11,11,GlobalFirst
637,7,9,GlobalFirst
689,3,8,GlobalFirst
701,7,4,GlobalFirst
705,7,11,GlobalFirst
712,8,9,GlobalFirst
713,9,9,GlobalFirst
813,8,8,GlobalFirst
881,8,9,GlobalFirst
904,1,1,GlobalFirst
909,10,5,GlobalFirst
929,6,4,GlobalFirst
990,6,8,GlobalFirst
1010,6,10,GlobalFirst
1061,8,10,GlobalFirst
1074,9,9,GlobalFirst
1130,8,5,GlobalFirst
1137,11,8,GlobalFirst
1183,5,7,GlobalFirst
1199,10,10,GlobalFirst
1286,7,8,GlobalFirst
1306,6,1,GlobalFirst
1359,9,6,GlobalFirst
1375,6,4,GlobalFirst
1453,9,10,GlobalFirst
1629,7,11,GlobalFirst
1640,8,9,GlobalFirst
1662,7,8,GlobalFirst
1663,4,4,GlobalFirst
1742,5,6,GlobalFirst
1786,9,9,GlobalFirst
1817,6,1,GlobalFirst
1819,11,11,GlobalFirst
1872,8,9,GlobalFirst
1875,5,6,GlobalFirst
1909,11,9,GlobalFirst
2017,6,11,GlobalFirst
2085,8,6,GlobalFirst
2092,6,9,GlobalFirst
2105,10,11,GlobalFirst
2158,10,10,GlobalFirst
2162,6,7,GlobalFirst
2227,10,11,GlobalFirst
2264,11,11,GlobalFirst
2270,7,8,GlobalFirst
2273,8,8,GlobalFirst
2384,9,9,GlobalFirst
2438,5,7,GlobalFirst
2455,8,8,GlobalFirst
2461,10,11,GlobalFirst
2474,9,10,GlobalFirst
2543,9,11,GlobalFirst
2587,3,6,GlobalFirst
2649,8,7,GlobalFirst
2661,10,1,GlobalFirst
2708,5,7,GlobalFirst
2739,10,1,GlobalFirst
2755,7,8,GlobalFirst
2777,8,5,GlobalFirst
2895,11,7,GlobalFirst
2956,10,9,GlobalFirst
2998,8,6,GlobalFirst
3001,7,4,GlobalFirst
3010,10,9,GlobalFirst
3012,5,5,GlobalFirst
3015,4,3,GlobalFirst
3078,3,9,GlobalFirst
3102,4,2,GlobalFirst
3107,9,7,GlobalFirst
3112,10,10,GlobalFirst
3132,8,11,GlobalFirst
3194,7,8,GlobalFirst
3324,8,9,GlobalFirst
3328,9,9,GlobalFirst
3371,9,5,GlobalFirst
3391,8,9,GlobalFirst
3433,5,10,GlobalFirst
3448,11,11,GlobalFirst
3459,8,7,GlobalFirst
3507,6,2,GlobalFirst
3563,1,4,GlobalFirst
3586,10,11,GlobalFirst
3633,8,11,GlobalFirst
3638,8,6,GlobalFirst
3661,10,10,GlobalFirst
3672,11,8,GlobalFirst
3726,10,1,GlobalFirst
3736,11,6,GlobalFirst
3739,7,5,GlobalFirst
3806,1,11,GlobalFirst
3814,5,11,GlobalFirst
3821,8,8,GlobalFirst
3864,5,6,GlobalFirst
3866,11,11,GlobalFirst
3884,7,5,GlobalFirst
3887,11,5,GlobalFirst
3914,8,8,GlobalFirst
3920,9,7,GlobalFirst
3925,8,5,GlobalFirst
3935,6,6,GlobalFirst
3938,11,1,GlobalFirst
3959,6,8,GlobalFirst
4082,9,8,GlobalFirst
4119,10,11,GlobalFirst
4130,6,8,GlobalFirst
4178,6,6,GlobalFirst
4181,8,7,GlobalFirst
4206,9,7,GlobalFirst
4211,6,6,GlobalFirst
4230,8,8,GlobalFirst
4248,8,9,GlobalFirst
4278,5,2,GlobalFirst
4328,4,9,GlobalFirst
4368,7,4,GlobalFirst
4399,9,9,GlobalFirst
4492,10,8,GlobalFirst
4530,10,5,GlobalFirst
4595,6,6,GlobalFirst
4598,6,5,GlobalFirst
4694,6,6,GlobalFirst
4724,8,3,GlobalFirst
4737,9,10,GlobalFirst
4756,5,5,GlobalFirst
4769,9,8,GlobalFirst
4770,10,9,GlobalFirst
4772,8,8,GlobalFirst
4792,8,1,GlobalFirst
4817,10,10,GlobalFirst
4913,6,6,GlobalFirst
4922,9,6,GlobalFirst
4927,6,7,GlobalFirst
4988,7,8,GlobalFirst
5028,11,1,GlobalFirst
5031,8,6,GlobalFirst
5033,10,10,GlobalFirst
5053,3,1,GlobalFirst
5056,4,6,GlobalFirst
5059,10,9,GlobalFirst
5085,9,10,GlobalFirst
5097,8,11,GlobalFirst
5117,6,5,GlobalFirst
5124,2,2,GlobalFirst
5131,10,9,GlobalFirst
5165,8,3,GlobalFirst
5211,3,3,GlobalFirst
5214,5,8,GlobalFirst
5216,7,3,GlobalFirst
5281,9,11,GlobalFirst
5297,11,9,GlobalFirst
5317,8,10,GlobalFirst
5320,9,8,GlobalFirst
5322,1,1,GlobalFirst
5330,3,1,GlobalFirst
5394,8,6,GlobalFirst
5403,8,6,GlobalFirst
5439,3,6,GlobalFirst
5458,8,7,GlobalFirst
5459,10,9,GlobalFirst
5495,8,1,GlobalFirst
5552,8,9,GlobalFirst
5562,8,9,GlobalFirst
5586,8,10,GlobalFirst
5630,10,6,GlobalFirst
5646,4,1,GlobalFirst
5668,9,1,GlobalFirst
5687,9,10,GlobalFirst
5709,8,11,GlobalFirst
5740,6,3,GlobalFirst
5782,4,2,GlobalFirst
5791,5,9,GlobalFirst
5799,5,5,GlobalFirst
5801,6,6,GlobalFirst
5811,9,7,GlobalFirst
5832,8,6,GlobalFirst
5867,10,9,GlobalFirst
5888,7,5,GlobalFirst
5961,6,4,GlobalFirst
5982,8,10,GlobalFirst
5993,3,4,GlobalFirst
6010,8,1,GlobalFirst
6028,11,9,GlobalFirst
6055,4,1,GlobalFirst
6061,10,10,GlobalFirst
6073,8,9,GlobalFirst
6095,8,8,GlobalFirst
6110,10,6,GlobalFirst
6157,10,8,GlobalFirst
6161,9,4,GlobalFirst
6185,7,8,GlobalFirst
6219,7,8,GlobalFirst
6231,11,11,GlobalFirst
6234,10,10,GlobalFirst
6236,7,7,GlobalFirst
6240,6,1,GlobalFirst
6294,8,6,GlobalFirst
6340,6,5,GlobalFirst
6366,10,8,GlobalFirst
6380,3,5,GlobalFirst
6401,9,6,GlobalFirst
6405,11,4,GlobalFirst
6421,4,1,GlobalFirst
6458,9,10,GlobalFirst
6488,9,8,GlobalFirst
6529,10,7,GlobalFirst
6536,9,3,GlobalFirst
6539,10,11,GlobalFirst
6551,5,4,GlobalFirst
6555,10,6,GlobalFirst
6585,7,4,GlobalFirst
6598,9,10,GlobalFirst
6634,11,8,GlobalFirst
6663,4,3,GlobalFirst
6715,9,7,GlobalFirst
6766,8,8,GlobalFirst
6771,3,5,GlobalFirst
6803,8,9,GlobalFirst
6896,8,11,GlobalFirst
7027,10,10,GlobalFirst
7048,7,10,GlobalFirst
7062,9,11,GlobalFirst
7064,3,8,GlobalFirst
7183,7,8,GlobalFirst
7234,3,1,GlobalFirst
7257,9,11,GlobalFirst
7265,11,10,GlobalFirst
7283,10,6,GlobalFirst
7316,9,10,GlobalFirst
7339,8,9,GlobalFirst
7359,9,10,GlobalFirst
7367,8,1,GlobalFirst
7390,8,6,GlobalFirst
7405,3,9,GlobalFirst
7514,9,9,GlobalFirst
7569,1,3,GlobalFirst
7598,10,10,GlobalFirst
7635,10,11,GlobalFirst
7651,11,11,GlobalFirst
7673,7,7,GlobalFirst
7724,4,3,GlobalFirst
7729,10,5,GlobalFirst
7827,8,5,GlobalFirst
7838,10,11,GlobalFirst
7842,9,9,GlobalFirst
7844,9,5,GlobalFirst
7863,7,6,GlobalFirst
7955,9,11,GlobalFirst
32,10,9,SpecificFirst
49,6,8,SpecificFirst
105,11,9,SpecificFirst
144,11,8,SpecificFirst
156,8,9,SpecificFirst
274,11,10,SpecificFirst
288,10,8,SpecificFirst
290,8,9,SpecificFirst
337,8,8,SpecificFirst
380,8,9,SpecificFirst
382,7,9,SpecificFirst
387,9,9,SpecificFirst
409,7,7,SpecificFirst
427,6,7,SpecificFirst
437,11,1,SpecificFirst
452,1,1,SpecificFirst
508,1,4,SpecificFirst
530,6,9,SpecificFirst
532,8,9,SpecificFirst
549,9,5,SpecificFirst
563,9,10,SpecificFirst
577,5,9,SpecificFirst
623,10,8,SpecificFirst
758,8,8,SpecificFirst
805,8,9,SpecificFirst
868,10,9,SpecificFirst
882,11,11,SpecificFirst
1011,8,9,SpecificFirst
1022,8,5,SpecificFirst
1035,11,7,SpecificFirst
1068,8,9,SpecificFirst
1106,6,6,SpecificFirst
1114,10,10,SpecificFirst
1125,1,5,SpecificFirst
1185,6,6,SpecificFirst
1273,6,7,SpecificFirst
1323,11,11,SpecificFirst
1360,11,5,SpecificFirst
1420,11,4,SpecificFirst
1428,8,8,SpecificFirst
1646,3,1,SpecificFirst
1769,6,6,SpecificFirst
1805,9,10,SpecificFirst
1830,11,11,SpecificFirst
1844,7,9,SpecificFirst
1907,6,7,SpecificFirst
1927,5,5,SpecificFirst
1954,11,8,SpecificFirst
1997,6,9,SpecificFirst
2064,11,7,SpecificFirst
2122,8,8,SpecificFirst
2123,11,9,SpecificFirst
2215,10,9,SpecificFirst
2276,2,9,SpecificFirst
2281,8,8,SpecificFirst
2288,11,11,SpecificFirst
2323,11,6,SpecificFirst
2366,11,11,SpecificFirst
2390,10,9,SpecificFirst
2412,10,8,SpecificFirst
2450,11,9,SpecificFirst
2502,11,9,SpecificFirst
2549,6,3,SpecificFirst
2553,4,6,SpecificFirst
2554,4,6,SpecificFirst
2626,7,10,SpecificFirst
2630,5,9,SpecificFirst
2641,8,7,SpecificFirst
2678,10,9,SpecificFirst
2696,10,6,SpecificFirst
2722,2,9,SpecificFirst
2774,6,9,SpecificFirst
2783,5,5,SpecificFirst
2824,11,10,SpecificFirst
2856,11,10,SpecificFirst
2866,10,11,SpecificFirst
2896,6,7,SpecificFirst
2916,8,8,SpecificFirst
2921,11,6,SpecificFirst
2967,8,5,SpecificFirst
3023,9,11,SpecificFirst
3051,6,11,SpecificFirst
3070,11,10,SpecificFirst
3092,1,6,SpecificFirst
3099,7,9,SpecificFirst
3144,11,9,SpecificFirst
3216,7,4,SpecificFirst
3238,9,11,SpecificFirst
3321,1,4,SpecificFirst
3363,6,10,SpecificFirst
3422,11,9,SpecificFirst
3466,8,10,SpecificFirst
3479,1,11,SpecificFirst
3483,10,10,SpecificFirst
3513,8,8,SpecificFirst
3521,4,10,SpecificFirst
3548,9,10,SpecificFirst
3573,9,9,SpecificFirst
3579,7,6,SpecificFirst
3600,11,7,SpecificFirst
3692,5,2,SpecificFirst
3695,10,9,SpecificFirst
3704,10,6,SpecificFirst
3777,10,9,SpecificFirst
3789,8,10,SpecificFirst
3801,1,1,SpecificFirst
3839,5,5,SpecificFirst
3847,6,10,SpecificFirst
3882,6,8,SpecificFirst
3923,1,7,SpecificFirst
3927,8,6,SpecificFirst
3948,5,7,SpecificFirst
3950,5,6,SpecificFirst
3975,8,7,SpecificFirst
3980,1,9,SpecificFirst
3983,10,9,SpecificFirst
4055,11,11,SpecificFirst
4067,7,5,SpecificFirst
4074,8,9,SpecificFirst
4100,2,6,SpecificFirst
4152,10,9,SpecificFirst
4183,10,10,SpecificFirst
4188,8,11,SpecificFirst
4239,7,5,SpecificFirst
4270,9,7,SpecificFirst
4283,8,6,SpecificFirst
4338,9,10,SpecificFirst
4346,6,7,SpecificFirst
4426,8,6,SpecificFirst
4437,2,8,SpecificFirst
4451,6,5,SpecificFirst
4473,4,3,SpecificFirst
4504,8,6,SpecificFirst
4509,1,6,SpecificFirst
4520,9,8,SpecificFirst
4562,6,11,SpecificFirst
4613,1,5,SpecificFirst
4662,9,8,SpecificFirst
4698,3,7,SpecificFirst
4736,9,6,SpecificFirst
4763,6,8,SpecificFirst
4798,8,10,SpecificFirst
4828,5,6,SpecificFirst
4850,3,3,SpecificFirst
4925,10,10,SpecificFirst
4961,4,3,SpecificFirst
5084,1,10,SpecificFirst
5100,8,8,SpecificFirst
5157,9,5,SpecificFirst
5163,8,6,SpecificFirst
5168,4,6,SpecificFirst
5202,9,8,SpecificFirst
5225,5,4,SpecificFirst
5397,10,10,SpecificFirst
5416,10,7,SpecificFirst
5443,5,9,SpecificFirst
5486,11,8,SpecificFirst
5523,8,1,SpecificFirst
5532,11,10,SpecificFirst
5534,4,4,SpecificFirst
5535,5,7,SpecificFirst
5580,11,10,SpecificFirst
5592,2,4,SpecificFirst
5612,6,9,SpecificFirst
5613,9,7,SpecificFirst
5624,8,8,SpecificFirst
5632,6,8,SpecificFirst
5729,1,8,SpecificFirst
5744,6,8,SpecificFirst
5830,1,3,SpecificFirst
5833,4,7,SpecificFirst
5878,8,9,SpecificFirst
5943,5,9,SpecificFirst
6017,7,6,SpecificFirst
6043,1,5,SpecificFirst
6046,4,8,SpecificFirst
6065,6,2,SpecificFirst
6078,1,5,SpecificFirst
6099,3,9,SpecificFirst
6193,8,9,SpecificFirst
6205,11,10,SpecificFirst
6235,9,8,SpecificFirst
6273,8,10,SpecificFirst
6356,9,10,SpecificFirst
6361,9,8,SpecificFirst
6400,11,6,SpecificFirst
6466,1,5,SpecificFirst
6467,4,8,SpecificFirst
6569,11,10,SpecificFirst
6582,4,8,SpecificFirst
6583,11,11,SpecificFirst
6635,1,2,SpecificFirst
6648,11,8,SpecificFirst
6677,8,8,SpecificFirst
6683,6,7,SpecificFirst
6694,9,11,SpecificFirst
6739,7,7,SpecificFirst
6758,6,6,SpecificFirst
6763,1,5,SpecificFirst
6768,11,8,SpecificFirst
6815,5,9,SpecificFirst
6844,6,8,SpecificFirst
6850,9,5,SpecificFirst
6892,3,4,SpecificFirst
6912,1,5,SpecificFirst
6924,11,9,SpecificFirst
6935,2,10,SpecificFirst
6939,10,7,SpecificFirst
6963,4,8,SpecificFirst
6976,4,10,SpecificFirst
7021,10,10,SpecificFirst
7105,3,2,SpecificFirst
7163,10,6,SpecificFirst
7174,7,7,SpecificFirst
7175,9,8,SpecificFirst
7182,6,10,SpecificFirst
7190,4,8,SpecificFirst
7210,5,9,SpecificFirst
7247,9,5,SpecificFirst
7311,8,8,SpecificFirst
7428,9,10,SpecificFirst
7468,11,10,SpecificFirst
7496,4,8,SpecificFirst
7500,8,10,SpecificFirst
7525,6,9,SpecificFirst
7570,1,7,SpecificFirst
7604,10,10,SpecificFirst
7762,6,8,SpecificFirst
7782,7,8,SpecificFirst
7784,8,9,SpecificFirst
7796,11,9,SpecificFirst
7859,10,10,SpecificFirst
7879,9,1,SpecificFirst
7991,6,8,SpecificFirst
8031,11,7,SpecificFirst
73,10,10,SpecificFirst
103,1,6,SpecificFirst
118,9,10,SpecificFirst
125,9,7,SpecificFirst
185,11,11,SpecificFirst
226,4,6,SpecificFirst
252,9,8,SpecificFirst
335,10,11,SpecificFirst
406,11,8,SpecificFirst
486,11,7,SpecificFirst
535,10,8,SpecificFirst
542,6,8,SpecificFirst
594,3,8,SpecificFirst
602,9,9,SpecificFirst
632,10,8,SpecificFirst
707,8,7,GlobalFirst
715,9,5,GlobalFirst
815,8,6,GlobalFirst
839,3,4,GlobalFirst
873,9,10,GlobalFirst
877,3,3,GlobalFirst
878,8,4,GlobalFirst
884,8,9,GlobalFirst
900,6,10,GlobalFirst
901,5,7,GlobalFirst
927,6,1,GlobalFirst
930,4,2,GlobalFirst
947,10,10,GlobalFirst
992,6,6,GlobalFirst
1042,8,6,GlobalFirst
1191,8,7,GlobalFirst
1212,8,7,GlobalFirst
1225,8,8,GlobalFirst
1264,7,7,GlobalFirst
1278,4,9,GlobalFirst
1280,9,10,GlobalFirst
1308,8,10,GlobalFirst
1313,11,6,GlobalFirst
1394,8,8,GlobalFirst
1413,11,11,GlobalFirst
1455,7,3,GlobalFirst
1460,11,9,GlobalFirst
1719,9,11,GlobalFirst
1788,9,10,GlobalFirst
1810,10,10,GlobalFirst
1878,4,5,GlobalFirst
1951,6,9,GlobalFirst
1958,4,5,GlobalFirst
2044,6,5,GlobalFirst
2059,8,7,GlobalFirst
2087,4,5,GlobalFirst
2154,11,2,GlobalFirst
2190,10,6,GlobalFirst
2235,6,1,GlobalFirst
2245,6,10,GlobalFirst
2298,6,6,GlobalFirst
2306,11,11,GlobalFirst
2309,6,6,GlobalFirst
2338,6,7,GlobalFirst
2392,8,7,GlobalFirst
2397,7,6,GlobalFirst
2403,7,1,GlobalFirst
2439,8,9,GlobalFirst
2471,6,8,GlobalFirst
2485,8,6,GlobalFirst
2488,8,1,GlobalFirst
2530,6,7,GlobalFirst
2532,9,3,GlobalFirst
2541,9,9,GlobalFirst
2556,8,9,GlobalFirst
2562,10,10,GlobalFirst
2565,11,11,GlobalFirst
2571,9,10,GlobalFirst
2574,11,5,GlobalFirst
2576,9,9,GlobalFirst
2615,6,7,GlobalFirst
2639,11,10,GlobalFirst
2658,9,5,GlobalFirst
2677,11,11,GlobalFirst
2685,8,3,GlobalFirst
2710,9,11,GlobalFirst
2727,9,11,GlobalFirst
2754,8,10,GlobalFirst
2804,8,6,GlobalFirst
2810,3,11,GlobalFirst
2852,5,7,GlobalFirst
2884,8,5,GlobalFirst
2910,10,6,GlobalFirst
2913,6,6,GlobalFirst
2949,10,6,GlobalFirst
2950,6,6,GlobalFirst
2958,10,11,GlobalFirst
2964,7,8,GlobalFirst
3009,8,7,GlobalFirst
3033,10,7,GlobalFirst
3087,11,1,GlobalFirst
3131,9,1,GlobalFirst
3143,6,4,GlobalFirst
3160,8,9,GlobalFirst
3163,8,8,GlobalFirst
3227,5,5,GlobalFirst
3272,4,4,GlobalFirst
3282,6,6,GlobalFirst
3297,6,3,GlobalFirst
3304,5,1,GlobalFirst
3309,6,1,GlobalFirst
3322,7,5,GlobalFirst
3323,8,8,GlobalFirst
3343,8,6,GlobalFirst
3356,4,6,GlobalFirst
3360,8,7,GlobalFirst
3380,6,7,GlobalFirst
3390,8,8,GlobalFirst
3397,9,9,GlobalFirst
3492,7,11,GlobalFirst
3495,6,1,GlobalFirst
3515,9,10,GlobalFirst
3520,9,11,GlobalFirst
3537,10,10,GlobalFirst
3538,8,6,GlobalFirst
3561,7,6,GlobalFirst
3659,10,11,GlobalFirst
3663,8,7,GlobalFirst
3723,8,3,GlobalFirst
3767,1,1,GlobalFirst
3782,11,11,GlobalFirst
3861,8,6,GlobalFirst
3868,8,10,GlobalFirst
3876,11,11,GlobalFirst
3922,4,4,GlobalFirst
3982,9,6,GlobalFirst
4025,10,9,GlobalFirst
4039,3,5,GlobalFirst
4051,6,11,GlobalFirst
4062,6,6,GlobalFirst
4124,9,3,GlobalFirst
4176,9,6,GlobalFirst
4215,3,5,GlobalFirst
4226,3,4,GlobalFirst
4242,9,11,GlobalFirst
4253,11,11,GlobalFirst
4261,7,6,GlobalFirst
4284,10,9,GlobalFirst
4322,8,9,GlobalFirst
4433,8,5,GlobalFirst
4449,5,5,GlobalFirst
