uID,CounterBalance,Prominent2nd,Prominent1st,Asymmetry
2746,CBA,11.6,11.4545454545455,0.145454545454545
2832,CBB,7.18181818181818,7.6,-0.418181818181818
2837,CBB,5.27272727272727,8,-2.72727272727273
2838,CBA,9,8.90909090909091,0.0909090909090917
2840,CBB,11.1818181818182,10.1,1.08181818181818
2845,CBB,9,9.6,-0.6
2846,CBA,13.1,13.8181818181818,-0.718181818181819
2848,CBB,12.6363636363636,11.9,0.736363636363636
2851,CBB,13.8181818181818,11.1,2.71818181818182
2854,CBB,7.18181818181818,8.4,-1.21818181818182
2855,CBA,10.3,8.63636363636364,1.66363636363636
2856,CBB,10.2727272727273,11,-0.727272727272727
2857,CBA,11.6,9.90909090909091,1.69090909090909
2862,CBB,11.0909090909091,10.2,0.890909090909092
2863,CBA,6.3,4,2.3
2867,CBA,9.1,7,2.1
2868,CBB,11.9090909090909,14.2,-2.29090909090909
2870,CBB,11.0909090909091,12.1,-1.00909090909091
2871,CBB,8.72727272727273,10.3,-1.57272727272727
2875,CBA,11.4,9.27272727272727,2.12727272727273
2876,CBB,13.9090909090909,12.7,1.20909090909091
2877,CBA,10.5,8.27272727272727,2.22727272727273
2879,CBB,11.4545454545455,10.9,0.554545454545455
2882,CBA,11.1,11.1818181818182,-0.081818181818182
2883,CBA,9.5,9.27272727272727,0.227272727272727
2884,CBA,5.5,3.45454545454545,2.04545454545455
2887,CBA,10.4,7.81818181818182,2.58181818181818
2888,CBA,12.2,12.6363636363636,-0.436363636363637
2892,CBB,8.63636363636364,10,-1.36363636363636
2895,CBB,13.6363636363636,12.4,1.23636363636364
2901,CBA,12.1,10,2.1
2902,CBB,9.63636363636364,12.1,-2.46363636363636
2906,CBA,8.5,7.54545454545455,0.954545454545454
2911,CBA,8.4,6.90909090909091,1.49090909090909
2912,CBB,8.90909090909091,9,-0.0909090909090917
2913,CBB,9.81818181818182,12.1,-2.28181818181818
2914,CBA,13.6,12.9090909090909,0.690909090909091
2916,CBA,10.7,10.4545454545455,0.245454545454544
2918,CBA,9,8.27272727272727,0.727272727272727
2922,CBA,6.8,5.27272727272727,1.52727272727273
2923,CBA,11.9,10.0909090909091,1.80909090909091
2926,CBB,7.54545454545455,8.5,-0.954545454545454
2931,CBA,7.4,7,0.4
2935,CBB,6.63636363636364,9.9,-3.26363636363636
2937,CBB,4.90909090909091,5,-0.0909090909090908
2939,CBB,13.6363636363636,14.2,-0.563636363636363
2945,CBA,6,5,1
2946,CBB,6.81818181818182,8.5,-1.68181818181818
2947,CBB,7.45454545454545,4.3,3.15454545454545
2948,CBA,9.7,10.6363636363636,-0.936363636363637
2950,CBA,9.1,7.54545454545455,1.55454545454545
2951,CBA,9.6,8.63636363636364,0.963636363636363
2953,CBB,9.72727272727273,10.6,-0.872727272727273
2954,CBA,10.6,8.63636363636364,1.96363636363636
2957,CBB,7.81818181818182,8.6,-0.781818181818181
2963,CBB,8.18181818181818,11.4,-3.21818181818182
2964,CBA,6.4,5.36363636363636,1.03636363636364
2967,CBB,7.45454545454545,10.3,-2.84545454545455
2968,CBB,8.81818181818182,9.4,-0.581818181818182
2976,CBA,5.2,5.18181818181818,0.0181818181818185
2977,CBA,11.1,8.18181818181818,2.91818181818182
2978,CBB,5.27272727272727,6.9,-1.62727272727273
2979,CBB,6.81818181818182,6.8,0.0181818181818185
2985,CBB,12.3636363636364,11.4,0.963636363636363
2989,CBA,13.6,12,1.6
2990,CBB,4.45454545454545,4.9,-0.445454545454546
2991,CBB,9.72727272727273,9.9,-0.172727272727274
2992,CBB,7.63636363636364,10.6,-2.96363636363636
2994,CBA,6.3,9.72727272727273,-3.42727272727273
2995,CBA,8,5.18181818181818,2.81818181818182
2997,CBA,6.9,6.90909090909091,-0.00909090909090882
3000,CBA,10.4,7.09090909090909,3.30909090909091
3001,CBB,7.09090909090909,11.8,-4.70909090909091
3003,CBA,2.5,1.90909090909091,0.590909090909091
3004,CBB,5.81818181818182,7.5,-1.68181818181818
3005,CBA,8.7,6.63636363636364,2.06363636363636
3008,CBB,8.72727272727273,11.4,-2.67272727272727
3010,CBA,8.3,7,1.3
3014,CBB,10.0909090909091,12.8,-2.70909090909091
3018,CBA,7.1,7.45454545454545,-0.354545454545455
3022,CBB,11.2727272727273,13.9,-2.62727272727273
3026,CBA,13.1,10.7272727272727,2.37272727272727
3028,CBA,5.2,4.72727272727273,0.472727272727273
3029,CBA,9.4,8.72727272727273,0.672727272727274
3033,CBA,16.2,6.18181818181818,10.0181818181818
3034,CBA,9.9,6,3.9
3036,CBA,10.2,9.36363636363636,0.836363636363636
3038,CBB,8.18181818181818,8.6,-0.418181818181818
3039,CBB,6.27272727272727,11.3,-5.02727272727273
3040,CBB,7.72727272727273,8.9,-1.17272727272727
3044,CBA,8.2,5.63636363636364,2.56363636363636
3047,CBB,11.1818181818182,10.3,0.881818181818181
3048,CBA,8.5,6.90909090909091,1.59090909090909
3052,CBA,11.5,8.09090909090909,3.40909090909091
3057,CBA,1,1.81818181818182,-0.818181818181818
3059,CBB,9.09090909090909,10.9,-1.80909090909091
3060,CBB,3.27272727272727,3.8,-0.527272727272727
3062,CBB,8.72727272727273,10.5,-1.77272727272727
3063,CBB,9.72727272727273,8.4,1.32727272727273
3066,CBA,4,3.90909090909091,0.0909090909090908
3067,CBB,6.18181818181818,10.7,-4.51818181818182
3069,CBB,10.3636363636364,14,-3.63636363636364
3070,CBB,7.90909090909091,6.4,1.50909090909091
3071,CBB,8.81818181818182,9.6,-0.781818181818181
3072,CBB,11.0909090909091,12,-0.909090909090908
3074,CBA,11.2,10.9090909090909,0.290909090909091
3078,CBB,5.18181818181818,5.2,-0.0181818181818185
3079,CBA,10,10,0
3084,CBA,8.3,5.36363636363636,2.93636363636364
3086,CBA,5.9,4.09090909090909,1.80909090909091
3087,CBB,13.9090909090909,14,-0.0909090909090917
3088,CBA,7.2,6.18181818181818,1.01818181818182
3089,CBB,10.4545454545455,9.1,1.35454545454546
3093,CBA,8.3,8.27272727272727,0.0272727272727273
3094,CBB,6.45454545454545,7.4,-0.945454545454546
3098,CBB,10.1818181818182,10.6,-0.418181818181818
3099,CBA,10,10,0
3100,CBB,7.81818181818182,7.5,0.318181818181818
3103,CBA,4.1,2.09090909090909,2.00909090909091
3105,CBB,8.09090909090909,11.1,-3.00909090909091
3106,CBB,6.18181818181818,7.1,-0.918181818181818
3108,CBA,16.1,8.09090909090909,8.00909090909091
3109,CBA,10,7.54545454545455,2.45454545454545
3112,CBA,12,9,3
3120,CBB,10.1818181818182,8.5,1.68181818181818
3122,CBB,20,20,0
3123,CBA,6.8,7.45454545454545,-0.654545454545454
3124,CBB,10,10.8,-0.800000000000001
3130,CBA,11.8,8.27272727272727,3.52727272727273
3135,CBA,7.6,8.27272727272727,-0.672727272727274
3140,CBA,3.2,2.36363636363636,0.836363636363636
3142,CBA,11.3,12.8181818181818,-1.51818181818182
3145,CBA,12.6,11.2727272727273,1.32727272727273
3234,CBB,7.36363636363636,8.7,-1.33636363636364
3237,CBB,7.72727272727273,5.5,2.22727272727273
3238,CBB,7.63636363636364,10.9,-3.26363636363636
3239,CBA,5.9,5.45454545454545,0.445454545454546
3246,CBA,9.7,8.81818181818182,0.881818181818181
3248,CBA,10,10,0
3253,CBB,13.8181818181818,12.2,1.61818181818182
3256,CBB,12.6363636363636,10.9,1.73636363636364
3263,CBB,17.7272727272727,19.2,-1.47272727272727
3268,CBA,8.6,9.63636363636364,-1.03636363636364
3271,CBB,12.0909090909091,11.7,0.390909090909092
3272,CBA,12.8,14.9090909090909,-2.10909090909091
3273,CBB,7.09090909090909,8.9,-1.80909090909091
3276,CBB,8.27272727272727,7.3,0.972727272727274
3283,CBA,4.9,6.54545454545455,-1.64545454545455
3285,CBB,6.09090909090909,8.4,-2.30909090909091
3287,CBA,11.2,9.90909090909091,1.29090909090909
3290,CBB,9.63636363636364,8.6,1.03636363636364
3293,CBB,10.7272727272727,12.2,-1.47272727272727
3294,CBB,5.90909090909091,9.5,-3.59090909090909
3296,CBA,11.9,12.2727272727273,-0.372727272727273
3298,CBA,7.7,6.45454545454545,1.24545454545455
3301,CBB,3.09090909090909,2.4,0.690909090909091
3305,CBA,20,20,0
3306,CBB,8.09090909090909,9.9,-1.80909090909091
3307,CBB,13.4545454545455,11.5,1.95454545454546
3308,CBB,14.6363636363636,14.2,0.436363636363637
3310,CBB,9.63636363636364,8.6,1.03636363636364
3311,CBA,12.8,12.2727272727273,0.527272727272727
3313,CBA,14.8,11.6363636363636,3.16363636363636
3317,CBB,13.0909090909091,12.4,0.690909090909091
3321,CBB,12,9.1,2.9
3323,CBB,9,7.2,1.8
3325,CBB,13.2727272727273,9.9,3.37272727272727
3326,CBA,8,7.72727272727273,0.272727272727273
3334,CBB,5,5,0
3342,CBB,12.4545454545455,13.9,-1.44545454545455
3346,CBB,9.27272727272727,9.3,-0.0272727272727273
3347,CBA,10,10.8181818181818,-0.818181818181818
3349,CBB,10.2727272727273,9.2,1.07272727272727
3351,CBB,12.1818181818182,9.5,2.68181818181818
3354,CBB,12.1818181818182,11.1,1.08181818181818
3358,CBB,10.1818181818182,9.8,0.381818181818181
3359,CBB,8.45454545454546,8.6,-0.145454545454545
3360,CBB,11.2727272727273,6.7,4.57272727272727
3363,CBB,9,9,0
3365,CBA,7.1,7.36363636363636,-0.263636363636364
3367,CBA,12.3,6.90909090909091,5.39090909090909
3368,CBB,2.63636363636364,4.6,-1.96363636363636
3369,CBA,8.1,7.63636363636364,0.463636363636363
3370,CBA,12.1,9.81818181818182,2.28181818181818
3372,CBA,8,7,1
3373,CBB,10.8181818181818,10.6,0.218181818181819
3374,CBB,11.0909090909091,10.1,0.990909090909092
3376,CBA,9.6,10.4545454545455,-0.854545454545455
3378,CBB,10.7272727272727,9.2,1.52727272727273
3379,CBA,9.9,9.54545454545454,0.354545454545455
3383,CBB,4.18181818181818,4.9,-0.718181818181819
3384,CBB,9.81818181818182,11.7,-1.88181818181818
3385,CBA,12.5,12.5454545454545,-0.045454545454545
3387,CBB,6.54545454545455,10.3,-3.75454545454546
3390,CBB,8.54545454545455,10.6,-2.05454545454545
3391,CBB,11,9.6,1.4
3392,CBA,3.5,3.81818181818182,-0.318181818181818
3394,CBB,7.90909090909091,7.3,0.609090909090909
3397,CBB,8.09090909090909,6.3,1.79090909090909
3398,CBA,10.3,11,-0.699999999999999
3406,CBA,6.9,5.81818181818182,1.08181818181818
3408,CBA,9.3,10.6363636363636,-1.33636363636364
3410,CBB,10.8181818181818,8.8,2.01818181818182
3411,CBB,12.5454545454545,10.8,1.74545454545454
3414,CBB,8.36363636363636,9.1,-0.736363636363636
3415,CBA,9.8,9.36363636363636,0.436363636363637
3416,CBA,7.9,7.72727272727273,0.172727272727273
3417,CBA,14.1,13,1.1
3418,CBB,3.63636363636364,3.8,-0.163636363636364
3419,CBA,8.4,5.18181818181818,3.21818181818182
3424,CBA,6.6,4.27272727272727,2.32727272727273
3429,CBA,13.9,11.3636363636364,2.53636363636364
3437,CBA,10.2,8.63636363636364,1.56363636363636
3438,CBB,9.90909090909091,10.1,-0.190909090909091
3445,CBA,6.3,8.36363636363636,-2.06363636363636
3448,CBA,11.2,12.2727272727273,-1.07272727272727
3451,CBB,8.63636363636364,7.8,0.836363636363637
3452,CBB,5.54545454545455,9.2,-3.65454545454545
3455,CBA,6.4,8.90909090909091,-2.50909090909091
3458,CBA,10,10.7272727272727,-0.727272727272727
3462,CBA,12.9,11.8181818181818,1.08181818181818
3464,CBB,9.36363636363636,7.2,2.16363636363636
3466,CBB,9.18181818181818,11.2,-2.01818181818182
3470,CBA,9.5,8.18181818181818,1.31818181818182
3475,CBA,8.1,8.09090909090909,0.00909090909090793
3476,CBA,8.3,11.2727272727273,-2.97272727272727
3479,CBA,7.8,7.54545454545455,0.254545454545454
3480,CBA,6.7,11.3636363636364,-4.66363636363636
3484,CBA,6.5,10.8181818181818,-4.31818181818182
3490,CBB,5.72727272727273,7,-1.27272727272727
3495,CBA,3.9,4.45454545454545,-0.554545454545454
3499,CBB,6.27272727272727,7.5,-1.22727272727273
3500,CBA,7.6,8.45454545454546,-0.854545454545455
3503,CBB,8.09090909090909,8.9,-0.809090909090909
3504,CBB,8.27272727272727,6.9,1.37272727272727
3505,CBA,5.9,6.63636363636364,-0.736363636363636
3508,CBA,10.5,9.36363636363636,1.13636363636364
3509,CBA,11.1,9.27272727272727,1.82727272727273
3512,CBA,9.1,6.72727272727273,2.37272727272727
3514,CBA,9.1,9.09090909090909,0.00909090909090793
