"","session_id","referrer","quoteGroup","quote"
"2983",2376821,"pi","disliked source",5
"2984",2376845,"pi","liked source",9
"2985",2376861,"pi","liked source",6
"2986",2376874,"pi","liked source",7
"2987",2376893,"pi","disliked source",5
"2988",2376918,"pi","disliked source",7
"2989",2376933,"pi","liked source",5
"2990",2376948,"pi","liked source",5
"2991",2376962,"pi","liked source",1
"2992",2376971,"pi","disliked source",5
"2993",2376973,"pi","disliked source",5
"2994",2376988,"pi","disliked source",3
"2995",2377002,"pi","disliked source",5
"2996",2377008,"pi","disliked source",8
"2997",2377060,"pi","liked source",3
"2998",2377064,"pi","liked source",5
"2999",2377090,"pi","liked source",5
"3000",2377110,"pi","liked source",7
"3001",2377134,"pi","liked source",7
"3002",2377163,"pi","liked source",9
"3003",2377180,"pi","disliked source",1
"3004",2377193,"pi","liked source",5
"3005",2377213,"pi","liked source",2
"3006",2377216,"pi","disliked source",7
"3007",2377227,"pi","disliked source",8
"3008",2377235,"pi","disliked source",5
"3009",2377260,"pi","disliked source",5
"3010",2377266,"pi","disliked source",3
"3011",2377338,"pi","liked source",5
"3012",2377354,"pi","liked source",7
"3013",2377407,"pi","liked source",7
"3014",2377553,"pi","liked source",8
"3015",2377754,"pi","disliked source",8
"3016",2377933,"pi","disliked source",2
"3017",2377957,"pi","disliked source",7
"3018",2377970,"pi","disliked source",4
"3019",2377989,"pi","disliked source",9
"3020",2377997,"pi","liked source",6
"3021",2378031,"pi","disliked source",5
"3022",2378061,"pi","liked source",1
"3023",2378071,"pi","disliked source",8
"3024",2378073,"pi","disliked source",5
"3025",2378091,"pi","liked source",4
"3026",2378098,"pi","liked source",5
"3027",2378104,"pi","liked source",5
"3028",2378107,"pi","disliked source",5
"3029",2378118,"pi","liked source",7
"3030",2378148,"pi","liked source",9
"3031",2378165,"pi","liked source",5
"3032",2378174,"pi","disliked source",7
"3033",2378182,"pi","disliked source",7
"3034",2378202,"pi","liked source",9
"3035",2378213,"pi","liked source",6
"3036",2378257,"pi","disliked source",5
"3037",2378277,"pi","liked source",7
"3038",2378291,"pi","disliked source",5
"3039",2378321,"pi","liked source",9
"3040",2378337,"pi","disliked source",5
"3041",2378340,"pi","disliked source",1
"3042",2378511,"pi","disliked source",3
"3043",2378525,"pi","liked source",9
"3044",2378601,"pi","liked source",9
"3045",2378622,"pi","liked source",9
"3046",2378660,"pi","liked source",5
"3047",2378696,"pi","liked source",4
"3048",2378706,"pi","liked source",5
"3049",2378727,"pi","disliked source",3
"3050",2378743,"pi","liked source",8
"3051",2378781,"pi","disliked source",5
"3052",2378786,"pi","disliked source",3
"3053",2378805,"pi","disliked source",5
"3054",2378811,"pi","disliked source",9
"3055",2378814,"pi","liked source",7
"3056",2378846,"pi","disliked source",1
"3057",2378861,"pi","liked source",6
"3058",2378868,"pi","liked source",5
"3059",2378920,"pi","liked source",4
"3060",2378931,"pi","liked source",5
"3061",2378957,"pi","disliked source",5
"3062",2378972,"pi","liked source",7
"3063",2378991,"pi","liked source",9
"3064",2378998,"pi","disliked source",5
"3065",2379007,"pi","liked source",4
"3066",2379029,"pi","liked source",9
"3067",2379037,"pi","liked source",9
"3068",2379044,"pi","disliked source",5
"3069",2379085,"pi","disliked source",7
"3070",2379090,"pi","disliked source",7
"3071",2379116,"pi","liked source",8
"3072",2379135,"pi","liked source",5
"3073",2379156,"pi","liked source",3
"3074",2379183,"pi","liked source",7
"3075",2379190,"pi","disliked source",1
"3076",2379222,"pi","disliked source",3
"3077",2379227,"pi","liked source",9
"3078",2379299,"pi","disliked source",5
"3079",2379333,"pi","disliked source",8
"3080",2379335,"pi","liked source",4
"3081",2379337,"pi","liked source",4
"3082",2379342,"pi","liked source",3
"3083",2379343,"pi","liked source",7
"3084",2379349,"pi","liked source",3
"3085",2379353,"pi","disliked source",7
"3086",2379369,"pi","liked source",5
"3087",2379377,"pi","liked source",4
"3088",2379416,"pi","disliked source",8
"3089",2379417,"pi","liked source",8
"3090",2379427,"pi","liked source",3
"3091",2379471,"pi","liked source",5
"3092",2379483,"pi","disliked source",7
"3093",2379551,"pi","disliked source",9
"3094",2379593,"pi","disliked source",5
"3095",2379625,"pi","disliked source",5
"3096",2379633,"pi","liked source",6
"3097",2379845,"pi","disliked source",5
"3098",2379848,"pi","disliked source",7
"3099",2379876,"pi","disliked source",6
"3100",2379898,"pi","liked source",8
"3101",2379952,"pi","liked source",2
"3102",2379972,"pi","liked source",7
"3103",2379979,"pi","liked source",7
"3104",2379991,"pi","disliked source",9
"3105",2379994,"pi","disliked source",5
"3106",2380006,"pi","liked source",9
"3107",2380054,"pi","liked source",5
"3108",2380094,"pi","disliked source",9
"3109",2380160,"pi","liked source",6
"3110",2380175,"pi","liked source",4
"3111",2380176,"pi","disliked source",8
"3112",2380183,"pi","disliked source",6
"3113",2380194,"pi","liked source",5
"3114",2380203,"pi","liked source",9
"3115",2380313,"pi","disliked source",1
"3116",2380324,"pi","liked source",2
"3117",2380325,"pi","liked source",5
"3118",2380327,"pi","disliked source",9
"3119",2380341,"pi","disliked source",6
"3120",2380346,"pi","disliked source",3
"3121",2380348,"pi","liked source",8
"3122",2380355,"pi","liked source",5
"3123",2380360,"pi","liked source",5
"3124",2380372,"pi","disliked source",7
"3125",2380381,"pi","disliked source",3
"3126",2380415,"pi","liked source",8
"3127",2380418,"pi","disliked source",8
"3128",2380433,"pi","disliked source",8
"3129",2380456,"pi","disliked source",5
"3131",2380530,"pi","disliked source",5
"3132",2380629,"pi","liked source",7
"3133",2380643,"pi","liked source",7
"3134",2380654,"pi","disliked source",2
"3135",2380660,"pi","liked source",8
"3136",2380739,"pi","liked source",7
"3137",2380789,"pi","liked source",5
"3138",2380841,"pi","disliked source",7
"3139",2380842,"pi","liked source",7
"3140",2380944,"pi","disliked source",4
"3141",2380954,"pi","disliked source",7
"3142",2380960,"pi","disliked source",5
"3143",2381016,"pi","disliked source",6
"3144",2381037,"pi","liked source",9
"3145",2381170,"pi","liked source",5
"3146",2381173,"pi","liked source",5
"3147",2381178,"pi","disliked source",6
"3148",2381367,"pi","disliked source",6
"3149",2381380,"pi","liked source",7
"3150",2381436,"pi","disliked source",7
"3151",2381440,"pi","liked source",8
"3152",2381441,"pi","disliked source",7
"3153",2381442,"pi","disliked source",5
"3154",2381489,"pi","liked source",6
"3155",2381510,"pi","liked source",7
"3156",2381596,"pi","liked source",2
"3157",2381626,"pi","disliked source",3
"3158",2381651,"pi","disliked source",3
"3159",2381746,"pi","disliked source",5
"3160",2381759,"pi","disliked source",9
"3161",2381767,"pi","disliked source",5
"3162",2381811,"pi","liked source",8
"3163",2381855,"pi","disliked source",9
"3164",2381869,"pi","liked source",9
"3165",2381886,"pi","liked source",7
"3166",2381891,"pi","disliked source",5
"3167",2381927,"pi","disliked source",7
"3168",2382000,"pi","disliked source",1
"3169",2382016,"pi","disliked source",5
"3170",2382020,"pi","liked source",9
"3171",2382025,"pi","liked source",8
"3172",2382143,"pi","liked source",7
"3173",2382197,"pi","liked source",9
"3174",2382210,"pi","disliked source",7
"3175",2382234,"pi","liked source",9
"3176",2382261,"pi","liked source",8
"3177",2382280,"pi","disliked source",8
"3178",2382284,"pi","disliked source",7
"3179",2382294,"pi","disliked source",5
"3180",2382296,"pi","disliked source",8
"3181",2382352,"pi","disliked source",8
"3182",2382381,"pi","disliked source",8
"3183",2382387,"pi","liked source",3
"3184",2382398,"pi","liked source",3
"3185",2382435,"pi","disliked source",7
"3186",2382466,"pi","disliked source",3
"3187",2382475,"pi","disliked source",5
"3188",2382478,"pi","liked source",5
"3189",2382484,"pi","liked source",5
"3190",2382539,"pi","disliked source",9
"3191",2382554,"pi","liked source",2
"3192",2382570,"pi","liked source",5
"3193",2382575,"pi","liked source",9
"3194",2382607,"pi","disliked source",6
"3195",2382611,"pi","disliked source",8
"3196",2382623,"pi","liked source",3
"3197",2382630,"pi","disliked source",9
"3198",2382639,"pi","disliked source",9
"3199",2382662,"pi","liked source",8
"3200",2382713,"pi","disliked source",9
"3201",2382745,"pi","liked source",7
"3202",2382797,"pi","liked source",5
"3203",2382798,"pi","disliked source",8
"3204",2382809,"pi","disliked source",3
"3205",2382891,"pi","liked source",9
"3206",2382896,"pi","liked source",7
"3207",2382938,"pi","disliked source",5
"3208",2382943,"pi","disliked source",5
"3209",2383131,"pi","disliked source",3
"3210",2383194,"pi","liked source",8
"3211",2383314,"pi","disliked source",6
"3212",2383453,"pi","liked source",6
"3213",2383507,"pi","disliked source",2
"3214",2383612,"pi","disliked source",5
"3215",2383645,"pi","liked source",6
"3216",2383647,"pi","liked source",9
"3217",2383776,"pi","liked source",6
"3218",2383825,"pi","disliked source",1
"3219",2383950,"pi","disliked source",9
"3220",2384078,"pi","disliked source",5
"3221",2384108,"pi","disliked source",5
"3222",2384122,"pi","liked source",3
"3223",2384151,"pi","disliked source",7
"3224",2384204,"pi","disliked source",4
"3225",2384239,"pi","disliked source",7
"3226",2384288,"pi","disliked source",5
"3227",2384329,"pi","disliked source",3
"3228",2384367,"pi","disliked source",8
"3229",2384730,"pi","disliked source",9
"3230",2384795,"pi","liked source",8
"3231",2384897,"pi","disliked source",8
"3232",2384908,"pi","disliked source",5
"3233",2385056,"pi","liked source",8
"3234",2385090,"pi","liked source",3
"3235",2385388,"pi","disliked source",3
"3236",2385428,"pi","liked source",9
"3237",2385467,"pi","liked source",9
"3238",2385542,"pi","liked source",5
"3239",2385979,"pi","disliked source",5
"3240",2386016,"pi","disliked source",7
"3241",2386055,"pi","liked source",5
"3242",2386067,"pi","disliked source",7
"3243",2386106,"pi","disliked source",7
"3244",2386214,"pi","disliked source",6
"3245",2386239,"pi","liked source",6
"3246",2386263,"pi","disliked source",3
"3247",2386286,"pi","liked source",7
"3248",2386419,"pi","disliked source",3
"3249",2386735,"pi","liked source",3
"3250",2387031,"pi","disliked source",7
"3251",2387346,"pi","disliked source",8
"3252",2387488,"pi","disliked source",5
"3253",2387534,"pi","disliked source",9
"3254",2387635,"pi","liked source",5
"3255",2387683,"pi","disliked source",4
"3256",2387690,"pi","disliked source",7
"3257",2387709,"pi","disliked source",7
"3258",2387718,"pi","disliked source",3
"3259",2387731,"pi","liked source",9
"3260",2387759,"pi","liked source",9
"3261",2387774,"pi","disliked source",7
"3262",2387807,"pi","liked source",7
"3263",2387809,"pi","liked source",5
"3264",2387830,"pi","liked source",7
"3265",2387965,"pi","disliked source",5
"3266",2388005,"pi","disliked source",7
"3267",2388006,"pi","liked source",6
"3268",2388013,"pi","disliked source",8
"3269",2388024,"pi","liked source",2
"3270",2388040,"pi","disliked source",9
"3271",2388127,"pi","liked source",5
"3272",2388169,"pi","liked source",8
"3273",2388172,"pi","disliked source",1
"3274",2388224,"pi","liked source",6
"3275",2388292,"pi","disliked source",5
"3276",2388344,"pi","disliked source",5
"3277",2388456,"pi","liked source",7
"3278",2388474,"pi","liked source",7
"3279",2388551,"pi","disliked source",9
"3280",2388565,"pi","liked source",5
"3281",2388600,"pi","liked source",9
"3282",2389116,"pi","liked source",7
"3283",2389142,"pi","liked source",8
"3284",2389213,"pi","liked source",9
"3285",2389216,"pi","liked source",3
"3286",2389221,"pi","liked source",6
"3287",2389230,"pi","liked source",7
"3288",2389376,"pi","disliked source",3
"3289",2389466,"pi","disliked source",9
"3290",2389500,"pi","disliked source",9
"3291",2389592,"pi","liked source",7
"3292",2389614,"pi","liked source",7
"3293",2389630,"pi","disliked source",1
"3294",2389638,"pi","disliked source",5
"3295",2389709,"pi","liked source",6
"3296",2389807,"pi","disliked source",6
"3297",2389954,"pi","disliked source",5
"3298",2389959,"pi","disliked source",5
"3299",2390029,"pi","liked source",9
"3300",2390034,"pi","disliked source",1
"3301",2390077,"pi","disliked source",6
"3302",2390134,"pi","disliked source",8
"3303",2390158,"pi","liked source",8
"3304",2390161,"pi","disliked source",8
"3305",2390252,"pi","liked source",5
"3306",2390260,"pi","disliked source",2
"3307",2390270,"pi","liked source",8
"3308",2390297,"pi","disliked source",5
"3309",2390347,"pi","disliked source",5
"3310",2390360,"pi","disliked source",7
"3311",2390374,"pi","liked source",6
"3312",2390427,"pi","disliked source",8
"3313",2390445,"pi","disliked source",2
"3314",2390466,"pi","disliked source",5
"3315",2390484,"pi","disliked source",1
"3316",2390499,"pi","disliked source",7
"3317",2390525,"pi","liked source",5
"3318",2390549,"pi","disliked source",4
"3319",2390552,"pi","liked source",9
"3320",2390576,"pi","disliked source",3
"3321",2390588,"pi","disliked source",4
"3322",2390617,"pi","liked source",6
"3323",2390630,"pi","liked source",6
"3324",2390643,"pi","liked source",8
"3325",2390740,"pi","liked source",4
"3326",2390954,"pi","disliked source",3
"3327",2390960,"pi","liked source",3
"3328",2390978,"pi","disliked source",1
"3329",2391000,"pi","disliked source",8
"3330",2391007,"pi","liked source",9
"3331",2391027,"pi","liked source",5
"3332",2391055,"pi","disliked source",5
"3333",2391119,"pi","disliked source",9
"3334",2391144,"pi","liked source",5
"3335",2391155,"pi","liked source",6
"3336",2391173,"pi","liked source",5
"3337",2391185,"pi","liked source",7
"3338",2391205,"pi","disliked source",5
"3339",2391275,"pi","disliked source",5
"3340",2391280,"pi","liked source",9
"3341",2391288,"pi","disliked source",5
"3342",2391292,"pi","liked source",7
"3343",2391313,"pi","disliked source",2
"3344",2391319,"pi","disliked source",7
"3345",2391332,"pi","liked source",9
"3346",2391334,"pi","disliked source",9
"3347",2391347,"pi","disliked source",7
"3348",2391354,"pi","disliked source",5
"3349",2391368,"pi","liked source",8
"3350",2391387,"pi","liked source",9
"3351",2391426,"pi","liked source",8
"3352",2391491,"pi","disliked source",6
"3353",2391535,"pi","liked source",3
"3354",2391568,"pi","liked source",8
"3355",2391571,"pi","disliked source",9
"3356",2391627,"pi","disliked source",3
"3357",2391676,"pi","disliked source",5
"3358",2391757,"pi","liked source",7
"3359",2392000,"pi","disliked source",7
"3360",2392042,"pi","liked source",5
"3361",2392070,"pi","disliked source",3
"3362",2392160,"pi","disliked source",4
"3363",2392184,"pi","disliked source",6
"3364",2392190,"pi","disliked source",5
"3365",2392208,"pi","liked source",9
"3366",2392246,"pi","liked source",1
"3367",2392297,"pi","liked source",5
"3368",2392376,"pi","disliked source",4
"3369",2392378,"pi","liked source",4
"3370",2392418,"pi","liked source",9
"3371",2392435,"pi","disliked source",9
"3372",2392458,"pi","liked source",5
"3373",2392471,"pi","disliked source",5
"3374",2392515,"pi","liked source",9
"3375",2392578,"pi","liked source",8
"3376",2392583,"pi","disliked source",5
"3377",2392590,"pi","disliked source",7
"3378",2392591,"pi","liked source",8
"3379",2392594,"pi","disliked source",1
"3380",2392597,"pi","liked source",9
"3381",2392605,"pi","liked source",7
"3382",2392657,"pi","disliked source",9
"3383",2392683,"pi","liked source",8
"3384",2392693,"pi","disliked source",6
"3385",2392696,"pi","disliked source",4
"3386",2392713,"pi","disliked source",2
"3387",2392729,"pi","liked source",6
"3388",2392753,"pi","liked source",5
"3389",2392782,"pi","liked source",7
"3390",2392789,"pi","liked source",9
"3391",2392794,"pi","disliked source",4
"3392",2392800,"pi","disliked source",1
"3393",2392813,"pi","disliked source",5
"3394",2392836,"pi","liked source",7
"3395",2392860,"pi","liked source",6
"3396",2392903,"pi","disliked source",5
"3397",2393051,"pi","liked source",3
"3398",2393069,"pi","liked source",6
"3399",2393113,"pi","liked source",7
"3400",2393150,"pi","disliked source",3
"3401",2393152,"pi","liked source",5
"3402",2393160,"pi","liked source",9
"3403",2393189,"pi","liked source",2
"3404",2393217,"pi","disliked source",5
"3405",2393284,"pi","liked source",6
"3406",2393297,"pi","liked source",4
"3407",2393305,"pi","liked source",5
"3408",2393361,"pi","disliked source",7
"3409",2393366,"pi","disliked source",5
"3410",2393399,"pi","disliked source",5
"3411",2393410,"pi","disliked source",7
"3412",2393417,"pi","disliked source",5
"3413",2393418,"pi","disliked source",9
"3414",2393427,"pi","disliked source",5
"3415",2393433,"pi","disliked source",5
"3416",2393474,"pi","disliked source",1
"3417",2393481,"pi","liked source",7
"3418",2393502,"pi","liked source",9
"3419",2393521,"pi","disliked source",4
"3420",2393528,"pi","disliked source",9
"3421",2393534,"pi","liked source",5
"3422",2393558,"pi","disliked source",3
"3423",2393568,"pi","disliked source",3
"3424",2393600,"pi","liked source",8
"3425",2393604,"pi","liked source",3
"3426",2393628,"pi","liked source",2
"3427",2393643,"pi","liked source",7
"3428",2393682,"pi","liked source",7
"3429",2393703,"pi","disliked source",5
"3430",2393714,"pi","disliked source",5
"3431",2393725,"pi","disliked source",3
"3432",2393736,"pi","disliked source",5
"3433",2393739,"pi","disliked source",7
"3434",2393740,"pi","disliked source",7
"3435",2393745,"pi","disliked source",9
"3436",2393756,"pi","disliked source",7
"3437",2393781,"pi","disliked source",3
"3438",2393790,"pi","liked source",5
"3439",2393791,"pi","liked source",9
"3440",2393796,"pi","disliked source",1
"3441",2393866,"pi","liked source",5
"3442",2393879,"pi","disliked source",8
"3443",2393903,"pi","liked source",9
"3444",2393910,"pi","liked source",6
"3445",2393925,"pi","disliked source",5
"3446",2393936,"pi","liked source",6
"3447",2393937,"pi","liked source",5
"3448",2393981,"pi","disliked source",7
"3449",2394235,"pi","disliked source",5
"3450",2394746,"pi","disliked source",6
"3451",2394818,"pi","disliked source",6
"3452",2394832,"pi","liked source",7
"3453",2394911,"pi","disliked source",7
"3454",2395016,"pi","disliked source",7
"3455",2395063,"pi","liked source",9
"3456",2395073,"pi","disliked source",6
"3457",2395179,"pi","disliked source",8
"3458",2395198,"pi","liked source",5
"3459",2395257,"pi","disliked source",9
"3460",2395262,"pi","disliked source",7
"3461",2395348,"pi","liked source",7
"3462",2395481,"pi","disliked source",5
"3463",2395514,"pi","disliked source",5
"3464",2395593,"pi","liked source",5
"3465",2395786,"pi","disliked source",5
"3466",2395822,"pi","liked source",8
"3467",2395860,"pi","disliked source",3
"3468",2395902,"pi","liked source",5
"3469",2395903,"pi","liked source",2
"3470",2395970,"pi","liked source",7
"3471",2395971,"pi","liked source",9
"3472",2395980,"pi","liked source",8
"3473",2396008,"pi","disliked source",6
"3474",2396042,"pi","disliked source",8
"3475",2396043,"pi","disliked source",4
"3476",2396431,"pi","liked source",4
"3477",2396434,"pi","liked source",8
"3478",2396482,"pi","disliked source",9
"3479",2396511,"pi","liked source",9
"3480",2396517,"pi","liked source",7
"3481",2396527,"pi","liked source",9
"3482",2396529,"pi","liked source",5
"3483",2396551,"pi","disliked source",7
"3484",2396560,"pi","disliked source",7
"3485",2396564,"pi","disliked source",5
"3486",2396610,"pi","liked source",7
"3487",2396634,"pi","disliked source",6
"3488",2396639,"pi","liked source",5
"3489",2396672,"pi","disliked source",2
"3490",2396677,"pi","liked source",7
"3491",2396761,"pi","disliked source",5
"3492",2396769,"pi","disliked source",4
"3493",2396797,"pi","disliked source",7
"3494",2396798,"pi","disliked source",3
"3495",2396818,"pi","disliked source",5
"3496",2396882,"pi","disliked source",1
"3497",2396884,"pi","liked source",8
"3498",2396908,"pi","disliked source",6
"3499",2396954,"pi","disliked source",3
"3500",2396957,"pi","disliked source",5
"3501",2396966,"pi","disliked source",5
"3502",2396976,"pi","liked source",4
"3503",2397019,"pi","liked source",1
"3504",2397069,"pi","liked source",6
"3505",2397076,"pi","liked source",5
"3506",2397127,"pi","liked source",7
"3507",2397159,"pi","liked source",2
"3508",2397253,"pi","liked source",9
"3509",2397260,"pi","liked source",9
"3510",2397291,"pi","disliked source",9
"3511",2397324,"pi","liked source",5
"3512",2397361,"pi","liked source",8
"3513",2397372,"pi","liked source",4
"3514",2397395,"pi","liked source",8
"3515",2397461,"pi","liked source",7
"3516",2397484,"pi","liked source",8
"3517",2397500,"pi","disliked source",5
"3518",2397529,"pi","disliked source",5
"3519",2397570,"pi","disliked source",3
"3520",2397595,"pi","liked source",9
"3522",2397634,"pi","disliked source",3
"3523",2397679,"pi","disliked source",5
"3524",2397944,"pi","liked source",3
"3525",2397953,"pi","disliked source",9
"3526",2397968,"pi","disliked source",5
"3527",2397975,"pi","disliked source",5
"3528",2397997,"pi","disliked source",9
"3529",2398016,"pi","disliked source",7
"3530",2398060,"pi","disliked source",5
"3531",2398068,"pi","liked source",8
"3532",2398074,"pi","disliked source",7
"3533",2398121,"pi","liked source",9
"3534",2398147,"pi","liked source",9
"3535",2398166,"pi","disliked source",6
"3536",2398233,"pi","disliked source",8
"3537",2398234,"pi","liked source",7
"3538",2398267,"pi","liked source",9
"3539",2398283,"pi","liked source",9
"3540",2398354,"pi","liked source",7
"3541",2398385,"pi","liked source",6
"3542",2398421,"pi","liked source",5
"3543",2398453,"pi","disliked source",5
"3544",2398460,"pi","disliked source",5
"3545",2398553,"pi","liked source",7
"3546",2398561,"pi","liked source",5
"3547",2398686,"pi","disliked source",1
"3548",2398705,"pi","disliked source",1
"3549",2398708,"pi","liked source",7
"3550",2398769,"pi","liked source",1
"3551",2398790,"pi","disliked source",3
"3552",2398805,"pi","disliked source",6
"3553",2398811,"pi","liked source",6
"3554",2398829,"pi","liked source",6
"3555",2398834,"pi","liked source",6
"3556",2398843,"pi","disliked source",5
"3557",2398855,"pi","disliked source",5
"3558",2398873,"pi","liked source",5
"3559",2398874,"pi","disliked source",4
"3560",2398926,"pi","disliked source",3
"3561",2398947,"pi","disliked source",6
"3562",2398965,"pi","disliked source",4
"3563",2399007,"pi","disliked source",5
"3564",2399013,"pi","disliked source",7
"3565",2399019,"pi","liked source",5
"3566",2399039,"pi","liked source",7
"3567",2399047,"pi","disliked source",9
"3568",2399065,"pi","disliked source",4
"3569",2399106,"pi","liked source",5
"3570",2399118,"pi","disliked source",5
"3571",2399159,"pi","liked source",5
"3572",2399182,"pi","disliked source",6
"3573",2399218,"pi","liked source",7
"3575",2399249,"pi","disliked source",8
"3576",2399250,"pi","disliked source",3
"3577",2399263,"pi","liked source",7
"3578",2399300,"pi","disliked source",5
"3579",2399301,"pi","disliked source",1
"3580",2399349,"pi","liked source",3
"3581",2399356,"pi","disliked source",5
"3582",2399419,"pi","disliked source",5
"3583",2399450,"pi","disliked source",8
"3584",2399536,"pi","disliked source",5
"3585",2399568,"pi","disliked source",2
"3586",2399609,"pi","disliked source",5
"3587",2399653,"pi","liked source",5
"3588",2399655,"pi","disliked source",7
"3589",2399668,"pi","disliked source",9
"3590",2399685,"pi","liked source",7
"3591",2399694,"pi","liked source",5
"3592",2399712,"pi","liked source",9
"3593",2399727,"pi","disliked source",5
"3594",2399740,"pi","liked source",9
"3595",2399785,"pi","disliked source",5
"3596",2399821,"pi","liked source",8
"3597",2399827,"pi","liked source",5
"3598",2399828,"pi","liked source",7
"3599",2399835,"pi","disliked source",9
"3600",2399860,"pi","liked source",8
"3601",2399871,"pi","disliked source",7
"3602",2399893,"pi","liked source",6
"3603",2399923,"pi","liked source",7
"3604",2399951,"pi","disliked source",5
"3605",2399984,"pi","disliked source",5
"3606",2400016,"pi","liked source",5
"3607",2400019,"pi","disliked source",5
"3608",2400021,"pi","liked source",2
"3609",2400022,"pi","disliked source",4
"3610",2400055,"pi","disliked source",5
"3611",2400074,"pi","liked source",7
"3612",2400140,"pi","liked source",6
"3613",2400200,"pi","liked source",5
"3614",2400206,"pi","disliked source",6
"3615",2400247,"pi","liked source",7
"3616",2400248,"pi","disliked source",5
"3617",2400263,"pi","disliked source",8
"3618",2400270,"pi","liked source",5
"3619",2400294,"pi","disliked source",9
"3620",2400326,"pi","liked source",6
"3621",2400350,"pi","liked source",5
"3622",2400355,"pi","liked source",9
"3623",2400356,"pi","liked source",8
"3624",2400408,"pi","liked source",9
"3625",2400465,"pi","liked source",8
"3626",2400478,"pi","liked source",5
"3627",2400485,"pi","disliked source",5
"3628",2400497,"pi","liked source",5
"3629",2400501,"pi","liked source",7
"3630",2400502,"pi","disliked source",5
"3631",2400503,"pi","liked source",4
"3632",2400505,"pi","liked source",5
"3633",2400586,"pi","disliked source",8
"3634",2400649,"pi","liked source",6
"3635",2400710,"pi","liked source",9
"3636",2400724,"pi","liked source",6
"3637",2400737,"pi","disliked source",5
"3638",2400745,"pi","disliked source",3
"3639",2400785,"pi","liked source",9
"3640",2400995,"pi","disliked source",7
"3641",2401006,"pi","liked source",3
"3642",2401016,"pi","liked source",2
"3643",2401034,"pi","disliked source",7
"3644",2401115,"pi","disliked source",1
"3645",2401151,"pi","liked source",9
"3646",2401158,"pi","disliked source",1
"3647",2401180,"pi","disliked source",1
"3648",2401530,"pi","disliked source",3
"3649",2401532,"pi","disliked source",9
"3650",2401600,"pi","disliked source",9
"3651",2401605,"pi","disliked source",8
"3652",2401645,"pi","liked source",8
"3653",2401689,"pi","disliked source",7
"3654",2401741,"pi","liked source",3
"3655",2401749,"pi","liked source",8
"3656",2401758,"pi","liked source",5
"3657",2401785,"pi","disliked source",8
"3658",2401878,"pi","disliked source",4
"3659",2402108,"pi","liked source",1
"3660",2402128,"pi","liked source",9
"3661",2402141,"pi","liked source",9
"3662",2402146,"pi","disliked source",5
"3663",2402336,"pi","liked source",5
