"","session_id","referrer","quoteGroup","quote"
"4850",2445092,"swpson","liked source",8
"4851",2445093,"swpson","liked source",5
"4852",2445094,"swpson","liked source",5
"4853",2445097,"swpson","liked source",8
"4854",2445099,"swpson","disliked source",2
"4855",2445104,"swpson","liked source",8
"4856",2445107,"swpson","disliked source",8
"4857",2445108,"swpson","disliked source",5
"4858",2445110,"swpson","disliked source",4
"4859",2445117,"swpson","liked source",5
"4860",2445118,"swpson","liked source",3
"4861",2445125,"swpson","liked source",5
"4862",2445131,"swpson","disliked source",9
"4863",2445133,"swpson","liked source",6
"4864",2445166,"swpson","liked source",7
"4865",2445167,"swpson","liked source",5
"4866",2445174,"swpson","liked source",8
"4867",2445175,"swpson","liked source",3
"4868",2445227,"swpson","disliked source",7
"4869",2445305,"swpson","disliked source",6
"4870",2445310,"swpson","disliked source",6
"4871",2445430,"swpson","liked source",4
"4872",2445453,"swpson","liked source",4
"4873",2445493,"swpson","liked source",5
"4874",2445556,"swpson","liked source",7
"4875",2445776,"swpson","disliked source",7
"4876",2445887,"swpson","disliked source",5
"4877",2445978,"swpson","liked source",1
"4878",2446055,"swpson","disliked source",1
"4879",2446120,"swpson","disliked source",5
"4880",2446193,"swpson","disliked source",5
"4881",2446227,"swpson","liked source",9
"4882",2446238,"swpson","liked source",7
"4883",2446242,"swpson","disliked source",4
"4884",2446282,"swpson","liked source",8
"4885",2446391,"swpson","liked source",9
"4886",2447225,"swpson","disliked source",9
"4887",2447283,"swpson","disliked source",9
"4888",2447284,"swpson","disliked source",5
"4889",2447291,"swpson","disliked source",3
"4890",2447294,"swpson","liked source",9
"4891",2447315,"swpson","liked source",4
"4892",2447348,"swpson","disliked source",9
"4893",2447552,"swpson","liked source",5
"4894",2447645,"swpson","liked source",6
"4895",2447933,"swpson","liked source",9
"4896",2447963,"swpson","disliked source",7
"4897",2448839,"swpson","liked source",9
"4898",2448845,"swpson","liked source",6
"4899",2448846,"swpson","disliked source",4
"4900",2448871,"swpson","liked source",9
"4901",2448877,"swpson","liked source",2
"4902",2448999,"swpson","liked source",7
"4903",2449129,"swpson","liked source",5
"4904",2449884,"swpson","liked source",3
"4905",2451369,"swpson","liked source",8
"4906",2451643,"swpson","liked source",5
"4907",2453735,"swpson","disliked source",7
"4908",2453921,"swpson","disliked source",2
"4909",2454315,"swpson","liked source",3
"4910",2454351,"swpson","liked source",9
"4911",2454508,"swpson","liked source",8
"4912",2454638,"swpson","disliked source",7
"4913",2454696,"swpson","disliked source",4
"4914",2454700,"swpson","liked source",9
"4915",2454769,"swpson","disliked source",5
"4916",2454790,"swpson","disliked source",4
"4917",2454819,"swpson","disliked source",4
"4918",2455781,"swpson","disliked source",3
"4919",2455855,"swpson","liked source",8
"4920",2455874,"swpson","liked source",4
"4921",2455921,"swpson","disliked source",4
"4922",2455929,"swpson","disliked source",5
"4923",2456015,"swpson","disliked source",6
"4924",2456500,"swpson","liked source",7
"4925",2457057,"swpson","liked source",5
"4926",2461353,"swpson","disliked source",5
"4927",2473645,"swpson","disliked source",6
"4928",2475122,"swpson","liked source",5
"4929",2479038,"swpson","liked source",8
