"","session_id","referrer","quoteGroup","quote"
"1186",2479275,"lse","disliked source",7
"1187",2479276,"lse","liked source",5
"1188",2479278,"lse","liked source",7
"1189",2479280,"lse","disliked source",5
"1190",2479283,"lse","disliked source",7
"1191",2479285,"lse","disliked source",7
"1192",2479287,"lse","liked source",9
"1193",2479297,"lse","liked source",2
"1194",2479300,"lse","liked source",7
"1195",2479326,"lse","liked source",9
"1196",2479330,"lse","disliked source",5
"1197",2479331,"lse","liked source",9
"1198",2479334,"lse","liked source",5
"1199",2479336,"lse","disliked source",5
"1200",2479337,"lse","disliked source",6
"1201",2479342,"lse","disliked source",5
"1202",2479345,"lse","disliked source",5
"1203",2479348,"lse","liked source",2
"1204",2479358,"lse","disliked source",3
"1205",2479368,"lse","liked source",8
"1206",2481107,"lse","liked source",5
"1207",2481108,"lse","liked source",3
"1208",2481109,"lse","disliked source",3
"1209",2481111,"lse","disliked source",3
"1210",2481113,"lse","liked source",9
"1211",2481115,"lse","liked source",7
"1212",2481118,"lse","disliked source",2
"1213",2481121,"lse","liked source",6
"1214",2481122,"lse","disliked source",3
"1215",2481124,"lse","disliked source",5
"1216",2481125,"lse","disliked source",5
"1217",2481134,"lse","liked source",5
"1218",2481136,"lse","disliked source",2
"1219",2481137,"lse","liked source",3
"1220",2481138,"lse","disliked source",7
"1221",2481139,"lse","liked source",9
"1222",2481140,"lse","disliked source",7
"1223",2481151,"lse","liked source",5
"1224",2481152,"lse","liked source",6
"1225",2481154,"lse","disliked source",5
"1226",2481156,"lse","liked source",6
"1227",2481157,"lse","liked source",6
"1228",2481164,"lse","liked source",1
"1229",2481165,"lse","liked source",3
"1230",2481166,"lse","disliked source",5
"1231",2481190,"lse","disliked source",8
"1232",2481191,"lse","liked source",9
"1233",2481193,"lse","disliked source",7
"1234",2481194,"lse","liked source",8
"1235",2481195,"lse","liked source",6
"1236",2481199,"lse","disliked source",9
"1237",2481200,"lse","disliked source",1
"1238",2481204,"lse","liked source",7
"1239",2481207,"lse","liked source",3
"1240",2481209,"lse","disliked source",6
"1241",2481210,"lse","liked source",7
"1242",2481211,"lse","disliked source",4
"1243",2481212,"lse","disliked source",5
"1244",2481216,"lse","disliked source",5
"1245",2481217,"lse","disliked source",9
"1246",2481220,"lse","liked source",9
"1247",2481225,"lse","disliked source",7
"1248",2481227,"lse","liked source",7
"1249",2481229,"lse","liked source",9
"1250",2481231,"lse","disliked source",5
"1251",2481233,"lse","disliked source",5
"1252",2481236,"lse","liked source",8
"1253",2481251,"lse","disliked source",2
"1254",2481252,"lse","liked source",8
"1255",2481255,"lse","disliked source",4
"1256",2481256,"lse","liked source",7
"1257",2481257,"lse","liked source",5
"1258",2481258,"lse","liked source",2
"1259",2481259,"lse","liked source",9
"1260",2481262,"lse","liked source",5
"1261",2481263,"lse","liked source",4
"1262",2481264,"lse","disliked source",5
"1263",2481268,"lse","disliked source",5
"1264",2481271,"lse","liked source",5
"1265",2481273,"lse","disliked source",1
"1266",2481283,"lse","disliked source",5
"1267",2481305,"lse","disliked source",9
"1268",2481309,"lse","disliked source",6
"1269",2481310,"lse","disliked source",4
"1270",2481311,"lse","disliked source",4
"1271",2481312,"lse","disliked source",5
"1272",2481316,"lse","liked source",3
"1273",2481320,"lse","disliked source",6
"1274",2481323,"lse","liked source",3
"1275",2481326,"lse","liked source",4
"1276",2481328,"lse","liked source",4
"1277",2481330,"lse","liked source",7
"1278",2481337,"lse","disliked source",1
"1279",2481341,"lse","liked source",6
"1280",2481348,"lse","liked source",6
"1281",2481353,"lse","liked source",5
"1282",2481354,"lse","liked source",7
"1283",2481356,"lse","liked source",5
"1284",2481359,"lse","liked source",6
"1285",2481360,"lse","liked source",5
"1286",2481364,"lse","liked source",4
"1287",2481369,"lse","disliked source",7
"1288",2481389,"lse","disliked source",5
"1289",2481393,"lse","disliked source",3
"1290",2481420,"lse","disliked source",5
"1291",2481422,"lse","disliked source",6
"1292",2481425,"lse","liked source",5
"1293",2481427,"lse","liked source",7
"1294",2481431,"lse","liked source",3
"1295",2481438,"lse","disliked source",7
"1296",2481448,"lse","disliked source",5
"1297",2481454,"lse","liked source",9
"1298",2481456,"lse","disliked source",5
"1299",2481458,"lse","disliked source",5
"1300",2481463,"lse","liked source",8
"1301",2481467,"lse","liked source",4
"1302",2481493,"lse","liked source",8
"1303",2481495,"lse","disliked source",4
"1304",2481500,"lse","disliked source",9
"1305",2481502,"lse","liked source",6
"1306",2481505,"lse","liked source",1
"1307",2481509,"lse","liked source",4
"1308",2481514,"lse","disliked source",8
"1309",2481517,"lse","liked source",7
"1310",2481528,"lse","liked source",7
"1311",2481530,"lse","liked source",4
"1312",2481531,"lse","liked source",7
"1313",2481539,"lse","liked source",8
"1314",2481577,"lse","liked source",9
"1315",2481589,"lse","disliked source",9
"1316",2481595,"lse","disliked source",3
"1317",2481604,"lse","liked source",6
"1318",2481606,"lse","liked source",9
"1319",2481608,"lse","liked source",7
"1320",2481613,"lse","disliked source",5
"1321",2481617,"lse","disliked source",7
"1322",2481620,"lse","disliked source",5
"1323",2481624,"lse","disliked source",8
"1324",2481627,"lse","disliked source",4
"1325",2481630,"lse","disliked source",5
"1326",2481670,"lse","liked source",5
"1327",2481679,"lse","disliked source",6
"1328",2481682,"lse","liked source",8
"1329",2481700,"lse","disliked source",3
"1330",2481703,"lse","liked source",7
"1331",2481711,"lse","disliked source",5
"1332",2481715,"lse","liked source",2
"1333",2481719,"lse","disliked source",6
"1334",2481720,"lse","liked source",8
"1335",2481723,"lse","disliked source",9
"1336",2481732,"lse","disliked source",3
"1337",2481752,"lse","disliked source",1
"1338",2481755,"lse","disliked source",8
"1339",2481757,"lse","disliked source",5
"1340",2481769,"lse","disliked source",5
"1341",2481770,"lse","disliked source",5
"1342",2481775,"lse","disliked source",7
"1343",2481777,"lse","liked source",5
"1344",2481779,"lse","liked source",9
"1345",2481781,"lse","disliked source",1
"1346",2481783,"lse","disliked source",1
"1347",2481790,"lse","liked source",5
