"","session_id","referrer","quoteGroup","quote"
"1782",2407360,"mturk","liked source",8
"1783",2407371,"mturk","disliked source",7
"1784",2407389,"mturk","liked source",4
"1785",2407441,"mturk","liked source",2
"1786",2407451,"mturk","disliked source",5
"1787",2407454,"mturk","disliked source",5
"1788",2407455,"mturk","liked source",9
"1789",2407456,"mturk","disliked source",5
"1790",2407459,"mturk","liked source",7
"1791",2407462,"mturk","disliked source",4
"1792",2407465,"mturk","liked source",8
"1793",2407469,"mturk","disliked source",3
"1794",2407470,"mturk","disliked source",5
"1795",2407473,"mturk","liked source",9
"1796",2407475,"mturk","liked source",3
"1797",2407477,"mturk","liked source",9
"1798",2407485,"mturk","liked source",5
"1799",2407489,"mturk","liked source",9
"1800",2407498,"mturk","disliked source",3
"1801",2407512,"mturk","liked source",6
"1802",2407514,"mturk","liked source",9
"1803",2407518,"mturk","disliked source",5
"1804",2407550,"mturk","liked source",9
"1805",2407556,"mturk","disliked source",1
"1806",2407557,"mturk","liked source",8
"1807",2407559,"mturk","disliked source",7
"1808",2407568,"mturk","disliked source",3
"1809",2407578,"mturk","liked source",7
"1810",2407580,"mturk","disliked source",7
"1811",2407582,"mturk","disliked source",8
"1812",2407590,"mturk","liked source",6
"1813",2407591,"mturk","liked source",9
"1814",2407597,"mturk","disliked source",5
"1815",2407602,"mturk","liked source",9
"1816",2407606,"mturk","disliked source",2
"1817",2407607,"mturk","disliked source",7
"1818",2407608,"mturk","liked source",6
"1819",2407609,"mturk","liked source",4
"1820",2407610,"mturk","liked source",5
"1821",2407612,"mturk","liked source",7
"1822",2407614,"mturk","liked source",7
"1823",2407615,"mturk","disliked source",5
"1824",2407616,"mturk","liked source",9
"1825",2407617,"mturk","liked source",4
"1826",2407618,"mturk","disliked source",6
"1827",2407619,"mturk","liked source",6
"1828",2407622,"mturk","disliked source",6
"1829",2407623,"mturk","liked source",6
"1830",2407626,"mturk","liked source",6
"1831",2407627,"mturk","disliked source",5
"1832",2407628,"mturk","liked source",4
"1833",2407633,"mturk","disliked source",7
"1834",2407634,"mturk","liked source",9
"1835",2407636,"mturk","liked source",9
"1836",2407638,"mturk","liked source",8
"1837",2407640,"mturk","liked source",2
"1838",2407641,"mturk","liked source",3
"1839",2407644,"mturk","liked source",4
"1840",2407645,"mturk","disliked source",3
"1841",2407646,"mturk","liked source",5
"1842",2407647,"mturk","liked source",6
"1843",2407652,"mturk","liked source",7
"1844",2407656,"mturk","disliked source",5
"1845",2407657,"mturk","liked source",7
"1846",2407658,"mturk","liked source",3
"1847",2407659,"mturk","disliked source",7
"1848",2407660,"mturk","disliked source",6
"1849",2407661,"mturk","liked source",4
"1850",2407665,"mturk","liked source",6
"1851",2407667,"mturk","liked source",2
"1852",2407668,"mturk","liked source",6
"1853",2407671,"mturk","disliked source",9
"1854",2407677,"mturk","liked source",2
"1855",2407678,"mturk","disliked source",9
"1856",2407682,"mturk","disliked source",5
"1857",2407683,"mturk","disliked source",3
"1858",2407684,"mturk","disliked source",6
"1859",2407685,"mturk","liked source",7
"1860",2407686,"mturk","liked source",8
"1861",2407692,"mturk","disliked source",6
"1862",2407695,"mturk","disliked source",5
"1863",2407696,"mturk","liked source",9
"1864",2407705,"mturk","liked source",8
"1865",2407710,"mturk","liked source",8
"1866",2407712,"mturk","disliked source",7
"1867",2407717,"mturk","liked source",5
"1868",2407721,"mturk","liked source",3
"1869",2407722,"mturk","disliked source",3
"1870",2407728,"mturk","liked source",3
"1871",2407731,"mturk","liked source",3
"1872",2407732,"mturk","liked source",8
"1873",2407743,"mturk","disliked source",5
"1874",2407744,"mturk","disliked source",3
"1875",2407747,"mturk","liked source",7
"1876",2407825,"mturk","liked source",9
"1877",2407837,"mturk","disliked source",5
"1878",2407841,"mturk","liked source",3
"1879",2407844,"mturk","disliked source",7
"1880",2407846,"mturk","liked source",3
"1881",2407850,"mturk","liked source",9
"1882",2407863,"mturk","liked source",7
"1883",2407870,"mturk","liked source",9
"1884",2407871,"mturk","disliked source",5
"1885",2407873,"mturk","disliked source",2
"1886",2407874,"mturk","liked source",9
"1887",2407875,"mturk","liked source",4
"1888",2407892,"mturk","liked source",2
"1889",2407895,"mturk","liked source",1
"1890",2407902,"mturk","disliked source",1
"1891",2407906,"mturk","disliked source",5
"1892",2407915,"mturk","liked source",6
"1893",2407923,"mturk","liked source",4
"1894",2407936,"mturk","liked source",7
"1895",2407939,"mturk","disliked source",1
"1896",2407945,"mturk","disliked source",7
"1897",2407948,"mturk","liked source",8
"1898",2407954,"mturk","disliked source",1
"1899",2407956,"mturk","liked source",9
"1900",2407962,"mturk","liked source",5
"1901",2407968,"mturk","disliked source",5
"1902",2407970,"mturk","disliked source",5
"1903",2407971,"mturk","liked source",9
"1904",2407972,"mturk","disliked source",7
"1905",2407977,"mturk","liked source",9
"1906",2407978,"mturk","liked source",1
"1907",2407980,"mturk","disliked source",5
"1908",2407986,"mturk","disliked source",9
"1909",2407988,"mturk","liked source",6
"1910",2407994,"mturk","liked source",5
"1911",2407997,"mturk","disliked source",3
"1912",2408002,"mturk","liked source",6
"1913",2408007,"mturk","disliked source",8
"1914",2408009,"mturk","disliked source",9
"1915",2408010,"mturk","liked source",9
"1916",2408015,"mturk","liked source",5
"1917",2408018,"mturk","liked source",8
"1918",2408022,"mturk","liked source",7
"1919",2408024,"mturk","liked source",5
"1920",2408032,"mturk","liked source",3
"1921",2408034,"mturk","liked source",9
"1922",2408035,"mturk","liked source",3
"1923",2408036,"mturk","disliked source",5
"1924",2408038,"mturk","liked source",7
"1925",2408040,"mturk","liked source",3
"1926",2408858,"mturk","disliked source",1
"1927",2408859,"mturk","disliked source",7
"1928",2408861,"mturk","liked source",7
"1929",2408863,"mturk","disliked source",7
"1930",2408867,"mturk","disliked source",5
"1931",2408870,"mturk","liked source",6
"1932",2408871,"mturk","liked source",6
"1933",2408892,"mturk","liked source",4
"1934",2408897,"mturk","liked source",5
"1935",2408901,"mturk","liked source",4
"1936",2408917,"mturk","disliked source",7
"1937",2408918,"mturk","liked source",3
"1938",2408919,"mturk","disliked source",4
"1939",2408920,"mturk","liked source",2
"1940",2408921,"mturk","liked source",1
"1941",2408924,"mturk","disliked source",7
"1942",2408926,"mturk","disliked source",7
"1943",2408927,"mturk","liked source",7
"1944",2408930,"mturk","liked source",7
"1945",2408932,"mturk","disliked source",4
"1946",2408935,"mturk","disliked source",5
"1947",2408937,"mturk","liked source",9
"1948",2408938,"mturk","disliked source",5
"1949",2408939,"mturk","liked source",4
"1950",2408940,"mturk","liked source",5
"1951",2408941,"mturk","liked source",9
"1952",2408942,"mturk","liked source",9
"1953",2408948,"mturk","liked source",5
"1954",2408952,"mturk","disliked source",5
"1955",2408953,"mturk","liked source",4
"1956",2408957,"mturk","liked source",5
"1957",2408958,"mturk","disliked source",6
"1958",2408960,"mturk","liked source",9
"1959",2408962,"mturk","liked source",5
"1960",2408965,"mturk","disliked source",4
"1961",2408966,"mturk","liked source",3
"1962",2408967,"mturk","disliked source",1
"1963",2408968,"mturk","disliked source",9
"1964",2408969,"mturk","liked source",7
"1965",2408971,"mturk","disliked source",5
"1966",2408975,"mturk","liked source",2
"1967",2408977,"mturk","liked source",9
"1968",2408978,"mturk","disliked source",6
"1969",2408979,"mturk","disliked source",5
"1970",2408982,"mturk","liked source",8
"1971",2408983,"mturk","liked source",7
"1972",2408984,"mturk","disliked source",3
"1973",2408985,"mturk","disliked source",5
"1974",2408986,"mturk","liked source",7
"1975",2408988,"mturk","disliked source",4
"1976",2408989,"mturk","liked source",5
"1977",2408990,"mturk","disliked source",8
"1978",2408991,"mturk","disliked source",7
"1979",2408992,"mturk","disliked source",8
"1980",2408993,"mturk","disliked source",8
"1981",2408994,"mturk","liked source",9
"1982",2408995,"mturk","disliked source",5
"1983",2408996,"mturk","disliked source",1
"1984",2408997,"mturk","disliked source",9
"1985",2408999,"mturk","liked source",9
"1986",2409000,"mturk","liked source",1
"1987",2409005,"mturk","liked source",8
"1988",2409006,"mturk","liked source",4
"1989",2409007,"mturk","liked source",8
"1990",2409008,"mturk","disliked source",1
"1991",2409010,"mturk","disliked source",9
"1992",2409011,"mturk","disliked source",4
"1993",2409012,"mturk","disliked source",9
"1994",2409014,"mturk","liked source",7
"1995",2409018,"mturk","disliked source",1
"1996",2409019,"mturk","liked source",9
"1997",2409025,"mturk","disliked source",7
"1998",2409026,"mturk","disliked source",9
"1999",2409027,"mturk","disliked source",6
"2000",2409034,"mturk","liked source",4
"2001",2409036,"mturk","liked source",5
"2002",2409037,"mturk","liked source",3
"2003",2409039,"mturk","liked source",4
"2004",2409041,"mturk","disliked source",5
"2005",2409042,"mturk","disliked source",4
"2006",2409043,"mturk","liked source",5
"2007",2409044,"mturk","liked source",6
"2008",2409045,"mturk","liked source",6
"2009",2409046,"mturk","liked source",2
"2010",2409047,"mturk","liked source",9
"2011",2409048,"mturk","liked source",4
"2012",2409051,"mturk","liked source",7
"2013",2409054,"mturk","liked source",9
"2014",2409058,"mturk","disliked source",7
"2015",2409059,"mturk","disliked source",1
"2016",2409062,"mturk","liked source",5
"2017",2409063,"mturk","disliked source",5
"2018",2409064,"mturk","liked source",7
"2019",2409065,"mturk","disliked source",5
"2020",2409066,"mturk","liked source",5
"2021",2409067,"mturk","liked source",6
"2022",2409068,"mturk","liked source",9
"2023",2409074,"mturk","disliked source",4
"2024",2409079,"mturk","disliked source",5
"2025",2409081,"mturk","disliked source",6
"2026",2409082,"mturk","liked source",7
"2027",2409084,"mturk","liked source",4
"2028",2409085,"mturk","liked source",9
"2029",2409087,"mturk","disliked source",5
"2030",2409089,"mturk","liked source",7
"2031",2409091,"mturk","disliked source",7
"2032",2409095,"mturk","liked source",9
"2033",2409099,"mturk","liked source",2
"2034",2409101,"mturk","disliked source",8
"2035",2409106,"mturk","disliked source",5
"2036",2409107,"mturk","liked source",3
"2037",2409111,"mturk","disliked source",4
"2038",2409114,"mturk","disliked source",8
"2039",2409115,"mturk","disliked source",5
"2040",2409118,"mturk","liked source",7
"2041",2409121,"mturk","liked source",3
"2042",2409127,"mturk","disliked source",5
"2043",2409128,"mturk","disliked source",5
"2044",2409130,"mturk","disliked source",7
"2045",2409132,"mturk","liked source",7
"2046",2409133,"mturk","liked source",9
"2047",2409134,"mturk","liked source",9
"2048",2409139,"mturk","liked source",5
"2049",2409141,"mturk","disliked source",4
"2050",2409153,"mturk","liked source",9
"2051",2409154,"mturk","liked source",5
"2052",2409155,"mturk","disliked source",6
"2053",2409156,"mturk","disliked source",5
"2054",2409159,"mturk","liked source",6
"2055",2409161,"mturk","liked source",5
"2056",2409162,"mturk","disliked source",1
"2057",2409163,"mturk","liked source",8
"2058",2409165,"mturk","disliked source",5
"2059",2409171,"mturk","liked source",2
"2060",2409176,"mturk","disliked source",7
"2061",2409182,"mturk","liked source",9
"2062",2409185,"mturk","disliked source",5
"2063",2409198,"mturk","disliked source",4
"2064",2409206,"mturk","disliked source",3
"2065",2409210,"mturk","disliked source",9
"2066",2409218,"mturk","liked source",4
"2067",2409219,"mturk","disliked source",5
"2068",2409220,"mturk","liked source",4
"2069",2409225,"mturk","disliked source",1
"2070",2409231,"mturk","liked source",5
"2071",2409232,"mturk","liked source",9
"2072",2409250,"mturk","disliked source",3
"2073",2409258,"mturk","disliked source",1
"2074",2409269,"mturk","liked source",6
"2075",2409415,"mturk","disliked source",7
"2076",2409416,"mturk","disliked source",5
"2077",2409417,"mturk","liked source",3
"2078",2409425,"mturk","liked source",5
"2079",2409429,"mturk","liked source",6
"2080",2409433,"mturk","liked source",9
"2081",2409447,"mturk","disliked source",2
"2082",2409449,"mturk","disliked source",5
"2083",2409452,"mturk","liked source",8
"2084",2409455,"mturk","liked source",5
"2085",2409460,"mturk","disliked source",5
"2086",2409461,"mturk","disliked source",8
"2087",2409464,"mturk","liked source",9
"2088",2409466,"mturk","disliked source",2
"2089",2409467,"mturk","liked source",8
"2090",2409469,"mturk","disliked source",6
"2091",2409474,"mturk","liked source",3
"2092",2409483,"mturk","liked source",6
"2093",2409484,"mturk","disliked source",7
"2094",2409485,"mturk","liked source",7
"2095",2409488,"mturk","disliked source",3
"2096",2409489,"mturk","liked source",7
"2097",2409492,"mturk","disliked source",5
"2098",2409493,"mturk","disliked source",5
"2099",2409494,"mturk","liked source",4
"2100",2409496,"mturk","disliked source",3
"2101",2409497,"mturk","liked source",6
"2102",2409498,"mturk","disliked source",9
"2103",2409501,"mturk","disliked source",9
"2104",2409502,"mturk","disliked source",5
"2105",2409506,"mturk","liked source",6
"2106",2409507,"mturk","disliked source",5
"2107",2409508,"mturk","disliked source",7
"2108",2409510,"mturk","liked source",5
"2109",2409511,"mturk","disliked source",5
"2110",2409512,"mturk","liked source",5
"2111",2409515,"mturk","liked source",4
"2112",2409517,"mturk","disliked source",4
"2113",2409518,"mturk","disliked source",8
"2114",2409520,"mturk","liked source",8
"2115",2409521,"mturk","disliked source",5
"2116",2409523,"mturk","disliked source",5
"2117",2409524,"mturk","liked source",5
"2118",2409525,"mturk","disliked source",5
"2119",2409527,"mturk","liked source",8
"2120",2409529,"mturk","liked source",7
"2121",2409530,"mturk","disliked source",9
"2122",2409533,"mturk","liked source",9
"2123",2409540,"mturk","disliked source",6
"2124",2409550,"mturk","liked source",8
"2125",2409573,"mturk","liked source",8
"2126",2411006,"mturk","disliked source",9
"2127",2411010,"mturk","liked source",7
"2128",2411012,"mturk","disliked source",7
"2129",2411013,"mturk","disliked source",4
"2130",2411014,"mturk","disliked source",8
"2131",2411015,"mturk","liked source",4
"2132",2411016,"mturk","disliked source",5
"2133",2411017,"mturk","disliked source",5
"2134",2411018,"mturk","disliked source",5
"2135",2411021,"mturk","liked source",2
"2136",2411025,"mturk","disliked source",6
"2137",2411026,"mturk","liked source",5
"2138",2411027,"mturk","liked source",7
"2139",2411028,"mturk","disliked source",6
"2140",2411030,"mturk","disliked source",5
"2141",2411032,"mturk","disliked source",7
"2142",2411034,"mturk","disliked source",4
"2143",2411036,"mturk","liked source",7
"2144",2411037,"mturk","liked source",7
"2145",2411040,"mturk","liked source",9
"2146",2411041,"mturk","liked source",9
"2147",2411044,"mturk","disliked source",4
"2148",2411046,"mturk","disliked source",1
"2149",2411047,"mturk","disliked source",5
"2150",2411048,"mturk","liked source",9
"2151",2411052,"mturk","liked source",7
"2152",2411061,"mturk","liked source",3
"2153",2411062,"mturk","liked source",6
"2154",2411065,"mturk","disliked source",3
"2155",2411067,"mturk","liked source",1
"2156",2411070,"mturk","liked source",5
"2157",2411073,"mturk","disliked source",9
"2158",2411074,"mturk","disliked source",5
"2159",2411077,"mturk","disliked source",3
"2160",2411080,"mturk","disliked source",5
"2161",2411081,"mturk","disliked source",6
"2162",2411082,"mturk","disliked source",5
"2163",2411083,"mturk","disliked source",3
"2164",2411086,"mturk","disliked source",5
"2165",2411089,"mturk","disliked source",5
"2166",2411091,"mturk","liked source",9
"2167",2411092,"mturk","disliked source",7
"2169",2411097,"mturk","disliked source",5
"2170",2411100,"mturk","liked source",7
"2171",2411102,"mturk","liked source",8
"2172",2411122,"mturk","disliked source",4
"2173",2411125,"mturk","liked source",5
"2174",2411129,"mturk","disliked source",9
"2175",2411130,"mturk","liked source",8
"2176",2411132,"mturk","liked source",3
"2177",2411133,"mturk","liked source",8
"2178",2411134,"mturk","disliked source",9
"2179",2411138,"mturk","disliked source",5
"2180",2411139,"mturk","disliked source",5
"2181",2411141,"mturk","liked source",5
"2182",2411142,"mturk","liked source",4
"2183",2411144,"mturk","disliked source",9
"2184",2411145,"mturk","liked source",5
"2185",2411146,"mturk","disliked source",6
"2186",2411149,"mturk","liked source",3
"2187",2411151,"mturk","liked source",4
"2188",2411152,"mturk","liked source",3
"2189",2411160,"mturk","liked source",6
"2190",2411161,"mturk","disliked source",5
"2191",2411171,"mturk","disliked source",3
"2192",2411177,"mturk","liked source",9
"2193",2411200,"mturk","disliked source",8
"2194",2411211,"mturk","disliked source",7
"2195",2411214,"mturk","liked source",5
"2196",2411215,"mturk","disliked source",5
"2197",2411221,"mturk","disliked source",6
"2198",2411223,"mturk","liked source",9
"2199",2411224,"mturk","disliked source",3
"2200",2411228,"mturk","disliked source",8
"2201",2411234,"mturk","disliked source",5
"2202",2411235,"mturk","disliked source",7
"2203",2411237,"mturk","liked source",7
"2204",2411238,"mturk","liked source",4
"2205",2411240,"mturk","disliked source",3
"2206",2411242,"mturk","liked source",9
"2207",2411245,"mturk","liked source",7
"2208",2411246,"mturk","liked source",5
"2209",2411249,"mturk","disliked source",3
"2210",2411250,"mturk","liked source",9
"2211",2411251,"mturk","liked source",5
"2212",2411254,"mturk","liked source",5
"2213",2411256,"mturk","liked source",7
"2214",2411257,"mturk","liked source",9
"2215",2411260,"mturk","disliked source",7
"2216",2411262,"mturk","disliked source",5
"2217",2411264,"mturk","liked source",5
"2218",2411274,"mturk","liked source",8
"2219",2411298,"mturk","liked source",7
"2220",2411326,"mturk","liked source",7
"2221",2411328,"mturk","disliked source",4
"2222",2411329,"mturk","disliked source",5
"2223",2411331,"mturk","disliked source",1
"2224",2411358,"mturk","disliked source",8
"2225",2411388,"mturk","liked source",6
"2226",2411418,"mturk","disliked source",3
"2227",2411436,"mturk","liked source",8
"2228",2411447,"mturk","disliked source",2
"2229",2411570,"mturk","liked source",9
"2230",2411582,"mturk","liked source",9
"2231",2411585,"mturk","liked source",3
"2232",2411587,"mturk","disliked source",7
"2233",2411588,"mturk","liked source",9
"2234",2411590,"mturk","disliked source",9
"2235",2411593,"mturk","disliked source",5
"2236",2411594,"mturk","disliked source",4
"2237",2411609,"mturk","disliked source",5
"2238",2411665,"mturk","liked source",5
"2239",2411667,"mturk","disliked source",8
"2240",2411673,"mturk","disliked source",5
"2241",2411677,"mturk","liked source",5
"2242",2411701,"mturk","liked source",7
"2243",2411711,"mturk","liked source",3
"2244",2411713,"mturk","liked source",8
"2245",2411718,"mturk","disliked source",3
"2246",2411720,"mturk","disliked source",9
"2247",2411767,"mturk","disliked source",4
"2248",2411769,"mturk","disliked source",5
"2249",2411771,"mturk","liked source",7
"2250",2411780,"mturk","disliked source",8
"2251",2411789,"mturk","liked source",8
"2252",2411804,"mturk","liked source",6
"2253",2411816,"mturk","liked source",5
"2254",2411819,"mturk","disliked source",5
"2255",2411822,"mturk","liked source",5
"2256",2411830,"mturk","liked source",1
"2257",2411856,"mturk","liked source",9
"2258",2411866,"mturk","disliked source",3
"2259",2411873,"mturk","liked source",1
"2260",2411883,"mturk","liked source",8
"2261",2411886,"mturk","liked source",5
"2262",2411890,"mturk","liked source",9
"2263",2411891,"mturk","disliked source",4
"2264",2411900,"mturk","disliked source",2
"2265",2411918,"mturk","liked source",9
"2266",2411921,"mturk","disliked source",9
"2267",2411961,"mturk","disliked source",6
"2268",2411971,"mturk","liked source",5
"2269",2411982,"mturk","liked source",8
"2270",2411995,"mturk","disliked source",3
"2271",2412038,"mturk","liked source",8
"2272",2412041,"mturk","liked source",6
"2273",2412049,"mturk","disliked source",5
"2274",2412061,"mturk","liked source",5
"2275",2412066,"mturk","liked source",9
"2276",2412073,"mturk","liked source",9
"2277",2412081,"mturk","liked source",5
"2278",2412096,"mturk","liked source",5
"2279",2412105,"mturk","liked source",8
"2280",2412152,"mturk","liked source",8
"2281",2412167,"mturk","liked source",8
"2282",2412170,"mturk","disliked source",3
"2283",2412185,"mturk","disliked source",5
"2284",2412248,"mturk","disliked source",4
"2285",2412253,"mturk","disliked source",5
"2286",2412258,"mturk","disliked source",9
"2287",2412260,"mturk","liked source",9
"2288",2412261,"mturk","disliked source",5
"2289",2412275,"mturk","disliked source",5
"2290",2412277,"mturk","disliked source",8
"2291",2412298,"mturk","disliked source",4
"2292",2412305,"mturk","disliked source",6
"2293",2412307,"mturk","liked source",8
"2294",2412308,"mturk","liked source",9
"2295",2412316,"mturk","disliked source",5
"2296",2412323,"mturk","disliked source",1
"2297",2412338,"mturk","disliked source",5
"2298",2412349,"mturk","disliked source",5
"2299",2412372,"mturk","disliked source",1
"2300",2412373,"mturk","liked source",1
"2301",2412374,"mturk","disliked source",5
"2302",2412387,"mturk","liked source",7
"2303",2412395,"mturk","liked source",7
"2304",2412397,"mturk","liked source",5
"2305",2412404,"mturk","disliked source",5
"2306",2412411,"mturk","disliked source",2
"2307",2412416,"mturk","liked source",7
"2308",2412423,"mturk","disliked source",5
"2309",2412428,"mturk","liked source",5
"2310",2412435,"mturk","liked source",9
"2311",2412436,"mturk","liked source",7
"2312",2412453,"mturk","disliked source",4
"2313",2412477,"mturk","liked source",9
"2314",2412480,"mturk","liked source",2
"2315",2412483,"mturk","liked source",5
"2316",2412504,"mturk","liked source",9
"2317",2412510,"mturk","disliked source",6
"2318",2412513,"mturk","disliked source",5
"2319",2412514,"mturk","disliked source",7
"2320",2412515,"mturk","disliked source",1
"2321",2412520,"mturk","disliked source",6
"2322",2412526,"mturk","disliked source",8
"2323",2412531,"mturk","disliked source",5
"2324",2412541,"mturk","liked source",9
"2325",2412553,"mturk","disliked source",5
"2326",2412557,"mturk","disliked source",3
"2327",2418545,"mturk","disliked source",3
"2328",2418547,"mturk","disliked source",8
"2329",2418549,"mturk","liked source",7
"2330",2418553,"mturk","liked source",8
"2331",2418554,"mturk","disliked source",4
"2332",2418562,"mturk","disliked source",1
"2333",2418565,"mturk","disliked source",4
"2334",2418570,"mturk","disliked source",9
"2335",2418575,"mturk","disliked source",5
"2336",2418577,"mturk","liked source",7
"2337",2418578,"mturk","liked source",4
"2338",2418581,"mturk","disliked source",5
"2339",2418582,"mturk","disliked source",6
"2340",2418584,"mturk","disliked source",9
"2341",2418585,"mturk","disliked source",5
"2342",2418587,"mturk","disliked source",7
"2343",2418588,"mturk","disliked source",5
"2344",2418590,"mturk","liked source",8
"2345",2418596,"mturk","liked source",8
"2346",2418598,"mturk","disliked source",5
"2347",2418599,"mturk","liked source",8
"2348",2418600,"mturk","disliked source",5
"2349",2418604,"mturk","disliked source",5
"2350",2418610,"mturk","liked source",7
"2351",2418612,"mturk","liked source",5
"2352",2418617,"mturk","disliked source",1
"2353",2418619,"mturk","disliked source",5
"2354",2418624,"mturk","disliked source",2
"2355",2418625,"mturk","disliked source",3
"2356",2418640,"mturk","disliked source",3
"2357",2418641,"mturk","liked source",5
"2358",2418643,"mturk","disliked source",6
"2359",2418646,"mturk","liked source",7
"2360",2418652,"mturk","liked source",1
"2361",2418654,"mturk","liked source",4
"2362",2418655,"mturk","liked source",8
"2363",2418656,"mturk","liked source",4
"2364",2418663,"mturk","liked source",9
"2365",2418664,"mturk","liked source",5
"2366",2418666,"mturk","liked source",7
"2367",2418673,"mturk","disliked source",5
"2368",2418677,"mturk","liked source",7
"2369",2418687,"mturk","disliked source",5
"2370",2418698,"mturk","liked source",5
"2371",2418699,"mturk","liked source",9
"2372",2418709,"mturk","disliked source",1
"2373",2418710,"mturk","disliked source",3
"2374",2418712,"mturk","disliked source",5
"2375",2418714,"mturk","disliked source",5
"2376",2418717,"mturk","disliked source",4
"2377",2418720,"mturk","disliked source",5
"2378",2418738,"mturk","disliked source",9
"2379",2418747,"mturk","disliked source",5
"2380",2418753,"mturk","liked source",5
"2381",2418757,"mturk","liked source",7
"2382",2418759,"mturk","liked source",3
"2383",2418779,"mturk","disliked source",6
"2384",2418786,"mturk","liked source",8
"2385",2418791,"mturk","liked source",4
"2386",2418793,"mturk","liked source",9
"2387",2418809,"mturk","liked source",9
"2388",2418814,"mturk","disliked source",6
"2389",2418847,"mturk","liked source",8
"2390",2418866,"mturk","disliked source",9
"2391",2418883,"mturk","liked source",5
"2392",2418891,"mturk","liked source",5
"2393",2418905,"mturk","liked source",4
