"","session_id","referrer","quoteGroup","quote"
"810",2424846,"jmu","disliked source",1
"811",2425552,"jmu","liked source",5
"812",2426194,"jmu","disliked source",5
"813",2426851,"jmu","liked source",9
"814",2426970,"jmu","disliked source",3
"815",2427675,"jmu","disliked source",7
"816",2429267,"jmu","disliked source",6
"817",2429660,"jmu","disliked source",4
"818",2429997,"jmu","liked source",7
"819",2430879,"jmu","disliked source",9
"820",2431381,"jmu","liked source",6
"821",2434157,"jmu","liked source",8
"822",2434515,"jmu","disliked source",5
"823",2440669,"jmu","disliked source",1
"824",2445901,"jmu","disliked source",3
"825",2447549,"jmu","liked source",7
"826",2450238,"jmu","disliked source",3
"827",2450966,"jmu","disliked source",6
"828",2453815,"jmu","disliked source",7
"829",2463538,"jmu","liked source",4
"830",2463674,"jmu","liked source",7
"831",2465194,"jmu","disliked source",9
"832",2467975,"jmu","liked source",3
"833",2468229,"jmu","liked source",7
"834",2468476,"jmu","disliked source",5
"835",2468490,"jmu","liked source",4
"836",2474858,"jmu","disliked source",6
"837",2476641,"jmu","liked source",4
"838",2483981,"jmu","liked source",5
"839",2484442,"jmu","liked source",9
"840",2485645,"jmu","liked source",6
"841",2487295,"jmu","liked source",5
"842",2488410,"jmu","liked source",8
"843",2488592,"jmu","disliked source",3
"844",2488604,"jmu","liked source",5
"845",2488668,"jmu","liked source",8
