"","session_id","referrer","quoteGroup","quote"
"5276",2480827,"tamuon","liked source",4
"5277",2480834,"tamuon","disliked source",7
"5278",2480836,"tamuon","liked source",3
"5279",2480838,"tamuon","disliked source",5
"5280",2480841,"tamuon","disliked source",5
"5281",2480848,"tamuon","liked source",4
"5282",2480849,"tamuon","liked source",9
"5283",2480851,"tamuon","liked source",2
"5284",2480855,"tamuon","liked source",8
"5285",2480864,"tamuon","disliked source",8
"5286",2480865,"tamuon","liked source",1
"5287",2480867,"tamuon","disliked source",4
"5288",2480868,"tamuon","disliked source",4
"5289",2480869,"tamuon","liked source",7
"5290",2480877,"tamuon","disliked source",4
"5291",2480882,"tamuon","liked source",7
"5292",2480889,"tamuon","disliked source",5
"5293",2480892,"tamuon","disliked source",5
"5294",2480895,"tamuon","liked source",9
"5295",2480909,"tamuon","liked source",3
"5296",2480941,"tamuon","liked source",6
"5297",2480952,"tamuon","disliked source",3
"5298",2480957,"tamuon","disliked source",4
"5299",2480959,"tamuon","liked source",9
"5300",2480979,"tamuon","liked source",7
"5301",2480981,"tamuon","disliked source",5
"5302",2480994,"tamuon","disliked source",5
"5303",2481527,"tamuon","disliked source",5
"5304",2481543,"tamuon","liked source",6
"5305",2481597,"tamuon","disliked source",4
"5306",2481598,"tamuon","liked source",8
"5307",2481643,"tamuon","disliked source",6
"5308",2481651,"tamuon","disliked source",5
"5309",2481702,"tamuon","liked source",3
"5310",2481714,"tamuon","liked source",4
"5311",2481741,"tamuon","disliked source",6
"5312",2481750,"tamuon","disliked source",5
"5313",2481751,"tamuon","disliked source",6
"5314",2481788,"tamuon","disliked source",5
"5315",2481851,"tamuon","liked source",3
"5316",2481868,"tamuon","disliked source",5
"5317",2481885,"tamuon","liked source",5
"5318",2481901,"tamuon","disliked source",2
"5319",2481902,"tamuon","liked source",7
"5320",2481903,"tamuon","liked source",9
"5321",2481911,"tamuon","disliked source",6
"5322",2481912,"tamuon","liked source",8
"5323",2481951,"tamuon","disliked source",5
"5324",2481964,"tamuon","liked source",5
"5325",2481965,"tamuon","disliked source",1
"5326",2482000,"tamuon","disliked source",7
"5327",2482018,"tamuon","disliked source",3
"5328",2482061,"tamuon","liked source",1
"5329",2482084,"tamuon","disliked source",1
"5330",2482088,"tamuon","liked source",8
"5331",2482092,"tamuon","disliked source",6
"5332",2482098,"tamuon","disliked source",3
"5333",2482108,"tamuon","liked source",5
"5334",2482114,"tamuon","disliked source",6
"5335",2482143,"tamuon","disliked source",4
"5336",2482158,"tamuon","disliked source",5
"5337",2482170,"tamuon","liked source",3
"5338",2482186,"tamuon","disliked source",5
"5339",2482192,"tamuon","disliked source",4
"5340",2482228,"tamuon","liked source",3
"5341",2482235,"tamuon","disliked source",4
"5342",2482264,"tamuon","liked source",3
"5343",2482272,"tamuon","liked source",7
"5344",2482273,"tamuon","liked source",8
"5345",2482289,"tamuon","liked source",7
"5346",2482290,"tamuon","liked source",4
"5348",2482324,"tamuon","disliked source",6
"5349",2482338,"tamuon","disliked source",6
"5350",2482356,"tamuon","liked source",6
"5351",2482358,"tamuon","liked source",3
"5352",2482368,"tamuon","liked source",3
"5353",2482387,"tamuon","disliked source",3
"5354",2482388,"tamuon","disliked source",1
"5355",2482419,"tamuon","disliked source",3
"5356",2482421,"tamuon","disliked source",5
"5357",2482471,"tamuon","disliked source",3
"5358",2482482,"tamuon","liked source",6
"5359",2482508,"tamuon","disliked source",9
"5360",2482555,"tamuon","liked source",5
"5361",2482563,"tamuon","disliked source",7
"5362",2482564,"tamuon","disliked source",4
"5363",2482587,"tamuon","disliked source",7
"5364",2482588,"tamuon","disliked source",3
"5365",2482605,"tamuon","liked source",7
"5366",2482611,"tamuon","liked source",7
"5367",2482621,"tamuon","liked source",6
"5368",2482623,"tamuon","liked source",5
"5369",2482632,"tamuon","liked source",8
"5370",2482634,"tamuon","liked source",5
"5371",2482654,"tamuon","disliked source",3
"5372",2482707,"tamuon","liked source",2
"5373",2482727,"tamuon","disliked source",8
"5374",2482751,"tamuon","disliked source",8
"5375",2482753,"tamuon","disliked source",6
"5376",2482758,"tamuon","liked source",5
"5377",2482762,"tamuon","disliked source",8
"5378",2482783,"tamuon","disliked source",6
"5379",2482784,"tamuon","disliked source",3
"5380",2482866,"tamuon","disliked source",5
"5381",2482868,"tamuon","disliked source",4
"5382",2482869,"tamuon","disliked source",5
"5383",2482872,"tamuon","disliked source",5
"5384",2482873,"tamuon","disliked source",5
"5385",2482896,"tamuon","disliked source",2
"5386",2482963,"tamuon","disliked source",2
"5387",2483014,"tamuon","liked source",6
"5388",2483023,"tamuon","disliked source",1
"5389",2483048,"tamuon","liked source",4
"5390",2483106,"tamuon","liked source",7
"5391",2483122,"tamuon","liked source",2
"5392",2483153,"tamuon","disliked source",5
"5393",2483216,"tamuon","disliked source",7
"5394",2483254,"tamuon","disliked source",3
"5395",2483287,"tamuon","liked source",4
"5396",2483350,"tamuon","disliked source",6
"5397",2483383,"tamuon","disliked source",7
"5398",2483409,"tamuon","disliked source",5
"5399",2483427,"tamuon","liked source",4
"5400",2483517,"tamuon","liked source",5
"5401",2483521,"tamuon","liked source",4
"5402",2483525,"tamuon","disliked source",5
"5403",2483530,"tamuon","disliked source",4
"5404",2483561,"tamuon","liked source",5
"5405",2483762,"tamuon","liked source",4
"5406",2483763,"tamuon","liked source",2
"5407",2483822,"tamuon","disliked source",5
"5408",2483859,"tamuon","liked source",4
"5409",2483890,"tamuon","liked source",5
"5410",2483893,"tamuon","liked source",7
"5411",2483927,"tamuon","liked source",4
"5412",2483931,"tamuon","liked source",9
"5413",2483954,"tamuon","disliked source",1
"5414",2484034,"tamuon","disliked source",3
"5415",2484041,"tamuon","disliked source",6
"5416",2484047,"tamuon","disliked source",7
"5417",2484072,"tamuon","liked source",5
"5418",2484075,"tamuon","disliked source",5
"5419",2484080,"tamuon","disliked source",7
"5420",2484087,"tamuon","disliked source",1
"5421",2484092,"tamuon","liked source",6
"5422",2484167,"tamuon","liked source",9
"5423",2484302,"tamuon","disliked source",5
"5424",2484815,"tamuon","liked source",6
"5425",2484836,"tamuon","disliked source",5
"5426",2485094,"tamuon","disliked source",5
"5427",2485219,"tamuon","disliked source",9
"5428",2485261,"tamuon","disliked source",8
