"","Participant_ID","referrer","CredCond","mcdv1","age","year","Genderfactor","ethnicity","AttentionCheck"
"832","88","MichiganStateUniversity","NoCredentials",0,"21","Senior","Female","Other","Pass"
"833","89","MichiganStateUniversity","NoCredentials",0,"18","First-year","Female",NA,"Fail"
"834","9","MichiganStateUniversity","NoCredentials",-3,"19","Sophomore","Female","Other","Fail"
"835","90","MichiganStateUniversity","NoCredentials",0,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"836","91","MichiganStateUniversity","NoCredentials",0,"20","Junior","Female","White, non-Hispanic or latino","Fail"
"837","92","MichiganStateUniversity","Credentials",0,"19","Sophomore",NA,"African-American","Fail"
"838","93","MichiganStateUniversity","Credentials",0,"19","Sophomore","Female","White, non-Hispanic or latino","Pass"
"839","94","MichiganStateUniversity","Credentials",0,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"840","95","MichiganStateUniversity","Credentials",0,"21","Senior","Female","Other","Fail"
"841","96","MichiganStateUniversity","NoCredentials",0,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"842","97","MichiganStateUniversity","Credentials",0,"19","Sophomore","Female","White, non-Hispanic or latino","Pass"
"843","98","MichiganStateUniversity","NoCredentials",0,"20","Junior","Female","White, non-Hispanic or latino","Pass"
"845","A47964621","MichiganStateUniversity","Credentials",1,"19","Sophomore","Female","Multiracial","Fail"
"847",NA,"MichiganStateUniversity","Credentials",0,"22","Senior","Female","White, non-Hispanic or latino","Pass"
"848",NA,"MichiganStateUniversity","Credentials",0,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"849",NA,"MichiganStateUniversity","Credentials",0,"19","Junior","Female","Multiracial","Pass"
"850",NA,"MichiganStateUniversity","Credentials",0,NA,NA,NA,NA,NA
"851",NA,"MichiganStateUniversity","Credentials",0,"32","Senior","Male","White, non-Hispanic or latino","Pass"
"853",NA,"MichiganStateUniversity","NoCredentials",0,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"854",NA,"MichiganStateUniversity","Credentials",0,"20","Junior","Female","African-American","Pass"
"855",NA,"MichiganStateUniversity","NoCredentials",0,"20","Junior","Male","White, non-Hispanic or latino","Fail"
"856",NA,"MichiganStateUniversity","Credentials",0,"20","Junior","Female","Other","Fail"
"857",NA,"MichiganStateUniversity","Credentials",0,"20","Junior","Female","White, non-Hispanic or latino","Pass"
"858",NA,"MichiganStateUniversity","NoCredentials",-1,"19","Sophomore","Female","White, non-Hispanic or latino","Pass"
"859",NA,"MichiganStateUniversity","NoCredentials",0,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"860",NA,"MichiganStateUniversity","Credentials",1,NA,NA,NA,NA,NA
"861",NA,"MichiganStateUniversity","Credentials",0,"20","Junior","Female","White, non-Hispanic or latino","Pass"
"862",NA,"MichiganStateUniversity","Credentials",0,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"863",NA,"MichiganStateUniversity","NoCredentials",1,"19","Sophomore","Female","White, non-Hispanic or latino","Pass"
"864",NA,"MichiganStateUniversity","NoCredentials",1,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"865",NA,"MichiganStateUniversity","NoCredentials",-1,"19","Sophomore","Female","Asian-American","Fail"
"867",NA,"MichiganStateUniversity","NoCredentials",0,"20","Junior","Male","White, non-Hispanic or latino","Pass"
"868",NA,"MichiganStateUniversity","NoCredentials",0,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"869",NA,"MichiganStateUniversity","NoCredentials",0,"22","Senior","Female","Other","Fail"
"870",NA,"MichiganStateUniversity","NoCredentials",0,"22","Sophomore","Male","Asian-American","Fail"
"872",NA,"MichiganStateUniversity","Credentials",0,"19","Sophomore","Male","White, non-Hispanic or latino","Pass"
"873",NA,"MichiganStateUniversity","NoCredentials",-1,"19","Sophomore","Female","White, non-Hispanic or latino","Pass"
"874",NA,"MichiganStateUniversity","NoCredentials",1,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"875",NA,"MichiganStateUniversity","Credentials",1,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"876",NA,"MichiganStateUniversity","Credentials",0,"18","First-year","Female","White, non-Hispanic or latino","Pass"
