"","Participant_ID","referrer","CredCond","mcdv1","age","year","Genderfactor","ethnicity","AttentionCheck"
"1389","432","mTurk","Credentials",1,"26",NA,"Female","Asian-American","Pass"
"1390","433","mTurk","Credentials",2,"37","Other","Male","Asian-American","Pass"
"1391","434","mTurk","NoCredentials",1,"30","Senior","Female","White, non-Hispanic or latino","Pass"
"1392","435","mTurk","Credentials",0,"36",NA,"Male","African-American","Pass"
"1393","436","mTurk","NoCredentials",2,"40",NA,"Female","White, non-Hispanic or latino","Pass"
"1394","437","mTurk","NoCredentials",0,NA,NA,NA,NA,NA
"1395","438","mTurk","Credentials",2,"61","Other","Male","White, non-Hispanic or latino","Pass"
"1396","439","mTurk","NoCredentials",-2,"21","Senior","Male","Other","Pass"
"1397","44","mTurk","Credentials",1,"24","Other","Male","Latino or Hispanic","Pass"
"1398","440","mTurk","NoCredentials",2,NA,NA,NA,NA,NA
"1399","441","mTurk","NoCredentials",0,"56","Other","Male","Other","Pass"
"1401","443","mTurk","NoCredentials",2,"66",NA,"Male","Other","Pass"
"1402","444","mTurk","Credentials",1,"31",NA,"Female","White, non-Hispanic or latino","Pass"
"1403","445","mTurk","NoCredentials",0,"61","Other","Female","Other","Pass"
"1404","446","mTurk","Credentials",1,NA,NA,NA,NA,NA
"1405","447","mTurk","NoCredentials",0,"47","Sophomore","Female","White, non-Hispanic or latino","Pass"
"1406","448","mTurk","Credentials",0,"27",NA,"Male","White, non-Hispanic or latino","Pass"
"1407","449","mTurk","NoCredentials",-1,"27","Other","Male","White, non-Hispanic or latino","Pass"
"1408","45","mTurk","NoCredentials",0,"19","Sophomore","Male","Asian-American","Pass"
"1409","450","mTurk","Credentials",-1,NA,NA,NA,NA,NA
"1410","451","mTurk","Credentials",0,"24","Other","Male","White, non-Hispanic or latino","Pass"
"1411","452","mTurk","NoCredentials",1,"34",NA,"Male","Asian-American","Pass"
"1412","453","mTurk","NoCredentials",0,"42",NA,"Female","White, non-Hispanic or latino","Pass"
"1413","454","mTurk","Credentials",2,"61","Other","Male","White, non-Hispanic or latino","Pass"
"1414","455","mTurk","Credentials",0,"35",NA,"Male","African-American","Pass"
"1415","456","mTurk","NoCredentials",0,"46","Other","Female","White, non-Hispanic or latino","Pass"
"1416","457","mTurk","NoCredentials",1,"25","Junior","Male","Asian-American","Pass"
"1417","458","mTurk","NoCredentials",0,"28",NA,"Female","White, non-Hispanic or latino","Pass"
"1418","459","mTurk","NoCredentials",2,"36","Other","Female","White, non-Hispanic or latino","Pass"
"1419","46","mTurk","Credentials",0,"37",NA,"Male","Asian-American","Pass"
"1420","460","mTurk","NoCredentials",-1,"25","Senior","Male","Asian-American","Pass"
"1421","461","mTurk","NoCredentials",2,"39","First-year","Male","Other","Pass"
"1422","462","mTurk","NoCredentials",0,NA,NA,NA,NA,NA
"1424","464","mTurk","Credentials",0,"29",NA,"Female","White, non-Hispanic or latino","Pass"
"1425","465","mTurk","NoCredentials",-2,"28","Sophomore","Male","Asian-American","Fail"
"1426","466","mTurk","NoCredentials",-2,"36","Senior","Male","Asian-American","Pass"
"1427","467","mTurk","Credentials",1,"23","Other","Male","White, non-Hispanic or latino","Pass"
"1429","469","mTurk","NoCredentials",0,"28","Senior",NA,"Latino or Hispanic","Pass"
"1430","47","mTurk","NoCredentials",1,"33","Other","Female","White, non-Hispanic or latino","Pass"
"1431","470","mTurk","Credentials",0,"22",NA,"Male","White, non-Hispanic or latino","Pass"
"1432","471","mTurk","Credentials",0,"21","Other",NA,"Other","Pass"
"1433","472","mTurk","NoCredentials",2,"34","Other","Female","Asian-American","Pass"
"1434","473","mTurk","Credentials",1,"18","Other","Male","White, non-Hispanic or latino","Pass"
"1435","474","mTurk","NoCredentials",2,"33","Other","Male","White, non-Hispanic or latino","Pass"
"1437","476","mTurk","NoCredentials",3,"26","Other","Male","White, non-Hispanic or latino","Pass"
"1438","477","mTurk","Credentials",0,"61",NA,"Female","White, non-Hispanic or latino","Pass"
"1439","478","mTurk","Credentials",2,"25",NA,"Male","White, non-Hispanic or latino","Pass"
"1440","479","mTurk","Credentials",2,"39","Other","Female","White, non-Hispanic or latino","Pass"
"1441","48","mTurk","NoCredentials",0,NA,NA,NA,NA,NA
"1442","480","mTurk","NoCredentials",0,"31",NA,"Male","White, non-Hispanic or latino","Pass"
"1443","481","mTurk","Credentials",-1,"27","Sophomore","Male","Asian-American","Pass"
"1444","482","mTurk","NoCredentials",3,"26",NA,"Male","Asian-American","Pass"
"1445","483","mTurk","Credentials",0,"47","Senior","Female","White, non-Hispanic or latino","Pass"
"1446","484","mTurk","NoCredentials",2,"43",NA,"Male","Asian-American","Pass"
"1447","485","mTurk","NoCredentials",0,"24",NA,"Female","White, non-Hispanic or latino","Pass"
"1448","486","mTurk","Credentials",1,"46","Other","Male","African-American","Pass"
"1449","487","mTurk","Credentials",0,"24","Senior","Male","Asian-American","Pass"
"1450","488","mTurk","NoCredentials",0,"32","Other","Female","White, non-Hispanic or latino","Pass"
"1451","489","mTurk","Credentials",0,"26","Other","Female","Other","Pass"
"1452","49","mTurk","Credentials",0,"28","Other","Female","White, non-Hispanic or latino","Pass"
"1453","490","mTurk","Credentials",0,"39",NA,"Female","White, non-Hispanic or latino","Pass"
"1455","492","mTurk","NoCredentials",0,"31","Other","Female","Asian-American","Pass"
"1456","493","mTurk","NoCredentials",1,"27","Other","Female","White, non-Hispanic or latino","Pass"
"1457","494","mTurk","NoCredentials",-1,"32","Other","Female","Asian-American","Pass"
"1458","495","mTurk","Credentials",-3,"29","Senior","Male","Asian-American","Fail"
"1459","496","mTurk","Credentials",3,"30",NA,"Male","White, non-Hispanic or latino","Pass"
"1460","497","mTurk","NoCredentials",1,NA,NA,NA,NA,NA
"1462","499","mTurk","NoCredentials",1,"32","Other","Female","White, non-Hispanic or latino","Pass"
"1463","5","mTurk","Credentials",0,"42","Other","Male","Native American and Alaska Native","Pass"
"1464","50","mTurk","NoCredentials",0,"27","Other","Male","White, non-Hispanic or latino","Pass"
"1465","500","mTurk","NoCredentials",-2,"25","Senior","Male","Asian-American","Pass"
"1466","501","mTurk","NoCredentials",0,"24","Other","Female","White, non-Hispanic or latino","Pass"
"1467","502","mTurk","NoCredentials",0,"28","Other","Male","White, non-Hispanic or latino","Pass"
"1468","503","mTurk","Credentials",0,"24","Other","Male","White, non-Hispanic or latino","Pass"
"1469","504","mTurk","NoCredentials",1,"43","Sophomore","Male","White, non-Hispanic or latino","Pass"
"1470","505","mTurk","NoCredentials",1,"31",NA,"Female","Other","Fail"
"1473","508","mTurk","NoCredentials",-1,"21","Senior","Male","Asian-American","Fail"
"1474","509","mTurk","Credentials",2,"21","Senior","Male","Asian-American","Fail"
"1475","51","mTurk","NoCredentials",1,"43","Other","Female","White, non-Hispanic or latino","Pass"
"1476","510","mTurk","Credentials",-2,"28",NA,"Male","Native American and Alaska Native","Fail"
"1477","511","mTurk","Credentials",3,"33","Other","Male","White, non-Hispanic or latino","Pass"
"1478","512","mTurk","NoCredentials",2,"25","Senior","Male","African-American","Fail"
"1479","513","mTurk","Credentials",3,"48","Other","Male","Asian-American","Pass"
"1480","514","mTurk","Credentials",0,"53","Other","Female","White, non-Hispanic or latino","Pass"
"1481","515","mTurk","NoCredentials",1,"38","Other","Female","White, non-Hispanic or latino","Pass"
"1482","516","mTurk","Credentials",3,"60",NA,"Male","Latino or Hispanic","Pass"
"1483","517","mTurk","Credentials",0,NA,NA,NA,NA,NA
"1484","518","mTurk","Credentials",1,"25","Other","Male","White, non-Hispanic or latino","Pass"
"1485","519","mTurk","Credentials",0,"36","Senior","Female","White, non-Hispanic or latino","Pass"
"1486","52","mTurk","Credentials",2,"49","Other","Female","White, non-Hispanic or latino","Pass"
"1487","520","mTurk","NoCredentials",0,"46","Other","Female","White, non-Hispanic or latino","Pass"
"1488","521","mTurk","NoCredentials",1,"33","Other","Male","White, non-Hispanic or latino","Pass"
"1489","522","mTurk","Credentials",0,"26","Other","Male","White, non-Hispanic or latino","Pass"
"1490","523","mTurk","Credentials",0,"41","Other","Female","White, non-Hispanic or latino","Pass"
"1491","524","mTurk","Credentials",0,"37","Other","Female","White, non-Hispanic or latino","Pass"
"1492","525","mTurk","Credentials",2,"50","Other","Female","Native American and Alaska Native","Pass"
"1494","527","mTurk","Credentials",1,"39",NA,"Female","Asian-American","Pass"
"1495","528","mTurk","Credentials",2,"28",NA,"Male","White, non-Hispanic or latino","Pass"
"1496","529","mTurk","NoCredentials",1,"33",NA,"Male","Asian-American","Pass"
"1497","53","mTurk","NoCredentials",0,"44","Other","Male","White, non-Hispanic or latino","Pass"
"1498","530","mTurk","Credentials",-1,"26","Sophomore","Male","Native American and Alaska Native","Pass"
"1500","532","mTurk","NoCredentials",0,"44","Other","Female","White, non-Hispanic or latino","Pass"
"1502","534","mTurk","NoCredentials",0,"29",NA,"Female","Asian-American","Pass"
"1503","535","mTurk","NoCredentials",0,"29","Other","Male","White, non-Hispanic or latino","Pass"
"1504","536","mTurk","Credentials",2,"34",NA,"Male","White, non-Hispanic or latino","Pass"
"1505","537","mTurk","Credentials",2,"38",NA,"Male","Asian-American","Pass"
"1506","538","mTurk","NoCredentials",0,"24","Sophomore","Male","Latino or Hispanic","Pass"
"1507","539","mTurk","NoCredentials",0,"24","Other","Male","White, non-Hispanic or latino","Pass"
"1510","541","mTurk","NoCredentials",3,"60",NA,"Male","Latino or Hispanic","Pass"
"1511","542","mTurk","Credentials",0,"28","Junior","Female","White, non-Hispanic or latino","Pass"
"1512","543","mTurk","Credentials",3,NA,NA,NA,NA,"Pass"
"1513","544","mTurk","Credentials",1,"43",NA,"Male","African-American","Pass"
"1514","545","mTurk","NoCredentials",1,"43","Other",NA,"Asian-American","Pass"
"1515","546","mTurk","NoCredentials",0,"24","Junior","Female","White, non-Hispanic or latino","Fail"
"1517","548","mTurk","NoCredentials",1,"27","Other","Male","White, non-Hispanic or latino","Pass"
"1519","55","mTurk","NoCredentials",0,"27","Other","Female","White, non-Hispanic or latino","Pass"
"1520","550","mTurk","Credentials",1,"20","Junior","Male","White, non-Hispanic or latino","Pass"
"1522","552","mTurk","Credentials",0,"32","Other","Male","White, non-Hispanic or latino","Pass"
"1523","553","mTurk","NoCredentials",0,"25",NA,"Female","White, non-Hispanic or latino","Pass"
"1524","554","mTurk","NoCredentials",0,"29",NA,"Female","Asian-American","Pass"
"1525","555","mTurk","Credentials",1,"38","Other","Female","White, non-Hispanic or latino","Pass"
"1526","556","mTurk","NoCredentials",0,"58",NA,"Female","White, non-Hispanic or latino","Pass"
"1528","558","mTurk","NoCredentials",0,"24","Other","Female","White, non-Hispanic or latino","Pass"
"1530","56","mTurk","NoCredentials",0,"35","Other","Female","White, non-Hispanic or latino","Pass"
"1531","560","mTurk","NoCredentials",0,"72","Other","Female","White, non-Hispanic or latino","Pass"
"1532","561","mTurk","NoCredentials",0,"24","Other","Male","White, non-Hispanic or latino","Pass"
"1533","562","mTurk","NoCredentials",1,"34","Senior","Female","Asian-American","Pass"
"1534","563","mTurk","Credentials",3,"36","Other","Female","Asian-American","Pass"
"1535","564","mTurk","Credentials",0,"28",NA,"Male","African-American","Pass"
"1536","565","mTurk","NoCredentials",1,"61","Other","Male","White, non-Hispanic or latino","Pass"
"1537","566","mTurk","Credentials",0,NA,NA,NA,NA,NA
"1538","567","mTurk","Credentials",1,NA,NA,NA,NA,NA
"1542","570","mTurk","Credentials",1,"25",NA,"Male","Other","Fail"
"1543","571","mTurk","Credentials",-3,NA,NA,NA,NA,"Pass"
"1544","572","mTurk","NoCredentials",0,"46","Other","Male","Native American and Alaska Native","Pass"
"1546","574","mTurk","NoCredentials",-1,"29","Senior","Male","Asian-American","Pass"
"1547","575","mTurk","Credentials",2,"34",NA,"Female","Asian-American","Pass"
"1550","578","mTurk","NoCredentials",-1,"26","Senior","Male","Asian-American","Fail"
"1551","579","mTurk","NoCredentials",0,"34",NA,"Female","White, non-Hispanic or latino","Fail"
"1552","58","mTurk","Credentials",0,"29","Other","Female","White, non-Hispanic or latino","Pass"
"1553","580","mTurk","Credentials",2,"38","Other","Male","White, non-Hispanic or latino","Pass"
"1554","581","mTurk","Credentials",2,"34",NA,"Female","Asian-American","Pass"
"1555","582","mTurk","NoCredentials",0,"42",NA,"Female","White, non-Hispanic or latino","Pass"
"1556","583","mTurk","Credentials",0,"25","Other","Female","African-American","Pass"
"1558","585","mTurk","NoCredentials",2,"30","Other","Female","White, non-Hispanic or latino","Pass"
"1559","586","mTurk","NoCredentials",0,"41","Other","Male","White, non-Hispanic or latino","Pass"
"1560","587","mTurk","NoCredentials",-3,"25",NA,"Female","African-American","Pass"
"1561","588","mTurk","NoCredentials",1,"24",NA,NA,"White, non-Hispanic or latino","Pass"
"1562","589","mTurk","Credentials",0,"24","Other","Male","White, non-Hispanic or latino","Pass"
"1564","590","mTurk","Credentials",3,"28","Sophomore","Male","Asian-American","Fail"
"1565","591","mTurk","Credentials",0,"29","Senior","Male","Asian-American","Fail"
"1566","592","mTurk","Credentials",0,"31","First-year","Female","White, non-Hispanic or latino","Pass"
"1567","593","mTurk","Credentials",3,NA,NA,NA,NA,NA
"1568","594","mTurk","NoCredentials",0,"47","Other","Male","White, non-Hispanic or latino","Pass"
"1570","596","mTurk","Credentials",-3,"28","Senior","Female","Asian-American","Fail"
"1571","597","mTurk","NoCredentials",0,"29","Other","Male","White, non-Hispanic or latino","Pass"
"1572","598","mTurk","NoCredentials",0,"39",NA,"Female","White, non-Hispanic or latino","Pass"
"1573","599","mTurk","Credentials",3,"36","Other","Female","White, non-Hispanic or latino","Pass"
"1575","60","mTurk","Credentials",0,"26","Junior","Female","White, non-Hispanic or latino","Pass"
"1576","600","mTurk","NoCredentials",0,"44","Junior","Female","African-American","Pass"
"1577","601","mTurk","Credentials",2,"42",NA,"Female","Native Hawaiian and other Pacific Islander","Pass"
"1578","602","mTurk","NoCredentials",0,"39",NA,"Female","African-American","Pass"
"1581","605","mTurk","Credentials",0,"28","Other","Female","White, non-Hispanic or latino","Pass"
"1582","606","mTurk","NoCredentials",0,"39","Other","Male","White, non-Hispanic or latino","Pass"
"1583","607","mTurk","Credentials",0,NA,NA,NA,NA,NA
"1584","608","mTurk","Credentials",1,"26","Other","Male","White, non-Hispanic or latino","Pass"
"1587","610","mTurk","NoCredentials",2,"19","First-year","Male","Latino or Hispanic","Pass"
"1588","611","mTurk","NoCredentials",0,NA,NA,NA,NA,NA
"1589","612","mTurk","NoCredentials",1,"31","Senior","Male","White, non-Hispanic or latino","Pass"
"1590","613","mTurk","NoCredentials",3,"44","Junior","Female","African-American","Pass"
"1591","614","mTurk","NoCredentials",0,"28","Other","Male","White, non-Hispanic or latino","Pass"
"1593","616","mTurk","NoCredentials",2,"56",NA,"Male","White, non-Hispanic or latino","Pass"
"1594","617","mTurk","NoCredentials",0,"47","Other","Female","White, non-Hispanic or latino","Pass"
"1595","618","mTurk","Credentials",3,"26","Other","Male","White, non-Hispanic or latino","Pass"
"1597","62","mTurk","NoCredentials",0,"29","Other","Female","African-American","Pass"
"1598","620","mTurk","NoCredentials",0,"32","Other","Male","White, non-Hispanic or latino","Fail"
"1599","621","mTurk","NoCredentials",0,"31",NA,"Female","White, non-Hispanic or latino","Pass"
"1600","622","mTurk","Credentials",0,"27","Other",NA,"White, non-Hispanic or latino","Pass"
"1602","624","mTurk","Credentials",0,"23","Other","Male","White, non-Hispanic or latino","Pass"
"1603","625","mTurk","NoCredentials",0,"25",NA,"Male","White, non-Hispanic or latino","Pass"
"1604","626","mTurk","NoCredentials",1,NA,NA,NA,NA,NA
"1605","627","mTurk","NoCredentials",1,"39",NA,"Female","White, non-Hispanic or latino","Pass"
"1606","628","mTurk","NoCredentials",0,"39",NA,"Female","White, non-Hispanic or latino","Pass"
"1607","629","mTurk","Credentials",2,"28","Junior","Female","African-American","Pass"
"1608","63","mTurk","NoCredentials",0,"65",NA,"Female","White, non-Hispanic or latino","Pass"
"1609","630","mTurk","NoCredentials",3,"26",NA,"Male","Latino or Hispanic","Pass"
"1612","633","mTurk","NoCredentials",0,"29","Other","Male","White, non-Hispanic or latino","Pass"
"1613","634","mTurk","NoCredentials",0,"29","Other","Male","White, non-Hispanic or latino","Fail"
"1614","635","mTurk","NoCredentials",0,"31","Other","Male","White, non-Hispanic or latino","Pass"
"1615","636","mTurk","NoCredentials",0,NA,NA,NA,NA,NA
"1616","637","mTurk","NoCredentials",0,"23","Other","Male","White, non-Hispanic or latino","Pass"
"1617","638","mTurk","Credentials",0,"57","Other","Female","Multiracial","Pass"
"1618","639","mTurk","Credentials",0,"28","Other","Male","White, non-Hispanic or latino","Pass"
"1619","64","mTurk","Credentials",0,"35","Other","Female","White, non-Hispanic or latino","Pass"
"1621","641","mTurk","Credentials",0,"21",NA,"Female","Latino or Hispanic","Pass"
"1623","643","mTurk","NoCredentials",-1,"27","Other","Female","African-American","Pass"
"1624","644","mTurk","NoCredentials",0,NA,"Junior","Male","White, non-Hispanic or latino","Pass"
"1625","645","mTurk","NoCredentials",1,"55",NA,"Female","Other","Pass"
"1626","646","mTurk","Credentials",0,"27","Other","Female","White, non-Hispanic or latino","Pass"
"1627","647","mTurk","NoCredentials",0,"50","Other","Male","White, non-Hispanic or latino","Pass"
"1628","648","mTurk","NoCredentials",0,NA,NA,NA,NA,NA
"1629","649","mTurk","NoCredentials",0,NA,NA,NA,NA,NA
"1630","65","mTurk","NoCredentials",0,"59",NA,"Female","White, non-Hispanic or latino","Pass"
"1631","650","mTurk","NoCredentials",1,"34","Other","Male","White, non-Hispanic or latino","Pass"
"1632","651","mTurk","Credentials",3,"45",NA,"Female","White, non-Hispanic or latino","Pass"
"1633","652","mTurk","Credentials",1,"37","Other","Female","White, non-Hispanic or latino","Pass"
"1635","654","mTurk","NoCredentials",3,NA,NA,NA,NA,NA
"1636","655","mTurk","Credentials",3,"26",NA,"Male","Asian-American","Pass"
"1637","656","mTurk","NoCredentials",-1,"49",NA,"Female","White, non-Hispanic or latino","Pass"
"1638","657","mTurk","NoCredentials",1,"27","Other","Male","White, non-Hispanic or latino","Pass"
"1639","658","mTurk","NoCredentials",3,"43","Other","Male","White, non-Hispanic or latino","Pass"
"1640","659","mTurk","NoCredentials",2,"23","Other","Male","Asian-American","Pass"
"1641","66","mTurk","Credentials",0,"29","Other","Female","Asian-American","Pass"
"1642","660","mTurk","NoCredentials",3,"43","Other","Male","White, non-Hispanic or latino","Pass"
"1643","661","mTurk","Credentials",0,NA,NA,NA,NA,NA
"1644","662","mTurk","NoCredentials",0,"28","Other","Female","African-American","Pass"
"1645","663","mTurk","Credentials",0,"25",NA,"Male","White, non-Hispanic or latino","Fail"
"1646","664","mTurk","Credentials",0,"20","Junior","Female","White, non-Hispanic or latino","Pass"
"1649","667","mTurk","NoCredentials",0,"38","Other","Male","African-American","Pass"
"1650","668","mTurk","NoCredentials",1,"44","Other","Female","White, non-Hispanic or latino","Pass"
"1651","669","mTurk","Credentials",3,"36","Senior","Female","Asian-American","Fail"
"1653","670","mTurk","Credentials",0,NA,NA,NA,NA,NA
"1654","671","mTurk","NoCredentials",0,"48","Other","Female","White, non-Hispanic or latino","Pass"
"1655","672","mTurk","NoCredentials",0,"49",NA,"Female","White, non-Hispanic or latino","Pass"
"1656","673","mTurk","NoCredentials",-3,NA,NA,NA,NA,NA
"1657","674","mTurk","NoCredentials",1,"69","Other","Male","White, non-Hispanic or latino","Pass"
"1658","675","mTurk","Credentials",0,"35",NA,"Male","White, non-Hispanic or latino","Pass"
"1659","676","mTurk","NoCredentials",1,"28","Senior","Male","Native American and Alaska Native","Fail"
"1660","677","mTurk","Credentials",1,"30",NA,"Male","Multiracial","Pass"
"1661","678","mTurk","NoCredentials",0,"50","Other","Female","White, non-Hispanic or latino","Pass"
"1662","679","mTurk","Credentials",-3,"28","Junior","Male","Native American and Alaska Native","Fail"
"1664","680","mTurk","NoCredentials",2,"24","Senior","Male","White, non-Hispanic or latino","Pass"
"1665","681","mTurk","NoCredentials",2,"50","Other","Male","White, non-Hispanic or latino","Pass"
"1666","682","mTurk","NoCredentials",-2,"29","Senior","Male","Asian-American","Fail"
"1667","683","mTurk","Credentials",0,"34",NA,"Male","White, non-Hispanic or latino","Pass"
"1668","684","mTurk","NoCredentials",0,"59",NA,"Male","White, non-Hispanic or latino","Pass"
"1669","685","mTurk","Credentials",0,"24","Other","Male","White, non-Hispanic or latino","Pass"
"1670","686","mTurk","Credentials",0,"35","Other","Female","Asian-American","Pass"
"1671","687","mTurk","Credentials",3,"38",NA,"Male","White, non-Hispanic or latino","Pass"
"1672","688","mTurk","NoCredentials",2,"61","Other","Male","White, non-Hispanic or latino","Pass"
"1673","689","mTurk","NoCredentials",2,"35",NA,"Male","Asian-American","Pass"
"1674","69","mTurk","Credentials",0,"33",NA,"Female","White, non-Hispanic or latino","Pass"
"1675","690","mTurk","NoCredentials",2,"59","Other","Male","White, non-Hispanic or latino","Pass"
"1676","691","mTurk","NoCredentials",2,"36",NA,"Female","White, non-Hispanic or latino","Pass"
"1677","692","mTurk","NoCredentials",2,"52",NA,"Female","White, non-Hispanic or latino","Pass"
"1678","693","mTurk","Credentials",1,"49","Other","Female","White, non-Hispanic or latino","Pass"
"1679","694","mTurk","NoCredentials",0,"20","Junior","Female","African-American","Pass"
"1680","695","mTurk","NoCredentials",-1,"28",NA,"Female","Asian-American","Pass"
"1681","696","mTurk","Credentials",0,"32",NA,"Male",NA,"Pass"
"1682","697","mTurk","NoCredentials",0,"36",NA,"Female","White, non-Hispanic or latino","Pass"
"1683","698","mTurk","NoCredentials",-1,NA,NA,NA,NA,NA
"1684","699","mTurk","Credentials",0,"22","Other","Male","White, non-Hispanic or latino","Pass"
"1685","7","mTurk","NoCredentials",0,"46","Other","Female","White, non-Hispanic or latino","Pass"
"1686","70","mTurk","Credentials",0,"41","Other","Male","White, non-Hispanic or latino","Pass"
"1687","700","mTurk","Credentials",0,NA,NA,NA,NA,NA
"1689","702","mTurk","Credentials",2,"33","Other","Female","White, non-Hispanic or latino","Pass"
"1690","703","mTurk","Credentials",1,"39","Other","Male","White, non-Hispanic or latino","Pass"
"1691","704","mTurk","NoCredentials",0,"41","Other","Female","White, non-Hispanic or latino","Pass"
"1692","705","mTurk","NoCredentials",3,"26",NA,"Male","Asian-American","Pass"
"1693","706","mTurk","Credentials",1,"36",NA,"Male","Asian-American","Pass"
"1695","708","mTurk","Credentials",0,"24",NA,"Male","White, non-Hispanic or latino","Pass"
"1696","709","mTurk","Credentials",0,"30",NA,"Female","Asian-American","Pass"
"1697","71","mTurk","Credentials",1,"38",NA,"Female","White, non-Hispanic or latino","Pass"
"1698","710","mTurk","NoCredentials",0,"44","Other","Male","White, non-Hispanic or latino","Pass"
"1699","711","mTurk","Credentials",1,"53","Other","Female","White, non-Hispanic or latino","Pass"
"1700","712","mTurk","Credentials",1,"22","Other","Female","Latino or Hispanic","Pass"
"1701","713","mTurk","NoCredentials",0,"36",NA,"Male","White, non-Hispanic or latino","Pass"
"1703","715","mTurk","NoCredentials",0,"32","Other","Male","White, non-Hispanic or latino","Pass"
"1704","716","mTurk","Credentials",0,"31","Other","Female","White, non-Hispanic or latino","Pass"
"1705","717","mTurk","NoCredentials",0,"33",NA,"Female","White, non-Hispanic or latino","Pass"
"1706","718","mTurk","Credentials",-1,"45","Other","Female","White, non-Hispanic or latino","Pass"
"1707","719","mTurk","Credentials",1,NA,NA,NA,NA,NA
"1708","72","mTurk","Credentials",0,"37",NA,"Male","White, non-Hispanic or latino","Pass"
"1709","720","mTurk","Credentials",3,NA,NA,NA,NA,NA
"1710","721","mTurk","Credentials",2,"32","Other","Male","Other","Pass"
"1711","722","mTurk","NoCredentials",0,"21","Junior","Male","White, non-Hispanic or latino","Pass"
"1712","723","mTurk","NoCredentials",0,"30","Other","Female","White, non-Hispanic or latino","Pass"
"1713","724","mTurk","NoCredentials",0,"24","Other","Female","White, non-Hispanic or latino","Pass"
"1714","725","mTurk","NoCredentials",3,"26",NA,"Male","White, non-Hispanic or latino","Pass"
"1715","726","mTurk","NoCredentials",0,NA,NA,NA,NA,NA
"1716","727","mTurk","NoCredentials",0,NA,NA,NA,NA,NA
"1717","728","mTurk","NoCredentials",0,"26","Other","Female","Asian-American","Pass"
"1718","729","mTurk","Credentials",-1,"32","Sophomore","Male","Native Hawaiian and other Pacific Islander","Pass"
"1719","73","mTurk","NoCredentials",0,"42",NA,"Female","White, non-Hispanic or latino","Pass"
"1720","730","mTurk","Credentials",1,"29","Other","Male","Asian-American",NA
"1721","731","mTurk","NoCredentials",0,"33",NA,"Male","Asian-American","Pass"
"1722","732","mTurk","Credentials",1,"55","Other","Male","White, non-Hispanic or latino","Pass"
"1723","733","mTurk","Credentials",0,"32","Other","Male","Latino or Hispanic","Pass"
"1724","734","mTurk","Credentials",0,"30","Other","Female","White, non-Hispanic or latino","Pass"
"1726","736","mTurk","Credentials",0,NA,NA,NA,NA,NA
"1727","737","mTurk","Credentials",3,"28","Senior","Female","Asian-American","Pass"
"1728","74","mTurk","NoCredentials",0,"28","Other","Male","White, non-Hispanic or latino","Fail"
"1729","75","mTurk","NoCredentials",3,"34","Other","Female","African-American","Pass"
"1730","76","mTurk","Credentials",0,NA,NA,NA,NA,NA
"1731","77","mTurk","NoCredentials",2,"52",NA,"Male","White, non-Hispanic or latino","Pass"
"1732","78","mTurk","Credentials",3,"24","Other","Male","Asian-American","Pass"
"1733","79","mTurk","Credentials",0,"28","Other","Male","White, non-Hispanic or latino","Pass"
"1734","8","mTurk","NoCredentials",1,"46","Other","Male","Other","Pass"
"1735","80","mTurk","Credentials",0,"37",NA,"Male","White, non-Hispanic or latino","Pass"
"1736","81","mTurk","Credentials",-2,"38","Sophomore","Female","White, non-Hispanic or latino","Pass"
"1737","82","mTurk","NoCredentials",0,"44","Other","Male","Latino or Hispanic","Pass"
"1739","84","mTurk","Credentials",2,NA,NA,NA,NA,NA
"1740","85","mTurk","Credentials",0,"30",NA,"Female","Other","Pass"
"1741","86","mTurk","Credentials",0,"25","Other","Male","White, non-Hispanic or latino","Pass"
"1742","87","mTurk","NoCredentials",2,"42","Other","Male","White, non-Hispanic or latino","Pass"
"1743","88","mTurk","NoCredentials",0,NA,NA,NA,NA,NA
"1744","89","mTurk","NoCredentials",0,"35","Other","Male","White, non-Hispanic or latino","Pass"
"1745","9","mTurk","Credentials",2,"53","Other","Female","White, non-Hispanic or latino","Pass"
"1746","90","mTurk","Credentials",0,"25",NA,"Female","White, non-Hispanic or latino","Pass"
"1749","93","mTurk","NoCredentials",1,"58","Other","Male","White, non-Hispanic or latino","Pass"
"1750","94","mTurk","Credentials",0,"32","Other","Female","White, non-Hispanic or latino","Pass"
"1751","95","mTurk","NoCredentials",0,"30","Other","Female","White, non-Hispanic or latino","Pass"
"1752","96","mTurk","Credentials",0,NA,NA,NA,NA,NA
"1753","97","mTurk","Credentials",1,"28","Other","Female","White, non-Hispanic or latino","Pass"
"1754","98","mTurk","NoCredentials",0,NA,NA,NA,NA,NA
"1755","99","mTurk","NoCredentials",-1,"25","Other","Male","White, non-Hispanic or latino","Pass"
