"","session_id","referrer","sunkgroup","sunkDV"
"771",2421347,"jmu","free",1
"772",2421365,"jmu","free",9
"773",2421370,"jmu","paid",9
"774",2421397,"jmu","free",9
"775",2421398,"jmu","paid",7
"776",2421442,"jmu","free",9
"777",2421474,"jmu","free",8
"778",2421515,"jmu","free",7
"779",2421517,"jmu","paid",9
"780",2421546,"jmu","paid",9
"781",2421559,"jmu","paid",9
"782",2421598,"jmu","free",6
"783",2421613,"jmu","free",7
"784",2421615,"jmu","paid",9
"785",2421620,"jmu","paid",9
"786",2421628,"jmu","paid",9
"787",2421629,"jmu","free",9
"788",2421635,"jmu","free",9
"789",2421666,"jmu","paid",9
"790",2421670,"jmu","free",8
"791",2421683,"jmu","free",8
"792",2421900,"jmu","free",9
"793",2422010,"jmu","paid",9
"794",2422167,"jmu","paid",9
"795",2422174,"jmu","free",7
"796",2422293,"jmu","paid",9
"797",2422304,"jmu","paid",7
"798",2422352,"jmu","free",7
"799",2422524,"jmu","paid",9
"800",2422707,"jmu","paid",9
"801",2422949,"jmu","free",9
"802",2423009,"jmu","free",9
"803",2423284,"jmu","paid",9
"804",2423301,"jmu","paid",9
"805",2423308,"jmu","free",9
"806",2423798,"jmu","free",7
"807",2424304,"jmu","paid",9
"808",2424373,"jmu","paid",9
"809",2424425,"jmu","free",7
"810",2424846,"jmu","paid",9
"811",2425552,"jmu","free",9
"812",2426194,"jmu","free",6
"813",2426851,"jmu","free",9
"814",2426970,"jmu","paid",9
"815",2427675,"jmu","free",1
"816",2429267,"jmu","free",9
"817",2429660,"jmu","free",3
"818",2429997,"jmu","paid",9
"819",2430879,"jmu","free",9
"820",2431381,"jmu","free",8
"821",2434157,"jmu","free",8
"822",2434515,"jmu","free",4
"823",2440669,"jmu","paid",9
"824",2445901,"jmu","free",9
"825",2447549,"jmu","free",1
"826",2450238,"jmu","paid",8
"827",2450966,"jmu","free",9
"828",2453815,"jmu","free",9
"829",2463538,"jmu","paid",8
"830",2463674,"jmu","paid",7
"831",2465194,"jmu","paid",9
"832",2467975,"jmu","free",9
"833",2468229,"jmu","paid",8
"834",2468476,"jmu","paid",9
"835",2468490,"jmu","paid",8
"836",2474858,"jmu","paid",8
"837",2476641,"jmu","free",7
"838",2483981,"jmu","free",9
"839",2484442,"jmu","free",4
"840",2485645,"jmu","paid",9
"841",2487295,"jmu","free",6
"842",2488410,"jmu","free",9
"843",2488592,"jmu","paid",9
"844",2488604,"jmu","free",5
"845",2488668,"jmu","paid",9
