"","session_id","referrer","sunkgroup","sunkDV"
"3086",2379369,"pi","paid",6
"3087",2379377,"pi","free",9
"3088",2379416,"pi","paid",9
"3089",2379417,"pi","free",2
"3090",2379427,"pi","paid",9
"3091",2379471,"pi","paid",9
"3092",2379483,"pi","paid",9
"3093",2379551,"pi","paid",9
"3094",2379593,"pi","paid",1
"3095",2379625,"pi","paid",1
"3096",2379633,"pi","paid",5
"3097",2379845,"pi","paid",8
"3098",2379848,"pi","free",7
"3099",2379876,"pi","paid",9
"3100",2379898,"pi","paid",8
"3101",2379952,"pi","paid",9
"3102",2379972,"pi","free",9
"3103",2379979,"pi","paid",9
"3104",2379991,"pi","free",9
"3105",2379994,"pi","free",4
"3106",2380006,"pi","free",8
"3107",2380054,"pi","free",9
"3108",2380094,"pi","paid",9
"3109",2380160,"pi","paid",9
"3110",2380175,"pi","paid",9
"3111",2380176,"pi","paid",6
"3112",2380183,"pi","paid",1
"3113",2380194,"pi","paid",5
"3114",2380203,"pi","paid",9
"3115",2380313,"pi","paid",1
"3116",2380324,"pi","paid",7
"3117",2380325,"pi","paid",1
"3118",2380327,"pi","paid",9
"3119",2380341,"pi","paid",1
"3120",2380346,"pi","paid",7
"3121",2380348,"pi","free",9
"3122",2380355,"pi","free",9
"3123",2380360,"pi","free",9
"3124",2380372,"pi","paid",7
"3125",2380381,"pi","free",6
"3126",2380415,"pi","free",8
"3127",2380418,"pi","free",5
"3128",2380433,"pi","paid",3
"3129",2380456,"pi","free",9
"3131",2380530,"pi","free",8
"3132",2380629,"pi","paid",1
"3133",2380643,"pi","paid",9
"3134",2380654,"pi","free",6
"3135",2380660,"pi","free",9
"3136",2380739,"pi","paid",9
"3137",2380789,"pi","paid",9
"3138",2380841,"pi","paid",7
"3139",2380842,"pi","paid",9
"3140",2380944,"pi","paid",9
"3141",2380954,"pi","paid",3
"3142",2380960,"pi","paid",9
"3143",2381016,"pi","paid",8
"3144",2381037,"pi","paid",6
"3145",2381170,"pi","paid",9
"3146",2381173,"pi","free",9
"3147",2381178,"pi","paid",7
"3148",2381367,"pi","free",7
"3149",2381380,"pi","free",9
"3150",2381436,"pi","paid",9
"3151",2381440,"pi","free",9
"3152",2381441,"pi","free",9
"3153",2381442,"pi","paid",9
"3154",2381489,"pi","free",8
"3155",2381510,"pi","free",7
"3156",2381596,"pi","paid",9
"3157",2381626,"pi","paid",9
"3158",2381651,"pi","free",4
"3159",2381746,"pi","free",9
"3160",2381759,"pi","free",9
"3161",2381767,"pi","paid",7
"3162",2381811,"pi","paid",8
"3163",2381855,"pi","free",9
"3164",2381869,"pi","paid",5
"3165",2381886,"pi","paid",8
"3166",2381891,"pi","free",7
"3167",2381927,"pi","free",9
"3168",2382000,"pi","paid",1
"3169",2382016,"pi","paid",3
"3170",2382020,"pi","free",8
"3171",2382025,"pi","paid",9
"3172",2382143,"pi","free",1
"3173",2382197,"pi","free",9
"3174",2382210,"pi","free",9
"3175",2382234,"pi","free",9
"3176",2382261,"pi","paid",9
"3177",2382280,"pi","paid",9
"3178",2382284,"pi","paid",6
"3179",2382294,"pi","paid",7
"3180",2382296,"pi","free",8
"3181",2382352,"pi","free",4
"3182",2382381,"pi","paid",1
"3183",2382387,"pi","free",5
"3184",2382398,"pi","free",9
"3185",2382435,"pi","free",8
"3186",2382466,"pi","free",1
"3187",2382475,"pi","free",1
"3188",2382478,"pi","free",9
"3189",2382484,"pi","paid",9
"3190",2382539,"pi","free",9
"3191",2382554,"pi","free",9
"3192",2382570,"pi","paid",9
"3193",2382575,"pi","paid",7
"3194",2382607,"pi","free",6
"3195",2382611,"pi","free",2
"3196",2382623,"pi","free",8
"3197",2382630,"pi","paid",9
"3198",2382639,"pi","paid",1
"3199",2382662,"pi","free",9
"3200",2382713,"pi","paid",8
"3201",2382745,"pi","free",5
"3202",2382797,"pi","free",9
"3203",2382798,"pi","paid",9
"3204",2382809,"pi","paid",5
"3205",2382891,"pi","free",9
"3206",2382896,"pi","free",7
"3207",2382938,"pi","free",9
"3208",2382943,"pi","free",9
"3209",2383131,"pi","free",5
"3210",2383194,"pi","paid",8
"3211",2383314,"pi","paid",9
"3212",2383453,"pi","paid",9
"3213",2383507,"pi","free",9
"3214",2383612,"pi","paid",9
"3215",2383645,"pi","paid",5
"3216",2383647,"pi","free",6
"3217",2383776,"pi","paid",1
"3218",2383825,"pi","free",1
"3219",2383950,"pi","free",9
"3220",2384078,"pi","paid",9
"3221",2384108,"pi","paid",6
"3222",2384122,"pi","paid",2
"3223",2384151,"pi","free",5
"3224",2384204,"pi","free",2
"3225",2384239,"pi","free",9
"3226",2384288,"pi","paid",9
"3227",2384329,"pi","paid",7
"3228",2384367,"pi","paid",9
"3229",2384730,"pi","paid",7
"3230",2384795,"pi","free",9
"3231",2384897,"pi","free",9
"3232",2384908,"pi","paid",7
"3233",2385056,"pi","paid",1
"3234",2385090,"pi","paid",9
"3235",2385388,"pi","paid",2
"3236",2385428,"pi","free",9
"3237",2385467,"pi","paid",7
"3238",2385542,"pi","free",2
"3239",2385979,"pi","paid",9
"3240",2386016,"pi","paid",9
"3241",2386055,"pi","paid",9
"3243",2386106,"pi","paid",8
"3244",2386214,"pi","free",6
"3245",2386239,"pi","paid",9
"3246",2386263,"pi","paid",9
"3247",2386286,"pi","paid",7
"3248",2386419,"pi","free",8
"3249",2386735,"pi","free",8
"3250",2387031,"pi","free",1
"3251",2387346,"pi","paid",8
"3252",2387488,"pi","paid",5
"3253",2387534,"pi","free",6
"3254",2387635,"pi","free",9
"3255",2387683,"pi","paid",9
"3256",2387690,"pi","free",9
"3257",2387709,"pi","paid",8
"3258",2387718,"pi","paid",6
"3259",2387731,"pi","paid",9
"3260",2387759,"pi","free",9
"3261",2387774,"pi","paid",9
"3262",2387807,"pi","paid",2
"3263",2387809,"pi","paid",7
"3264",2387830,"pi","paid",9
"3265",2387965,"pi","paid",9
"3266",2388005,"pi","free",8
"3267",2388006,"pi","paid",7
"3268",2388013,"pi","free",8
"3269",2388024,"pi","paid",9
"3270",2388040,"pi","paid",9
"3271",2388127,"pi","paid",5
"3272",2388169,"pi","paid",8
"3273",2388172,"pi","free",9
"3274",2388224,"pi","paid",9
"3275",2388292,"pi","free",7
"3276",2388344,"pi","free",3
"3277",2388456,"pi","free",6
"3278",2388474,"pi","paid",1
"3279",2388551,"pi","paid",9
"3280",2388565,"pi","free",9
"3281",2388600,"pi","paid",5
"3282",2389116,"pi","paid",9
"3283",2389142,"pi","paid",9
"3284",2389213,"pi","free",7
"3285",2389216,"pi","paid",9
"3286",2389221,"pi","free",9
"3287",2389230,"pi","free",8
"3288",2389376,"pi","free",9
"3289",2389466,"pi","free",9
"3290",2389500,"pi","free",7
"3291",2389592,"pi","free",9
"3292",2389614,"pi","free",1
"3293",2389630,"pi","paid",7
"3294",2389638,"pi","paid",6
"3295",2389709,"pi","free",9
"3296",2389807,"pi","free",9
"3297",2389954,"pi","paid",9
"3298",2389959,"pi","free",9
"3299",2390029,"pi","paid",9
"3300",2390034,"pi","paid",9
"3301",2390077,"pi","paid",7
"3302",2390134,"pi","free",2
"3303",2390158,"pi","free",9
"3304",2390161,"pi","paid",9
"3305",2390252,"pi","free",9
"3306",2390260,"pi","free",8
"3307",2390270,"pi","free",9
"3308",2390297,"pi","paid",5
"3309",2390347,"pi","paid",9
"3310",2390360,"pi","free",8
"3311",2390374,"pi","free",6
"3312",2390427,"pi","paid",9
"3313",2390445,"pi","paid",9
"3314",2390466,"pi","paid",9
"3315",2390484,"pi","free",9
"3316",2390499,"pi","paid",9
"3317",2390525,"pi","free",1
"3318",2390549,"pi","free",3
"3319",2390552,"pi","free",1
"3320",2390576,"pi","paid",1
"3321",2390588,"pi","paid",9
"3322",2390617,"pi","paid",9
"3323",2390630,"pi","paid",9
"3324",2390643,"pi","paid",6
"3325",2390740,"pi","free",9
"3326",2390954,"pi","paid",9
"3327",2390960,"pi","free",9
"3328",2390978,"pi","paid",9
"3329",2391000,"pi","free",3
"3330",2391007,"pi","free",7
"3331",2391027,"pi","paid",9
"3332",2391055,"pi","paid",7
"3333",2391119,"pi","free",9
"3334",2391144,"pi","paid",9
"3335",2391155,"pi","paid",9
"3336",2391173,"pi","paid",7
"3337",2391185,"pi","free",7
"3338",2391205,"pi","free",1
"3339",2391275,"pi","free",1
"3340",2391280,"pi","free",1
"3341",2391288,"pi","paid",9
"3342",2391292,"pi","free",8
"3343",2391313,"pi","free",9
"3344",2391319,"pi","paid",8
"3345",2391332,"pi","paid",3
"3346",2391334,"pi","paid",9
"3347",2391347,"pi","free",3
"3348",2391354,"pi","free",9
"3349",2391368,"pi","free",9
"3350",2391387,"pi","paid",9
"3351",2391426,"pi","paid",7
"3352",2391491,"pi","free",9
"3353",2391535,"pi","free",9
"3354",2391568,"pi","paid",5
"3355",2391571,"pi","paid",7
"3356",2391627,"pi","free",7
"3357",2391676,"pi","free",9
"3358",2391757,"pi","paid",9
"3359",2392000,"pi","paid",8
"3360",2392042,"pi","free",9
"3361",2392070,"pi","paid",1
"3362",2392160,"pi","free",9
"3363",2392184,"pi","paid",2
"3364",2392190,"pi","paid",1
"3365",2392208,"pi","free",9
"3366",2392246,"pi","free",7
"3367",2392297,"pi","free",9
"3368",2392376,"pi","free",6
"3369",2392378,"pi","free",9
"3370",2392418,"pi","paid",9
"3371",2392435,"pi","paid",4
"3372",2392458,"pi","free",1
"3373",2392471,"pi","paid",5
"3374",2392515,"pi","free",9
"3375",2392578,"pi","paid",9
"3376",2392583,"pi","free",9
"3377",2392590,"pi","paid",9
"3378",2392591,"pi","paid",9
"3379",2392594,"pi","free",1
"3380",2392597,"pi","paid",9
"3381",2392605,"pi","paid",3
"3382",2392657,"pi","free",1
"3383",2392683,"pi","free",9
"3384",2392693,"pi","free",9
"3385",2392696,"pi","paid",8
"3386",2392713,"pi","free",8
"3387",2392729,"pi","free",1
"3388",2392753,"pi","free",7
"3389",2392782,"pi","free",4
"3390",2392789,"pi","paid",9
"3391",2392794,"pi","paid",3
"3392",2392800,"pi","free",1
"3393",2392813,"pi","free",7
"3394",2392836,"pi","paid",6
"3395",2392860,"pi","free",7
"3396",2392903,"pi","paid",9
"3397",2393051,"pi","paid",7
"3398",2393069,"pi","paid",9
"3399",2393113,"pi","paid",8
"3400",2393150,"pi","free",8
"3401",2393152,"pi","free",9
"3402",2393160,"pi","free",8
"3403",2393189,"pi","free",8
"3404",2393217,"pi","free",2
"3405",2393284,"pi","free",8
"3406",2393297,"pi","free",9
"3407",2393305,"pi","paid",9
"3408",2393361,"pi","free",2
"3409",2393366,"pi","paid",9
"3410",2393399,"pi","paid",8
"3411",2393410,"pi","paid",5
"3412",2393417,"pi","paid",8
"3413",2393418,"pi","paid",9
"3414",2393427,"pi","free",1
"3415",2393433,"pi","free",9
"3416",2393474,"pi","free",1
"3417",2393481,"pi","free",1
"3418",2393502,"pi","paid",9
"3419",2393521,"pi","free",9
"3420",2393528,"pi","free",8
"3421",2393534,"pi","free",3
"3422",2393558,"pi","paid",3
"3423",2393568,"pi","paid",3
"3424",2393600,"pi","free",8
"3425",2393604,"pi","free",8
"3426",2393628,"pi","paid",8
"3427",2393643,"pi","free",6
"3428",2393682,"pi","paid",7
"3429",2393703,"pi","paid",9
"3430",2393714,"pi","free",9
"3431",2393725,"pi","paid",9
"3432",2393736,"pi","paid",4
"3433",2393739,"pi","free",9
"3434",2393740,"pi","paid",9
"3435",2393745,"pi","free",9
"3436",2393756,"pi","free",7
"3437",2393781,"pi","free",9
"3438",2393790,"pi","paid",9
"3439",2393791,"pi","free",9
"3440",2393796,"pi","paid",9
"3441",2393866,"pi","free",8
"3442",2393879,"pi","free",9
"3443",2393903,"pi","paid",9
"3444",2393910,"pi","paid",7
"3445",2393925,"pi","free",4
"3446",2393936,"pi","paid",9
"3447",2393937,"pi","free",5
"3448",2393981,"pi","paid",7
"3449",2394235,"pi","paid",9
"3450",2394746,"pi","paid",9
"3451",2394818,"pi","free",6
"3452",2394832,"pi","paid",9
"3453",2394911,"pi","paid",9
"3454",2395016,"pi","paid",9
"3455",2395063,"pi","free",1
"3456",2395073,"pi","paid",8
"3457",2395179,"pi","paid",9
"3458",2395198,"pi","paid",9
"3459",2395257,"pi","paid",9
"3460",2395262,"pi","paid",9
"3461",2395348,"pi","free",7
"3462",2395481,"pi","paid",9
"3463",2395514,"pi","free",8
"3464",2395593,"pi","free",8
"3465",2395786,"pi","paid",9
"3466",2395822,"pi","free",9
"3467",2395860,"pi","paid",5
"3468",2395902,"pi","paid",3
"3469",2395903,"pi","free",9
"3470",2395970,"pi","paid",8
"3471",2395971,"pi","paid",9
"3472",2395980,"pi","free",3
"3473",2396008,"pi","paid",6
"3474",2396042,"pi","free",8
"3475",2396043,"pi","paid",9
"3476",2396431,"pi","free",7
"3477",2396434,"pi","paid",9
"3478",2396482,"pi","paid",7
"3479",2396511,"pi","paid",9
"3480",2396517,"pi","free",4
"3481",2396527,"pi","paid",9
"3482",2396529,"pi","paid",9
"3483",2396551,"pi","free",1
"3484",2396560,"pi","free",9
"3485",2396564,"pi","paid",5
"3486",2396610,"pi","paid",6
"3487",2396634,"pi","paid",6
"3488",2396639,"pi","paid",9
"3489",2396672,"pi","paid",7
"3490",2396677,"pi","paid",9
"3491",2396761,"pi","paid",7
"3492",2396769,"pi","paid",6
"3493",2396797,"pi","free",7
"3494",2396798,"pi","free",6
"3495",2396818,"pi","paid",1
"3496",2396882,"pi","paid",9
"3497",2396884,"pi","paid",3
"3498",2396908,"pi","free",7
"3499",2396954,"pi","free",4
"3500",2396957,"pi","free",8
"3501",2396966,"pi","paid",9
"3502",2396976,"pi","paid",9
"3503",2397019,"pi","free",1
"3504",2397069,"pi","free",2
"3505",2397076,"pi","paid",9
"3506",2397127,"pi","paid",1
"3507",2397159,"pi","free",9
"3508",2397253,"pi","free",7
"3509",2397260,"pi","free",1
"3510",2397291,"pi","paid",5
"3511",2397324,"pi","paid",9
"3513",2397372,"pi","paid",9
"3514",2397395,"pi","paid",1
"3515",2397461,"pi","free",8
"3516",2397484,"pi","paid",9
"3517",2397500,"pi","free",3
"3518",2397529,"pi","paid",6
"3519",2397570,"pi","free",7
"3520",2397595,"pi","free",9
"3521",2397604,"pi","paid",9
"3522",2397634,"pi","paid",3
"3523",2397679,"pi","paid",4
"3524",2397944,"pi","paid",5
"3525",2397953,"pi","paid",9
"3526",2397968,"pi","paid",9
"3527",2397975,"pi","free",9
"3528",2397997,"pi","paid",9
"3529",2398016,"pi","paid",9
"3530",2398060,"pi","paid",5
"3531",2398068,"pi","free",9
"3532",2398074,"pi","paid",9
"3533",2398121,"pi","paid",5
"3534",2398147,"pi","paid",9
"3535",2398166,"pi","paid",1
"3536",2398233,"pi","paid",9
"3537",2398234,"pi","free",3
"3538",2398267,"pi","paid",7
"3539",2398283,"pi","free",6
"3540",2398354,"pi","paid",9
"3541",2398385,"pi","free",9
"3542",2398421,"pi","free",8
"3543",2398453,"pi","free",7
"3544",2398460,"pi","free",9
"3545",2398553,"pi","free",9
"3546",2398561,"pi","paid",8
"3547",2398686,"pi","free",9
"3548",2398705,"pi","paid",8
"3549",2398708,"pi","paid",7
"3550",2398769,"pi","paid",9
"3551",2398790,"pi","paid",9
"3552",2398805,"pi","free",9
"3553",2398811,"pi","paid",9
"3554",2398829,"pi","free",9
"3555",2398834,"pi","free",1
"3556",2398843,"pi","free",7
"3557",2398855,"pi","free",7
"3558",2398873,"pi","paid",7
"3559",2398874,"pi","paid",5
"3560",2398926,"pi","paid",9
"3561",2398947,"pi","free",9
"3562",2398965,"pi","paid",9
"3563",2399007,"pi","free",7
"3564",2399013,"pi","paid",8
"3565",2399019,"pi","free",9
"3566",2399039,"pi","free",1
"3567",2399047,"pi","paid",9
"3568",2399065,"pi","free",7
"3569",2399106,"pi","paid",7
"3570",2399118,"pi","free",7
"3571",2399159,"pi","paid",9
"3572",2399182,"pi","free",9
"3573",2399218,"pi","free",2
"3574",2399224,"pi","paid",8
"3575",2399249,"pi","free",9
"3576",2399250,"pi","free",7
"3577",2399263,"pi","paid",8
"3578",2399300,"pi","paid",9
"3579",2399301,"pi","paid",9
"3580",2399349,"pi","paid",4
"3581",2399356,"pi","paid",9
"3582",2399419,"pi","paid",7
"3583",2399450,"pi","paid",1
"3584",2399536,"pi","paid",8
"3585",2399568,"pi","paid",9
"3586",2399609,"pi","paid",9
"3587",2399653,"pi","free",9
"3588",2399655,"pi","paid",9
"3589",2399668,"pi","paid",8
"3590",2399685,"pi","paid",9
"3591",2399694,"pi","paid",9
"3592",2399712,"pi","free",9
"3593",2399727,"pi","paid",6
"3594",2399740,"pi","free",9
"3595",2399785,"pi","paid",5
"3596",2399821,"pi","paid",9
"3597",2399827,"pi","free",8
"3598",2399828,"pi","paid",9
"3599",2399835,"pi","paid",9
"3600",2399860,"pi","paid",8
"3601",2399871,"pi","paid",9
"3602",2399893,"pi","paid",7
"3603",2399923,"pi","free",5
"3604",2399951,"pi","free",9
"3605",2399984,"pi","paid",1
"3606",2400016,"pi","paid",8
"3607",2400019,"pi","paid",9
"3608",2400021,"pi","paid",9
"3609",2400022,"pi","free",8
"3610",2400055,"pi","paid",9
"3611",2400074,"pi","free",8
"3612",2400140,"pi","free",6
"3613",2400200,"pi","paid",1
"3614",2400206,"pi","free",9
"3615",2400247,"pi","free",9
"3616",2400248,"pi","paid",9
"3617",2400263,"pi","paid",9
"3618",2400270,"pi","paid",5
"3619",2400294,"pi","free",9
"3620",2400326,"pi","paid",9
"3621",2400350,"pi","free",9
"3622",2400355,"pi","free",1
"3623",2400356,"pi","paid",9
"3624",2400408,"pi","free",8
"3625",2400465,"pi","paid",9
"3626",2400478,"pi","paid",9
"3627",2400485,"pi","paid",9
"3628",2400497,"pi","paid",9
"3629",2400501,"pi","paid",8
"3630",2400502,"pi","paid",3
"3631",2400503,"pi","free",9
"3632",2400505,"pi","free",1
"3633",2400586,"pi","free",8
"3634",2400649,"pi","paid",2
"3635",2400710,"pi","paid",9
"3636",2400724,"pi","free",5
"3637",2400737,"pi","free",7
"3638",2400745,"pi","paid",7
"3639",2400785,"pi","paid",7
"3640",2400995,"pi","free",1
"3641",2401006,"pi","free",8
"3642",2401016,"pi","free",9
"3643",2401034,"pi","paid",6
"3644",2401115,"pi","paid",9
"3645",2401151,"pi","free",5
"3646",2401158,"pi","paid",1
"3647",2401180,"pi","paid",9
"3648",2401530,"pi","paid",9
"3649",2401532,"pi","free",4
"3650",2401600,"pi","free",9
"3651",2401605,"pi","paid",9
"3652",2401645,"pi","paid",9
"3653",2401689,"pi","paid",9
"3654",2401741,"pi","free",1
"3655",2401749,"pi","free",6
"3656",2401758,"pi","paid",5
"3657",2401785,"pi","paid",6
"3658",2401878,"pi","paid",9
"3659",2402108,"pi","paid",9
"3660",2402128,"pi","free",1
"3661",2402141,"pi","paid",9
"3662",2402146,"pi","free",1
"3663",2402336,"pi","paid",6
"3664",2402349,"pi","paid",9
"3665",2402440,"pi","paid",9
"3666",2402586,"pi","paid",9
"3667",2402601,"pi","paid",7
"3668",2402611,"pi","free",9
"3669",2402620,"pi","free",9
"3670",2402621,"pi","free",9
"3671",2402718,"pi","free",9
"3672",2403056,"pi","free",9
"3673",2403062,"pi","paid",9
"3674",2403084,"pi","free",7
"3675",2403126,"pi","paid",9
"3676",2403131,"pi","free",9
"3677",2403156,"pi","free",9
"3678",2403165,"pi","free",9
"3679",2403228,"pi","paid",9
"3680",2403248,"pi","free",9
"3681",2403301,"pi","paid",9
"3682",2403314,"pi","paid",9
"3683",2403397,"pi","free",9
"3684",2403399,"pi","free",9
"3685",2403401,"pi","paid",9
"3686",2403406,"pi","free",9
"3687",2403411,"pi","paid",9
"3688",2403414,"pi","paid",9
"3689",2403454,"pi","paid",7
"3690",2403458,"pi","free",9
"3691",2403459,"pi","free",1
"3692",2403464,"pi","paid",9
"3693",2403507,"pi","paid",9
"3694",2403586,"pi","paid",9
"3695",2403664,"pi","free",9
"3696",2403699,"pi","paid",9
"3697",2403726,"pi","paid",7
"3698",2403740,"pi","paid",2
"3699",2403828,"pi","paid",9
"3700",2403831,"pi","paid",3
"3701",2403839,"pi","paid",9
"3702",2403880,"pi","paid",6
"3703",2403947,"pi","paid",1
"3704",2403991,"pi","free",7
"3705",2403998,"pi","paid",9
"3706",2404049,"pi","free",3
"3707",2404100,"pi","paid",9
"3708",2404207,"pi","free",9
"3709",2404243,"pi","paid",7
"3710",2404254,"pi","paid",1
"3711",2404265,"pi","free",9
"3712",2404291,"pi","paid",1
"3713",2404334,"pi","free",5
"3714",2404371,"pi","free",9
"3715",2404373,"pi","paid",1
"3716",2404413,"pi","free",4
"3717",2404444,"pi","free",9
"3718",2404445,"pi","free",9
"3719",2404489,"pi","free",9
"3720",2404555,"pi","paid",7
"3721",2404602,"pi","paid",9
"3722",2404632,"pi","paid",9
"3723",2404638,"pi","free",1
"3724",2404728,"pi","paid",3
"3725",2404918,"pi","free",7
"3726",2404937,"pi","paid",7
"3727",2405077,"pi","free",9
"3728",2405130,"pi","free",1
"3729",2405138,"pi","free",5
"3730",2405153,"pi","free",9
"3731",2405170,"pi","free",7
"3732",2405242,"pi","free",1
"3733",2405309,"pi","free",9
"3734",2405338,"pi","free",9
"3735",2405358,"pi","free",6
"3736",2405415,"pi","paid",9
"3737",2405427,"pi","paid",7
"3738",2405447,"pi","free",9
"3739",2405462,"pi","free",9
"3740",2405537,"pi","paid",9
"3741",2405553,"pi","paid",9
"3742",2405607,"pi","paid",9
"3743",2405673,"pi","free",9
"3744",2405735,"pi","paid",9
"3745",2405770,"pi","paid",1
"3746",2405788,"pi","free",7
"3747",2405804,"pi","free",9
"3748",2405829,"pi","free",9
"3749",2405836,"pi","free",5
"3750",2405853,"pi","free",8
"3751",2405892,"pi","free",8
"3752",2405925,"pi","free",9
"3753",2405953,"pi","paid",9
"3754",2405988,"pi","paid",9
