"","session_id","referrer","gambfalgroup","gambfalDV"
"1431",2472658,"luc","two6",1.73205080756888
"1432",2472667,"luc","two6",2
"1433",2472724,"luc","two6",0
"1434",2472803,"luc","three6",1.73205080756888
"1435",2472847,"luc","three6",15.6843871413581
"1436",2472871,"luc","two6",3.46410161513775
"1437",2473592,"luc","two6",1.73205080756888
"1438",2473867,"luc","two6",1.4142135623731
"1439",2473958,"luc","two6",3.16227766016838
"1440",2473963,"luc","two6",1.4142135623731
"1441",2474074,"luc","two6",0
"1442",2474078,"luc","two6",0
"1443",2474085,"luc","three6",19.131126469709
"1444",2474087,"luc","two6",1.73205080756888
"1445",2474142,"luc","two6",1.4142135623731
"1446",2474145,"luc","three6",2.64575131106459
"1447",2482189,"luc","three6",2.82842712474619
"1448",2482407,"luc","two6",2
"1449",2482414,"luc","two6",1
"1450",2482597,"luc","three6",1.4142135623731
"1451",2482607,"luc","two6",1.73205080756888
"1452",2482937,"luc","three6",3.16227766016838
"1453",2482938,"luc","three6",1.73205080756888
"1454",2482939,"luc","three6",6
"1455",2482940,"luc","two6",1.73205080756888
"1456",2482943,"luc","three6",4.89897948556636
"1457",2482948,"luc","two6",0
"1459",2483016,"luc","two6",1.73205080756888
"1460",2483025,"luc","two6",1
"1461",2485100,"luc","three6",3.16227766016838
"1462",2485116,"luc","three6",1
"1463",2485124,"luc","two6",12.4096736459909
"1464",2485126,"luc","three6",4.24264068711928
"1465",2485131,"luc","three6",1.73205080756888
"1466",2485209,"luc","three6",1.73205080756888
"1467",2485211,"luc","two6",0
"1468",2485214,"luc","two6",1.73205080756888
"1470",2485220,"luc","two6",2.64575131106459
"1471",2485330,"luc","two6",1.4142135623731
"1472",2485341,"luc","three6",3.16227766016838
"1473",2485430,"luc","two6",2.23606797749979
"1474",2486251,"luc","three6",10
"1475",2486475,"luc","three6",1.4142135623731
"1476",2486827,"luc","two6",4.47213595499958
"1477",2487052,"luc","three6",3.16227766016838
"1478",2487127,"luc","three6",3.16227766016838
"1479",2490201,"luc","three6",3.16227766016838
"1480",2490205,"luc","two6",3.16227766016838
"1481",2490444,"luc","two6",1.73205080756888
"1482",2490448,"luc","two6",0
"1483",2490694,"luc","two6",1.4142135623731
"1484",2490695,"luc","two6",1.73205080756888
"1485",2490700,"luc","two6",4.24264068711928
"1486",2491069,"luc","two6",0
"1487",2492314,"luc","three6",1.73205080756888
"1488",2492445,"luc","three6",1.73205080756888
"1489",2492459,"luc","three6",3.16227766016838
"1490",2492856,"luc","three6",10.295630140987
"1491",2492865,"luc","two6",22.3606797749979
"1492",2492867,"luc","two6",1.4142135623731
"1493",2492869,"luc","three6",1.73205080756888
