"","participantnum","referrer","ms_condition","pro_minus_anti","race","countryofbirth"
"812",NA,"ufl","tv",-0.666666666666667,NA,1
"813",NA,"ufl","tv",0,NA,1
"814",NA,"ufl","ms",1.33333333333333,NA,1
"815",NA,"ufl","tv",0,NA,1
"816",NA,"ufl","tv",0,NA,1
"817",NA,"ufl","tv",0.666666666666667,NA,1
"818",NA,"ufl","ms",-0.333333333333333,NA,1
"819",NA,"ufl","ms",0.666666666666667,NA,1
"820",NA,"ufl","ms",-1,NA,1
"821",NA,"ufl","ms",0,NA,1
"822",NA,"ufl","ms",0.666666666666667,NA,1
"823",NA,"ufl","tv",-0.333333333333333,NA,1
"824",NA,"ufl","tv",3.66666666666667,NA,1
"825",NA,"ufl","tv",3.33333333333333,NA,1
"826",NA,"ufl","tv",0,NA,1
"827",NA,"ufl","ms",0.666666666666667,NA,1
"829",NA,"ufl","ms",0,NA,1
"830",NA,"ufl","tv",1.66666666666667,NA,1
"831",NA,"ufl","ms",1.33333333333333,NA,1
"832",NA,"ufl","ms",1,NA,1
"833",NA,"ufl","tv",4,NA,1
"834",NA,"ufl","ms",-0.333333333333333,NA,1
"835",NA,"ufl","ms",0.333333333333333,NA,1
"836",NA,"ufl","ms",0.333333333333333,NA,1
"837",NA,"ufl","ms",1.66666666666667,NA,1
"838",NA,"ufl","tv",0.333333333333333,NA,1
"839",NA,"ufl","tv",0.333333333333333,NA,2
"840",NA,"ufl","ms",-0.666666666666667,NA,1
"841",NA,"ufl","ms",1.33333333333333,NA,1
"842",NA,"ufl","ms",2,NA,1
"843",NA,"ufl","ms",0.333333333333333,NA,1
"844",NA,"ufl","ms",1,NA,1
"845",NA,"ufl","ms",0.666666666666667,NA,1
"846",NA,"ufl","ms",0,NA,1
"849",NA,"ufl","ms",1.33333333333333,NA,1
"850",NA,"ufl","ms",0.666666666666667,NA,1
"851",NA,"ufl","ms",0.666666666666667,NA,1
"852",NA,"ufl","tv",2.66666666666667,NA,1
"853",NA,"ufl","ms",0,NA,1
"854",NA,"ufl","tv",1.33333333333333,NA,1
"855",NA,"ufl","tv",-0.666666666666667,NA,1
"856",NA,"ufl","tv",0.333333333333333,NA,1
"857",NA,"ufl","tv",0.333333333333333,NA,1
"858",NA,"ufl","ms",3.33333333333333,NA,1
"859",NA,"ufl","tv",1.66666666666667,NA,1
"861",NA,"ufl","tv",3,NA,1
"863",NA,"ufl","ms",0.333333333333333,NA,2
"865",NA,"ufl","ms",1.33333333333333,NA,1
"867",NA,"ufl","tv",-1.33333333333333,NA,1
"868",NA,"ufl","ms",0,NA,1
"869",NA,"ufl","ms",-1.66666666666667,NA,1
"870",NA,"ufl","tv",2,NA,1
"871",NA,"ufl","tv",3,NA,1
"872",NA,"ufl","tv",2,NA,1
"873",NA,"ufl","ms",1,NA,1
"874",NA,"ufl","tv",1.66666666666667,NA,1
"875",NA,"ufl","tv",1.33333333333333,NA,1
"876",NA,"ufl","ms",1.66666666666667,NA,1
"878",NA,"ufl","tv",-0.333333333333333,NA,1
"879",NA,"ufl","ms",0.333333333333333,NA,1
"880",NA,"ufl","ms",0.333333333333333,NA,1
"883",NA,"ufl","ms",1.66666666666667,NA,1
"884",NA,"ufl","tv",1.33333333333333,NA,1
"885",NA,"ufl","ms",1,NA,1
"888",NA,"ufl","tv",0.333333333333333,NA,1
"889",NA,"ufl","tv",0,NA,1
"890",NA,"ufl","tv",2.66666666666667,NA,1
"891",NA,"ufl","tv",0.666666666666667,NA,1
"894",NA,"ufl","tv",0.666666666666667,NA,1
"895",NA,"ufl","tv",0.333333333333333,NA,1
"896",NA,"ufl","tv",0.666666666666667,NA,1
"897",NA,"ufl","ms",-0.666666666666667,NA,1
"898",NA,"ufl","ms",-1,NA,1
"899",NA,"ufl","ms",-3.66666666666667,NA,1
"900",NA,"ufl","tv",1.33333333333333,NA,1
"901",NA,"ufl","ms",0.333333333333333,NA,1
"902",NA,"ufl","ms",3.66666666666667,NA,1
"903",NA,"ufl","tv",4,NA,2
"904",NA,"ufl","tv",-4,NA,2
"905",NA,"ufl","ms",0,NA,1
"906",NA,"ufl","tv",3,NA,1
"908",NA,"ufl","ms",2,NA,1
"909",NA,"ufl","tv",-4,NA,1
"910",NA,"ufl","ms",0.333333333333333,NA,1
"911",NA,"ufl","tv",3,NA,1
"913",NA,"ufl","tv",0.666666666666667,NA,1
"914",NA,"ufl","ms",-0.666666666666667,NA,1
"915",NA,"ufl","tv",0,NA,1
"916",NA,"ufl","ms",0,NA,1
"917",NA,"ufl","ms",2.66666666666667,NA,1
"918",NA,"ufl","ms",-0.333333333333333,NA,1
"919",NA,"ufl","ms",2.66666666666667,NA,1
"920",NA,"ufl","ms",0.666666666666667,NA,1
"921",NA,"ufl","tv",1.33333333333333,NA,1
"922",NA,"ufl","ms",-0.333333333333333,NA,1
"923",NA,"ufl","tv",2.33333333333333,NA,1
"925",NA,"ufl","tv",0,NA,1
"926",NA,"ufl","tv",-1.33333333333333,NA,1
"927",NA,"ufl","ms",0.333333333333333,NA,1
"928",NA,"ufl","ms",-1,NA,1
"929",NA,"ufl","ms",-0.666666666666667,NA,1
"930",NA,"ufl","ms",-0.666666666666667,NA,1
"931",NA,"ufl","ms",1.33333333333333,NA,1
"933",NA,"ufl","tv",1.33333333333333,NA,1
"935",NA,"ufl","tv",0.333333333333333,NA,1
"936",NA,"ufl","tv",0.333333333333333,NA,1
"937",NA,"ufl","ms",0,NA,1
"938",NA,"ufl","tv",2.66666666666667,NA,1
"939",NA,"ufl","tv",1,NA,1
"940",NA,"ufl","ms",3,NA,1
"941",NA,"ufl","ms",3,NA,1
"942",NA,"ufl","tv",2.66666666666667,NA,1
"943",NA,"ufl","ms",1.66666666666667,NA,1
"944",NA,"ufl","ms",0,NA,1
"945",NA,"ufl","ms",0.333333333333333,NA,1
"947",NA,"ufl","ms",4,NA,1
"948",NA,"ufl","tv",3,NA,1
"949",NA,"ufl","ms",-0.666666666666667,NA,1
"951",NA,"ufl","ms",3.66666666666667,NA,1
"952",NA,"ufl","tv",-0.333333333333333,NA,1
"953",NA,"ufl","ms",1.33333333333333,NA,1
"954",NA,"ufl","ms",0.666666666666667,NA,1
"955",NA,"ufl","tv",1.66666666666667,NA,1
"956",NA,"ufl","ms",0,NA,1
"957",NA,"ufl","ms",0.333333333333333,NA,1
"958",NA,"ufl","ms",-0.666666666666667,NA,2
"959",NA,"ufl","ms",1.33333333333333,NA,1
"960",NA,"ufl","tv",-1,NA,1
"961",NA,"ufl","tv",1.33333333333333,NA,1
"962",NA,"ufl","tv",0.666666666666667,NA,1
"963",NA,"ufl","tv",0,NA,1
"964",NA,"ufl","ms",2,NA,1
"965",NA,"ufl","tv",1.33333333333333,NA,1
"966",NA,"ufl","tv",1.66666666666667,NA,1
"967",NA,"ufl","tv",-1,NA,1
"968",NA,"ufl","ms",0,NA,1
"969",NA,"ufl","ms",1,NA,1
"970",NA,"ufl","ms",1.33333333333333,NA,1
"971",NA,"ufl","ms",-0.666666666666667,NA,1
"972",NA,"ufl","ms",0,NA,1
"973",NA,"ufl","ms",3.33333333333333,NA,1
"974",NA,"ufl","tv",2.33333333333333,NA,1
"975",NA,"ufl","ms",2,NA,1
"977",NA,"ufl","ms",1,NA,1
"978",NA,"ufl","tv",0,NA,1
"979",NA,"ufl","ms",-0.333333333333333,NA,2
"980",NA,"ufl","tv",2.66666666666667,NA,1
"981",NA,"ufl","ms",2,NA,1
"982",NA,"ufl","ms",0.666666666666667,NA,1
"983",NA,"ufl","ms",0.333333333333333,NA,1
"984",NA,"ufl","ms",-0.333333333333333,NA,1
"985",NA,"ufl","tv",1.33333333333333,NA,1
"986",NA,"ufl","ms",2,NA,1
"987",NA,"ufl","tv",0.333333333333333,NA,2
"988",NA,"ufl","ms",2.66666666666667,NA,2
"989",NA,"ufl","tv",-1.66666666666667,NA,1
"991",NA,"ufl","ms",2,NA,1
"992",NA,"ufl","tv",1.33333333333333,NA,1
"993",NA,"ufl","ms",2.33333333333333,NA,1
"994",NA,"ufl","ms",-0.666666666666667,NA,1
"995",NA,"ufl","ms",0.666666666666667,NA,1
"996",NA,"ufl","ms",1.66666666666667,NA,1
"997",NA,"ufl","tv",1.66666666666667,NA,1
"998",NA,"ufl","tv",1.66666666666667,NA,1
"999",NA,"ufl","tv",0,NA,1
"1000",NA,"ufl","ms",0,NA,1
"1001",NA,"ufl","ms",1,NA,1
"1002",NA,"ufl","ms",1.66666666666667,NA,1
"1004",NA,"ufl","tv",1.66666666666667,NA,1
"1005",NA,"ufl","ms",-0.666666666666667,NA,1
"1006",NA,"ufl","tv",2.66666666666667,NA,1
"1007",NA,"ufl","ms",3,NA,1
"1008",NA,"ufl","ms",-0.333333333333333,NA,1
"1009",NA,"ufl","ms",-0.666666666666667,NA,1
"1010",NA,"ufl","tv",1,NA,2
"1011",NA,"ufl","ms",0,NA,1
"1012",NA,"ufl","ms",0.333333333333333,NA,1
"1013",NA,"ufl","tv",1,NA,1
"1014",NA,"ufl","ms",1,NA,1
"1015",NA,"ufl","tv",0.666666666666667,NA,1
"1016",NA,"ufl","tv",1,NA,1
"1017",NA,"ufl","ms",1.33333333333333,NA,1
"1018",NA,"ufl","ms",1,NA,2
"1019",NA,"ufl","tv",3.33333333333333,NA,1
"1020",NA,"ufl","ms",-0.666666666666667,NA,1
"1021",NA,"ufl","tv",-0.333333333333333,NA,2
"1022",NA,"ufl","tv",-1.66666666666667,NA,1
"1024",NA,"ufl","ms",1.33333333333333,NA,1
"1025",NA,"ufl","tv",-0.333333333333333,NA,1
"1026",NA,"ufl","ms",1.33333333333333,NA,1
"1027",NA,"ufl","ms",-0.333333333333333,NA,1
"1028",NA,"ufl","tv",0,NA,1
"1029",NA,"ufl","ms",3.33333333333333,NA,1
"1030",NA,"ufl","ms",1.66666666666667,NA,1
"1031",NA,"ufl","ms",-1,NA,1
"1032",NA,"ufl","ms",-0.666666666666667,NA,1
"1035",NA,"ufl","ms",1.33333333333333,NA,1
"1036",NA,"ufl","tv",0.666666666666667,NA,2
"1037",NA,"ufl","ms",-0.333333333333333,NA,2
"1038",NA,"ufl","ms",1.33333333333333,NA,1
"1039",NA,"ufl","ms",0.333333333333333,NA,1
"1040",NA,"ufl","ms",2,NA,1
"1041",NA,"ufl","ms",2,NA,1
"1042",NA,"ufl","tv",0,NA,1
"1043",NA,"ufl","tv",1.33333333333333,NA,1
"1044",NA,"ufl","ms",2,NA,1
"1045",NA,"ufl","tv",0.666666666666667,NA,2
"1046",NA,"ufl","ms",1,NA,1
"1047",NA,"ufl","tv",0.666666666666667,NA,1
"1048",NA,"ufl","ms",0.666666666666667,NA,1
"1049",NA,"ufl","tv",3,NA,1
"1050",NA,"ufl","ms",0.666666666666667,NA,1
"1051",NA,"ufl","ms",2.66666666666667,NA,1
"1052",NA,"ufl","tv",0.666666666666667,NA,1
