"","participantnum","referrer","ms_condition","pro_minus_anti","race","countryofbirth"
"1786","57","plu","ms",0,NA,NA
"1787","58","plu","tv",2.33333333333333,1,NA
"1788","59","plu","ms",4.33333333333333,NA,NA
"1789","60","plu","tv",-3,3,NA
"1790","61","plu","ms",0.333333333333333,1,NA
"1791","62","plu","ms",3,1,NA
"1792","63","plu","ms",5,NA,NA
"1793","64","plu","tv",3,1,NA
"1794","65","plu","tv",1.66666666666667,1,NA
"1795","66","plu","ms",3.66666666666667,1,NA
"1796","67","plu","tv",0.666666666666667,1,NA
"1797","68","plu","tv",-0.333333333333333,1,NA
"1798","69","plu","ms",1.66666666666667,1,NA
"1799","70","plu","ms",1.33333333333333,NA,NA
"1800","71","plu","tv",-1.33333333333333,1,NA
"1801","72","plu","tv",-1.33333333333333,3,NA
"1802","73","plu","tv",2.66666666666667,1,NA
"1803","74","plu","ms",1.33333333333333,1,NA
"1804","75","plu","ms",-0.666666666666667,1,NA
"1805","76","plu","ms",3.66666666666667,1,NA
"1806","77","plu","tv",0.666666666666667,4,NA
"1807","78","plu","tv",0.333333333333333,1,NA
"1808","79","plu","ms",0,1,NA
"1809","80","plu","tv",-0.666666666666667,6,NA
"1810","81","plu","tv",2.33333333333333,1,NA
"1811","82","plu","ms",-2.33333333333333,1,NA
"1812","83","plu","ms",1.33333333333333,1,NA
"1813","84","plu","ms",-0.333333333333334,1,NA
"1814","85","plu","tv",0.333333333333333,1,NA
"1815","86","plu","ms",2.66666666666667,4,NA
"1816","87","plu","tv",-1.66666666666667,1,NA
"1817","88","plu","ms",1.66666666666667,1,NA
"1818","89","plu","tv",-2.66666666666667,1,NA
"1819","90","plu","ms",0.333333333333334,1,NA
"1820","91","plu","tv",4.66666666666667,1,NA
"1821","92","plu","ms",0,1,NA
"1822","93","plu","tv",-1.33333333333333,1,NA
"1823","94","plu","ms",-1.33333333333333,1,NA
"1824","95","plu","tv",0.333333333333333,1,NA
"1825","96","plu","tv",0,NA,NA
"1826","97","plu","tv",-3,1,NA
"1827","98","plu","ms",0,1,NA
"1828","99","plu","tv",-2.33333333333333,5,NA
"1829","100","plu","ms",2.33333333333333,2,NA
"1830","101","plu","ms",1,1,NA
"1831","102","plu","ms",1.66666666666667,1,NA
"1832","103","plu","tv",4,1,NA
"1833","104","plu","tv",0.333333333333333,NA,NA
"1834","105","plu","tv",-0.333333333333333,1,NA
"1835","106","plu","ms",-1.33333333333333,1,NA
"1836","107","plu","tv",0.333333333333333,1,NA
"1837","108","plu","ms",1,1,NA
"1838","109","plu","ms",-3.66666666666667,1,NA
"1839","110","plu","tv",-1,1,NA
"1840","111","plu","tv",-0.333333333333333,NA,NA
"1841","112","plu","ms",-2.33333333333333,4,NA
"1842","113","plu","tv",0,1,NA
"1843","114","plu","ms",-0.333333333333333,1,NA
"1844","115","plu","ms",-0.666666666666667,1,NA
"1845","116","plu","tv",-0.666666666666667,1,NA
"1846","117","plu","tv",-1,1,NA
"1847","118","plu","tv",0.333333333333333,1,NA
"1848","119","plu","ms",2,1,NA
"1849","120","plu","ms",0.666666666666667,4,NA
"1850","121","plu","ms",1,NA,NA
"1851","122","plu","tv",2.33333333333333,1,NA
"1852","123","plu","tv",0.333333333333333,1,NA
"1853","124","plu","ms",-1.66666666666667,3,NA
"1854","125","plu","ms",0,1,NA
"1855","126","plu","tv",-1,1,NA
"1856","127","plu","ms",2,1,NA
"1857","128","plu","tv",3,1,NA
"1858","129","plu","tv",0,1,NA
"1859","130","plu","ms",0,5,NA
"1860","131","plu","ms",1.66666666666667,5,NA
"1861","132","plu","tv",-0.666666666666666,1,NA
"1862","133","plu","ms",-2.33333333333333,6,NA
"1863","134","plu","ms",0,1,NA
"1864","135","plu","tv",1,1,NA
"1865","16","plu","tv",4,1,NA
"1866","137","plu","tv",-2,1,NA
"1867","138","plu","ms",3.33333333333333,5,NA
"1868","139","plu","ms",-0.666666666666667,1,NA
"1869","140","plu","tv",1,5,NA
"1870","141","plu","ms",0.666666666666667,4,NA
"1871","142","plu","tv",-0.333333333333333,1,NA
"1872","143","plu","tv",2,NA,NA
"1873","144","plu","ms",1.66666666666667,NA,NA
"1874","145","plu","ms",1,1,NA
"1875","146","plu","tv",2.33333333333333,1,NA
"1876","147","plu","tv",1.33333333333333,NA,NA
"1877","148","plu","ms",-0.333333333333333,1,NA
"1878","149","plu","ms",2,1,NA
"1879","150","plu","tv",1.66666666666667,1,NA
"1880","151","plu","ms",0,1,NA
"1881","152","plu","tv",1,1,NA
"1882","153","plu","ms",-0.333333333333333,1,NA
"1883","154","plu","ms",-1,4,NA
"1884","155","plu","tv",1.66666666666667,1,NA
"1885","156","plu","tv",0.666666666666667,2,NA
"1886","157","plu","tv",1.33333333333333,1,NA
"1887","158","plu","ms",-1.66666666666667,NA,NA
"1888","159","plu","ms",-1,6,NA
"1889","160","plu","tv",-4,NA,NA
"1890","161","plu","tv",-0.666666666666667,NA,NA
"1891","162","plu","tv",0.666666666666667,1,NA
"1892","163","plu","ms",1.66666666666667,1,NA
"1893","164","plu","ms",4,NA,NA
"1894","165","plu","ms",-5.33333333333333,1,NA
"1895","166","plu","tv",-1,6,NA
"1896","167","plu","tv",0.666666666666666,1,NA
"1897","168","plu","ms",-1.66666666666667,1,NA
"1898","169","plu","tv",-0.333333333333333,4,NA
"1899","170","plu","tv",-1,NA,NA
"1900","171","plu","tv",4.66666666666667,1,NA
"1901","172","plu","ms",0.333333333333333,NA,NA
"1902","173","plu","tv",0,1,NA
"1903","174","plu","ms",1,NA,NA
"1904","175","plu","ms",-0.666666666666667,1,NA
"1905","176","plu","tv",3,NA,NA
"1906","177","plu","tv",0.333333333333334,1,NA
"1907","178","plu","ms",-1.33333333333333,1,NA
"1908","179","plu","ms",-0.666666666666667,NA,NA
"1909","180","plu","tv",-0.666666666666667,NA,NA
"1910","181","plu","tv",0,2,NA
"1911","182","plu","ms",-1,NA,NA
"1912","183","plu","ms",0,1,NA
"1913","184","plu","tv",0.333333333333333,1,NA
"1914","185","plu","ms",1,1,NA
"1915","186","plu","tv",1,NA,NA
"1916","187","plu","ms",-1.66666666666667,2,NA
"1917","188","plu","ms",-0.666666666666667,1,NA
"1918","189","plu","tv",3,NA,NA
"1919","190","plu","ms",-3.66666666666667,2,NA
"1920","191","plu","tv",-0.333333333333334,1,NA
"1921","192","plu","ms",-2,1,NA
"1922","193","plu","tv",0,6,NA
"1923","194","plu","tv",-0.333333333333333,1,NA
"1924","195","plu","ms",-4.33333333333333,2,NA
"1925","196","plu","ms",-0.666666666666667,NA,NA
"1926","197","plu","tv",2,1,NA
"1927","198","plu","tv",2,1,NA
"1928","199","plu","ms",0.333333333333334,1,NA
"1929","200","plu","ms",-2.33333333333333,1,NA
"1930","201","plu","tv",-2,1,NA
"1931","202","plu","ms",-2,NA,NA
"1932","203","plu","tv",1.33333333333333,4,NA
"1933","204","plu","ms",0.333333333333333,NA,NA
"1934","205","plu","tv",0,4,NA
"1935","206","plu","ms",-3.33333333333333,1,NA
"1936","207","plu","ms",-2,1,NA
"1937","208","plu","tv",1.66666666666667,1,NA
"1938","209","plu","ms",-0.333333333333333,4,NA
"1939","210","plu","tv",-1,1,NA
"1940","211","plu","tv",-1,1,NA
"1941","212","plu","ms",0,NA,NA
"1942","213","plu","tv",0.333333333333333,4,NA
"1943","214","plu","ms",-0.333333333333334,5,NA
"1944","215","plu","tv",0.333333333333333,1,NA
"1945","216","plu","tv",2.66666666666667,1,NA
"1946","217","plu","ms",1,1,NA
"1947","218","plu","ms",0,NA,NA
"1948","219","plu","tv",-1,1,NA
"1949","220","plu","tv",-3,1,NA
"1950","221","plu","ms",1.66666666666667,1,NA
"1951","222","plu","ms",-1,1,NA
"1952","223","plu","tv",0,NA,NA
"1953","224","plu","tv",0.333333333333333,5,NA
"1954","225","plu","ms",2,1,NA
"1955","226","plu","tv",2,6,NA
"1956","227","plu","ms",1.66666666666667,1,NA
"1957","228","plu","tv",2.66666666666667,1,NA
"1958","229","plu","ms",2.66666666666667,1,NA
"1959","230","plu","ms",2.66666666666667,4,NA
"1960","231","plu","tv",-1,1,NA
"1961","232","plu","tv",4.33333333333333,1,NA
"1962","233","plu","ms",1.66666666666667,1,NA
"1963","234","plu","ms",-1,1,NA
"1964","235","plu","tv",-1,1,NA
"1965","236","plu","tv",0,1,NA
"1966","237","plu","ms",6,4,NA
"1967","238","plu","tv",-1.33333333333333,1,NA
"1968","239","plu","tv",0.333333333333333,4,NA
"1969","240","plu","ms",-2,3,NA
"1970","241","plu","ms",-1,2,NA
"1971","242","plu","ms",0.333333333333334,NA,NA
"1972","243","plu","tv",0.666666666666667,1,NA
"1973","244","plu","ms",0,1,NA
"1974","245","plu","tv",1.66666666666667,1,NA
"1975","246","plu","ms",1,1,NA
"1976","247","plu","tv",-3.66666666666667,NA,NA
