uID,variable1,variable2,factor
1143,7,3,GlobalFirst
1145,9,11,GlobalFirst
1146,11,11,GlobalFirst
1150,9,9,GlobalFirst
1151,2,8,GlobalFirst
1153,8,9,GlobalFirst
1156,8,7,GlobalFirst
1157,10,10,GlobalFirst
1159,6,9,GlobalFirst
1161,10,10,GlobalFirst
1162,6,1,GlobalFirst
1164,8,11,GlobalFirst
1165,4,5,GlobalFirst
1167,6,7,GlobalFirst
1173,6,11,GlobalFirst
1175,8,6,GlobalFirst
1176,7,1,GlobalFirst
1177,6,5,GlobalFirst
1178,6,5,GlobalFirst
1180,11,10,GlobalFirst
1183,8,8,GlobalFirst
1186,6,6,GlobalFirst
1187,7,9,GlobalFirst
1190,7,8,GlobalFirst
1191,4,4,GlobalFirst
1192,9,10,GlobalFirst
1193,11,11,GlobalFirst
1194,9,6,GlobalFirst
1195,8,11,GlobalFirst
1199,9,11,GlobalFirst
1202,7,5,GlobalFirst
1203,5,7,GlobalFirst
1204,5,7,GlobalFirst
1208,3,11,GlobalFirst
1209,4,11,GlobalFirst
1211,5,3,GlobalFirst
1212,7,7,GlobalFirst
1214,9,10,GlobalFirst
1215,11,11,GlobalFirst
1216,1,4,GlobalFirst
1217,4,4,GlobalFirst
1218,5,6,GlobalFirst
1221,3,3,GlobalFirst
1222,8,8,GlobalFirst
1225,7,7,GlobalFirst
1227,7,6,GlobalFirst
1229,8,7,GlobalFirst
1230,6,7,GlobalFirst
1234,7,8,GlobalFirst
1235,8,5,GlobalFirst
1239,10,9,GlobalFirst
1240,10,10,GlobalFirst
1242,9,10,GlobalFirst
1244,9,9,GlobalFirst
1248,10,10,GlobalFirst
1249,11,9,GlobalFirst
1251,10,10,GlobalFirst
1252,10,10,GlobalFirst
1253,9,10,GlobalFirst
1255,7,7,GlobalFirst
1256,6,1,GlobalFirst
1258,9,10,GlobalFirst
1261,10,10,GlobalFirst
1263,11,11,GlobalFirst
1264,7,2,GlobalFirst
1272,7,7,GlobalFirst
1274,9,9,GlobalFirst
1275,7,6,GlobalFirst
1276,6,6,GlobalFirst
1278,10,10,GlobalFirst
1280,8,7,GlobalFirst
1281,10,10,GlobalFirst
1282,7,9,GlobalFirst
1283,9,9,GlobalFirst
1284,8,9,GlobalFirst
1286,10,5,GlobalFirst
1287,8,9,GlobalFirst
1290,7,7,GlobalFirst
1291,6,7,GlobalFirst
1292,7,7,GlobalFirst
1294,9,8,GlobalFirst
1296,5,6,GlobalFirst
1300,6,5,GlobalFirst
1306,6,5,GlobalFirst
1308,5,5,GlobalFirst
1310,5,5,GlobalFirst
1313,6,5,GlobalFirst
1316,6,3,GlobalFirst
1326,4,5,GlobalFirst
1329,9,8,GlobalFirst
1331,8,4,GlobalFirst
1332,9,8,GlobalFirst
1335,6,3,GlobalFirst
1337,5,6,GlobalFirst
1340,7,8,GlobalFirst
1341,9,1,GlobalFirst
1347,5,9,GlobalFirst
1350,11,9,GlobalFirst
1355,9,9,GlobalFirst
1356,6,6,GlobalFirst
1358,10,11,GlobalFirst
1359,6,9,GlobalFirst
1363,7,6,GlobalFirst
1367,11,5,GlobalFirst
1368,6,11,GlobalFirst
1372,11,1,GlobalFirst
1375,5,6,GlobalFirst
1377,8,7,GlobalFirst
1380,11,11,GlobalFirst
1381,11,2,GlobalFirst
1387,8,8,GlobalFirst
1389,9,9,GlobalFirst
1394,4,9,GlobalFirst
1400,7,8,GlobalFirst
1406,10,9,GlobalFirst
1407,6,6,GlobalFirst
1413,8,8,GlobalFirst
1414,9,11,GlobalFirst
1418,8,8,GlobalFirst
1427,9,10,GlobalFirst
1431,10,5,GlobalFirst
1438,8,6,GlobalFirst
1439,8,8,GlobalFirst
1443,7,11,GlobalFirst
1448,10,6,GlobalFirst
1450,11,11,GlobalFirst
1451,1,10,GlobalFirst
1452,6,2,GlobalFirst
1453,3,3,GlobalFirst
1454,9,7,GlobalFirst
1455,7,5,GlobalFirst
1456,6,6,GlobalFirst
1457,6,9,GlobalFirst
1460,7,11,GlobalFirst
1462,9,11,GlobalFirst
1474,10,11,GlobalFirst
1475,8,5,GlobalFirst
1480,10,10,GlobalFirst
1482,6,2,GlobalFirst
1483,7,5,GlobalFirst
1486,11,11,GlobalFirst
1489,6,1,GlobalFirst
1495,5,5,GlobalFirst
1497,11,3,GlobalFirst
1502,8,5,GlobalFirst
1503,6,10,GlobalFirst
1505,8,11,GlobalFirst
1507,11,11,GlobalFirst
1508,5,1,GlobalFirst
1510,6,5,GlobalFirst
1511,11,8,GlobalFirst
1513,9,7,GlobalFirst
1515,8,10,GlobalFirst
1516,5,3,GlobalFirst
1517,11,1,GlobalFirst
1518,6,7,GlobalFirst
1520,8,7,GlobalFirst
1522,9,10,GlobalFirst
1523,2,1,GlobalFirst
1525,10,11,GlobalFirst
1527,9,6,GlobalFirst
1528,10,10,GlobalFirst
1529,9,5,GlobalFirst
1530,10,9,GlobalFirst
1531,11,10,GlobalFirst
1534,6,7,GlobalFirst
1537,6,4,GlobalFirst
1539,5,5,GlobalFirst
1540,10,11,GlobalFirst
1543,11,11,GlobalFirst
1545,8,10,GlobalFirst
1546,9,10,GlobalFirst
1548,10,6,GlobalFirst
1551,9,10,GlobalFirst
1554,9,11,GlobalFirst
1555,9,6,GlobalFirst
1556,11,11,GlobalFirst
1557,9,10,GlobalFirst
1559,7,7,GlobalFirst
1560,10,10,GlobalFirst
1562,9,9,GlobalFirst
1564,7,7,GlobalFirst
1567,8,8,GlobalFirst
1572,7,9,GlobalFirst
1573,8,10,GlobalFirst
1574,11,11,GlobalFirst
1575,8,11,GlobalFirst
1576,7,7,GlobalFirst
1579,7,9,GlobalFirst
1580,8,4,GlobalFirst
1584,8,8,GlobalFirst
1585,5,5,GlobalFirst
1586,11,11,GlobalFirst
1587,10,9,GlobalFirst
1590,10,10,GlobalFirst
1592,3,4,GlobalFirst
1593,11,11,GlobalFirst
1598,4,10,GlobalFirst
1599,10,6,GlobalFirst
1600,8,9,GlobalFirst
1601,10,11,GlobalFirst
1602,8,9,GlobalFirst
1605,8,10,GlobalFirst
1606,6,9,GlobalFirst
1607,10,11,GlobalFirst
1608,7,10,GlobalFirst
1610,7,9,GlobalFirst
1612,10,10,GlobalFirst
1613,10,11,GlobalFirst
1614,10,11,GlobalFirst
1615,7,11,GlobalFirst
1617,8,4,GlobalFirst
1620,6,4,GlobalFirst
1623,11,11,GlobalFirst
1624,8,9,GlobalFirst
1625,10,7,GlobalFirst
1627,7,9,GlobalFirst
1629,9,8,GlobalFirst
1634,8,7,GlobalFirst
1635,11,11,GlobalFirst
1636,10,8,GlobalFirst
1638,11,11,GlobalFirst
1639,11,11,GlobalFirst
1640,11,11,GlobalFirst
1644,6,6,GlobalFirst
1652,8,11,GlobalFirst
1654,6,6,GlobalFirst
1658,8,1,GlobalFirst
1659,10,10,GlobalFirst
1660,10,10,GlobalFirst
1661,10,11,GlobalFirst
1662,11,9,GlobalFirst
1663,7,4,GlobalFirst
1665,11,11,GlobalFirst
1667,9,10,GlobalFirst
1670,7,3,GlobalFirst
1672,9,9,GlobalFirst
1673,9,9,GlobalFirst
1674,9,10,GlobalFirst
1680,11,11,GlobalFirst
1681,7,8,GlobalFirst
1682,8,10,GlobalFirst
1683,11,11,GlobalFirst
1684,6,6,GlobalFirst
1687,9,11,GlobalFirst
1692,5,6,GlobalFirst
1699,9,11,GlobalFirst
1700,10,11,GlobalFirst
1702,10,9,GlobalFirst
1703,9,11,GlobalFirst
1704,9,8,GlobalFirst
1708,10,11,GlobalFirst
1710,11,11,GlobalFirst
1712,8,6,GlobalFirst
1719,8,8,GlobalFirst
1721,7,11,GlobalFirst
1726,9,9,GlobalFirst
1727,11,11,GlobalFirst
1729,7,10,GlobalFirst
1730,9,10,GlobalFirst
1736,10,10,GlobalFirst
1739,11,11,GlobalFirst
1740,9,10,GlobalFirst
1741,9,10,GlobalFirst
1742,8,8,GlobalFirst
1748,8,9,GlobalFirst
1749,8,8,GlobalFirst
1750,11,11,GlobalFirst
1755,11,11,GlobalFirst
1756,8,5,GlobalFirst
1757,11,11,GlobalFirst
1759,4,3,GlobalFirst
1760,8,10,GlobalFirst
1762,11,11,GlobalFirst
1764,11,11,GlobalFirst
1765,9,10,GlobalFirst
1767,11,1,GlobalFirst
1770,11,11,GlobalFirst
1771,7,8,GlobalFirst
1778,11,11,GlobalFirst
1779,8,9,GlobalFirst
1780,7,9,GlobalFirst
1782,9,9,GlobalFirst
1783,8,8,GlobalFirst
1786,8,8,GlobalFirst
1787,8,11,GlobalFirst
1788,9,8,GlobalFirst
1789,8,8,GlobalFirst
1791,9,9,GlobalFirst
1792,8,8,GlobalFirst
1796,9,11,GlobalFirst
1797,10,10,GlobalFirst
1799,9,11,GlobalFirst
1800,11,11,GlobalFirst
1801,10,9,GlobalFirst
1802,7,8,GlobalFirst
1806,11,10,GlobalFirst
1807,5,7,GlobalFirst
1808,7,11,GlobalFirst
1810,8,8,GlobalFirst
1812,9,6,GlobalFirst
1814,7,8,GlobalFirst
1817,8,6,GlobalFirst
1818,10,11,GlobalFirst
1819,6,8,GlobalFirst
1820,9,10,GlobalFirst
1821,1,1,GlobalFirst
1822,7,3,GlobalFirst
1825,11,11,GlobalFirst
1827,9,10,GlobalFirst
1828,9,6,GlobalFirst
1836,7,8,GlobalFirst
1839,9,11,GlobalFirst
1841,11,11,GlobalFirst
1842,9,10,GlobalFirst
1846,8,9,GlobalFirst
1930,6,3,GlobalFirst
1932,9,11,GlobalFirst
1933,8,6,GlobalFirst
1934,7,8,GlobalFirst
1935,10,11,GlobalFirst
1936,11,11,GlobalFirst
1937,11,11,GlobalFirst
1938,9,10,GlobalFirst
1940,11,11,GlobalFirst
1942,7,6,GlobalFirst
1943,9,9,GlobalFirst
1945,10,10,GlobalFirst
1949,11,11,GlobalFirst
1951,9,10,GlobalFirst
1952,6,6,GlobalFirst
1955,7,10,GlobalFirst
1956,8,9,GlobalFirst
1957,8,9,GlobalFirst
1958,10,10,GlobalFirst
1961,7,7,GlobalFirst
1964,9,10,GlobalFirst
1965,7,8,GlobalFirst
1967,9,11,GlobalFirst
1971,9,10,GlobalFirst
1973,6,7,GlobalFirst
1975,10,10,GlobalFirst
1985,11,11,GlobalFirst
1989,7,6,GlobalFirst
1992,3,6,GlobalFirst
1993,8,9,GlobalFirst
1994,9,10,GlobalFirst
1995,7,8,GlobalFirst
1998,11,11,GlobalFirst
2001,11,10,GlobalFirst
2003,8,7,GlobalFirst
2004,9,11,GlobalFirst
2007,10,8,GlobalFirst
2009,7,1,GlobalFirst
2010,9,9,GlobalFirst
2013,6,6,GlobalFirst
2015,11,11,GlobalFirst
2196,7,9,GlobalFirst
2198,6,6,GlobalFirst
2199,8,6,GlobalFirst
2201,6,10,GlobalFirst
2202,8,4,GlobalFirst
2206,8,3,GlobalFirst
2208,8,8,GlobalFirst
2213,9,5,GlobalFirst
2217,8,9,GlobalFirst
2218,9,6,GlobalFirst
2221,9,10,GlobalFirst
2222,9,6,GlobalFirst
2223,8,6,GlobalFirst
2225,10,11,GlobalFirst
2227,7,3,GlobalFirst
2228,4,3,GlobalFirst
2229,8,10,GlobalFirst
2231,8,6,GlobalFirst
2235,6,7,GlobalFirst
2236,7,4,GlobalFirst
2240,7,6,GlobalFirst
2241,10,1,GlobalFirst
2242,8,9,GlobalFirst
2245,8,6,GlobalFirst
2246,8,7,GlobalFirst
2247,6,5,GlobalFirst
2252,8,6,GlobalFirst
2255,8,6,GlobalFirst
2256,7,1,GlobalFirst
2259,2,6,GlobalFirst
2262,9,10,GlobalFirst
2264,7,8,GlobalFirst
2265,9,5,GlobalFirst
2266,6,8,GlobalFirst
2267,6,4,GlobalFirst
2270,7,11,GlobalFirst
2271,8,9,GlobalFirst
2273,8,1,GlobalFirst
2277,6,1,GlobalFirst
2279,9,6,GlobalFirst
2280,8,4,GlobalFirst
2282,7,8,GlobalFirst
2283,4,5,GlobalFirst
2284,11,4,GlobalFirst
2285,11,11,GlobalFirst
2522,3,9,GlobalFirst
2525,4,2,GlobalFirst
2526,1,11,GlobalFirst
2527,10,11,GlobalFirst
2528,6,4,GlobalFirst
2529,11,11,GlobalFirst
2530,9,3,GlobalFirst
2532,6,6,GlobalFirst
2533,7,6,GlobalFirst
2534,8,8,GlobalFirst
2535,8,1,GlobalFirst
2536,9,8,GlobalFirst
2538,8,9,GlobalFirst
2539,9,9,GlobalFirst
2540,6,8,GlobalFirst
2541,9,10,GlobalFirst
2542,11,6,GlobalFirst
2543,11,7,GlobalFirst
2544,7,7,GlobalFirst
2545,9,8,GlobalFirst
2546,8,10,GlobalFirst
2556,10,7,GlobalFirst
2559,6,6,GlobalFirst
2562,9,7,GlobalFirst
2565,9,10,GlobalFirst
2566,8,5,GlobalFirst
2567,9,3,GlobalFirst
2571,7,7,GlobalFirst
2573,9,7,GlobalFirst
2574,10,10,GlobalFirst
2575,8,8,GlobalFirst
2576,9,9,GlobalFirst
2578,9,9,GlobalFirst
2579,8,9,GlobalFirst
2587,9,9,GlobalFirst
2589,10,9,GlobalFirst
2593,8,9,GlobalFirst
2601,8,8,GlobalFirst
2603,8,9,GlobalFirst
2605,10,9,GlobalFirst
2609,9,7,GlobalFirst
2610,2,8,GlobalFirst
2613,10,7,GlobalFirst
2614,6,9,GlobalFirst
2615,9,11,GlobalFirst
2618,9,5,GlobalFirst
2621,6,7,GlobalFirst
2623,11,11,GlobalFirst
2627,8,3,GlobalFirst
2628,9,10,GlobalFirst
2629,7,10,GlobalFirst
2634,4,1,GlobalFirst
2635,8,10,GlobalFirst
2637,10,11,GlobalFirst
2639,7,3,GlobalFirst
2642,6,3,GlobalFirst
2644,9,10,GlobalFirst
2646,7,5,GlobalFirst
2648,7,6,GlobalFirst
2649,9,11,GlobalFirst
2651,7,1,GlobalFirst
2652,9,8,GlobalFirst
2655,11,5,GlobalFirst
2656,8,1,GlobalFirst
2657,7,5,GlobalFirst
2658,10,8,GlobalFirst
2659,8,1,GlobalFirst
2660,8,10,GlobalFirst
2661,9,7,GlobalFirst
2663,10,10,GlobalFirst
2664,10,9,GlobalFirst
2666,8,4,GlobalFirst
2668,10,11,GlobalFirst
2673,4,5,GlobalFirst
2676,7,7,GlobalFirst
2677,9,9,GlobalFirst
2679,8,10,GlobalFirst
2680,9,9,GlobalFirst
2683,6,2,GlobalFirst
2685,11,1,GlobalFirst
2686,9,4,GlobalFirst
2688,7,4,GlobalFirst
2692,1,11,GlobalFirst
2695,8,1,GlobalFirst
2697,11,11,GlobalFirst
2698,6,2,GlobalFirst
2699,8,5,GlobalFirst
2702,9,10,GlobalFirst
2705,4,1,GlobalFirst
2706,9,11,GlobalFirst
2708,9,11,GlobalFirst
2709,9,11,GlobalFirst
2710,9,11,GlobalFirst
2711,11,11,GlobalFirst
2713,7,8,GlobalFirst
2714,8,6,GlobalFirst
2717,8,10,GlobalFirst
2719,8,7,GlobalFirst
2720,4,5,GlobalFirst
2721,10,11,GlobalFirst
2724,7,7,GlobalFirst
2725,6,5,GlobalFirst
2726,3,8,GlobalFirst
2727,8,9,GlobalFirst
2731,9,9,GlobalFirst
2732,5,8,GlobalFirst
2736,7,8,GlobalFirst
2739,9,8,GlobalFirst
2745,8,2,GlobalFirst
2746,8,1,GlobalFirst
2832,6,2,GlobalFirst
2833,8,6,GlobalFirst
2834,10,11,GlobalFirst
2835,8,2,GlobalFirst
2836,10,9,GlobalFirst
2837,5,9,GlobalFirst
2838,5,4,GlobalFirst
2840,3,4,GlobalFirst
2843,8,6,GlobalFirst
2845,11,8,GlobalFirst
2846,3,11,GlobalFirst
2850,5,4,GlobalFirst
2852,7,11,GlobalFirst
2855,5,11,GlobalFirst
2857,2,2,GlobalFirst
2863,11,10,GlobalFirst
2867,11,11,GlobalFirst
2868,6,2,GlobalFirst
2870,5,4,GlobalFirst
2875,10,11,GlobalFirst
2876,5,7,GlobalFirst
2880,6,4,GlobalFirst
2881,7,4,GlobalFirst
2884,1,1,GlobalFirst
2887,6,8,GlobalFirst
2888,8,1,GlobalFirst
2889,1,4,GlobalFirst
2890,6,8,GlobalFirst
2892,4,5,GlobalFirst
2893,9,10,GlobalFirst
2895,6,6,GlobalFirst
2897,7,1,GlobalFirst
2900,7,7,GlobalFirst
2901,7,4,GlobalFirst
2903,7,8,GlobalFirst
2904,9,9,GlobalFirst
2906,10,9,GlobalFirst
2908,8,11,GlobalFirst
2909,10,6,GlobalFirst
2910,11,9,GlobalFirst
2912,10,6,GlobalFirst
2913,9,11,GlobalFirst
2914,10,8,GlobalFirst
2915,7,5,GlobalFirst
2918,2,1,GlobalFirst
2919,11,8,GlobalFirst
2922,5,6,GlobalFirst
2923,10,6,GlobalFirst
2926,4,4,GlobalFirst
2928,8,7,GlobalFirst
2929,7,6,GlobalFirst
2930,8,9,GlobalFirst
2932,11,8,GlobalFirst
2934,8,4,GlobalFirst
2936,11,11,GlobalFirst
2940,6,6,GlobalFirst
2943,11,9,GlobalFirst
2944,10,6,GlobalFirst
2946,9,7,GlobalFirst
2947,10,10,GlobalFirst
2949,9,6,GlobalFirst
2950,9,7,GlobalFirst
2955,5,2,GlobalFirst
2956,11,9,GlobalFirst
2958,5,6,GlobalFirst
2961,8,2,GlobalFirst
2962,4,5,GlobalFirst
2963,5,9,GlobalFirst
2964,6,5,GlobalFirst
2965,10,11,GlobalFirst
2968,8,6,GlobalFirst
2969,3,3,GlobalFirst
2972,10,11,GlobalFirst
2974,8,6,GlobalFirst
2976,10,5,GlobalFirst
2981,7,8,GlobalFirst
2982,11,9,GlobalFirst
2984,11,10,GlobalFirst
2988,8,7,GlobalFirst
2991,10,10,GlobalFirst
2992,7,6,GlobalFirst
2994,6,11,GlobalFirst
2996,3,2,GlobalFirst
2997,10,1,GlobalFirst
2998,9,7,GlobalFirst
2999,5,10,GlobalFirst
3000,8,9,GlobalFirst
3001,11,11,GlobalFirst
3003,11,11,GlobalFirst
3006,11,10,GlobalFirst
3007,7,9,GlobalFirst
3008,8,11,GlobalFirst
3009,11,8,GlobalFirst
3010,6,9,GlobalFirst
3011,6,5,GlobalFirst
3012,9,9,GlobalFirst
3013,10,6,GlobalFirst
3015,10,7,GlobalFirst
3016,7,5,GlobalFirst
3017,11,8,GlobalFirst
3018,8,11,GlobalFirst
3020,10,10,GlobalFirst
3022,7,7,GlobalFirst
3025,7,4,GlobalFirst
3029,11,11,GlobalFirst
3031,1,11,GlobalFirst
3033,5,1,GlobalFirst
3035,9,11,GlobalFirst
3038,10,1,GlobalFirst
3042,11,1,GlobalFirst
3044,9,11,GlobalFirst
3046,9,9,GlobalFirst
3048,2,5,GlobalFirst
3055,11,11,GlobalFirst
3057,8,9,GlobalFirst
3059,11,6,GlobalFirst
3060,11,11,GlobalFirst
3061,9,11,GlobalFirst
3064,7,5,GlobalFirst
3066,10,3,GlobalFirst
3069,11,1,GlobalFirst
3071,11,8,GlobalFirst
3072,10,11,GlobalFirst
3073,9,6,GlobalFirst
3074,8,8,GlobalFirst
3075,8,8,GlobalFirst
3077,8,9,GlobalFirst
3078,9,11,GlobalFirst
3079,8,9,GlobalFirst
3082,11,4,GlobalFirst
3083,6,8,GlobalFirst
3085,3,5,GlobalFirst
3086,9,1,GlobalFirst
3087,8,7,GlobalFirst
3094,5,1,GlobalFirst
3096,8,8,GlobalFirst
3097,11,11,GlobalFirst
3101,8,11,GlobalFirst
3102,1,11,GlobalFirst
3104,1,1,GlobalFirst
3107,6,4,GlobalFirst
3108,8,8,GlobalFirst
3110,7,4,GlobalFirst
3111,5,11,GlobalFirst
3112,7,9,GlobalFirst
3115,10,1,GlobalFirst
3116,9,10,GlobalFirst
3117,8,10,GlobalFirst
3120,6,2,GlobalFirst
3123,8,9,GlobalFirst
3124,8,8,GlobalFirst
3131,9,11,GlobalFirst
3132,8,1,GlobalFirst
3133,8,8,GlobalFirst
3134,11,11,GlobalFirst
3142,5,6,GlobalFirst
3143,5,5,GlobalFirst
3145,9,11,GlobalFirst
3146,11,6,GlobalFirst
3236,6,5,GlobalFirst
3239,7,5,GlobalFirst
3242,11,11,GlobalFirst
3246,8,11,GlobalFirst
3248,10,8,GlobalFirst
3250,9,10,GlobalFirst
3253,11,10,GlobalFirst
3255,1,1,GlobalFirst
3259,7,1,GlobalFirst
3260,8,7,GlobalFirst
3265,11,8,GlobalFirst
3268,7,7,GlobalFirst
3269,6,3,GlobalFirst
3270,10,9,GlobalFirst
3272,7,8,GlobalFirst
3275,11,9,GlobalFirst
3277,5,5,GlobalFirst
3278,11,11,GlobalFirst
3281,8,10,GlobalFirst
3282,11,11,GlobalFirst
3283,6,6,GlobalFirst
3292,6,7,GlobalFirst
3294,1,6,GlobalFirst
3295,7,10,GlobalFirst
3297,7,11,GlobalFirst
3298,5,6,GlobalFirst
3300,5,5,GlobalFirst
3303,5,1,GlobalFirst
3304,9,9,GlobalFirst
3305,7,9,GlobalFirst
3308,6,5,GlobalFirst
3309,1,1,GlobalFirst
3311,8,8,GlobalFirst
3314,11,11,GlobalFirst
3315,4,8,GlobalFirst
3317,9,10,GlobalFirst
3318,11,11,GlobalFirst
3320,9,11,GlobalFirst
3322,6,11,GlobalFirst
3323,11,11,GlobalFirst
3324,9,7,GlobalFirst
3328,5,3,GlobalFirst
3329,1,4,GlobalFirst
3332,1,11,GlobalFirst
3334,11,6,GlobalFirst
3335,7,10,GlobalFirst
3339,11,11,GlobalFirst
3340,3,3,GlobalFirst
3343,7,8,GlobalFirst
3344,5,9,GlobalFirst
3345,6,11,GlobalFirst
3348,6,11,GlobalFirst
3349,4,11,GlobalFirst
3351,9,10,GlobalFirst
3352,6,3,GlobalFirst
3354,8,1,GlobalFirst
3356,7,8,GlobalFirst
3357,8,8,GlobalFirst
3360,9,5,GlobalFirst
3361,7,10,GlobalFirst
3364,7,11,GlobalFirst
3365,9,1,GlobalFirst
3366,8,7,GlobalFirst
3371,7,5,GlobalFirst
3373,8,10,GlobalFirst
3374,8,7,GlobalFirst
3376,8,11,GlobalFirst
3377,5,6,GlobalFirst
3378,9,8,GlobalFirst
3379,11,5,GlobalFirst
3380,4,7,GlobalFirst
3385,4,8,GlobalFirst
3386,8,8,GlobalFirst
3390,5,1,GlobalFirst
3391,3,10,GlobalFirst
3392,11,11,GlobalFirst
3395,3,6,GlobalFirst
3396,11,10,GlobalFirst
3397,6,5,GlobalFirst
3398,8,9,GlobalFirst
3399,6,6,GlobalFirst
3400,4,11,GlobalFirst
3401,9,7,GlobalFirst
3402,6,3,GlobalFirst
3403,8,5,GlobalFirst
3405,9,11,GlobalFirst
3407,9,10,GlobalFirst
3410,6,4,GlobalFirst
3413,8,6,GlobalFirst
3417,8,10,GlobalFirst
3418,1,6,GlobalFirst
3420,8,5,GlobalFirst
3421,6,10,GlobalFirst
3425,7,8,GlobalFirst
3426,6,1,GlobalFirst
3428,1,5,GlobalFirst
3429,1,1,GlobalFirst
3432,9,9,GlobalFirst
3433,8,5,GlobalFirst
3435,1,4,GlobalFirst
3437,6,1,GlobalFirst
3438,5,7,GlobalFirst
3440,2,1,GlobalFirst
3441,6,6,GlobalFirst
3442,9,10,GlobalFirst
3445,9,10,GlobalFirst
3448,3,10,GlobalFirst
3456,8,10,GlobalFirst
3458,2,1,GlobalFirst
3459,5,6,GlobalFirst
3460,4,10,GlobalFirst
3461,11,11,GlobalFirst
3462,3,2,GlobalFirst
3464,7,5,GlobalFirst
3465,7,1,GlobalFirst
3467,7,1,GlobalFirst
3468,11,11,GlobalFirst
3470,2,1,GlobalFirst
3471,7,1,GlobalFirst
3476,10,10,GlobalFirst
3481,8,8,GlobalFirst
3486,11,1,GlobalFirst
3488,11,1,GlobalFirst
3489,8,6,GlobalFirst
3492,1,1,GlobalFirst
3493,6,6,GlobalFirst
3495,8,2,GlobalFirst
3496,6,8,GlobalFirst
3498,3,1,GlobalFirst
3500,3,5,GlobalFirst
3502,11,11,GlobalFirst
3507,1,1,GlobalFirst
3509,8,10,GlobalFirst
3510,7,9,GlobalFirst
3511,11,6,GlobalFirst
3512,9,11,GlobalFirst
3514,4,6,GlobalFirst
