"","session_id","referrer","allowedforbiddenGroup","allowedforbidden"
"6006",2461790,"wisc","allowed","does not support banning anti-democratic speeches"
"6007",2461792,"wisc","allowed","does not support banning anti-democratic speeches"
"6008",2461806,"wisc","forbidden","does not support banning anti-democratic speeches"
"6009",2461810,"wisc","allowed","support banning anti-democratic speeches"
"6010",2461899,"wisc","forbidden","does not support banning anti-democratic speeches"
"6011",2461906,"wisc","forbidden","does not support banning anti-democratic speeches"
"6012",2461911,"wisc","forbidden","does not support banning anti-democratic speeches"
"6013",2461913,"wisc","forbidden","does not support banning anti-democratic speeches"
"6014",2461915,"wisc","allowed","does not support banning anti-democratic speeches"
"6015",2461918,"wisc","forbidden","does not support banning anti-democratic speeches"
"6016",2461920,"wisc","forbidden","does not support banning anti-democratic speeches"
"6017",2461921,"wisc","forbidden","does not support banning anti-democratic speeches"
"6018",2461924,"wisc","allowed","does not support banning anti-democratic speeches"
"6019",2461974,"wisc","forbidden","does not support banning anti-democratic speeches"
"6020",2461982,"wisc","allowed","does not support banning anti-democratic speeches"
"6021",2461986,"wisc","allowed","support banning anti-democratic speeches"
"6022",2461988,"wisc","forbidden","support banning anti-democratic speeches"
"6023",2461994,"wisc","forbidden","does not support banning anti-democratic speeches"
"6024",2462000,"wisc","allowed","support banning anti-democratic speeches"
"6025",2462005,"wisc","allowed","does not support banning anti-democratic speeches"
"6026",2462007,"wisc","forbidden","does not support banning anti-democratic speeches"
"6027",2462009,"wisc","allowed","does not support banning anti-democratic speeches"
"6028",2462013,"wisc","forbidden","does not support banning anti-democratic speeches"
"6029",2462014,"wisc","allowed","does not support banning anti-democratic speeches"
"6030",2462063,"wisc","allowed","does not support banning anti-democratic speeches"
"6031",2462080,"wisc","forbidden","does not support banning anti-democratic speeches"
"6032",2462088,"wisc","allowed","does not support banning anti-democratic speeches"
"6033",2462094,"wisc","allowed","does not support banning anti-democratic speeches"
"6034",2462102,"wisc","allowed","does not support banning anti-democratic speeches"
"6035",2462104,"wisc","allowed","does not support banning anti-democratic speeches"
"6036",2462128,"wisc","allowed","support banning anti-democratic speeches"
"6037",2462132,"wisc","forbidden","does not support banning anti-democratic speeches"
"6038",2462133,"wisc","allowed","does not support banning anti-democratic speeches"
"6039",2462137,"wisc","allowed","does not support banning anti-democratic speeches"
"6040",2462152,"wisc","forbidden","does not support banning anti-democratic speeches"
"6041",2462184,"wisc","forbidden","does not support banning anti-democratic speeches"
"6042",2462186,"wisc","forbidden","does not support banning anti-democratic speeches"
"6043",2462187,"wisc","allowed","does not support banning anti-democratic speeches"
"6044",2462188,"wisc","forbidden","does not support banning anti-democratic speeches"
"6045",2462194,"wisc","forbidden","does not support banning anti-democratic speeches"
"6046",2465656,"wisc","forbidden","does not support banning anti-democratic speeches"
"6047",2465659,"wisc","allowed","does not support banning anti-democratic speeches"
"6048",2465663,"wisc","allowed","does not support banning anti-democratic speeches"
"6049",2465664,"wisc","allowed","does not support banning anti-democratic speeches"
"6050",2465666,"wisc","forbidden","does not support banning anti-democratic speeches"
"6051",2465667,"wisc","forbidden","does not support banning anti-democratic speeches"
"6052",2465671,"wisc","forbidden","does not support banning anti-democratic speeches"
"6053",2465672,"wisc","forbidden","support banning anti-democratic speeches"
"6054",2465677,"wisc","allowed","support banning anti-democratic speeches"
"6055",2465714,"wisc","forbidden","does not support banning anti-democratic speeches"
"6056",2465716,"wisc","allowed","does not support banning anti-democratic speeches"
"6057",2477361,"wisc","forbidden","does not support banning anti-democratic speeches"
"6058",2477363,"wisc","allowed","does not support banning anti-democratic speeches"
"6059",2477365,"wisc","allowed","support banning anti-democratic speeches"
"6060",2477368,"wisc","forbidden","does not support banning anti-democratic speeches"
"6061",2477371,"wisc","allowed","does not support banning anti-democratic speeches"
"6062",2477374,"wisc","allowed","support banning anti-democratic speeches"
"6063",2477375,"wisc","forbidden","does not support banning anti-democratic speeches"
"6064",2477418,"wisc","allowed","support banning anti-democratic speeches"
