itemID,Condition,stimDV,stimSD,N
9,Prominent1st,4.94117647058824,2.81670437380492,17
10,Prominent2nd,4.31818181818182,3.64347248855975,22
10,Prominent1st,3.76470588235294,2.07754096724667,17
11,Prominent2nd,14.4705882352941,2.60090481993343,17
11,Prominent1st,12.8181818181818,3.20173113347799,22
12,Prominent2nd,3.94117647058824,1.9833868834425,17
12,Prominent1st,4.72727272727273,2.74611098485213,22
13,Prominent2nd,14.3636363636364,4.18097111692002,22
13,Prominent1st,15.8235294117647,3.06666133844379,17
14,Prominent2nd,7.82352941176471,4.75966508955261,17
14,Prominent1st,8.68181818181818,4.00459692563391,22
15,Prominent2nd,7.22727272727273,3.71524296689063,22
15,Prominent1st,8.70588235294118,4.45483874402813,17
16,Prominent2nd,10.4705882352941,4.17009662745996,17
16,Prominent1st,9.31818181818182,3.7338396379007,22
17,Prominent2nd,10.8235294117647,4.29003633605892,17
17,Prominent1st,9.54545454545454,4.7980876421388,22
18,Prominent2nd,14.8823529411765,2.3686059439356,17
18,Prominent1st,14.2727272727273,3.90581761676237,22
19,Prominent2nd,13.7647058823529,3.76711779356423,17
19,Prominent1st,13.1818181818182,3.97176179735036,22
20,Prominent2nd,8.63636363636364,3.77391365063169,22
20,Prominent1st,8.70588235294118,3.93326686550686,17
21,Prominent2nd,10.0909090909091,3.9630326399902,22
21,Prominent1st,12.1764705882353,4.34792039539662,17
22,Prominent2nd,12.1764705882353,3.12720510435531,17
22,Prominent1st,10.7727272727273,4.03475163786085,22
2,Prominent2nd,13.2903225806452,2.9233946978025,31
2,Prominent1st,13.1702127659574,4.24939458059294,47
3,Prominent2nd,9.06451612903226,3.58641402955624,31
3,Prominent1st,10.0851063829787,3.79261173767952,47
4,Prominent2nd,14.4042553191489,3.98180412719009,47
4,Prominent1st,14.5483870967742,4.06479773730026,31
5,Prominent2nd,12.7096774193548,4.51806410156014,31
5,Prominent1st,12.7021276595745,4.62937169939667,47
6,Prominent2nd,12.7872340425532,4.45721774308264,47
6,Prominent1st,11.3225806451613,4.80546284121307,31
7,Prominent2nd,7.19148936170213,4.23565763012864,47
7,Prominent1st,7.25806451612903,3.95784235777933,31
8,Prominent2nd,14.0851063829787,3.5559490094772,47
8,Prominent1st,12.9032258064516,3.97789591542797,31
9,Prominent2nd,6.68085106382979,3.56374487313753,47
9,Prominent1st,6.03225806451613,3.37128927828056,31
10,Prominent2nd,5.10638297872341,3.89109374672353,47
10,Prominent1st,5.12903225806452,2.70483438166888,31
11,Prominent2nd,13.4193548387097,3.06348596154106,31
11,Prominent1st,14.531914893617,3.30908541042219,47
12,Prominent2nd,4.16129032258065,2.77003940036417,31
12,Prominent1st,5.29787234042553,3.95581516700701,47
13,Prominent2nd,14.3404255319149,3.64319852151376,47
13,Prominent1st,14,3.89015852290538,31
14,Prominent2nd,7.51612903225807,4.04038750403915,31
14,Prominent1st,8.93617021276596,4.3956710687119,47
15,Prominent2nd,7.93617021276596,4.33591801281759,47
15,Prominent1st,6.67741935483871,3.29025932893031,31
16,Prominent2nd,10.3548387096774,3.86046963547852,31
16,Prominent1st,11.2127659574468,3.90616107669369,47
17,Prominent2nd,11.9677419354839,4.56423685455916,31
17,Prominent1st,11.5531914893617,4.67560045266589,47
18,Prominent2nd,15.2903225806452,2.79515710216912,31
18,Prominent1st,15.5744680851064,3.04848273630088,47
19,Prominent2nd,12.7096774193548,3.46596353497934,31
19,Prominent1st,13.7872340425532,3.49494150111375,47
20,Prominent2nd,9.74468085106383,3.81910577461123,47
20,Prominent1st,10.2903225806452,3.86603628528494,31
21,Prominent2nd,13.6595744680851,4.09281765251339,47
21,Prominent1st,13.1612903225806,4.20394080352827,31
22,Prominent2nd,12.0645161290323,4.31999601752106,31
22,Prominent1st,13.1063829787234,4.26937548917052,47
2,Prominent2nd,8.36842105263158,4.07172535522978,19
2,Prominent1st,11,3.91207717537461,24
3,Prominent2nd,8.21052631578947,3.79442496548732,19
3,Prominent1st,9.70833333333333,4.13341806832266,24
4,Prominent2nd,14.9166666666667,3.50051756007677,24
4,Prominent1st,13.8947368421053,3.33157848544475,19
5,Prominent2nd,15.4210526315789,3.53263813087934,19
5,Prominent1st,17,2.71869533928061,24
6,Prominent2nd,10.5416666666667,4.93416806490756,24
6,Prominent1st,10.5263157894737,4.36359206073558,19
7,Prominent2nd,3.83333333333333,2.29681569109073,24
7,Prominent1st,5.10526315789474,3.97065257499885,19
8,Prominent2nd,12.4166666666667,3.69390410490471,24
8,Prominent1st,13.1052631578947,3.5573825715312,19
9,Prominent2nd,5.08333333333333,3.51291612626105,24
9,Prominent1st,6.57894736842105,5.14582667447541,19
10,Prominent2nd,5.66666666666667,3.61959241840325,24
10,Prominent1st,5.57894736842105,4.10034943597202,19
11,Prominent2nd,13,3.80058475033046,19
11,Prominent1st,14.0833333333333,3.87765804114519,24
12,Prominent2nd,6.05263157894737,4.07531436020621,19
12,Prominent1st,4.29166666666667,3.64129894007818,24
13,Prominent2nd,14.7916666666667,3.13437001043572,24
13,Prominent1st,13.0526315789474,3.7338345528205,19
14,Prominent2nd,10.7894736842105,4.837112859828,19
14,Prominent1st,8.625,5.63230202376937,24
15,Prominent2nd,6.75,4.38624331686953,24
15,Prominent1st,7.31578947368421,3.30071762532109,19
16,Prominent2nd,12.0526315789474,4.30082271471306,19
16,Prominent1st,11.3333333333333,3.78402438941798,24
17,Prominent2nd,11.8421052631579,4.28515730159526,19
17,Prominent1st,13.4583333333333,4.4913362654421,24
18,Prominent2nd,15.0526315789474,3.74868397960503,19
18,Prominent1st,16.625,3.033329351805,24
19,Prominent2nd,13.8947368421053,2.90391951300509,19
19,Prominent1st,15.4583333333333,2.2837643727287,24
20,Prominent2nd,9.70833333333333,4.33869512207517,24
20,Prominent1st,11.5263157894737,4.45182136325037,19
21,Prominent2nd,11.125,4.95468596820003,24
21,Prominent1st,10.1052631578947,4.01240765684126,19
22,Prominent2nd,12.5789473684211,3.51687660469223,19
22,Prominent1st,12.5416666666667,3.70638892192653,24
2,Prominent2nd,11.9473684210526,4.63649393652055,19
2,Prominent1st,12.8823529411765,3.49789852878083,17
3,Prominent2nd,11.0526315789474,3.55080091451252,19
3,Prominent1st,8.64705882352941,3.60453146176081,17
4,Prominent2nd,13.9411764705882,3.45453665915008,17
4,Prominent1st,14.7894736842105,3.83809772570303,19
5,Prominent2nd,14.7894736842105,3.80903818959912,19
5,Prominent1st,14.5882352941176,4.31652093023728,17
6,Prominent2nd,11.6470588235294,3.29661145099381,17
6,Prominent1st,11.8947368421053,4.7363222586741,19
7,Prominent2nd,7.17647058823529,4.21656397611917,17
7,Prominent1st,7.21052631578947,3.83809772570303,19
8,Prominent2nd,13.6470588235294,3.37159414206745,17
8,Prominent1st,13.5263157894737,3.82053546352735,19
9,Prominent2nd,6,4.44409720865779,17
9,Prominent1st,5.94736842105263,2.65567911821955,19
10,Prominent2nd,5.70588235294118,3.45985378813818,17
10,Prominent1st,5.63157894736842,4.25846250705306,19
11,Prominent2nd,13.8421052631579,3.90531202188815,19
11,Prominent1st,13.1176470588235,3.1796688691823,17
12,Prominent2nd,4.94736842105263,3.34121874322207,19
12,Prominent1st,5.58823529411765,3.82522586799479,17
13,Prominent2nd,13.9411764705882,3.96028073871181,17
13,Prominent1st,12.8421052631579,5.23092468875391,19
14,Prominent2nd,8.68421052631579,4.26943440931449,19
14,Prominent1st,8.17647058823529,4.05023601345723,17
15,Prominent2nd,7.70588235294118,3.44174203497213,17
15,Prominent1st,8.1578947368421,3.71577953380709,19
16,Prominent2nd,11.1578947368421,4.1801536108768,19
16,Prominent1st,10.5294117647059,3.71008165440505,17
17,Prominent2nd,13.0526315789474,4.44064164796193,19
17,Prominent1st,14.2941176470588,3.60147028799269,17
18,Prominent2nd,15.6842105263158,2.5615236693757,19
18,Prominent1st,14.3529411764706,3.53449389005322,17
19,Prominent2nd,13.9473684210526,3.55080091451252,19
19,Prominent1st,13.5294117647059,3.51990140236242,17
20,Prominent2nd,10,3.79143772202578,17
20,Prominent1st,11.6315789473684,3.84722881963671,19
21,Prominent2nd,12.8235294117647,3.46834423964893,17
21,Prominent1st,13.1052631578947,4.67730616727793,19
22,Prominent2nd,10.4736842105263,3.83504919644863,19
22,Prominent1st,13.7647058823529,2.81800930988317,17
2,Prominent2nd,11.8,3.46822309382938,15
2,Prominent1st,11.8235294117647,2.98402609987009,17
3,Prominent2nd,10,4.25944329025016,15
3,Prominent1st,11.1176470588235,3.3332107820609,17
4,Prominent2nd,12.4705882352941,4.27372271940435,17
4,Prominent1st,11.6,4.73286382647969,15
5,Prominent2nd,13.2666666666667,4.99237513852971,15
5,Prominent1st,14,4.48608961123159,17
6,Prominent2nd,13.7058823529412,4.99705795796828,17
6,Prominent1st,14.9333333333333,4.47958331395529,15
7,Prominent2nd,7.35294117647059,4.85979907597254,17
7,Prominent1st,7.6,4.9106298694043,15
8,Prominent2nd,12.8235294117647,4.55844400697276,17
8,Prominent1st,12,3.33809184158512,15
9,Prominent2nd,8.82352941176471,5.50267314718091,17
9,Prominent1st,8.06666666666667,4.63629572991608,15
10,Prominent2nd,8.52941176470588,4.04842017117208,17
10,Prominent1st,9.46666666666667,4.25720677484774,15
11,Prominent2nd,12.4,4.50079358081915,15
11,Prominent1st,10.4117647058824,3.64106480870314,17
12,Prominent2nd,9.6,4.37198875962481,15
12,Prominent1st,6.88235294117647,3.98249847679156,17
13,Prominent2nd,11.1176470588235,4.38580598267263,17
13,Prominent1st,12.1333333333333,5.27618188068751,15
14,Prominent2nd,8,4.65985898008574,15
14,Prominent1st,8.64705882352941,6.04091442240523,17
15,Prominent2nd,8.29411764705882,4.85752902567696,17
15,Prominent1st,10.1333333333333,4.03319558993445,15
16,Prominent2nd,9,4.75093975666168,15
16,Prominent1st,11,4.55521678957215,17
17,Prominent2nd,11.0666666666667,3.41146526262473,15
17,Prominent1st,10,4.24264068711929,17
18,Prominent2nd,13.2666666666667,3.99046482553217,15
18,Prominent1st,13.7647058823529,3.8491786748069,17
19,Prominent2nd,14.2,4.85798312059645,15
19,Prominent1st,13.4705882352941,4.03295250187167,17
20,Prominent2nd,11.0588235294118,4.17538303984338,17
20,Prominent1st,10.4,4.30614179316673,15
21,Prominent2nd,11.9411764705882,5.06792102635901,17
21,Prominent1st,12.2666666666667,3.41146526262473,15
22,Prominent2nd,12.7333333333333,4.60537987678799,15
22,Prominent1st,13.5294117647059,3.53761302043524,17
2,Prominent2nd,14,3.30774492223754,18
2,Prominent1st,13.5555555555556,2.12054993483855,18
3,Prominent2nd,11.3333333333333,4.6526399843024,18
3,Prominent1st,9.5,4.43581678929995,18
4,Prominent2nd,15.4444444444444,4.10483534415382,18
4,Prominent1st,17.2777777777778,3.51141927993185,18
5,Prominent2nd,15.5555555555556,4.63010890765347,18
5,Prominent1st,15.3333333333333,3.92578205022673,18
6,Prominent2nd,12.5,5.07879096311896,18
6,Prominent1st,11.8888888888889,3.80230408303561,18
7,Prominent2nd,7.22222222222222,3.45654631363456,18
7,Prominent1st,7,4.37909472245524,18
8,Prominent2nd,14.8888888888889,2.72005382491919,18
8,Prominent1st,15.7777777777778,3.42234105557199,18
9,Prominent2nd,7.61111111111111,4.28593992558828,18
9,Prominent1st,6.16666666666667,3.09173471200421,18
10,Prominent2nd,5.66666666666667,3.78852757367168,18
10,Prominent1st,6.33333333333333,3.6941925807312,18
11,Prominent2nd,14,4.0728657348503,18
11,Prominent1st,13.7222222222222,2.98635239943225,18
12,Prominent2nd,6,4.15861968050203,18
12,Prominent1st,5.5,3.91452799348334,18
13,Prominent2nd,13.5,4.52769256906871,18
13,Prominent1st,15.1666666666667,4.17626345799546,18
14,Prominent2nd,9.83333333333333,4.23222928323624,18
14,Prominent1st,8.38888888888889,4.31330211826145,18
15,Prominent2nd,8.27777777777778,4.16999866773227,18
15,Prominent1st,9.11111111111111,4.68902208403577,18
16,Prominent2nd,12.7222222222222,3.70699744609562,18
16,Prominent1st,10.6111111111111,4.04589681600404,18
17,Prominent2nd,14.8333333333333,4.96161738335631,18
17,Prominent1st,14.3888888888889,4.5262487895138,18
18,Prominent2nd,15.5,2.9355829163598,18
18,Prominent1st,15,4.63997971598,18
19,Prominent2nd,15.3888888888889,3.46645926981424,18
19,Prominent1st,14,3.66220762735844,18
20,Prominent2nd,10.9444444444444,4.42549063045686,18
20,Prominent1st,11.0555555555556,4.81996121807955,18
21,Prominent2nd,13.5555555555556,4.2039508339631,18
21,Prominent1st,13.6111111111111,3.56682242650545,18
22,Prominent2nd,13.8888888888889,4.11437778712206,18
22,Prominent1st,13.2222222222222,3.93409763262257,18
2,Prominent2nd,12.95,4.18146091511273,40
2,Prominent1st,12.8857142857143,3.63618601552448,35
3,Prominent2nd,9.525,3.99350434118669,40
3,Prominent1st,8.77142857142857,4.32561260051659,35
4,Prominent2nd,14.1428571428571,3.2097540417302,35
4,Prominent1st,13.2,3.83104725589793,40
5,Prominent2nd,14.25,4.95492502983467,40
5,Prominent1st,15.2857142857143,4.79320246974467,35
6,Prominent2nd,11.5714285714286,4.8220432225703,35
6,Prominent1st,11.45,4.15686025498659,40
7,Prominent2nd,7.65714285714286,3.77252339596579,35
7,Prominent1st,7.05,3.39645365578532,40
8,Prominent2nd,15.1714285714286,2.95541093276597,35
8,Prominent1st,13.375,3.78043207407125,40
9,Prominent2nd,6.28571428571429,4.34248118673448,35
9,Prominent1st,7.3,4.02046049154852,40
10,Prominent2nd,7.05714285714286,4.9225941101323,35
10,Prominent1st,8.225,3.89929316408592,40
11,Prominent2nd,14.425,3.77500212260086,40
11,Prominent1st,13.8857142857143,3.16015104415101,35
12,Prominent2nd,6.5,3.66550098020686,40
12,Prominent1st,5.25714285714286,3.69692127191753,35
13,Prominent2nd,13.9142857142857,4.667606948089,35
13,Prominent1st,13.675,3.44470980505262,40
14,Prominent2nd,10.575,5.54648190643957,40
14,Prominent1st,8.57142857142857,4.39441968520849,35
15,Prominent2nd,10.7428571428571,5.28784876275931,35
15,Prominent1st,9.075,4.26306438477276,40
16,Prominent2nd,11,3.77576618137435,40
16,Prominent1st,11.7428571428571,4.25193974517968,35
17,Prominent2nd,12.175,4.22985421340578,40
17,Prominent1st,13.7714285714286,5.29753391175729,35
18,Prominent2nd,13.725,3.12957357626095,40
18,Prominent1st,14.7428571428571,3.52589460606939,35
19,Prominent2nd,13.9,4.65088907960287,40
19,Prominent1st,14.3142857142857,3.57089071580211,35
20,Prominent2nd,11.8571428571429,4.25055606841697,35
20,Prominent1st,11.2,4.10877734637097,40
21,Prominent2nd,13.4571428571429,4.20324004676824,35
21,Prominent1st,12.05,4.60183909724396,40
22,Prominent2nd,12.425,3.94115367724887,40
22,Prominent1st,13,4.79583152331272,35
2,Prominent2nd,13.4,4.8400042381842,40
2,Prominent1st,15.1025641025641,4.73950292638414,39
3,Prominent2nd,9.6,4.10628036811157,40
3,Prominent1st,10.974358974359,4.40984054782256,39
4,Prominent2nd,13.3846153846154,3.73895133493607,39
4,Prominent1st,13.625,4.01080272034645,40
5,Prominent2nd,15.925,4.82720655005802,40
5,Prominent1st,16.1794871794872,3.74778387058549,39
6,Prominent2nd,13.1025641025641,4.99892026128418,39
6,Prominent1st,11.375,4.9025765073333,40
7,Prominent2nd,6.56410256410256,4.83841465877579,39
7,Prominent1st,5.625,3.71888803342185,40
8,Prominent2nd,12.9230769230769,3.87559581419164,39
8,Prominent1st,13.6,4.22932376239742,40
9,Prominent2nd,7.94871794871795,5.07288311021775,39
9,Prominent1st,7.5,4.0191847623425,40
10,Prominent2nd,8,5.42896714030637,39
10,Prominent1st,7.6,4.68385114392649,40
11,Prominent2nd,13.1,3.88818064368783,40
11,Prominent1st,12.3076923076923,3.80549357856747,39
12,Prominent2nd,7.45,4.68467222398258,40
12,Prominent1st,7.58974358974359,4.10210439394701,39
13,Prominent2nd,14.3076923076923,4.28678413482922,39
13,Prominent1st,15.4,4.00512492202498,40
14,Prominent2nd,10.375,5.39081602690144,40
14,Prominent1st,8.8974358974359,5.24552376490195,39
15,Prominent2nd,8.66666666666667,3.78593889720018,39
15,Prominent1st,8.3,4.15223140504303,40
16,Prominent2nd,10.8,4.63099922761318,40
16,Prominent1st,10.5897435897436,5.26016784161849,39
17,Prominent2nd,12.025,4.52053718160313,40
17,Prominent1st,12.4871794871795,4.73993001764791,39
18,Prominent2nd,14.675,4.34055118796964,40
18,Prominent1st,13.3076923076923,4.19369103945593,39
19,Prominent2nd,14.725,4.20004578729621,40
19,Prominent1st,14.0769230769231,3.63017047145473,39
20,Prominent2nd,12.3333333333333,4.69789053071658,39
20,Prominent1st,12.825,4.13172528686914,40
21,Prominent2nd,11.7179487179487,4.37064801860824,39
21,Prominent1st,11.5,5.24771012332632,40
22,Prominent2nd,12.7,4.04589060272652,40
22,Prominent1st,12.1282051282051,3.67193830342825,39
2,Prominent2nd,14.2631578947368,4.17455393842208,19
2,Prominent1st,14.6666666666667,3.81101161423178,15
3,Prominent2nd,9.52631578947368,4.1948171864898,19
3,Prominent1st,10.8666666666667,5.46242576499628,15
4,Prominent2nd,15.4,2.47270817410501,15
4,Prominent1st,15.2105263157895,3.82359556450936,19
5,Prominent2nd,11.1052631578947,6.22624139199124,19
5,Prominent1st,16.4,5.22083737125979,15
6,Prominent2nd,13,5.3851648071345,15
6,Prominent1st,14.3684210526316,3.90456323230752,19
7,Prominent2nd,8.4,5.38251136287036,15
7,Prominent1st,8.21052631578947,4.57746833678498,19
8,Prominent2nd,16.2666666666667,3.15020785406448,15
8,Prominent1st,14.2631578947368,4.21428925420748,19
9,Prominent2nd,9,5.49025110016447,15
9,Prominent1st,6.36842105263158,4.2844748973706,19
10,Prominent2nd,8.53333333333333,4.62704266346484,15
10,Prominent1st,6.15789473684211,4.6339706743274,19
11,Prominent2nd,13.0526315789474,3.93663257409068,19
11,Prominent1st,13.8666666666667,4.17247214604529,15
12,Prominent2nd,5.8421052631579,4.45050756025194,19
12,Prominent1st,7.66666666666667,5.08030745226348,15
13,Prominent2nd,14.2666666666667,4.18273093746635,15
13,Prominent1st,13.1052631578947,4.39563845498018,19
14,Prominent2nd,11.4736842105263,5.58140186544794,19
14,Prominent1st,11.8,5.25357021462548,15
15,Prominent2nd,10.8,4.67821699857053,15
15,Prominent1st,8,5.01109879279097,19
16,Prominent2nd,11.3157894736842,4.89957630343853,19
16,Prominent1st,13.2,3.8950518060006,15
17,Prominent2nd,11.2105263157895,5.39113415575796,19
17,Prominent1st,15.2666666666667,3.61478445646026,15
18,Prominent2nd,15.5263157894737,3.54915359319235,19
18,Prominent1st,17.0666666666667,2.31352133173242,15
19,Prominent2nd,15.2105263157895,2.5072992856064,19
19,Prominent1st,16.8666666666667,2.58751581545661,15
20,Prominent2nd,14,4,15
20,Prominent1st,11.5789473684211,4.76463580832417,19
21,Prominent2nd,15.8666666666667,3.8520248231411,15
21,Prominent1st,13.3684210526316,3.35344808146596,19
22,Prominent2nd,13.3157894736842,4.01459326262667,19
22,Prominent1st,14.2666666666667,4.16561891588524,15
2,Prominent2nd,11.8636363636364,4.061108275192,44
2,Prominent1st,12.4444444444444,3.14194125848891,27
3,Prominent2nd,9.86363636363636,4.08394991821164,44
3,Prominent1st,9.37037037037037,3.52079698307235,27
4,Prominent2nd,15.1481481481481,2.82439515245441,27
4,Prominent1st,14.3409090909091,3.57603900542032,44
5,Prominent2nd,15.3636363636364,3.62222409571484,44
5,Prominent1st,14.4074074074074,4.71706606384861,27
6,Prominent2nd,14.5925925925926,4.60984948243565,27
6,Prominent1st,13.3863636363636,4.20528963187427,44
7,Prominent2nd,6.37037037037037,3.99180071327126,27
7,Prominent1st,6.81818181818182,4.80442009313191,44
8,Prominent2nd,13.962962962963,2.98046823220629,27
8,Prominent1st,13.4318181818182,3.93787646275766,44
9,Prominent2nd,6.11111111111111,3.48991220226056,27
9,Prominent1st,6.70454545454545,4.07248021940202,44
10,Prominent2nd,6.85185185185185,3.8997406590666,27
10,Prominent1st,6.86363636363636,4.6335024127413,44
11,Prominent2nd,13.2272727272727,4.28009800128855,44
11,Prominent1st,12.9259259259259,2.75856604229201,27
12,Prominent2nd,7.45454545454545,4.39584658859292,44
12,Prominent1st,7.2962962962963,3.17217245159813,27
13,Prominent2nd,14.5185185185185,3.50132250146416,27
13,Prominent1st,13.2954545454545,4.27311522686574,44
14,Prominent2nd,10.6590909090909,4.77855277214708,44
14,Prominent1st,10.1481481481481,4.72882896305453,27
15,Prominent2nd,6.88888888888889,4.23659272868162,27
15,Prominent1st,8.22727272727273,4.62985075033761,44
16,Prominent2nd,12.1590909090909,4.27509380731123,44
16,Prominent1st,10.962962962963,4.32774129648998,27
17,Prominent2nd,12.2045454545455,4.53195140193645,44
17,Prominent1st,12.5925925925926,3.97355933505136,27
18,Prominent2nd,14.4772727272727,4.04330417704087,44
18,Prominent1st,13.7037037037037,4.23188278533703,27
19,Prominent2nd,15.4545454545455,3.64375570017215,44
19,Prominent1st,14.1481481481482,3.76934705326761,27
20,Prominent2nd,11.8518518518519,4.28506981994732,27
20,Prominent1st,12.3863636363636,4.61653201707661,44
21,Prominent2nd,11.4444444444444,4.53476598779943,27
21,Prominent1st,12.0681818181818,4.63253272066521,44
22,Prominent2nd,13.2272727272727,4.20887012603662,44
22,Prominent1st,12.5555555555556,3.76556598395078,27
2,Prominent2nd,12.7777777777778,3.91911688064837,18
2,Prominent1st,12.3333333333333,4.02906109823782,21
3,Prominent2nd,8.22222222222222,3.97870146649345,18
3,Prominent1st,6.85714285714286,3.623337056992,21
4,Prominent2nd,12.5714285714286,4.33095172648494,21
4,Prominent1st,15.2777777777778,3.10228673828451,18
5,Prominent2nd,13.9444444444444,3.749073959734,18
5,Prominent1st,14.4761904761905,5.03606044065247,21
6,Prominent2nd,11.4285714285714,3.84150268217307,21
6,Prominent1st,12.8333333333333,3.60147028799269,18
7,Prominent2nd,5.57142857142857,4.55600075253976,21
7,Prominent1st,6.16666666666667,4.39585366132276,18
8,Prominent2nd,12.2380952380952,4.55965746416068,21
8,Prominent1st,13.9444444444444,3.91786589900859,18
9,Prominent2nd,6.04761904761905,4.84227416072439,21
9,Prominent1st,5.61111111111111,3.56682242650545,18
10,Prominent2nd,5.57142857142857,4.09354893181245,21
10,Prominent1st,4.61111111111111,2.45282283691282,18
11,Prominent2nd,14.0555555555556,1.30484266449445,18
11,Prominent1st,14.2857142857143,3.73018574796024,21
12,Prominent2nd,4.27777777777778,2.60780628014645,18
12,Prominent1st,3.85714285714286,3.15096357144468,21
13,Prominent2nd,15.0952380952381,3.92306974071022,21
13,Prominent1st,14.2777777777778,2.652536090691,18
14,Prominent2nd,8.88888888888889,4.25494713990652,18
14,Prominent1st,9.52380952380952,4.68635303427994,21
15,Prominent2nd,5.76190476190476,2.5279391192187,21
15,Prominent1st,8.16666666666667,4.44905806290037,18
16,Prominent2nd,10.9444444444444,3.84206167421825,18
16,Prominent1st,11.1904761904762,4.09413052575327,21
17,Prominent2nd,10.9444444444444,4.58221911590266,18
17,Prominent1st,10,4.33589667773576,21
18,Prominent2nd,14.2222222222222,2.31505445382674,18
18,Prominent1st,15.0952380952381,3.60423031873328,21
19,Prominent2nd,14.2222222222222,2.43879322991939,18
19,Prominent1st,14.3333333333333,3.59629438913631,21
20,Prominent2nd,9.38095238095238,4.27172319417107,21
20,Prominent1st,9.83333333333333,3.07264974746362,18
21,Prominent2nd,10.1428571428571,4.49761841740397,21
21,Prominent1st,10.8888888888889,5.44371076822645,18
22,Prominent2nd,11.4444444444444,3.79197639329681,18
22,Prominent1st,12.8095238095238,4.60020703467841,21
2,Prominent2nd,12.1153846153846,4.59849473699317,26
2,Prominent1st,10.3157894736842,4.46035165005017,19
3,Prominent2nd,10.6153846153846,4.91590824224312,26
3,Prominent1st,7.94736842105263,2.6135051858998,19
4,Prominent2nd,13.7368421052632,4.20108590807395,19
4,Prominent1st,15.3461538461538,3.53205104937409,26
5,Prominent2nd,14.8846153846154,5.01459408588111,26
5,Prominent1st,15.7894736842105,3.48933211324047,19
6,Prominent2nd,9.73684210526316,4.16122451613515,19
6,Prominent1st,11.5384615384615,4.06182982637894,26
7,Prominent2nd,5.26315789473684,3.5721469620004,19
7,Prominent1st,6.07692307692308,4.38107819535855,26
8,Prominent2nd,12.6842105263158,4.46035165005017,19
8,Prominent1st,13.0769230769231,4.86557767935588,26
9,Prominent2nd,6,3.63623737154524,19
9,Prominent1st,6.61538461538462,5.13090185504984,26
10,Prominent2nd,5.42105263157895,3.99048576093026,19
10,Prominent1st,7.03846153846154,4.66888225793514,26
11,Prominent2nd,14.1923076923077,3.7949358968945,26
11,Prominent1st,12.0526315789474,5.13672706227231,19
12,Prominent2nd,6.96153846153846,4.46748939992716,26
12,Prominent1st,5.89473684210526,3.90006747579955,19
13,Prominent2nd,13.7368421052632,3.85633829289389,19
13,Prominent1st,15.7307692307692,4.10421921741705,26
14,Prominent2nd,9.46153846153846,4.25422866551171,26
14,Prominent1st,8,4.25571511160124,19
15,Prominent2nd,8.21052631578947,4.44195836901324,19
15,Prominent1st,9.07692307692308,5.12189868640977,26
16,Prominent2nd,13.4230769230769,4.40157314534771,26
16,Prominent1st,12.5263157894737,4.85762197253658,19
17,Prominent2nd,14.8461538461538,3.75970538944006,26
17,Prominent1st,13.2105263157895,4.54091213754854,19
18,Prominent2nd,15.3076923076923,3.86542862584972,26
18,Prominent1st,15.3684210526316,4.59722774332278,19
19,Prominent2nd,14.8076923076923,4.29901598758814,26
19,Prominent1st,15.3157894736842,3.60636214948199,19
20,Prominent2nd,11.3684210526316,4.46231786202579,19
20,Prominent1st,13.2692307692308,4.82126698955942,26
21,Prominent2nd,12.2631578947368,3.66427354120777,19
21,Prominent1st,10.6153846153846,4.20549091618967,26
22,Prominent2nd,11.6538461538462,4.35377820006769,26
22,Prominent1st,11.3157894736842,4.09678236314722,19
2,Prominent2nd,13.3478260869565,3.11314946713824,23
2,Prominent1st,13.5,3.40587727318528,16
3,Prominent2nd,11.9130434782609,4.36840977388445,23
3,Prominent1st,11.0625,3.85519130524025,16
4,Prominent2nd,14.1875,4.02026118554504,16
4,Prominent1st,15.6521739130435,2.9481688562128,23
5,Prominent2nd,13,3.89638527122488,23
5,Prominent1st,11.875,4.80104155366312,16
6,Prominent2nd,11.4375,4.70416482137549,16
6,Prominent1st,12.304347826087,4.50691168811048,23
7,Prominent2nd,6.1875,2.63865496039175,16
7,Prominent1st,7.56521739130435,4.388270387755,23
8,Prominent2nd,14.3125,3.38070505466932,16
8,Prominent1st,14.9130434782609,2.95285752939975,23
9,Prominent2nd,7.125,3.46169515314872,16
9,Prominent1st,6.65217391304348,3.73690070479139,23
10,Prominent2nd,4.625,2.77788888666676,16
10,Prominent1st,4.91304347826087,2.67841614456721,23
11,Prominent2nd,15.2173913043478,2.85969676935304,23
11,Prominent1st,14.0625,3.27554066783892,16
12,Prominent2nd,5.21739130434783,2.6960665243197,23
12,Prominent1st,4.0625,1.94828984838841,16
13,Prominent2nd,13.5,3.89871773792359,16
13,Prominent1st,14.7826086956522,4.93555303836018,23
14,Prominent2nd,8.43478260869565,4.07683128908762,23
14,Prominent1st,8.9375,3.73217988133834,16
15,Prominent2nd,7.1875,3.44903368109581,16
15,Prominent1st,7.78260869565217,3.17599693352168,23
16,Prominent2nd,11.0434782608696,3.7836761930161,23
16,Prominent1st,10.5,3.82970843102535,16
17,Prominent2nd,11.7826086956522,3.81333213558491,23
17,Prominent1st,12.5,4.99332888295307,16
18,Prominent2nd,15.304347826087,2.58377424092416,23
18,Prominent1st,15.625,3.82753184180093,16
19,Prominent2nd,12.7391304347826,3.73213796033061,23
19,Prominent1st,12.4375,4.99291164218502,16
20,Prominent2nd,10.5,3.72379734500505,16
20,Prominent1st,9.60869565217391,3.962771418118,23
