"","session_id","referrer","MoneyGroup","Sysjust"
"3576",2399250,"pi","Money priming group",4.28571428571429
"3577",2399263,"pi","Money priming group",3.375
"3578",2399300,"pi","Money priming group",3.75
"3579",2399301,"pi","Control group",3
"3580",2399349,"pi","Control group",2
"3581",2399356,"pi","Money priming group",4.125
"3582",2399419,"pi","Money priming group",3.25
"3583",2399450,"pi","Money priming group",3
"3584",2399536,"pi","Money priming group",3.25
"3585",2399568,"pi","Money priming group",4.125
"3586",2399609,"pi","Money priming group",4.375
"3587",2399653,"pi","Money priming group",3.14285714285714
"3588",2399655,"pi","Money priming group",2.5
"3589",2399668,"pi","Money priming group",2.625
"3590",2399685,"pi","Control group",3.125
"3591",2399694,"pi","Money priming group",3.125
"3592",2399712,"pi","Money priming group",3.625
"3593",2399727,"pi","Control group",2.5
"3594",2399740,"pi","Money priming group",4.75
"3595",2399785,"pi","Control group",5.125
"3596",2399821,"pi","Control group",2.75
"3597",2399827,"pi","Control group",4.625
"3598",2399828,"pi","Control group",3.875
"3599",2399835,"pi","Control group",3.25
"3600",2399860,"pi","Money priming group",3.875
"3601",2399871,"pi","Money priming group",4.375
"3602",2399893,"pi","Control group",4
"3603",2399923,"pi","Money priming group",2.125
"3604",2399951,"pi","Money priming group",3.125
"3605",2399984,"pi","Control group",4.375
"3606",2400016,"pi","Money priming group",4.375
"3607",2400019,"pi","Control group",3.75
"3608",2400021,"pi","Money priming group",4.125
"3609",2400022,"pi","Money priming group",4.125
"3610",2400055,"pi","Control group",3.5
"3611",2400074,"pi","Money priming group",2.5
"3612",2400140,"pi","Control group",4.5
"3613",2400200,"pi","Control group",2.85714285714286
"3614",2400206,"pi","Money priming group",3.875
"3615",2400247,"pi","Control group",5.5
"3616",2400248,"pi","Money priming group",5
"3617",2400263,"pi","Money priming group",4
"3618",2400270,"pi","Money priming group",1.75
"3619",2400294,"pi","Control group",3
"3620",2400326,"pi","Money priming group",5.125
"3621",2400350,"pi","Control group",4
"3622",2400355,"pi","Control group",5.71428571428571
"3623",2400356,"pi","Money priming group",3.625
"3624",2400408,"pi","Money priming group",4.25
"3625",2400465,"pi","Control group",3
"3626",2400478,"pi","Money priming group",2.875
"3627",2400485,"pi","Money priming group",5
"3628",2400497,"pi","Control group",1.375
"3629",2400501,"pi","Money priming group",3.25
"3630",2400502,"pi","Control group",2.875
"3631",2400503,"pi","Control group",5.125
"3632",2400505,"pi","Control group",3.5
"3633",2400586,"pi","Control group",3.25
"3634",2400649,"pi","Control group",4
"3635",2400710,"pi","Control group",3.75
"3636",2400724,"pi","Control group",3.5
"3637",2400737,"pi","Control group",3.125
"3638",2400745,"pi","Money priming group",2.25
"3639",2400785,"pi","Money priming group",1.75
"3640",2400995,"pi","Control group",4
"3641",2401006,"pi","Control group",4.375
"3642",2401016,"pi","Control group",3.625
"3643",2401034,"pi","Control group",3.75
"3644",2401115,"pi","Control group",3.625
"3645",2401151,"pi","Money priming group",4
"3646",2401158,"pi","Money priming group",2.125
"3647",2401180,"pi","Money priming group",2.57142857142857
"3648",2401530,"pi","Control group",4.75
"3649",2401532,"pi","Money priming group",5.375
"3650",2401600,"pi","Money priming group",3.125
"3651",2401605,"pi","Control group",3.875
"3652",2401645,"pi","Control group",4
"3653",2401689,"pi","Control group",4.25
"3654",2401741,"pi","Money priming group",2.25
"3655",2401749,"pi","Control group",2.25
"3656",2401758,"pi","Money priming group",3.125
"3657",2401785,"pi","Money priming group",3.25
"3658",2401878,"pi","Money priming group",4
"3659",2402108,"pi","Control group",1
"3660",2402128,"pi","Control group",3.5
"3661",2402141,"pi","Control group",4.125
"3662",2402146,"pi","Money priming group",4
"3663",2402336,"pi","Money priming group",3.5
"3664",2402349,"pi","Control group",3.25
"3665",2402440,"pi","Money priming group",3.25
"3666",2402586,"pi","Control group",4.125
"3667",2402601,"pi","Control group",3.25
"3668",2402611,"pi","Money priming group",2.5
"3669",2402620,"pi","Money priming group",3
"3670",2402621,"pi","Money priming group",4
"3671",2402718,"pi","Money priming group",4.125
"3672",2403056,"pi","Money priming group",4.25
"3673",2403062,"pi","Money priming group",3
"3674",2403084,"pi","Money priming group",2.75
"3675",2403126,"pi","Money priming group",3
"3676",2403131,"pi","Money priming group",5.125
"3677",2403156,"pi","Money priming group",2.375
"3678",2403165,"pi","Control group",4.125
"3679",2403228,"pi","Control group",3.125
"3680",2403248,"pi","Control group",4.75
"3681",2403301,"pi","Control group",2.625
"3682",2403314,"pi","Money priming group",2.75
"3683",2403397,"pi","Money priming group",3
"3684",2403399,"pi","Money priming group",2.71428571428571
"3685",2403401,"pi","Money priming group",3.75
"3686",2403406,"pi","Control group",3.25
"3687",2403411,"pi","Control group",3
"3688",2403414,"pi","Control group",3.75
"3689",2403454,"pi","Money priming group",3.5
"3690",2403458,"pi","Money priming group",2.25
"3691",2403459,"pi","Money priming group",1.875
"3692",2403464,"pi","Money priming group",4
"3693",2403507,"pi","Money priming group",3.375
"3694",2403586,"pi","Control group",4
"3695",2403664,"pi","Money priming group",2.375
"3696",2403699,"pi","Money priming group",3.25
"3697",2403726,"pi","Control group",3.75
"3698",2403740,"pi","Control group",1.75
"3699",2403828,"pi","Money priming group",3
"3700",2403831,"pi","Money priming group",3.625
"3701",2403839,"pi","Control group",3.125
"3702",2403880,"pi","Money priming group",3.25
"3703",2403947,"pi","Control group",3.25
"3704",2403991,"pi","Control group",4.25
"3705",2403998,"pi","Money priming group",1.75
"3706",2404049,"pi","Money priming group",4.375
"3707",2404100,"pi","Control group",3.625
"3708",2404207,"pi","Control group",4.5
"3709",2404243,"pi","Money priming group",5.5
"3710",2404254,"pi","Control group",2.375
"3711",2404265,"pi","Control group",4.625
"3712",2404291,"pi","Control group",3.625
"3713",2404334,"pi","Money priming group",3.5
"3714",2404371,"pi","Money priming group",1
"3715",2404373,"pi","Control group",3.625
"3716",2404413,"pi","Money priming group",1.25
"3717",2404444,"pi","Control group",1.5
"3718",2404445,"pi","Control group",4.5
"3719",2404489,"pi","Control group",3.375
"3720",2404555,"pi","Money priming group",2.5
"3721",2404602,"pi","Money priming group",2.625
"3722",2404632,"pi","Money priming group",2.75
"3723",2404638,"pi","Control group",3.625
"3724",2404728,"pi","Control group",2.875
"3725",2404918,"pi","Money priming group",3.5
"3726",2404937,"pi","Control group",4.75
"3727",2405077,"pi","Money priming group",4.125
"3728",2405130,"pi","Control group",2.125
"3729",2405138,"pi","Control group",1.625
"3730",2405153,"pi","Control group",4.75
"3731",2405170,"pi","Money priming group",2.25
"3732",2405242,"pi","Control group",2.75
"3733",2405309,"pi","Control group",2.375
"3734",2405338,"pi","Money priming group",3.75
"3735",2405358,"pi","Money priming group",3.75
"3736",2405415,"pi","Money priming group",3
"3737",2405427,"pi","Money priming group",3.125
"3738",2405447,"pi","Money priming group",4
"3739",2405462,"pi","Control group",3.75
"3740",2405537,"pi","Money priming group",2.125
"3741",2405553,"pi","Money priming group",4.125
"3742",2405607,"pi","Money priming group",2.875
"3743",2405673,"pi","Control group",3
"3744",2405735,"pi","Control group",2.875
"3745",2405770,"pi","Money priming group",2
"3746",2405788,"pi","Control group",3.25
"3747",2405804,"pi","Control group",3.5
"3748",2405829,"pi","Control group",3.75
"3749",2405836,"pi","Control group",3.75
"3750",2405853,"pi","Money priming group",4.125
"3751",2405892,"pi","Money priming group",4
"3752",2405925,"pi","Money priming group",3
"3753",2405953,"pi","Control group",2.625
"3754",2405988,"pi","Control group",5
"3755",2406022,"pi","Control group",3.5
"3756",2406118,"pi","Money priming group",2.5
"3757",2406127,"pi","Money priming group",2.625
"3758",2406162,"pi","Money priming group",4.25
"3759",2406177,"pi","Control group",3.75
"3760",2406200,"pi","Money priming group",1.75
"3761",2406237,"pi","Control group",1.375
"3762",2406240,"pi","Control group",4
"3763",2406253,"pi","Money priming group",3.5
"3764",2406286,"pi","Money priming group",4.125
"3765",2406358,"pi","Money priming group",2.125
"3766",2406400,"pi","Control group",3
"3767",2406409,"pi","Control group",1.75
"3768",2406417,"pi","Money priming group",3
"3769",2406421,"pi","Control group",3.125
"3770",2406486,"pi","Money priming group",3.625
"3771",2406572,"pi","Control group",4
"3772",2406581,"pi","Money priming group",2.375
"3773",2406653,"pi","Money priming group",3
"3774",2406677,"pi","Control group",2.125
"3775",2406683,"pi","Money priming group",3.125
"3776",2406735,"pi","Money priming group",4.5
"3777",2406768,"pi","Control group",2.875
"3778",2406811,"pi","Control group",2.375
"3779",2406816,"pi","Money priming group",4.875
"3780",2406832,"pi","Money priming group",2
"3781",2406892,"pi","Control group",3.75
"3782",2406929,"pi","Control group",1.875
"3783",2406974,"pi","Control group",2.375
"3784",2407024,"pi","Control group",2.75
"3785",2407183,"pi","Control group",2.5
"3786",2407195,"pi","Control group",4.125
"3787",2407380,"pi","Control group",3
"3788",2407443,"pi","Money priming group",4
"3789",2407531,"pi","Money priming group",3.625
"3790",2407726,"pi","Money priming group",3.125
"3791",2407751,"pi","Money priming group",3.75
"3792",2407766,"pi","Money priming group",2.5
"3793",2407814,"pi","Money priming group",4.875
"3794",2407821,"pi","Money priming group",5.25
"3795",2407831,"pi","Money priming group",4.125
"3796",2407854,"pi","Money priming group",3.125
"3797",2407877,"pi","Money priming group",3.25
"3798",2407899,"pi","Control group",3
"3799",2408021,"pi","Control group",3.75
"3800",2408060,"pi","Money priming group",2.75
"3801",2408080,"pi","Control group",5
"3802",2408091,"pi","Money priming group",2.5
"3803",2408112,"pi","Control group",3
"3804",2408116,"pi","Control group",3.875
"3805",2408135,"pi","Control group",3.625
"3806",2408140,"pi","Money priming group",4.375
"3807",2408173,"pi","Control group",2.375
"3808",2408196,"pi","Control group",4.5
"3809",2408207,"pi","Money priming group",2.25
"3810",2408212,"pi","Control group",4.375
"3811",2408214,"pi","Money priming group",2.125
"3812",2408224,"pi","Money priming group",4.125
"3813",2408229,"pi","Control group",5
"3814",2408236,"pi","Money priming group",1.875
"3815",2408257,"pi","Control group",4.25
"3816",2408391,"pi","Money priming group",4.125
"3817",2408464,"pi","Money priming group",2.875
"3818",2408510,"pi","Control group",1.875
"3819",2408548,"pi","Control group",2.875
"3820",2408556,"pi","Control group",3
"3821",2408578,"pi","Control group",3.75
"3822",2408588,"pi","Money priming group",4.625
"3823",2408592,"pi","Control group",2.75
"3824",2408923,"pi","Money priming group",4.375
"3825",2409097,"pi","Control group",3.57142857142857
"3826",2409152,"pi","Money priming group",3.625
"3827",2409168,"pi","Money priming group",2.875
"3828",2409273,"pi","Money priming group",2.875
"3829",2409296,"pi","Money priming group",3.5
"3830",2409306,"pi","Money priming group",3
"3831",2409456,"pi","Control group",4.375
"3832",2409476,"pi","Control group",3.125
"3833",2409696,"pi","Money priming group",3.125
"3834",2409761,"pi","Control group",3.625
"3835",2409771,"pi","Control group",2.375
"3836",2409782,"pi","Money priming group",2.875
"3837",2409795,"pi","Control group",3.125
"3838",2409805,"pi","Money priming group",3.125
"3839",2409842,"pi","Control group",3.5
"3840",2409911,"pi","Control group",4.75
"3841",2409937,"pi","Control group",3
"3842",2409966,"pi","Control group",3.71428571428571
"3843",2409973,"pi","Money priming group",3.5
"3844",2410043,"pi","Control group",2.375
"3845",2410143,"pi","Control group",3
"3846",2410166,"pi","Money priming group",4.25
"3847",2410176,"pi","Control group",3.5
"3848",2410196,"pi","Control group",3.625
"3849",2410246,"pi","Control group",4.375
"3850",2410251,"pi","Control group",3.5
"3851",2410254,"pi","Control group",2.125
"3852",2410318,"pi","Money priming group",2.25
"3853",2410360,"pi","Control group",4.125
"3854",2410380,"pi","Control group",2.875
"3855",2410434,"pi","Control group",4.375
"3856",2410450,"pi","Control group",3.75
"3857",2410462,"pi","Money priming group",3.25
"3858",2410502,"pi","Money priming group",4
"3859",2410511,"pi","Control group",2.375
"3860",2410568,"pi","Control group",2.375
"3861",2411045,"pi","Money priming group",2.375
"3862",2411064,"pi","Money priming group",3.625
"3863",2411096,"pi","Money priming group",4.5
"3864",2411099,"pi","Money priming group",3.25
"3865",2411380,"pi","Control group",2.25
"3866",2411510,"pi","Money priming group",3.75
"3867",2411514,"pi","Control group",3.5
"3868",2411579,"pi","Money priming group",4.625
"3869",2411704,"pi","Control group",3.625
"3870",2411763,"pi","Money priming group",2.75
"3871",2411810,"pi","Money priming group",3.125
"3872",2412065,"pi","Control group",3.875
"3873",2412163,"pi","Control group",3.75
"3874",2412168,"pi","Money priming group",4
"3875",2412245,"pi","Money priming group",1.875
"3876",2412410,"pi","Control group",3.5
"3877",2412543,"pi","Control group",3
"3878",2412632,"pi","Money priming group",3.75
"3879",2412657,"pi","Control group",3
"3880",2412660,"pi","Money priming group",3.75
"3881",2412711,"pi","Control group",4
"3882",2412724,"pi","Control group",3.5
"3883",2412731,"pi","Control group",3
"3884",2413007,"pi","Money priming group",3.625
"3885",2413068,"pi","Money priming group",3.875
"3886",2413170,"pi","Control group",2.125
"3887",2413268,"pi","Control group",3.25
"3888",2413293,"pi","Money priming group",4
"3889",2413439,"pi","Money priming group",4.25
"3890",2413555,"pi","Money priming group",3.75
"3891",2413559,"pi","Money priming group",3.375
"3892",2413584,"pi","Money priming group",2.75
"3893",2413630,"pi","Control group",4.125
"3894",2413654,"pi","Control group",3.875
"3895",2413694,"pi","Money priming group",3.875
"3896",2413786,"pi","Money priming group",3.125
"3897",2413823,"pi","Money priming group",3.25
"3898",2413862,"pi","Control group",2.125
"3899",2413882,"pi","Control group",4
"3900",2413922,"pi","Money priming group",1.75
"3901",2413954,"pi","Money priming group",2.75
"3902",2413995,"pi","Money priming group",2.875
"3903",2414003,"pi","Control group",2.875
"3904",2414012,"pi","Money priming group",3.25
"3905",2414019,"pi","Control group",1.375
"3906",2414023,"pi","Control group",1.875
"3907",2414049,"pi","Money priming group",3.875
"3908",2414078,"pi","Money priming group",3.625
"3909",2414122,"pi","Control group",3.5
"3910",2414129,"pi","Money priming group",3.5
"3911",2414131,"pi","Control group",3
"3912",2414137,"pi","Control group",2
"3913",2414152,"pi","Control group",4.875
"3914",2414181,"pi","Control group",3.625
"3915",2414193,"pi","Money priming group",3
"3916",2414226,"pi","Control group",3.25
"3917",2414346,"pi","Money priming group",2.625
"3918",2415211,"pi","Control group",5
"3919",2415259,"pi","Money priming group",2.25
"3920",2415329,"pi","Control group",2.625
"3921",2415382,"pi","Money priming group",4
"3922",2415405,"pi","Control group",4.75
"3923",2415418,"pi","Money priming group",4.125
"3924",2415511,"pi","Control group",3.75
"3925",2415621,"pi","Money priming group",1.375
"3926",2415624,"pi","Money priming group",4
"3927",2415723,"pi","Control group",4.25
"3928",2415809,"pi","Money priming group",2.85714285714286
"3929",2415888,"pi","Control group",3.25
"3930",2415917,"pi","Money priming group",4
"3931",2415978,"pi","Money priming group",3.625
"3932",2416013,"pi","Control group",4.5
"3933",2416025,"pi","Money priming group",2.625
"3934",2416047,"pi","Control group",2.5
"3935",2416116,"pi","Money priming group",3.125
"3936",2416162,"pi","Money priming group",4.25
"3937",2416276,"pi","Money priming group",3.125
"3938",2416339,"pi","Control group",3
"3939",2416347,"pi","Money priming group",3.625
"3940",2416420,"pi","Control group",3.875
"3941",2416465,"pi","Control group",3.625
"3942",2416505,"pi","Money priming group",3
"3943",2416604,"pi","Money priming group",5.125
"3944",2416640,"pi","Money priming group",3.5
"3945",2416657,"pi","Control group",3.625
"3947",2416755,"pi","Control group",3.625
"3948",2416798,"pi","Money priming group",2.5
"3949",2416881,"pi","Money priming group",2.375
"3950",2416883,"pi","Money priming group",1.625
"3951",2416902,"pi","Money priming group",4.625
"3952",2416944,"pi","Control group",3.5
"3953",2416976,"pi","Money priming group",4.875
"3954",2417014,"pi","Money priming group",3.75
"3955",2417051,"pi","Money priming group",3.75
"3956",2417207,"pi","Control group",3.125
"3957",2417323,"pi","Money priming group",2.25
"3958",2417488,"pi","Control group",4.125
"3959",2417490,"pi","Money priming group",3.875
"3960",2417494,"pi","Money priming group",3.875
"3961",2417613,"pi","Money priming group",3.5
"3962",2417746,"pi","Money priming group",3.75
"3963",2417791,"pi","Control group",4.75
"3964",2417836,"pi","Control group",2.75
"3965",2417845,"pi","Money priming group",4.625
"3966",2417995,"pi","Control group",2.75
"3967",2417999,"pi","Money priming group",3.625
"3968",2418102,"pi","Control group",2.875
"3969",2418262,"pi","Money priming group",3.25
"3970",2418517,"pi","Money priming group",3.625
"3971",2418523,"pi","Money priming group",4.25
"3972",2418660,"pi","Control group",3.75
"3973",2418761,"pi","Control group",1.875
"3974",2418930,"pi","Control group",3.125
"3975",2419027,"pi","Control group",4.125
"3976",2419089,"pi","Money priming group",3.75
"3977",2419091,"pi","Money priming group",3.375
"3978",2419106,"pi","Money priming group",3.875
"3979",2419220,"pi","Control group",3
"3980",2419372,"pi","Control group",2.75
"3981",2419373,"pi","Money priming group",2.75
"3982",2419374,"pi","Control group",4.125
"3983",2419386,"pi","Control group",4.125
"3984",2419393,"pi","Control group",3.5
"3985",2419719,"pi","Control group",3.5
"3986",2419726,"pi","Money priming group",5.375
"3987",2419786,"pi","Control group",4.75
"3988",2419988,"pi","Control group",4.75
"3989",2420002,"pi","Control group",4.125
"3990",2420080,"pi","Control group",5.125
"3991",2420092,"pi","Money priming group",4.125
"3992",2420145,"pi","Money priming group",1.5
"3993",2420166,"pi","Control group",4.625
"3994",2420214,"pi","Money priming group",4.125
"3995",2420312,"pi","Control group",2.125
"3996",2420429,"pi","Control group",3.375
"3997",2420431,"pi","Control group",1.625
"3998",2420560,"pi","Money priming group",3.375
"3999",2420585,"pi","Money priming group",4
"4000",2420648,"pi","Control group",3.25
"4001",2420677,"pi","Money priming group",4.125
"4002",2420689,"pi","Money priming group",3.125
"4003",2420703,"pi","Control group",1.875
"4004",2420784,"pi","Control group",3.25
"4005",2420890,"pi","Control group",3.875
"4006",2420920,"pi","Money priming group",3.5
"4007",2421033,"pi","Control group",3.125
"4008",2421226,"pi","Money priming group",5.125
"4009",2421228,"pi","Control group",2.75
"4010",2421257,"pi","Control group",3.125
"4011",2421279,"pi","Control group",3.25
"4012",2421483,"pi","Money priming group",5
"4013",2421533,"pi","Control group",4
"4014",2421540,"pi","Money priming group",4.75
"4015",2421608,"pi","Money priming group",3.625
"4016",2421609,"pi","Control group",3.625
"4017",2421624,"pi","Control group",3.625
"4018",2421642,"pi","Money priming group",4.25
"4019",2421657,"pi","Control group",2.875
"4020",2421977,"pi","Control group",3.25
"4021",2421992,"pi","Control group",4.5
"4022",2422006,"pi","Control group",4.875
"4023",2422139,"pi","Control group",2.125
"4024",2422250,"pi","Money priming group",5.125
"4025",2422380,"pi","Control group",4
"4026",2422644,"pi","Control group",3
"4027",2422683,"pi","Control group",3.375
"4028",2422696,"pi","Money priming group",3.125
"4029",2422710,"pi","Money priming group",4.125
"4030",2422724,"pi","Money priming group",4.625
"4031",2422820,"pi","Control group",3.625
"4032",2422856,"pi","Control group",2.5
"4033",2422941,"pi","Control group",4.625
"4034",2422995,"pi","Control group",5.375
"4035",2423088,"pi","Control group",3.75
"4036",2423243,"pi","Money priming group",4.125
"4037",2423322,"pi","Control group",4
"4038",2423325,"pi","Money priming group",3.75
"4039",2423491,"pi","Money priming group",5.375
"4040",2423497,"pi","Control group",2.5
"4041",2423629,"pi","Money priming group",3.125
"4042",2423716,"pi","Money priming group",4
"4043",2423856,"pi","Control group",4.75
"4044",2423963,"pi","Control group",2.375
"4045",2424012,"pi","Control group",5
"4046",2424068,"pi","Money priming group",3.75
"4047",2424073,"pi","Control group",3.375
"4048",2424209,"pi","Control group",4.125
"4049",2424284,"pi","Money priming group",4
"4050",2424368,"pi","Control group",3.625
"4051",2424391,"pi","Money priming group",4.25
"4052",2424465,"pi","Control group",3.25
"4053",2424564,"pi","Control group",1.75
"4054",2424636,"pi","Control group",4.875
"4055",2425027,"pi","Money priming group",3.75
"4056",2425045,"pi","Money priming group",2.5
"4057",2425262,"pi","Control group",2.625
"4058",2425466,"pi","Control group",3.875
"4059",2425486,"pi","Money priming group",4
"4060",2425494,"pi","Control group",4.75
"4061",2425548,"pi","Control group",2.625
"4062",2425557,"pi","Money priming group",2.5
"4063",2425590,"pi","Control group",4.125
"4064",2425607,"pi","Money priming group",4.125
"4065",2425652,"pi","Control group",3.875
"4066",2425798,"pi","Control group",5
"4067",2425814,"pi","Control group",4.5
"4068",2425843,"pi","Control group",2.625
"4069",2425900,"pi","Control group",2.5
"4070",2425997,"pi","Money priming group",3.875
"4071",2426023,"pi","Control group",3.125
"4072",2426073,"pi","Control group",3.625
"4073",2426074,"pi","Money priming group",3.625
"4074",2426107,"pi","Money priming group",5.25
"4075",2426197,"pi","Control group",3.125
"4076",2426270,"pi","Money priming group",1.25
"4077",2426367,"pi","Control group",1.5
"4078",2426444,"pi","Money priming group",3.5
"4079",2426519,"pi","Control group",3.125
"4080",2426606,"pi","Money priming group",2.25
"4081",2426657,"pi","Control group",3.125
"4082",2426784,"pi","Control group",5.5
"4083",2427000,"pi","Control group",3
"4084",2427176,"pi","Money priming group",2.5
"4085",2427330,"pi","Money priming group",2.625
"4086",2427342,"pi","Money priming group",3.125
"4087",2427402,"pi","Control group",3
"4088",2427424,"pi","Control group",3.5
"4089",2427467,"pi","Control group",4.75
"4090",2427544,"pi","Control group",4.5
"4091",2427557,"pi","Control group",5.25
"4092",2427588,"pi","Control group",1.75
"4093",2427632,"pi","Control group",2.5
"4094",2427790,"pi","Control group",3.75
"4095",2427831,"pi","Control group",4.5
"4096",2427853,"pi","Control group",2.125
"4097",2427954,"pi","Control group",4.375
"4098",2427958,"pi","Control group",3
"4099",2427974,"pi","Control group",2.625
"4100",2427997,"pi","Money priming group",3.5
"4101",2428096,"pi","Control group",5.75
"4102",2428120,"pi","Money priming group",3.625
"4103",2428131,"pi","Money priming group",2.625
"4104",2428538,"pi","Money priming group",3.125
"4105",2428577,"pi","Money priming group",4.125
"4106",2428583,"pi","Money priming group",4.5
"4107",2428720,"pi","Money priming group",5
"4108",2428731,"pi","Money priming group",4.125
"4109",2428812,"pi","Control group",1.625
"4110",2428886,"pi","Money priming group",2.75
"4111",2428891,"pi","Money priming group",4.125
"4112",2428951,"pi","Money priming group",3.5
"4113",2428972,"pi","Control group",4.5
"4114",2429013,"pi","Control group",4.5
"4115",2429032,"pi","Money priming group",2.125
"4116",2429065,"pi","Control group",3.25
"4117",2429083,"pi","Control group",4.875
"4118",2429090,"pi","Control group",2.75
"4119",2429209,"pi","Control group",3.28571428571429
"4120",2429282,"pi","Control group",3.875
"4121",2429292,"pi","Money priming group",3.875
"4122",2429294,"pi","Control group",6
"4123",2429299,"pi","Money priming group",3.25
"4124",2429392,"pi","Money priming group",3.75
"4125",2429425,"pi","Money priming group",4
"4126",2429510,"pi","Control group",2.375
"4127",2429651,"pi","Money priming group",2.5
"4128",2429654,"pi","Money priming group",5
"4129",2429672,"pi","Money priming group",2.125
"4130",2429676,"pi","Money priming group",4.5
"4131",2429711,"pi","Money priming group",3.125
"4132",2429815,"pi","Control group",1.75
"4133",2429840,"pi","Money priming group",2.625
"4134",2429928,"pi","Control group",3.875
"4135",2429946,"pi","Control group",5.5
"4136",2430027,"pi","Money priming group",5
"4137",2430085,"pi","Control group",2.875
"4138",2430148,"pi","Money priming group",3.25
"4139",2430183,"pi","Control group",3.25
"4140",2430236,"pi","Money priming group",3.875
"4141",2430272,"pi","Money priming group",2.625
"4142",2430448,"pi","Money priming group",2.125
"4143",2430494,"pi","Money priming group",1.875
"4144",2430496,"pi","Money priming group",2.25
"4145",2430507,"pi","Money priming group",3.375
"4146",2430512,"pi","Money priming group",3.125
"4147",2430681,"pi","Control group",4.5
"4148",2430697,"pi","Control group",2
"4149",2430761,"pi","Money priming group",2.75
"4150",2430856,"pi","Money priming group",4.375
"4151",2430941,"pi","Money priming group",3.25
"4152",2431159,"pi","Control group",3.75
"4153",2431205,"pi","Money priming group",4.125
"4154",2431235,"pi","Control group",4.125
"4155",2431367,"pi","Money priming group",5
"4156",2431411,"pi","Control group",5
"4157",2431453,"pi","Control group",1.375
"4158",2431493,"pi","Money priming group",3.875
"4159",2431555,"pi","Control group",2.625
"4160",2431568,"pi","Control group",3.25
"4161",2431663,"pi","Money priming group",4
"4162",2431760,"pi","Money priming group",3.625
"4163",2431881,"pi","Money priming group",4.875
"4164",2431975,"pi","Money priming group",2.5
"4165",2432033,"pi","Control group",4.75
"4166",2432209,"pi","Money priming group",3.75
"4167",2432233,"pi","Control group",3.5
"4168",2432295,"pi","Control group",3
"4169",2432315,"pi","Control group",2
"4170",2432343,"pi","Money priming group",5
"4171",2432404,"pi","Money priming group",4.25
"4172",2432414,"pi","Control group",5.625
"4173",2432536,"pi","Control group",3.125
"4174",2432600,"pi","Money priming group",4.125
"4175",2432719,"pi","Money priming group",3.75
"4176",2432736,"pi","Money priming group",3.5
"4177",2432749,"pi","Money priming group",3.625
"4178",2432835,"pi","Control group",2
"4179",2432871,"pi","Money priming group",3.375
"4180",2432885,"pi","Control group",3.625
"4181",2432954,"pi","Control group",1.75
"4182",2432959,"pi","Control group",2.25
"4183",2432964,"pi","Control group",1.875
"4184",2432970,"pi","Money priming group",5.125
"4185",2432977,"pi","Control group",3.75
"4186",2432987,"pi","Control group",4.125
"4187",2432997,"pi","Money priming group",2.125
"4188",2433027,"pi","Money priming group",4.5
"4189",2433104,"pi","Money priming group",3.42857142857143
"4190",2433212,"pi","Money priming group",1.875
"4191",2433418,"pi","Control group",3.5
"4192",2433581,"pi","Money priming group",2.75
"4193",2433634,"pi","Control group",3.125
"4194",2433644,"pi","Control group",4.25
"4195",2433779,"pi","Money priming group",2.5
"4196",2433793,"pi","Control group",3.625
"4197",2433832,"pi","Money priming group",3.375
"4198",2433883,"pi","Control group",1
"4199",2433991,"pi","Control group",3.125
"4200",2433993,"pi","Money priming group",3.5
"4201",2434153,"pi","Money priming group",4.125
"4202",2434189,"pi","Control group",4.125
"4203",2434213,"pi","Money priming group",3.625
"4204",2434351,"pi","Control group",4.875
"4205",2434485,"pi","Money priming group",3.375
"4206",2434491,"pi","Money priming group",4.25
"4207",2434511,"pi","Money priming group",3.375
"4208",2434560,"pi","Money priming group",4.25
"4209",2434697,"pi","Control group",3.125
"4210",2434769,"pi","Control group",3
"4211",2434780,"pi","Control group",3.375
"4212",2434816,"pi","Money priming group",4.5
"4213",2434829,"pi","Control group",3.875
"4214",2434855,"pi","Money priming group",3.125
"4215",2434986,"pi","Money priming group",4.375
"4216",2435000,"pi","Money priming group",3
"4217",2435009,"pi","Control group",2
"4218",2435049,"pi","Money priming group",3.375
"4219",2435072,"pi","Money priming group",2.625
"4220",2435150,"pi","Money priming group",4.25
"4221",2435167,"pi","Control group",4.375
"4222",2435277,"pi","Control group",4.875
"4223",2435558,"pi","Money priming group",4.375
"4224",2435566,"pi","Control group",2.625
"4225",2435601,"pi","Money priming group",3.75
"4226",2435618,"pi","Money priming group",3.625
"4227",2435669,"pi","Control group",3.57142857142857
"4228",2435717,"pi","Control group",3.125
"4229",2435772,"pi","Control group",4.875
"4230",2435783,"pi","Money priming group",3.75
"4231",2435793,"pi","Control group",5.375
"4232",2435810,"pi","Control group",3.75
"4234",2435919,"pi","Control group",4
"4235",2436007,"pi","Money priming group",4.375
