uID,CounterBalance,Prominent1st,Prominent2nd,Asymmetry
1199,CBB,9,11.5454545454545,-2.54545454545455
1202,CBA,11.5454545454545,11.1,0.445454545454545
1203,CBB,11.5,12.3636363636364,-0.863636363636363
1204,CBA,12.1818181818182,9.9,2.28181818181818
1205,CBB,12.3,12.4545454545455,-0.154545454545454
1208,CBB,11.2,11.1818181818182,0.0181818181818176
1211,CBA,9.36363636363636,11.8,-2.43636363636364
1212,CBB,10,10,0
1213,CBB,9.6,10.6363636363636,-1.03636363636364
1217,CBB,8.8,9.27272727272727,-0.472727272727273
1218,CBA,11.8181818181818,8.9,2.91818181818182
1219,CBA,15.0909090909091,14.2,0.890909090909092
1220,CBB,17.3,17.9090909090909,-0.609090909090909
1221,CBA,18.0909090909091,19.5,-1.40909090909091
1225,CBB,10.4,9.81818181818182,0.581818181818182
1226,CBB,10.6,11.9090909090909,-1.30909090909091
1227,CBA,9.90909090909091,12.9,-2.99090909090909
1229,CBA,1,1,0
1232,CBB,9.6,9.36363636363636,0.236363636363636
1234,CBA,9.18181818181818,7.8,1.38181818181818
1235,CBA,10,10,0
1238,CBB,7.4,9.72727272727273,-2.32727272727273
1240,CBA,10.2727272727273,9.5,0.772727272727273
1242,CBA,9,8.1,0.9
1244,CBA,9.63636363636364,9.1,0.536363636363637
1245,CBA,10.9090909090909,10.8,0.109090909090908
1246,CBB,10.4,10.6363636363636,-0.236363636363636
1248,CBB,8.5,10.7272727272727,-2.22727272727273
1249,CBA,10,10.1,-0.0999999999999996
1250,CBB,10,7.90909090909091,2.09090909090909
1251,CBA,8.36363636363636,8.4,-0.036363636363637
1254,CBB,2.3,1.72727272727273,0.572727272727273
1255,CBA,10.9090909090909,14,-3.09090909090909
1256,CBB,10,8.81818181818182,1.18181818181818
1260,CBA,8.27272727272727,8.1,0.172727272727274
1261,CBA,9.18181818181818,9,0.181818181818182
1262,CBB,9.4,8.72727272727273,0.672727272727274
1263,CBB,8.6,9.54545454545454,-0.945454545454545
1266,CBA,10,9.7,0.300000000000001
1267,CBA,9,9,0
1270,CBA,7.45454545454545,7.7,-0.245454545454546
1271,CBB,8,7.72727272727273,0.272727272727273
1272,CBB,8.5,7.09090909090909,1.40909090909091
1273,CBA,8.54545454545455,7.7,0.845454545454545
1275,CBB,7.3,6.09090909090909,1.20909090909091
1278,CBB,2,2,0
1280,CBA,8.09090909090909,8.3,-0.209090909090909
1281,CBB,10.3,9.72727272727273,0.572727272727274
1282,CBB,10,10,0
1285,CBB,9.8,9.90909090909091,-0.109090909090908
1287,CBA,19.2727272727273,20,-0.727272727272727
1289,CBA,12.4545454545455,16.4,-3.94545454545454
1290,CBB,14.4,14,0.4
1292,CBB,20,20,0
1294,CBB,17.8,17.9090909090909,-0.109090909090909
1296,CBA,9.81818181818182,10.2,-0.381818181818181
1299,CBA,9,8.6,0.4
1304,CBA,7.27272727272727,7.2,0.0727272727272723
1305,CBB,10.4,13.0909090909091,-2.69090909090909
1318,CBA,11.4545454545455,9.1,2.35454545454546
1319,CBB,12.4,11.0909090909091,1.30909090909091
1320,CBA,6.63636363636364,6.1,0.536363636363637
1321,CBA,14.5454545454545,12.5,2.04545454545455
1324,CBB,14,13.8181818181818,0.181818181818182
1329,CBB,7.7,9.45454545454546,-1.75454545454545
1331,CBB,12.4,9.63636363636364,2.76363636363636
1333,CBA,9,8.6,0.4
1335,CBB,6.7,8.18181818181818,-1.48181818181818
1340,CBB,10.1,13.2727272727273,-3.17272727272727
1341,CBB,11,10.8181818181818,0.181818181818182
1345,CBB,17.8,17.9090909090909,-0.109090909090909
1353,CBA,9.27272727272727,7,2.27272727272727
1354,CBA,10.3636363636364,8.9,1.46363636363636
1360,CBA,11,11.5,-0.5
1364,CBA,11.6363636363636,12.5,-0.863636363636363
1365,CBB,7.7,9,-1.3
1368,CBA,10.6363636363636,10.7,-0.0636363636363626
1370,CBB,6.7,7.90909090909091,-1.20909090909091
1371,CBB,17.3,18.3636363636364,-1.06363636363636
1372,CBA,12.1818181818182,8,4.18181818181818
1373,CBB,7.3,7.45454545454545,-0.154545454545454
1376,CBA,5.63636363636364,5.4,0.236363636363636
1377,CBA,14.1818181818182,12.5,1.68181818181818
1379,CBB,12.5,7,5.5
1381,CBB,8.9,10.3636363636364,-1.46363636363636
1391,CBB,9.8,15.2727272727273,-5.47272727272727
1398,CBB,11.8,11.1818181818182,0.618181818181819
1399,CBB,13.2,15.4545454545455,-2.25454545454546
1401,CBB,9.2,9.54545454545454,-0.345454545454546
1402,CBA,10.0909090909091,11.7,-1.60909090909091
1405,CBB,11.2,7.72727272727273,3.47272727272727
1406,CBB,9.6,12.1818181818182,-2.58181818181818
1414,CBB,9.8,10.4545454545455,-0.654545454545454
1415,CBB,18.1,20,-1.9
1418,CBA,15.8181818181818,16.3,-0.481818181818182
1422,CBB,9.1,10.4545454545455,-1.35454545454546
1424,CBA,5.54545454545455,6.1,-0.554545454545454
1428,CBB,9.9,9.63636363636364,0.263636363636364
1429,CBB,8.6,11.5454545454545,-2.94545454545455
1430,CBB,8.1,6.54545454545455,1.55454545454545
1432,CBA,12.1818181818182,11.2,0.981818181818182
1434,CBB,13.3,16.7272727272727,-3.42727272727273
1435,CBB,9.3,7.81818181818182,1.48181818181818
1436,CBA,10.0909090909091,11.1,-1.00909090909091
1437,CBA,12,10.3,1.7
1439,CBA,10.0909090909091,11.2,-1.10909090909091
1443,CBA,9.63636363636364,11.8,-2.16363636363636
1444,CBB,9.5,9.81818181818182,-0.318181818181818
1446,CBB,10.9,9.36363636363636,1.53636363636364
1450,CBB,9.6,9.09090909090909,0.509090909090908
1452,CBA,8.63636363636364,12.2,-3.56363636363636
1453,CBA,11,11.2,-0.199999999999999
1456,CBB,11,12.3636363636364,-1.36363636363636
1459,CBA,11.1818181818182,10.2,0.981818181818182
1461,CBB,6.4,8.81818181818182,-2.41818181818182
1462,CBA,10.7272727272727,11.2,-0.472727272727273
1464,CBB,11.5,9.90909090909091,1.59090909090909
1465,CBA,6.81818181818182,6.1,0.718181818181819
1471,CBA,12.1818181818182,12.6,-0.418181818181818
1474,CBB,13.5,10.9090909090909,2.59090909090909
1475,CBB,8.2,9.81818181818182,-1.61818181818182
1480,CBA,9.27272727272727,12.4,-3.12727272727273
1481,CBB,10.2,9.09090909090909,1.10909090909091
1483,CBA,11.0909090909091,8.1,2.99090909090909
1484,CBA,7.36363636363636,7.9,-0.536363636363637
1485,CBB,9,9,0
1486,CBB,9.4,12.3636363636364,-2.96363636363636
1490,CBB,10.6,10.7272727272727,-0.127272727272727
1493,CBB,10.5,10.1818181818182,0.318181818181818
1496,CBA,11.9090909090909,11.9,0.00909090909090793
1498,CBB,19.9,19.7272727272727,0.172727272727272
1499,CBA,13,10.3,2.7
1500,CBA,11.2727272727273,10.8,0.472727272727273
1502,CBB,6.1,7.81818181818182,-1.71818181818182
1503,CBA,9.36363636363636,9.4,-0.036363636363637
1505,CBA,12,12.6,-0.6
1507,CBA,8.63636363636364,9.9,-1.26363636363636
1511,CBB,17.3,17.4545454545455,-0.154545454545453
1513,CBA,11,12,-1
1514,CBA,11.2727272727273,9.8,1.47272727272727
1517,CBB,10.7,12.6363636363636,-1.93636363636364
1518,CBA,15.2727272727273,15.5,-0.227272727272727
1521,CBA,8.63636363636364,7.9,0.736363636363636
1525,CBA,10.5454545454545,8.9,1.64545454545454
1526,CBA,8.45454545454546,8.3,0.154545454545454
1527,CBA,13.7272727272727,13.7,0.0272727272727273
1540,CBA,13.1818181818182,11.7,1.48181818181818
1541,CBB,16.9,16.4545454545455,0.445454545454545
1546,CBA,13.1818181818182,13.6,-0.418181818181818
1547,CBB,13.7,12.3636363636364,1.33636363636364
1549,CBA,17.7272727272727,18.1,-0.372727272727275
1550,CBA,14.0909090909091,14,0.0909090909090917
1557,CBB,13.7,13.9090909090909,-0.209090909090909
1559,CBB,11.8,11.8181818181818,-0.0181818181818176
1561,CBB,14,10.9090909090909,3.09090909090909
1562,CBA,11.7272727272727,11.8,-0.0727272727272741
1563,CBB,12.6,9.27272727272727,3.32727272727273
1564,CBA,13.8181818181818,12.8,1.01818181818182
1569,CBA,10.4545454545455,9.2,1.25454545454546
1570,CBB,8.8,10.3636363636364,-1.56363636363636
1573,CBB,12,11.3636363636364,0.636363636363637
1577,CBA,9.36363636363636,9,0.363636363636363
1586,CBA,13.6363636363636,11.9,1.73636363636364
1589,CBA,15.6363636363636,15.4,0.236363636363636
1591,CBA,14.2727272727273,13.9,0.372727272727273
1593,CBB,8.3,8.09090909090909,0.209090909090909
1595,CBA,9.63636363636364,9.6,0.036363636363637
1597,CBB,8.9,10.9090909090909,-2.00909090909091
1598,CBA,16.5454545454545,16.3,0.245454545454546
1601,CBB,12.5,10.1818181818182,2.31818181818182
1603,CBA,14.8181818181818,15.1,-0.281818181818181
1605,CBB,11.6,9.81818181818182,1.78181818181818
1606,CBA,10,9.7,0.300000000000001
1607,CBB,9.9,10.0909090909091,-0.190909090909091
1608,CBB,14.3,13.8181818181818,0.481818181818182
1615,CBA,10.0909090909091,6.8,3.29090909090909
1619,CBA,12.3636363636364,11.7,0.663636363636364
1628,CBB,15.4,13.9090909090909,1.49090909090909
1629,CBA,15.0909090909091,14.8,0.290909090909091
1631,CBB,13.3,14.4545454545455,-1.15454545454545
1634,CBB,8.7,9.54545454545454,-0.845454545454546
1635,CBB,13.2,13,0.199999999999999
1636,CBB,8,7.36363636363636,0.636363636363637
1637,CBB,7.5,8.27272727272727,-0.772727272727273
1641,CBA,13.8181818181818,15.6,-1.78181818181818
1642,CBA,11.3636363636364,9.2,2.16363636363636
1643,CBB,7.6,10,-2.4
1645,CBB,15.9,16.4545454545455,-0.554545454545453
1647,CBB,11.2,12.5454545454545,-1.34545454545455
1648,CBA,11.6363636363636,11.5,0.136363636363637
1649,CBB,15.3,16.6363636363636,-1.33636363636364
1650,CBA,9,9.1,-0.0999999999999996
1652,CBB,4.2,3.54545454545455,0.654545454545455
1656,CBB,13.8,13.7272727272727,0.0727272727272741
1658,CBB,7.8,8.72727272727273,-0.927272727272727
1660,CBA,10.5454545454545,10.7,-0.154545454545454
1661,CBB,10.4,11.3636363636364,-0.963636363636363
1662,CBB,11.4,12.8181818181818,-1.41818181818182
1666,CBB,8.2,9.81818181818182,-1.61818181818182
1667,CBB,19.9,20,-0.100000000000001
1669,CBA,8.36363636363636,8.4,-0.036363636363637
1670,CBB,8.8,8.54545454545455,0.254545454545456
1671,CBA,12.3636363636364,11,1.36363636363636
1672,CBB,16.5,13.7272727272727,2.77272727272727
1677,CBA,9.18181818181818,7.9,1.28181818181818
1678,CBB,14.9,16,-1.1
1680,CBA,17.9090909090909,18.9,-0.990909090909089
1685,CBB,13.8,14.7272727272727,-0.927272727272726
1688,CBA,9.81818181818182,9.7,0.118181818181819
1690,CBB,12.6,12.7272727272727,-0.127272727272727
1691,CBB,18.6,18.4545454545455,0.145454545454548
1693,CBB,4.5,7.09090909090909,-2.59090909090909
1696,CBB,12.5,9.45454545454546,3.04545454545455
1698,CBB,9.9,11.1818181818182,-1.28181818181818
1700,CBA,9.18181818181818,12.6,-3.41818181818182
1702,CBA,8.54545454545455,7.7,0.845454545454545
1703,CBB,12.5,12.3636363636364,0.136363636363637
1704,CBA,10.1818181818182,11.3,-1.11818181818182
1705,CBB,12.1,9.36363636363636,2.73636363636364
1707,CBB,14.6,18.8181818181818,-4.21818181818182
1710,CBB,7.8,8.81818181818182,-1.01818181818182
1711,CBB,20,20,0
1712,CBA,11.3636363636364,10.6,0.763636363636364
1718,CBB,9.1,11.6363636363636,-2.53636363636364
1719,CBB,14,10.2727272727273,3.72727272727273
1723,CBA,7.27272727272727,7.6,-0.327272727272727
1725,CBA,8.09090909090909,6.9,1.19090909090909
1727,CBB,13.8,13.9090909090909,-0.109090909090908
1729,CBB,13.1,14.9090909090909,-1.80909090909091
1731,CBB,7.6,7.45454545454545,0.145454545454546
1732,CBB,7.7,9.27272727272727,-1.57272727272727
1733,CBB,10.6,10.6363636363636,-0.036363636363637
1734,CBB,3.4,6,-2.6
1736,CBB,10.8,11.3636363636364,-0.563636363636363
1737,CBB,11.2,10.6363636363636,0.563636363636363
1738,CBB,15.7,15.8181818181818,-0.118181818181819
1739,CBA,10.4545454545455,10.5,-0.045454545454545
1742,CBB,7.5,9.45454545454546,-1.95454545454546
1743,CBB,10.2,10.0909090909091,0.109090909090908
1744,CBB,5.5,7.54545454545455,-2.04545454545455
1749,CBB,10,10.3636363636364,-0.363636363636363
1751,CBB,12.9,11.5454545454545,1.35454545454546
1752,CBA,8.54545454545455,11.5,-2.95454545454546
1753,CBA,12.3636363636364,11.9,0.463636363636363
1756,CBB,4.4,4.54545454545455,-0.145454545454546
1759,CBB,10.4,11.3636363636364,-0.963636363636363
1761,CBA,12.5454545454545,13.6,-1.05454545454545
1762,CBA,9.09090909090909,9.7,-0.609090909090908
1766,CBA,17.2727272727273,13.9,3.37272727272727
1767,CBA,14.0909090909091,13,1.09090909090909
1769,CBB,12.4,14.2727272727273,-1.87272727272727
1770,CBB,11.9,11.5454545454545,0.354545454545455
1771,CBA,13.9090909090909,12.8,1.10909090909091
1774,CBB,8.1,9.90909090909091,-1.80909090909091
1778,CBB,6.3,6,0.3
1780,CBB,10.8,10.5454545454545,0.254545454545456
1783,CBB,8.3,9.36363636363636,-1.06363636363636
1785,CBB,7.2,7.90909090909091,-0.709090909090909
1788,CBA,8.45454545454546,7.2,1.25454545454545
1790,CBB,7.5,12.2727272727273,-4.77272727272727
1791,CBA,8,10.5,-2.5
1793,CBA,13.2727272727273,12.9,0.372727272727273
1796,CBB,14.3,15.6363636363636,-1.33636363636364
1798,CBB,15.2,14.0909090909091,1.10909090909091
1800,CBB,10.1,12.2727272727273,-2.17272727272727
1806,CBA,11.7272727272727,10.7,1.02727272727273
1810,CBA,13.1818181818182,13.8,-0.618181818181819
1824,CBB,10.3,14.2727272727273,-3.97272727272727
1826,CBA,7.54545454545455,10.3,-2.75454545454546
1828,CBA,10.7272727272727,8.6,2.12727272727273
1830,CBB,11.2,10.2727272727273,0.927272727272726
1832,CBB,12.4,14.2727272727273,-1.87272727272727
1833,CBB,13.1,12.6363636363636,0.463636363636363
1837,CBA,14.2727272727273,14.5,-0.227272727272727
1842,CBA,12.3636363636364,10,2.36363636363636
1844,CBA,11.3636363636364,11.3,0.0636363636363626
1848,CBB,9.8,12.6363636363636,-2.83636363636364
1849,CBA,8.90909090909091,7.4,1.50909090909091
1852,CBB,10.1,14,-3.9
1853,CBA,14.7272727272727,14.6,0.127272727272727
1854,CBA,14.1818181818182,11,3.18181818181818
1855,CBB,13.9,15.0909090909091,-1.19090909090909
1856,CBB,9.4,13.1818181818182,-3.78181818181818
1858,CBA,12.5454545454545,11.9,0.645454545454545
1859,CBB,9,11.2727272727273,-2.27272727272727
1860,CBA,9.09090909090909,8.7,0.390909090909092
1863,CBA,11.4545454545455,9.7,1.75454545454546
1864,CBB,11.8,12.6363636363636,-0.836363636363636
1865,CBA,14.1818181818182,12,2.18181818181818
1867,CBA,13.7272727272727,11.9,1.82727272727273
1869,CBA,12,11.1,0.9
1870,CBB,8.4,8.90909090909091,-0.509090909090908
1877,CBA,16.8181818181818,16.2,0.618181818181817
1879,CBB,10.4,12.8181818181818,-2.41818181818182
1880,CBA,11.6363636363636,12.4,-0.763636363636364
1881,CBA,12.6363636363636,11.2,1.43636363636364
1882,CBB,11.9,12.8181818181818,-0.918181818181818
1885,CBA,11.1818181818182,11.5,-0.318181818181818
1886,CBB,9.7,12.5454545454545,-2.84545454545455
1887,CBA,12.8181818181818,9.2,3.61818181818182
1890,CBB,13.1,16.2727272727273,-3.17272727272727
1892,CBB,10.8,12.0909090909091,-1.29090909090909
1893,CBA,8.54545454545455,8.9,-0.354545454545455
1896,CBB,14.2,14.2727272727273,-0.0727272727272741
1904,CBA,9.27272727272727,10.6,-1.32727272727273
1908,CBB,10.3,12.9090909090909,-2.60909090909091
1910,CBB,11.9,12.3636363636364,-0.463636363636363
1911,CBA,12.0909090909091,9.8,2.29090909090909
1912,CBB,12,12.9090909090909,-0.909090909090908
1914,CBB,10,9.18181818181818,0.818181818181818
1919,CBB,17.4,18.1818181818182,-0.781818181818185
1923,CBA,12.1818181818182,9.2,2.98181818181818
1927,CBB,13.8,18.4545454545455,-4.65454545454545
1928,CBB,10.9,11.0909090909091,-0.190909090909091
1929,CBA,12.9090909090909,15.6,-2.69090909090909
1932,CBA,8.63636363636364,6.2,2.43636363636364
1936,CBA,12.7272727272727,12,0.727272727272727
1939,CBB,10,10.7272727272727,-0.727272727272727
1940,CBA,13.5454545454545,11.3,2.24545454545454
1942,CBA,12.3636363636364,8.4,3.96363636363636
1944,CBB,13.7,12,1.7
1948,CBA,17.0909090909091,13.3,3.79090909090909
1952,CBA,14.3636363636364,10.4,3.96363636363636
1955,CBB,12.5,13.0909090909091,-0.590909090909092
1958,CBA,3.54545454545455,4.6,-1.05454545454545
1959,CBB,10.4,10.2727272727273,0.127272727272727
1960,CBB,10.6,12.3636363636364,-1.76363636363636
1963,CBA,10.9090909090909,11.1,-0.190909090909091
1964,CBA,12.5454545454545,11.5,1.04545454545455
1965,CBA,16.3636363636364,17.9,-1.53636363636364
1967,CBB,9.8,11.8181818181818,-2.01818181818182
1968,CBB,10.6,10.4545454545455,0.145454545454545
1969,CBA,12.1818181818182,10.7,1.48181818181818
1970,CBA,11.1818181818182,12.3,-1.11818181818182
1971,CBA,10.3636363636364,13.2,-2.83636363636364
1972,CBA,9.54545454545454,8.7,0.845454545454546
1974,CBB,13.2,12.9090909090909,0.290909090909091
1977,CBA,14.9090909090909,11.8,3.10909090909091
1978,CBA,14.3636363636364,16.7,-2.33636363636364
1982,CBA,12.4545454545455,10.9,1.55454545454545
1986,CBB,12.2,11.4545454545455,0.745454545454544
1988,CBB,11.5,10.7272727272727,0.772727272727273
1989,CBA,13.0909090909091,9.5,3.59090909090909
1996,CBB,13.2,8.36363636363636,4.83636363636364
1998,CBB,11,12,-1
2000,CBA,12.8181818181818,11.7,1.11818181818182
2004,CBA,12.8181818181818,10.9,1.91818181818182
2006,CBB,9,8.45454545454546,0.545454545454545
2007,CBB,10.3,10.6363636363636,-0.336363636363636
2011,CBB,9.8,11,-1.2
2013,CBA,13.7272727272727,11.3,2.42727272727273
2014,CBA,12.3636363636364,10.3,2.06363636363636
2015,CBA,10,9.7,0.300000000000001
2017,CBB,13.2,13.2727272727273,-0.0727272727272741
2018,CBA,12.7272727272727,12.7,0.0272727272727273
2019,CBA,10.9090909090909,11.3,-0.390909090909092
2023,CBA,13.8181818181818,11.4,2.41818181818182
2024,CBA,10.9090909090909,11.3,-0.390909090909092
2025,CBB,7.5,9.90909090909091,-2.40909090909091
2027,CBA,15.0909090909091,12.5,2.59090909090909
2029,CBA,10.2727272727273,8.7,1.57272727272727
2033,CBA,10.5454545454545,9.3,1.24545454545454
2034,CBB,10.7,10.3636363636364,0.336363636363636
2036,CBA,10.8181818181818,9.3,1.51818181818182
2037,CBA,12.1818181818182,8.7,3.48181818181818
2040,CBA,7.54545454545455,7.2,0.345454545454546
2041,CBB,9.4,10.9090909090909,-1.50909090909091
2043,CBB,9.4,11.9090909090909,-2.50909090909091
2046,CBB,11.7,11.7272727272727,-0.0272727272727273
2047,CBA,5.45454545454545,5.1,0.354545454545455
2049,CBB,10.9,11.0909090909091,-0.190909090909091
2050,CBA,11,6.6,4.4
2051,CBA,9.45454545454546,5.6,3.85454545454546
2054,CBB,8.4,10.2727272727273,-1.87272727272727
2055,CBA,10.3636363636364,8.6,1.76363636363636
2056,CBB,9.2,10.3636363636364,-1.16363636363636
2057,CBB,9.8,11.4545454545455,-1.65454545454545
2061,CBA,12.3636363636364,9.3,3.06363636363636
2064,CBB,10.8,12.8181818181818,-2.01818181818182
2067,CBB,7.2,10.0909090909091,-2.89090909090909
2068,CBB,10.8,10.6363636363636,0.163636363636364
2071,CBA,9.81818181818182,7.6,2.21818181818182
2072,CBB,11.1,12.8181818181818,-1.71818181818182
2073,CBB,11.1,11.7272727272727,-0.627272727272727
2078,CBB,10,11.1818181818182,-1.18181818181818
2079,CBA,15.2727272727273,13.3,1.97272727272727
2081,CBA,11.2727272727273,8.7,2.57272727272727
2082,CBA,12.1818181818182,8.6,3.58181818181818
2086,CBA,13,8.8,4.2
2089,CBB,9.2,9.63636363636364,-0.436363636363637
2090,CBB,12.5,12.6363636363636,-0.136363636363637
2092,CBA,13.1818181818182,12.4,0.781818181818181
2093,CBA,10.6363636363636,8.3,2.33636363636364
2097,CBB,8,8.36363636363636,-0.363636363636363
2100,CBA,16,12.9,3.1
2101,CBA,11.2727272727273,9.8,1.47272727272727
2105,CBA,12.0909090909091,8.3,3.79090909090909
2106,CBB,10.3,11.2727272727273,-0.972727272727273
2107,CBB,10.3,8.63636363636364,1.66363636363636
2110,CBB,11.7,13.2727272727273,-1.57272727272727
2111,CBB,8.1,11.3636363636364,-3.26363636363636
2112,CBA,13.6363636363636,11.6,2.03636363636364
2113,CBA,11.2727272727273,9,2.27272727272727
2118,CBA,9.72727272727273,11.3,-1.57272727272727
2120,CBB,9.4,8.63636363636364,0.763636363636364
2124,CBB,12.2,12.8181818181818,-0.618181818181819
2128,CBB,10.9,12.3636363636364,-1.46363636363636
2129,CBB,10.9,11.5454545454545,-0.645454545454545
2131,CBB,10.7,11.8181818181818,-1.11818181818182
2136,CBB,9.7,13.5454545454545,-3.84545454545455
2139,CBB,10.4,11.4545454545455,-1.05454545454545
2141,CBA,15.8181818181818,12.2,3.61818181818182
2142,CBB,14.2,15.0909090909091,-0.890909090909092
2144,CBA,13.5454545454545,11.6,1.94545454545455
2145,CBB,8.4,11.0909090909091,-2.69090909090909
2146,CBA,11.0909090909091,7.3,3.79090909090909
2147,CBB,7.9,8.63636363636364,-0.736363636363636
2148,CBB,9.8,10.4545454545455,-0.654545454545454
2149,CBB,14.7,14.7272727272727,-0.0272727272727273
2152,CBA,12.4545454545455,11.8,0.654545454545454
2153,CBB,8.4,8.72727272727273,-0.327272727272726
2155,CBA,12.8181818181818,13.2,-0.381818181818181
2158,CBB,6.8,9.72727272727273,-2.92727272727273
2163,CBA,10.8181818181818,9.6,1.21818181818182
2164,CBB,9.3,12.4545454545455,-3.15454545454545
2165,CBA,15.3636363636364,14.2,1.16363636363636
2170,CBA,10.0909090909091,11,-0.909090909090908
2172,CBB,12.4,14.7272727272727,-2.32727272727273
2175,CBA,14.5454545454545,14.8,-0.254545454545456
2176,CBA,12.3636363636364,10.4,1.96363636363636
2177,CBB,5.2,5.63636363636364,-0.436363636363637
2178,CBA,15.1818181818182,12.8,2.38181818181818
2180,CBB,9.8,13.3636363636364,-3.56363636363636
2181,CBB,12.4,13,-0.6
2182,CBB,6.9,12.3636363636364,-5.46363636363636
2184,CBA,12.9090909090909,12.4,0.509090909090908
2186,CBA,14.5454545454545,13.9,0.645454545454545
2188,CBB,10.8,11.8181818181818,-1.01818181818182
2190,CBA,13,10.8,2.2
2194,CBB,6.6,4.36363636363636,2.23636363636364
2195,CBB,9.2,9.72727272727273,-0.527272727272727
2197,CBB,15.4,7.09090909090909,8.30909090909091
2202,CBA,6.72727272727273,7.2,-0.472727272727273
2204,CBB,5.1,7.72727272727273,-2.62727272727273
2210,CBA,6.27272727272727,6.8,-0.527272727272727
2214,CBB,6.9,7.54545454545455,-0.645454545454546
2215,CBB,7.9,8.81818181818182,-0.918181818181818
2219,CBB,5.9,6.90909090909091,-1.00909090909091
2220,CBB,10.2,10.2727272727273,-0.0727272727272741
2223,CBB,9,7.54545454545455,1.45454545454545
2224,CBA,7.63636363636364,5.7,1.93636363636364
2225,CBA,5.45454545454545,7.2,-1.74545454545455
2228,CBA,5.45454545454545,5.7,-0.245454545454546
2229,CBB,6.4,5.36363636363636,1.03636363636364
2232,CBB,5.5,5.90909090909091,-0.409090909090909
2235,CBB,10.4,11.0909090909091,-0.690909090909091
2236,CBA,4.90909090909091,4,0.909090909090909
2238,CBB,6.6,6.90909090909091,-0.30909090909091
2240,CBA,10.5454545454545,9.5,1.04545454545455
2241,CBA,8.09090909090909,7.3,0.790909090909092
2244,CBB,5,4.09090909090909,0.909090909090909
2254,CBA,6.45454545454545,6.3,0.154545454545454
2257,CBA,5.36363636363636,5.6,-0.236363636363636
2260,CBB,14.3,13.6363636363636,0.663636363636364
2261,CBA,6.72727272727273,8.8,-2.07272727272727
2262,CBA,6.45454545454545,5.3,1.15454545454545
2269,CBA,3.72727272727273,4,-0.272727272727273
2270,CBB,5.1,5.09090909090909,0.00909090909090882
2273,CBB,5.5,7.54545454545455,-2.04545454545455
2276,CBA,4.63636363636364,6.8,-2.16363636363636
2282,CBA,7.72727272727273,7.9,-0.172727272727273
2284,CBA,6.63636363636364,6.4,0.236363636363636
2288,CBB,10.5,11,-0.5
2290,CBB,10.5,14.3636363636364,-3.86363636363636
2291,CBB,10.6,13.6363636363636,-3.03636363636364
2293,CBB,11,12.2727272727273,-1.27272727272727
2294,CBB,13.6,15.2727272727273,-1.67272727272727
2295,CBB,8.4,13.9090909090909,-5.50909090909091
2296,CBB,9.9,12,-2.1
2297,CBA,17.9090909090909,13.8,4.10909090909091
2299,CBB,9.2,11.3636363636364,-2.16363636363636
2300,CBB,8.9,14.1818181818182,-5.28181818181818
2302,CBB,10,13.1818181818182,-3.18181818181818
2306,CBB,19.1,18.8181818181818,0.281818181818185
2308,CBB,13.7,15.1818181818182,-1.48181818181818
2311,CBB,12.8,15.5454545454545,-2.74545454545454
2312,CBA,11.4545454545455,9,2.45454545454546
2313,CBA,13.2727272727273,10.7,2.57272727272727
2314,CBB,8.8,12.0909090909091,-3.29090909090909
2315,CBB,12.4,10.6363636363636,1.76363636363636
2316,CBB,9.8,11.2727272727273,-1.47272727272727
2317,CBA,11.0909090909091,11.3,-0.209090909090909
2319,CBB,9.2,11.1818181818182,-1.98181818181818
2322,CBB,8.5,11.3636363636364,-2.86363636363636
2323,CBA,9.27272727272727,13.7,-4.42727272727273
2324,CBA,14.0909090909091,11.1,2.99090909090909
2332,CBA,9.90909090909091,10.2,-0.290909090909091
2333,CBB,11.2,10.8181818181818,0.381818181818181
2339,CBB,12.7,13,-0.300000000000001
2340,CBA,11.2727272727273,9.3,1.97272727272727
2341,CBB,12.3,15,-2.7
2342,CBB,10.9,13.8181818181818,-2.91818181818182
2343,CBA,12.5454545454545,9.4,3.14545454545454
2350,CBA,11.4545454545455,8.7,2.75454545454546
2356,CBA,12.3636363636364,6.7,5.66363636363636
2358,CBA,13.8181818181818,12.4,1.41818181818182
2359,CBB,13.1,13.9090909090909,-0.809090909090909
2360,CBA,14.5454545454545,12.7,1.84545454545455
2362,CBA,14.5454545454545,12.7,1.84545454545455
2364,CBB,10.5,11.8181818181818,-1.31818181818182
2365,CBB,10.3,15.6363636363636,-5.33636363636364
2367,CBB,10,11.0909090909091,-1.09090909090909
2369,CBB,4.6,11.3636363636364,-6.76363636363636
2372,CBB,10.3,13.9090909090909,-3.60909090909091
2373,CBB,8.8,11.5454545454545,-2.74545454545454
2376,CBB,11.7,14.8181818181818,-3.11818181818182
2379,CBA,15.3636363636364,10.4,4.96363636363636
2380,CBA,14.2727272727273,12,2.27272727272727
2383,CBA,11.4545454545455,9.8,1.65454545454545
2384,CBB,9.1,9,0.0999999999999996
2386,CBB,8.8,8.27272727272727,0.527272727272727
2387,CBA,8.27272727272727,7.3,0.972727272727274
2391,CBB,15.2,16.1818181818182,-0.981818181818184
2392,CBB,13.9,15.8181818181818,-1.91818181818182
2394,CBB,10.6,12.1818181818182,-1.58181818181818
2395,CBA,11.3636363636364,6.2,5.16363636363636
2396,CBB,10.3,11.3636363636364,-1.06363636363636
