"","session_id","referrer","sunkgroup","sunkDV"
"4670",2468206,"sdsu","free",9
"4671",2468345,"sdsu","free",9
"4672",2468347,"sdsu","paid",9
"4673",2468348,"sdsu","paid",9
"4674",2468350,"sdsu","paid",9
"4675",2468450,"sdsu","free",9
"4676",2468451,"sdsu","paid",9
"4677",2468454,"sdsu","free",9
"4678",2468534,"sdsu","paid",7
"4679",2468536,"sdsu","paid",7
"4680",2468538,"sdsu","free",9
"4681",2468539,"sdsu","free",9
