"","session_id","referrer","sunkgroup","sunkDV"
"4993",2425485,"tamu","paid",7
"4994",2425490,"tamu","free",8
"4995",2425493,"tamu","paid",9
"4996",2425497,"tamu","paid",8
"4997",2425499,"tamu","paid",6
"4998",2425602,"tamu","free",9
"4999",2425606,"tamu","free",7
"5000",2425608,"tamu","free",9
"5001",2425611,"tamu","free",9
"5002",2425612,"tamu","free",2
"5003",2425622,"tamu","paid",9
"5004",2425777,"tamu","free",7
"5005",2425783,"tamu","free",9
"5006",2425785,"tamu","paid",9
"5007",2425791,"tamu","paid",9
"5008",2425794,"tamu","paid",9
"5009",2425815,"tamu","paid",9
"5010",2425901,"tamu","paid",8
"5011",2425903,"tamu","free",1
"5012",2425904,"tamu","paid",9
"5013",2426028,"tamu","paid",4
"5014",2426035,"tamu","paid",9
"5015",2426040,"tamu","free",1
"5016",2426042,"tamu","paid",9
"5017",2426067,"tamu","paid",7
"5018",2426071,"tamu","paid",9
"5019",2426153,"tamu","free",9
"5020",2426156,"tamu","paid",9
"5021",2426160,"tamu","free",9
"5022",2426162,"tamu","paid",8
"5023",2426169,"tamu","paid",9
"5024",2426307,"tamu","paid",9
"5025",2426309,"tamu","paid",9
"5026",2426320,"tamu","paid",9
"5027",2426433,"tamu","free",7
"5028",2426436,"tamu","free",9
"5029",2426441,"tamu","paid",9
"5030",2426558,"tamu","paid",9
"5031",2426560,"tamu","paid",9
"5032",2426564,"tamu","paid",9
"5033",2426568,"tamu","paid",9
"5034",2426571,"tamu","paid",9
"5035",2426688,"tamu","paid",9
"5036",2426692,"tamu","paid",8
"5037",2426694,"tamu","paid",9
"5038",2426695,"tamu","free",9
"5039",2426699,"tamu","free",9
"5040",2426838,"tamu","paid",7
"5041",2426842,"tamu","free",9
"5042",2426844,"tamu","paid",9
"5043",2426847,"tamu","free",9
"5044",2426854,"tamu","free",6
"5045",2426866,"tamu","free",8
"5046",2428570,"tamu","free",9
"5047",2428571,"tamu","free",9
"5048",2428572,"tamu","paid",9
"5049",2428574,"tamu","free",9
"5050",2428575,"tamu","paid",9
"5051",2428668,"tamu","paid",7
"5052",2428670,"tamu","free",2
"5053",2428758,"tamu","free",9
"5054",2428759,"tamu","free",9
"5055",2428762,"tamu","paid",9
"5056",2428764,"tamu","paid",9
"5057",2428846,"tamu","free",9
"5058",2428847,"tamu","free",4
"5059",2428848,"tamu","free",7
"5060",2428851,"tamu","free",9
"5061",2428930,"tamu","free",9
"5062",2428939,"tamu","paid",6
"5063",2428942,"tamu","paid",9
"5064",2428944,"tamu","free",9
"5065",2429015,"tamu","free",9
"5066",2429017,"tamu","paid",9
"5067",2429020,"tamu","paid",9
"5068",2429091,"tamu","free",9
"5069",2429093,"tamu","free",9
"5070",2429098,"tamu","free",7
"5071",2429192,"tamu","paid",8
"5072",2429193,"tamu","free",9
"5073",2429211,"tamu","free",9
"5074",2429343,"tamu","free",8
"5075",2429345,"tamu","paid",9
"5076",2429351,"tamu","free",9
"5077",2429353,"tamu","free",9
"5078",2429354,"tamu","paid",9
"5079",2429513,"tamu","free",9
"5080",2429516,"tamu","free",1
"5081",2429593,"tamu","paid",9
"5082",2429598,"tamu","paid",9
"5083",2429605,"tamu","paid",9
"5084",2429628,"tamu","free",2
"5085",2429631,"tamu","free",9
"5086",2430828,"tamu","paid",9
"5087",2430833,"tamu","free",9
"5088",2430836,"tamu","paid",9
"5089",2430914,"tamu","free",8
"5090",2430915,"tamu","free",9
"5091",2430916,"tamu","free",9
"5092",2430992,"tamu","free",9
"5093",2430993,"tamu","free",9
"5094",2430994,"tamu","paid",8
"5095",2430997,"tamu","paid",7
"5096",2431000,"tamu","free",9
"5097",2431063,"tamu","free",9
"5098",2431064,"tamu","free",7
"5099",2431066,"tamu","paid",9
"5100",2431067,"tamu","free",8
"5101",2431068,"tamu","paid",3
"5102",2431113,"tamu","free",9
"5103",2431450,"tamu","free",6
"5104",2431454,"tamu","paid",9
"5105",2431456,"tamu","free",8
"5106",2431571,"tamu","paid",9
"5107",2431577,"tamu","paid",7
"5108",2431581,"tamu","free",7
"5109",2431605,"tamu","paid",9
"5110",2431608,"tamu","free",9
"5111",2431630,"tamu","paid",9
"5112",2431631,"tamu","paid",8
"5113",2431633,"tamu","free",9
"5114",2431707,"tamu","free",8
"5115",2431710,"tamu","paid",9
"5116",2431712,"tamu","free",9
