"","session_id","referrer","sunkgroup","sunkDV"
"5292",2480889,"tamuon","free",9
"5293",2480892,"tamuon","paid",9
"5294",2480895,"tamuon","paid",1
"5295",2480909,"tamuon","paid",9
"5296",2480941,"tamuon","free",9
"5297",2480952,"tamuon","paid",9
"5298",2480957,"tamuon","free",6
"5299",2480959,"tamuon","paid",9
"5300",2480979,"tamuon","paid",9
"5301",2480981,"tamuon","free",9
"5302",2480994,"tamuon","paid",9
"5303",2481527,"tamuon","free",7
"5304",2481543,"tamuon","paid",9
"5305",2481597,"tamuon","paid",6
"5306",2481598,"tamuon","paid",9
"5307",2481643,"tamuon","paid",9
"5308",2481651,"tamuon","free",9
"5309",2481702,"tamuon","paid",9
"5310",2481714,"tamuon","free",8
"5311",2481741,"tamuon","paid",9
"5312",2481750,"tamuon","paid",7
"5313",2481751,"tamuon","free",9
"5314",2481788,"tamuon","paid",6
"5315",2481851,"tamuon","paid",9
"5316",2481868,"tamuon","paid",9
"5317",2481885,"tamuon","free",9
"5318",2481901,"tamuon","paid",9
"5319",2481902,"tamuon","paid",9
"5320",2481903,"tamuon","paid",6
"5321",2481911,"tamuon","free",9
"5322",2481912,"tamuon","free",9
"5323",2481951,"tamuon","paid",9
"5324",2481964,"tamuon","paid",9
"5325",2481965,"tamuon","paid",8
"5326",2482000,"tamuon","paid",9
"5327",2482018,"tamuon","paid",7
"5328",2482061,"tamuon","free",9
"5329",2482084,"tamuon","free",1
"5330",2482088,"tamuon","paid",9
"5331",2482092,"tamuon","paid",9
"5332",2482098,"tamuon","free",9
"5333",2482108,"tamuon","free",3
"5334",2482114,"tamuon","paid",9
"5335",2482143,"tamuon","free",8
"5336",2482158,"tamuon","free",9
"5337",2482170,"tamuon","paid",9
"5338",2482186,"tamuon","free",9
"5339",2482192,"tamuon","free",9
"5340",2482228,"tamuon","free",6
"5341",2482235,"tamuon","free",9
"5342",2482264,"tamuon","paid",9
"5343",2482272,"tamuon","paid",9
"5344",2482273,"tamuon","paid",9
"5345",2482289,"tamuon","paid",9
"5346",2482290,"tamuon","paid",9
"5347",2482291,"tamuon","free",7
"5348",2482324,"tamuon","paid",9
"5349",2482338,"tamuon","paid",8
"5350",2482356,"tamuon","paid",9
"5351",2482358,"tamuon","free",9
"5352",2482368,"tamuon","paid",9
"5353",2482387,"tamuon","free",9
"5354",2482388,"tamuon","free",9
"5355",2482419,"tamuon","paid",6
"5356",2482421,"tamuon","paid",9
"5357",2482471,"tamuon","free",9
"5358",2482482,"tamuon","free",9
"5359",2482508,"tamuon","paid",9
"5360",2482555,"tamuon","free",9
"5361",2482563,"tamuon","paid",9
"5362",2482564,"tamuon","paid",9
"5363",2482587,"tamuon","paid",9
"5364",2482588,"tamuon","paid",9
"5365",2482605,"tamuon","free",9
"5366",2482611,"tamuon","paid",9
"5367",2482621,"tamuon","paid",9
"5368",2482623,"tamuon","paid",8
"5369",2482632,"tamuon","paid",9
"5370",2482634,"tamuon","paid",9
"5371",2482654,"tamuon","paid",8
"5372",2482707,"tamuon","paid",8
"5373",2482727,"tamuon","paid",9
"5374",2482751,"tamuon","paid",9
"5375",2482753,"tamuon","free",9
"5376",2482758,"tamuon","paid",9
"5377",2482762,"tamuon","free",9
"5378",2482783,"tamuon","paid",9
"5379",2482784,"tamuon","free",9
"5380",2482866,"tamuon","paid",9
"5381",2482868,"tamuon","free",9
"5382",2482869,"tamuon","free",9
"5383",2482872,"tamuon","free",9
"5384",2482873,"tamuon","paid",9
"5385",2482896,"tamuon","free",7
"5386",2482963,"tamuon","paid",9
"5387",2483014,"tamuon","free",9
"5388",2483023,"tamuon","free",9
"5389",2483048,"tamuon","free",7
"5390",2483106,"tamuon","free",1
"5391",2483122,"tamuon","free",9
"5392",2483153,"tamuon","free",9
"5393",2483216,"tamuon","free",9
"5394",2483254,"tamuon","free",8
"5395",2483287,"tamuon","free",9
"5396",2483350,"tamuon","free",3
"5397",2483383,"tamuon","free",5
"5398",2483409,"tamuon","free",9
"5399",2483427,"tamuon","free",9
"5400",2483517,"tamuon","free",9
"5401",2483521,"tamuon","paid",9
"5402",2483525,"tamuon","free",9
"5403",2483530,"tamuon","paid",7
"5404",2483561,"tamuon","paid",9
"5405",2483762,"tamuon","paid",7
"5406",2483763,"tamuon","paid",9
"5407",2483822,"tamuon","paid",9
"5408",2483859,"tamuon","paid",7
"5409",2483890,"tamuon","paid",9
"5410",2483893,"tamuon","free",9
"5411",2483927,"tamuon","paid",8
"5412",2483931,"tamuon","paid",9
"5413",2483954,"tamuon","free",9
"5414",2484034,"tamuon","paid",1
"5415",2484041,"tamuon","paid",9
"5416",2484047,"tamuon","paid",6
"5417",2484072,"tamuon","free",8
"5418",2484075,"tamuon","paid",9
"5419",2484080,"tamuon","paid",6
"5420",2484087,"tamuon","paid",9
"5421",2484092,"tamuon","paid",9
"5422",2484167,"tamuon","free",9
"5423",2484302,"tamuon","paid",9
"5424",2484815,"tamuon","free",9
"5425",2484836,"tamuon","paid",9
"5426",2485094,"tamuon","paid",9
"5427",2485219,"tamuon","paid",9
"5428",2485261,"tamuon","paid",9
