"","session_id","referrer","d_art","IATexp.overall","IATEXPfilter"
"6156",2482275,"wku",0.747961882161011,3.91666666666667,"Include"
"6157",2482278,"wku",0.2583158625461,4.83333333333333,"Include"
"6158",2482280,"wku",-0.107643344454886,4.41666666666667,"Include"
"6159",2482481,"wku",-0.15610434047341,4.66666666666667,"Include"
"6160",2482485,"wku",0.105998377956075,4.16666666666667,"Include"
"6161",2482487,"wku",-0.824004953338678,5.58333333333333,"Include"
"6163",2482576,"wku",0.467580992460042,6.08333333333333,"Include"
"6164",2482577,"wku",1.17599613483226,6,"Include"
"6165",2482581,"wku",-0.108298016383372,5,"Include"
"6166",2482596,"wku",-0.608165555673432,5.66666666666667,"Include"
"6167",2482610,"wku",0.926262878623882,6.16666666666667,"Include"
