"","Participant_ID","referrer","TempCond","tempestclean","age","year","Genderfactor","ethnicity","AttentionCheck"
"1421","461","mTurk","Agentic",86,"39","First-year","Male","Other","Pass"
"1422","462","mTurk","Communal",70,NA,NA,NA,NA,NA
"1424","464","mTurk","Agentic",70,"29",NA,"Female","White, non-Hispanic or latino","Pass"
"1427","467","mTurk","Communal",79,"23","Other","Male","White, non-Hispanic or latino","Pass"
"1429","469","mTurk","Agentic",70,"28","Senior",NA,"Latino or Hispanic","Pass"
"1430","47","mTurk","Communal",68,"33","Other","Female","White, non-Hispanic or latino","Pass"
"1431","470","mTurk","Communal",60,"22",NA,"Male","White, non-Hispanic or latino","Pass"
"1433","472","mTurk","Communal",72,"34","Other","Female","Asian-American","Pass"
"1434","473","mTurk","Communal",75,"18","Other","Male","White, non-Hispanic or latino","Pass"
"1435","474","mTurk","Agentic",70,"33","Other","Male","White, non-Hispanic or latino","Pass"
"1437","476","mTurk","Communal",58,"26","Other","Male","White, non-Hispanic or latino","Pass"
"1438","477","mTurk","Agentic",70,"61",NA,"Female","White, non-Hispanic or latino","Pass"
"1439","478","mTurk","Agentic",70,"25",NA,"Male","White, non-Hispanic or latino","Pass"
"1440","479","mTurk","Communal",67,"39","Other","Female","White, non-Hispanic or latino","Pass"
"1441","48","mTurk","Agentic",72,NA,NA,NA,NA,NA
"1442","480","mTurk","Agentic",72,"31",NA,"Male","White, non-Hispanic or latino","Pass"
"1444","482","mTurk","Communal",75,"26",NA,"Male","Asian-American","Pass"
"1445","483","mTurk","Communal",70,"47","Senior","Female","White, non-Hispanic or latino","Pass"
"1447","485","mTurk","Agentic",65,"24",NA,"Female","White, non-Hispanic or latino","Pass"
"1448","486","mTurk","Communal",70,"46","Other","Male","African-American","Pass"
"1449","487","mTurk","Communal",93,"24","Senior","Male","Asian-American","Pass"
"1450","488","mTurk","Communal",72,"32","Other","Female","White, non-Hispanic or latino","Pass"
"1451","489","mTurk","Agentic",86,"26","Other","Female","Other","Pass"
"1452","49","mTurk","Communal",72,"28","Other","Female","White, non-Hispanic or latino","Pass"
"1453","490","mTurk","Communal",70,"39",NA,"Female","White, non-Hispanic or latino","Pass"
"1456","493","mTurk","Agentic",67,"27","Other","Female","White, non-Hispanic or latino","Pass"
"1459","496","mTurk","Communal",72,"30",NA,"Male","White, non-Hispanic or latino","Pass"
"1462","499","mTurk","Agentic",72,"32","Other","Female","White, non-Hispanic or latino","Pass"
"1463","5","mTurk","Communal",74,"42","Other","Male","Native American and Alaska Native","Pass"
"1464","50","mTurk","Agentic",70,"27","Other","Male","White, non-Hispanic or latino","Pass"
"1466","501","mTurk","Communal",62,"24","Other","Female","White, non-Hispanic or latino","Pass"
"1467","502","mTurk","Agentic",73,"28","Other","Male","White, non-Hispanic or latino","Pass"
"1468","503","mTurk","Communal",70,"24","Other","Male","White, non-Hispanic or latino","Pass"
"1469","504","mTurk","Communal",75,"43","Sophomore","Male","White, non-Hispanic or latino","Pass"
"1472","507","mTurk","Agentic",65,"27","Sophomore","Male","White, non-Hispanic or latino","Fail"
"1475","51","mTurk","Communal",75,"43","Other","Female","White, non-Hispanic or latino","Pass"
"1477","511","mTurk","Agentic",70,"33","Other","Male","White, non-Hispanic or latino","Pass"
"1480","514","mTurk","Communal",68,"53","Other","Female","White, non-Hispanic or latino","Pass"
"1481","515","mTurk","Agentic",69,"38","Other","Female","White, non-Hispanic or latino","Pass"
"1482","516","mTurk","Communal",70,"60",NA,"Male","Latino or Hispanic","Pass"
"1483","517","mTurk","Communal",65,NA,NA,NA,NA,NA
"1484","518","mTurk","Agentic",64,"25","Other","Male","White, non-Hispanic or latino","Pass"
"1485","519","mTurk","Communal",69,"36","Senior","Female","White, non-Hispanic or latino","Pass"
"1486","52","mTurk","Agentic",75,"49","Other","Female","White, non-Hispanic or latino","Pass"
"1487","520","mTurk","Communal",66,"46","Other","Female","White, non-Hispanic or latino","Pass"
"1488","521","mTurk","Communal",70,"33","Other","Male","White, non-Hispanic or latino","Pass"
"1489","522","mTurk","Communal",64,"26","Other","Male","White, non-Hispanic or latino","Pass"
"1490","523","mTurk","Communal",71,"41","Other","Female","White, non-Hispanic or latino","Pass"
"1491","524","mTurk","Communal",67,"37","Other","Female","White, non-Hispanic or latino","Pass"
"1492","525","mTurk","Communal",72,"50","Other","Female","Native American and Alaska Native","Pass"
"1494","527","mTurk","Communal",68,"39",NA,"Female","Asian-American","Pass"
"1497","53","mTurk","Agentic",70,"44","Other","Male","White, non-Hispanic or latino","Pass"
"1498","530","mTurk","Agentic",68,"26","Sophomore","Male","Native American and Alaska Native","Pass"
"1499","531","mTurk","Agentic",75,NA,NA,NA,NA,NA
"1500","532","mTurk","Agentic",68,"44","Other","Female","White, non-Hispanic or latino","Pass"
"1503","535","mTurk","Communal",74,"29","Other","Male","White, non-Hispanic or latino","Pass"
"1504","536","mTurk","Agentic",70,"34",NA,"Male","White, non-Hispanic or latino","Pass"
"1506","538","mTurk","Communal",65,"24","Sophomore","Male","Latino or Hispanic","Pass"
"1507","539","mTurk","Communal",70,"24","Other","Male","White, non-Hispanic or latino","Pass"
"1510","541","mTurk","Communal",70,"60",NA,"Male","Latino or Hispanic","Pass"
"1511","542","mTurk","Agentic",75,"28","Junior","Female","White, non-Hispanic or latino","Pass"
"1512","543","mTurk","Communal",75,NA,NA,NA,NA,"Pass"
"1513","544","mTurk","Communal",93,"43",NA,"Male","African-American","Pass"
"1514","545","mTurk","Agentic",75,"43","Other",NA,"Asian-American","Pass"
"1515","546","mTurk","Communal",70,"24","Junior","Female","White, non-Hispanic or latino","Fail"
"1517","548","mTurk","Communal",75,"27","Other","Male","White, non-Hispanic or latino","Pass"
"1518","549","mTurk","Communal",69,NA,NA,NA,NA,NA
"1519","55","mTurk","Agentic",68,"27","Other","Female","White, non-Hispanic or latino","Pass"
"1520","550","mTurk","Agentic",68,"20","Junior","Male","White, non-Hispanic or latino","Pass"
"1522","552","mTurk","Agentic",70,"32","Other","Male","White, non-Hispanic or latino","Pass"
"1523","553","mTurk","Communal",72,"25",NA,"Female","White, non-Hispanic or latino","Pass"
"1525","555","mTurk","Communal",68,"38","Other","Female","White, non-Hispanic or latino","Pass"
"1526","556","mTurk","Agentic",65,"58",NA,"Female","White, non-Hispanic or latino","Pass"
"1527","557","mTurk","Agentic",78,NA,NA,NA,NA,NA
"1528","558","mTurk","Agentic",76,"24","Other","Female","White, non-Hispanic or latino","Pass"
"1530","56","mTurk","Communal",72,"35","Other","Female","White, non-Hispanic or latino","Pass"
"1531","560","mTurk","Communal",75,"72","Other","Female","White, non-Hispanic or latino","Pass"
"1532","561","mTurk","Communal",69,"24","Other","Male","White, non-Hispanic or latino","Pass"
"1534","563","mTurk","Communal",70,"36","Other","Female","Asian-American","Pass"
"1535","564","mTurk","Communal",70,"28",NA,"Male","African-American","Pass"
"1536","565","mTurk","Communal",64,"61","Other","Male","White, non-Hispanic or latino","Pass"
"1538","567","mTurk","Agentic",68,NA,NA,NA,NA,NA
"1544","572","mTurk","Agentic",68,"46","Other","Male","Native American and Alaska Native","Pass"
"1551","579","mTurk","Communal",69,"34",NA,"Female","White, non-Hispanic or latino","Fail"
"1552","58","mTurk","Agentic",72,"29","Other","Female","White, non-Hispanic or latino","Pass"
"1553","580","mTurk","Communal",71,"38","Other","Male","White, non-Hispanic or latino","Pass"
"1554","581","mTurk","Agentic",68,"34",NA,"Female","Asian-American","Pass"
"1555","582","mTurk","Communal",72,"42",NA,"Female","White, non-Hispanic or latino","Pass"
"1556","583","mTurk","Communal",73,"25","Other","Female","African-American","Pass"
"1558","585","mTurk","Agentic",80,"30","Other","Female","White, non-Hispanic or latino","Pass"
"1559","586","mTurk","Communal",75,"41","Other","Male","White, non-Hispanic or latino","Pass"
"1560","587","mTurk","Agentic",68,"25",NA,"Female","African-American","Pass"
"1561","588","mTurk","Agentic",74,"24",NA,NA,"White, non-Hispanic or latino","Pass"
"1562","589","mTurk","Agentic",70,"24","Other","Male","White, non-Hispanic or latino","Pass"
"1566","592","mTurk","Agentic",70,"31","First-year","Female","White, non-Hispanic or latino","Pass"
"1567","593","mTurk","Communal",72,NA,NA,NA,NA,NA
"1568","594","mTurk","Communal",71,"47","Other","Male","White, non-Hispanic or latino","Pass"
"1571","597","mTurk","Communal",73,"29","Other","Male","White, non-Hispanic or latino","Pass"
"1572","598","mTurk","Communal",70,"39",NA,"Female","White, non-Hispanic or latino","Pass"
"1573","599","mTurk","Agentic",72,"36","Other","Female","White, non-Hispanic or latino","Pass"
"1575","60","mTurk","Communal",70,"26","Junior","Female","White, non-Hispanic or latino","Pass"
"1576","600","mTurk","Communal",64,"44","Junior","Female","African-American","Pass"
"1578","602","mTurk","Agentic",75,"39",NA,"Female","African-American","Pass"
"1581","605","mTurk","Agentic",78,"28","Other","Female","White, non-Hispanic or latino","Pass"
"1582","606","mTurk","Communal",66,"39","Other","Male","White, non-Hispanic or latino","Pass"
"1583","607","mTurk","Communal",65,NA,NA,NA,NA,NA
"1584","608","mTurk","Agentic",70,"26","Other","Male","White, non-Hispanic or latino","Pass"
"1585","609","mTurk","Agentic",70,NA,NA,NA,NA,NA
"1587","610","mTurk","Agentic",90,"19","First-year","Male","Latino or Hispanic","Pass"
"1589","612","mTurk","Communal",72,"31","Senior","Male","White, non-Hispanic or latino","Pass"
"1590","613","mTurk","Communal",55,"44","Junior","Female","African-American","Pass"
"1591","614","mTurk","Communal",68,"28","Other","Male","White, non-Hispanic or latino","Pass"
"1593","616","mTurk","Agentic",77,"56",NA,"Male","White, non-Hispanic or latino","Pass"
"1594","617","mTurk","Agentic",68,"47","Other","Female","White, non-Hispanic or latino","Pass"
"1595","618","mTurk","Agentic",52,"26","Other","Male","White, non-Hispanic or latino","Pass"
"1597","62","mTurk","Communal",73,"29","Other","Female","African-American","Pass"
"1598","620","mTurk","Communal",65,"32","Other","Male","White, non-Hispanic or latino","Fail"
"1599","621","mTurk","Communal",72,"31",NA,"Female","White, non-Hispanic or latino","Pass"
"1600","622","mTurk","Agentic",65,"27","Other",NA,"White, non-Hispanic or latino","Pass"
"1602","624","mTurk","Agentic",72,"23","Other","Male","White, non-Hispanic or latino","Pass"
"1603","625","mTurk","Agentic",76,"25",NA,"Male","White, non-Hispanic or latino","Pass"
"1604","626","mTurk","Agentic",70,NA,NA,NA,NA,NA
"1605","627","mTurk","Agentic",70,"39",NA,"Female","White, non-Hispanic or latino","Pass"
"1606","628","mTurk","Agentic",70,"39",NA,"Female","White, non-Hispanic or latino","Pass"
"1607","629","mTurk","Communal",75,"28","Junior","Female","African-American","Pass"
"1608","63","mTurk","Communal",68,"65",NA,"Female","White, non-Hispanic or latino","Pass"
"1609","630","mTurk","Agentic",84,"26",NA,"Male","Latino or Hispanic","Pass"
"1610","631","mTurk","Communal",80,NA,NA,NA,NA,NA
"1612","633","mTurk","Agentic",70,"29","Other","Male","White, non-Hispanic or latino","Pass"
"1613","634","mTurk","Agentic",72,"29","Other","Male","White, non-Hispanic or latino","Fail"
"1614","635","mTurk","Communal",70,"31","Other","Male","White, non-Hispanic or latino","Pass"
"1616","637","mTurk","Agentic",77,"23","Other","Male","White, non-Hispanic or latino","Pass"
"1617","638","mTurk","Agentic",69,"57","Other","Female","Multiracial","Pass"
"1618","639","mTurk","Communal",72,"28","Other","Male","White, non-Hispanic or latino","Pass"
"1619","64","mTurk","Communal",70,"35","Other","Female","White, non-Hispanic or latino","Pass"
"1621","641","mTurk","Agentic",65,"21",NA,"Female","Latino or Hispanic","Pass"
"1624","644","mTurk","Agentic",75,NA,"Junior","Male","White, non-Hispanic or latino","Pass"
"1625","645","mTurk","Agentic",68,"55",NA,"Female","Other","Pass"
"1626","646","mTurk","Agentic",70,"27","Other","Female","White, non-Hispanic or latino","Pass"
"1627","647","mTurk","Communal",76,"50","Other","Male","White, non-Hispanic or latino","Pass"
"1628","648","mTurk","Agentic",70,NA,NA,NA,NA,NA
"1629","649","mTurk","Agentic",70,NA,NA,NA,NA,NA
"1630","65","mTurk","Agentic",75,"59",NA,"Female","White, non-Hispanic or latino","Pass"
"1631","650","mTurk","Communal",68,"34","Other","Male","White, non-Hispanic or latino","Pass"
"1632","651","mTurk","Communal",70,"45",NA,"Female","White, non-Hispanic or latino","Pass"
"1633","652","mTurk","Communal",68,"37","Other","Female","White, non-Hispanic or latino","Pass"
"1634","653","mTurk","Agentic",66,NA,NA,NA,NA,NA
"1635","654","mTurk","Communal",71,NA,NA,NA,NA,NA
"1636","655","mTurk","Communal",70,"26",NA,"Male","Asian-American","Pass"
"1637","656","mTurk","Agentic",76,"49",NA,"Female","White, non-Hispanic or latino","Pass"
"1638","657","mTurk","Communal",75,"27","Other","Male","White, non-Hispanic or latino","Pass"
"1639","658","mTurk","Agentic",70,"43","Other","Male","White, non-Hispanic or latino","Pass"
"1640","659","mTurk","Communal",70,"23","Other","Male","Asian-American","Pass"
"1641","66","mTurk","Communal",69,"29","Other","Female","Asian-American","Pass"
"1642","660","mTurk","Communal",71,"43","Other","Male","White, non-Hispanic or latino","Pass"
"1643","661","mTurk","Communal",74,NA,NA,NA,NA,NA
"1644","662","mTurk","Communal",75,"28","Other","Female","African-American","Pass"
"1645","663","mTurk","Communal",73,"25",NA,"Male","White, non-Hispanic or latino","Fail"
"1646","664","mTurk","Agentic",75,"20","Junior","Female","White, non-Hispanic or latino","Pass"
"1648","666","mTurk","Agentic",70,NA,NA,NA,NA,NA
"1649","667","mTurk","Agentic",70,"38","Other","Male","African-American","Pass"
"1650","668","mTurk","Agentic",68,"44","Other","Female","White, non-Hispanic or latino","Pass"
"1651","669","mTurk","Agentic",60,"36","Senior","Female","Asian-American","Fail"
"1653","670","mTurk","Agentic",70,NA,NA,NA,NA,NA
"1654","671","mTurk","Agentic",68,"48","Other","Female","White, non-Hispanic or latino","Pass"
"1655","672","mTurk","Communal",66,"49",NA,"Female","White, non-Hispanic or latino","Pass"
"1657","674","mTurk","Agentic",72,"69","Other","Male","White, non-Hispanic or latino","Pass"
"1658","675","mTurk","Communal",74,"35",NA,"Male","White, non-Hispanic or latino","Pass"
"1660","677","mTurk","Agentic",75,"30",NA,"Male","Multiracial","Pass"
"1661","678","mTurk","Communal",79,"50","Other","Female","White, non-Hispanic or latino","Pass"
"1664","680","mTurk","Communal",72,"24","Senior","Male","White, non-Hispanic or latino","Pass"
"1665","681","mTurk","Agentic",77,"50","Other","Male","White, non-Hispanic or latino","Pass"
"1667","683","mTurk","Agentic",68,"34",NA,"Male","White, non-Hispanic or latino","Pass"
"1668","684","mTurk","Communal",60,"59",NA,"Male","White, non-Hispanic or latino","Pass"
"1669","685","mTurk","Communal",69,"24","Other","Male","White, non-Hispanic or latino","Pass"
"1670","686","mTurk","Communal",70,"35","Other","Female","Asian-American","Pass"
"1671","687","mTurk","Agentic",70,"38",NA,"Male","White, non-Hispanic or latino","Pass"
"1673","689","mTurk","Agentic",80,"35",NA,"Male","Asian-American","Pass"
"1674","69","mTurk","Agentic",74,"33",NA,"Female","White, non-Hispanic or latino","Pass"
"1675","690","mTurk","Agentic",72,"59","Other","Male","White, non-Hispanic or latino","Pass"
"1676","691","mTurk","Agentic",65,"36",NA,"Female","White, non-Hispanic or latino","Pass"
"1677","692","mTurk","Agentic",70,"52",NA,"Female","White, non-Hispanic or latino","Pass"
"1678","693","mTurk","Communal",70,"49","Other","Female","White, non-Hispanic or latino","Pass"
"1679","694","mTurk","Communal",68,"20","Junior","Female","African-American","Pass"
"1680","695","mTurk","Agentic",91,"28",NA,"Female","Asian-American","Pass"
"1681","696","mTurk","Agentic",72,"32",NA,"Male",NA,"Pass"
"1682","697","mTurk","Communal",70,"36",NA,"Female","White, non-Hispanic or latino","Pass"
"1683","698","mTurk","Agentic",73,NA,NA,NA,NA,NA
"1684","699","mTurk","Communal",70,"22","Other","Male","White, non-Hispanic or latino","Pass"
"1685","7","mTurk","Communal",78,"46","Other","Female","White, non-Hispanic or latino","Pass"
"1686","70","mTurk","Communal",73,"41","Other","Male","White, non-Hispanic or latino","Pass"
"1688","701","mTurk","Agentic",65,"33","Other","Female","White, non-Hispanic or latino","Pass"
"1689","702","mTurk","Agentic",72,"33","Other","Female","White, non-Hispanic or latino","Pass"
"1690","703","mTurk","Agentic",68,"39","Other","Male","White, non-Hispanic or latino","Pass"
"1691","704","mTurk","Agentic",72,"41","Other","Female","White, non-Hispanic or latino","Pass"
"1692","705","mTurk","Agentic",72,"26",NA,"Male","Asian-American","Pass"
"1695","708","mTurk","Communal",69,"24",NA,"Male","White, non-Hispanic or latino","Pass"
"1696","709","mTurk","Communal",72,"30",NA,"Female","Asian-American","Pass"
"1697","71","mTurk","Agentic",72,"38",NA,"Female","White, non-Hispanic or latino","Pass"
"1698","710","mTurk","Communal",70,"44","Other","Male","White, non-Hispanic or latino","Pass"
"1699","711","mTurk","Communal",73,"53","Other","Female","White, non-Hispanic or latino","Pass"
"1700","712","mTurk","Communal",60,"22","Other","Female","Latino or Hispanic","Pass"
"1701","713","mTurk","Agentic",72,"36",NA,"Male","White, non-Hispanic or latino","Pass"
"1702","714","mTurk","Communal",70,NA,NA,NA,NA,NA
"1703","715","mTurk","Communal",68,"32","Other","Male","White, non-Hispanic or latino","Pass"
"1704","716","mTurk","Agentic",70,"31","Other","Female","White, non-Hispanic or latino","Pass"
"1705","717","mTurk","Communal",66,"33",NA,"Female","White, non-Hispanic or latino","Pass"
"1706","718","mTurk","Agentic",70,"45","Other","Female","White, non-Hispanic or latino","Pass"
"1707","719","mTurk","Agentic",72,NA,NA,NA,NA,NA
"1708","72","mTurk","Communal",72,"37",NA,"Male","White, non-Hispanic or latino","Pass"
"1711","722","mTurk","Agentic",72,"21","Junior","Male","White, non-Hispanic or latino","Pass"
"1712","723","mTurk","Agentic",75,"30","Other","Female","White, non-Hispanic or latino","Pass"
"1713","724","mTurk","Agentic",73,"24","Other","Female","White, non-Hispanic or latino","Pass"
"1714","725","mTurk","Communal",68,"26",NA,"Male","White, non-Hispanic or latino","Pass"
"1717","728","mTurk","Agentic",70,"26","Other","Female","Asian-American","Pass"
"1719","73","mTurk","Communal",75,"42",NA,"Female","White, non-Hispanic or latino","Pass"
"1720","730","mTurk","Communal",55,"29","Other","Male","Asian-American",NA
"1721","731","mTurk","Communal",75,"33",NA,"Male","Asian-American","Pass"
"1722","732","mTurk","Agentic",73,"55","Other","Male","White, non-Hispanic or latino","Pass"
"1723","733","mTurk","Agentic",72,"32","Other","Male","Latino or Hispanic","Pass"
"1724","734","mTurk","Agentic",68,"30","Other","Female","White, non-Hispanic or latino","Pass"
"1728","74","mTurk","Communal",68,"28","Other","Male","White, non-Hispanic or latino","Fail"
"1729","75","mTurk","Agentic",70,"34","Other","Female","African-American","Pass"
"1730","76","mTurk","Agentic",73,NA,NA,NA,NA,NA
"1731","77","mTurk","Communal",72,"52",NA,"Male","White, non-Hispanic or latino","Pass"
"1733","79","mTurk","Agentic",74,"28","Other","Male","White, non-Hispanic or latino","Pass"
"1734","8","mTurk","Communal",75,"46","Other","Male","Other","Pass"
"1735","80","mTurk","Communal",72,"37",NA,"Male","White, non-Hispanic or latino","Pass"
"1736","81","mTurk","Communal",68,"38","Sophomore","Female","White, non-Hispanic or latino","Pass"
"1737","82","mTurk","Agentic",68,"44","Other","Male","Latino or Hispanic","Pass"
"1738","83","mTurk","Communal",72,NA,NA,NA,NA,NA
"1739","84","mTurk","Communal",68,NA,NA,NA,NA,NA
"1740","85","mTurk","Communal",71,"30",NA,"Female","Other","Pass"
"1741","86","mTurk","Agentic",67,"25","Other","Male","White, non-Hispanic or latino","Pass"
"1742","87","mTurk","Communal",71,"42","Other","Male","White, non-Hispanic or latino","Pass"
"1744","89","mTurk","Agentic",70,"35","Other","Male","White, non-Hispanic or latino","Pass"
"1745","9","mTurk","Communal",70,"53","Other","Female","White, non-Hispanic or latino","Pass"
"1746","90","mTurk","Agentic",70,"25",NA,"Female","White, non-Hispanic or latino","Pass"
"1749","93","mTurk","Agentic",67,"58","Other","Male","White, non-Hispanic or latino","Pass"
"1750","94","mTurk","Communal",65,"32","Other","Female","White, non-Hispanic or latino","Pass"
"1751","95","mTurk","Communal",70,"30","Other","Female","White, non-Hispanic or latino","Pass"
"1752","96","mTurk","Communal",70,NA,NA,NA,NA,NA
"1753","97","mTurk","Communal",71,"28","Other","Female","White, non-Hispanic or latino","Pass"
"1754","98","mTurk","Communal",75,NA,NA,NA,NA,NA
"1755","99","mTurk","Agentic",70,"25","Other","Male","White, non-Hispanic or latino","Pass"
