study.labels,loc,dens,offset_dens
"Framing (Tversky & Kahneman, 1981)",0.192210207826115,0.384871992598962,17.384871992599
"Framing (Tversky & Kahneman, 1981)",0.193817527462715,0.381501655525601,17.3815016555256
"Framing (Tversky & Kahneman, 1981)",0.195424847099316,0.378153121766813,17.3781531217668
"Framing (Tversky & Kahneman, 1981)",0.197032166735916,0.374828886091426,17.3748288860914
"Framing (Tversky & Kahneman, 1981)",0.198639486372516,0.37155303737201,17.371553037372
"Framing (Tversky & Kahneman, 1981)",0.200246806009117,0.368327221131894,17.3683272211319
"Framing (Tversky & Kahneman, 1981)",0.201854125645717,0.365146451734102,17.3651464517341
"Framing (Tversky & Kahneman, 1981)",0.203461445282318,0.362028298370375,17.3620282983704
"Framing (Tversky & Kahneman, 1981)",0.205068764918918,0.35899519150263,17.3589951915026
"Framing (Tversky & Kahneman, 1981)",0.206676084555519,0.356025029956029,17.356025029956
"Framing (Tversky & Kahneman, 1981)",0.208283404192119,0.353120276363101,17.3531202763631
"Framing (Tversky & Kahneman, 1981)",0.20989072382872,0.350339896893276,17.3503398968933
"Framing (Tversky & Kahneman, 1981)",0.21149804346532,0.34763726676952,17.3476372667695
"Framing (Tversky & Kahneman, 1981)",0.21310536310192,0.345013800159571,17.3450138001596
"Framing (Tversky & Kahneman, 1981)",0.214712682738521,0.342514800799898,17.3425148007999
"Framing (Tversky & Kahneman, 1981)",0.216320002375121,0.340125864954178,17.3401258649542
"Framing (Tversky & Kahneman, 1981)",0.217927322011722,0.337827182401677,17.3378271824017
"Framing (Tversky & Kahneman, 1981)",0.219534641648322,0.335642779614597,17.3356427796146
"Framing (Tversky & Kahneman, 1981)",0.221141961284923,0.333602736560026,17.33360273656
"Framing (Tversky & Kahneman, 1981)",0.222749280921523,0.331660801900633,17.3316608019006
"Framing (Tversky & Kahneman, 1981)",0.224356600558123,0.329817712637688,17.3298177126377
"Framing (Tversky & Kahneman, 1981)",0.225963920194724,0.328148936832465,17.3281489368325
"Framing (Tversky & Kahneman, 1981)",0.227571239831324,0.326584862595267,17.3265848625953
"Framing (Tversky & Kahneman, 1981)",0.229178559467925,0.325123832751439,17.3251238327514
"Framing (Tversky & Kahneman, 1981)",0.230785879104525,0.323815155823542,17.3238151558235
"Framing (Tversky & Kahneman, 1981)",0.232393198741126,0.322639473898729,17.3226394738987
"Framing (Tversky & Kahneman, 1981)",0.234000518377726,0.321567973347976,17.321567973348
"Framing (Tversky & Kahneman, 1981)",0.235607838014327,0.3206225521637,17.3206225521637
"Framing (Tversky & Kahneman, 1981)",0.237215157650927,0.319835561953288,17.3198355619533
"Framing (Tversky & Kahneman, 1981)",0.238822477287527,0.319150941406146,17.3191509414061
"Framing (Tversky & Kahneman, 1981)",0.240429796924128,0.318568332461001,17.318568332461
"Framing (Tversky & Kahneman, 1981)",0.242037116560728,0.318155888825384,17.3181558888254
"Framing (Tversky & Kahneman, 1981)",0.243644436197329,0.317845752580159,17.3178457525802
"Framing (Tversky & Kahneman, 1981)",0.245251755833929,0.317632557877561,17.3176325578776
"Framing (Tversky & Kahneman, 1981)",0.24685907547053,0.317556080520252,17.3175560805203
"Framing (Tversky & Kahneman, 1981)",0.24846639510713,0.317598652202561,17.3175986522026
"Framing (Tversky & Kahneman, 1981)",0.25007371474373,0.317730392901226,17.3177303929012
"Framing (Tversky & Kahneman, 1981)",0.251681034380331,0.317965637599541,17.3179656375995
"Framing (Tversky & Kahneman, 1981)",0.253288354016931,0.31833012795266,17.3183301279527
"Framing (Tversky & Kahneman, 1981)",0.254895673653532,0.318773430488676,17.3187734304887
"Framing (Tversky & Kahneman, 1981)",0.256502993290132,0.319294225087072,17.3192942250871
"Framing (Tversky & Kahneman, 1981)",0.258110312926733,0.319935985910106,17.3199359859101
"Framing (Tversky & Kahneman, 1981)",0.259717632563333,0.320649008155234,17.3206490081552
"Framing (Tversky & Kahneman, 1981)",0.261324952199933,0.321426364407276,17.3214263644073
"Framing (Tversky & Kahneman, 1981)",0.262932271836534,0.322288617403257,17.3222886174033
"Framing (Tversky & Kahneman, 1981)",0.264539591473134,0.323221583505972,17.323221583506
"Framing (Tversky & Kahneman, 1981)",0.266146911109735,0.324203505345692,17.3242035053457
"Framing (Tversky & Kahneman, 1981)",0.267754230746335,0.325238617225712,17.3252386172257
"Framing (Tversky & Kahneman, 1981)",0.269361550382936,0.326334523605538,17.3263345236055
"Framing (Tversky & Kahneman, 1981)",0.270968870019536,0.327462047528426,17.3274620475284
"Framing (Tversky & Kahneman, 1981)",0.272576189656137,0.328619111470564,17.3286191114706
"Framing (Tversky & Kahneman, 1981)",0.274183509292737,0.329812468920658,17.3298124689207
"Framing (Tversky & Kahneman, 1981)",0.275790828929337,0.331020680237924,17.3310206802379
"Framing (Tversky & Kahneman, 1981)",0.277398148565938,0.33223927102369,17.3322392710237
"Framing (Tversky & Kahneman, 1981)",0.279005468202538,0.3334643991675,17.3334643991675
"Framing (Tversky & Kahneman, 1981)",0.280612787839139,0.334683726096203,17.3346837260962
"Framing (Tversky & Kahneman, 1981)",0.282220107475739,0.335893179702337,17.3358931797023
"Framing (Tversky & Kahneman, 1981)",0.28382742711234,0.337087471379887,17.3370874713799
"Framing (Tversky & Kahneman, 1981)",0.28543474674894,0.338245264985106,17.3382452649851
"Framing (Tversky & Kahneman, 1981)",0.287042066385541,0.339372379892686,17.3393723798927
"Framing (Tversky & Kahneman, 1981)",0.288649386022141,0.340466443121262,17.3404664431213
"Framing (Tversky & Kahneman, 1981)",0.290256705658741,0.34149400577524,17.3414940057752
"Framing (Tversky & Kahneman, 1981)",0.291864025295342,0.342464961090945,17.3424649610909
"Framing (Tversky & Kahneman, 1981)",0.293471344931942,0.343382200009445,17.3433822000094
"Framing (Tversky & Kahneman, 1981)",0.295078664568543,0.344218793966258,17.3442187939663
"Framing (Tversky & Kahneman, 1981)",0.296685984205143,0.344961257815683,17.3449612578157
"Framing (Tversky & Kahneman, 1981)",0.298293303841744,0.345630193334707,17.3456301933347
"Framing (Tversky & Kahneman, 1981)",0.299900623478344,0.346214570809483,17.3462145708095
"Framing (Tversky & Kahneman, 1981)",0.301507943114944,0.34665991493461,17.3466599149346
"Framing (Tversky & Kahneman, 1981)",0.303115262751545,0.347013456706751,17.3470134567068
"Framing (Tversky & Kahneman, 1981)",0.304722582388145,0.3472732602268,17.3472732602268
"Framing (Tversky & Kahneman, 1981)",0.306329902024746,0.347374062118963,17.347374062119
"Framing (Tversky & Kahneman, 1981)",0.307937221661346,0.347351707497084,17.3473517074971
"Framing (Tversky & Kahneman, 1981)",0.309544541297947,0.347219947625608,17.3472199476256
"Framing (Tversky & Kahneman, 1981)",0.311151860934547,0.346937310992589,17.3469373109926
"Framing (Tversky & Kahneman, 1981)",0.312759180571148,0.346487206137106,17.3464872061371
"Framing (Tversky & Kahneman, 1981)",0.314366500207748,0.345914937992248,17.3459149379922
"Framing (Tversky & Kahneman, 1981)",0.315973819844348,0.34520928371839,17.3452092837184
"Framing (Tversky & Kahneman, 1981)",0.317581139480949,0.34429004209968,17.3442900420997
"Framing (Tversky & Kahneman, 1981)",0.319188459117549,0.343239281188245,17.3432392811882
"Framing (Tversky & Kahneman, 1981)",0.32079577875415,0.34205620942546,17.3420562094255
"Framing (Tversky & Kahneman, 1981)",0.32240309839075,0.340662583771688,17.3406625837717
"Framing (Tversky & Kahneman, 1981)",0.324010418027351,0.339107664687811,17.3391076646878
"Framing (Tversky & Kahneman, 1981)",0.325617737663951,0.337415455910996,17.337415455911
"Framing (Tversky & Kahneman, 1981)",0.327225057300551,0.335542870521948,17.335542870522
"Framing (Tversky & Kahneman, 1981)",0.328832376937152,0.333471373323207,17.3334713733232
"Framing (Tversky & Kahneman, 1981)",0.330439696573752,0.331261623227025,17.331261623227
"Framing (Tversky & Kahneman, 1981)",0.332047016210353,0.328906778073897,17.3289067780739
"Framing (Tversky & Kahneman, 1981)",0.333654335846953,0.326319974733669,17.3263199747337
"Framing (Tversky & Kahneman, 1981)",0.335261655483554,0.323598005161074,17.3235980051611
"Framing (Tversky & Kahneman, 1981)",0.336868975120154,0.320741528063589,17.3207415280636
"Framing (Tversky & Kahneman, 1981)",0.338476294756755,0.317681644775921,17.3176816447759
"Framing (Tversky & Kahneman, 1981)",0.340083614393355,0.31446628504682,17.3144662850468
"Framing (Tversky & Kahneman, 1981)",0.341690934029955,0.311123998174042,17.311123998174
"Framing (Tversky & Kahneman, 1981)",0.343298253666556,0.307622110115361,17.3076221101154
"Framing (Tversky & Kahneman, 1981)",0.344905573303156,0.303944978842177,17.3039449788422
"Framing (Tversky & Kahneman, 1981)",0.346512892939757,0.30015206748581,17.3001520674858
"Framing (Tversky & Kahneman, 1981)",0.348120212576357,0.296242247288202,17.2962422472882
"Framing (Tversky & Kahneman, 1981)",0.349727532212958,0.29214656469974,17.2921465646997
"Framing (Tversky & Kahneman, 1981)",0.351334851849558,0.287949362734833,17.2879493627348
"Framing (Tversky & Kahneman, 1981)",0.352942171486158,0.283652480373572,17.2836524803736
"Framing (Tversky & Kahneman, 1981)",0.354549491122759,0.279213419143988,17.279213419144
"Framing (Tversky & Kahneman, 1981)",0.356156810759359,0.274667685369431,17.2746676853694
"Framing (Tversky & Kahneman, 1981)",0.35776413039596,0.270039385986916,17.2700393859869
"Framing (Tversky & Kahneman, 1981)",0.35937145003256,0.265312733600453,17.2653127336005
"Framing (Tversky & Kahneman, 1981)",0.360978769669161,0.260481608055046,17.260481608055
"Framing (Tversky & Kahneman, 1981)",0.362586089305761,0.255586780671101,17.2555867806711
"Framing (Tversky & Kahneman, 1981)",0.364193408942362,0.250630459080406,17.2506304590804
"Framing (Tversky & Kahneman, 1981)",0.365800728578962,0.245582365643387,17.2455823656434
"Framing (Tversky & Kahneman, 1981)",0.367408048215562,0.240490283004596,17.2404902830046
"Framing (Tversky & Kahneman, 1981)",0.369015367852163,0.235356681277976,17.235356681278
"Framing (Tversky & Kahneman, 1981)",0.370622687488763,0.230171313427399,17.2301713134274
"Framing (Tversky & Kahneman, 1981)",0.372230007125364,0.224953224280579,17.2249532242806
"Framing (Tversky & Kahneman, 1981)",0.373837326761964,0.219713737317947,17.2197137373179
"Framing (Tversky & Kahneman, 1981)",0.375444646398565,0.214453249026421,17.2144532490264
"Framing (Tversky & Kahneman, 1981)",0.377051966035165,0.209179997056305,17.2091799970563
"Framing (Tversky & Kahneman, 1981)",0.378659285671765,0.203904906729946,17.2039049067299
"Framing (Tversky & Kahneman, 1981)",0.380266605308366,0.19863015340915,17.1986301534092
"Framing (Tversky & Kahneman, 1981)",0.381873924944966,0.193369683819034,17.193369683819
"Framing (Tversky & Kahneman, 1981)",0.383481244581567,0.188125982488679,17.1881259824887
"Framing (Tversky & Kahneman, 1981)",0.385088564218167,0.182900736012553,17.1829007360126
"Framing (Tversky & Kahneman, 1981)",0.386695883854768,0.177710253008818,17.1777102530088
"Framing (Tversky & Kahneman, 1981)",0.388303203491368,0.172559739232829,17.1725597392328
"Framing (Tversky & Kahneman, 1981)",0.389910523127969,0.167443963741679,17.1674439637417
"Framing (Tversky & Kahneman, 1981)",0.391517842764569,0.162373574407396,17.1623735744074
"Framing (Tversky & Kahneman, 1981)",0.393125162401169,0.157371301779968,17.15737130178
"Framing (Tversky & Kahneman, 1981)",0.39473248203777,0.15241782014465,17.1524178201447
"Framing (Tversky & Kahneman, 1981)",0.39633980167437,0.147514595477814,17.1475145954778
"Framing (Tversky & Kahneman, 1981)",0.397947121310971,0.142704589071644,17.1427045890716
"Framing (Tversky & Kahneman, 1981)",0.399554440947571,0.137958079401505,17.1379580794015
"Framing (Tversky & Kahneman, 1981)",0.401161760584172,0.133272994298796,17.1332729942988
"Framing (Tversky & Kahneman, 1981)",0.402769080220772,0.128679937122856,17.1286799371229
"Framing (Tversky & Kahneman, 1981)",0.404376399857373,0.124176371244862,17.1241763712449
"Framing (Tversky & Kahneman, 1981)",0.405983719493973,0.119742785370178,17.1197427853702
"Framing (Tversky & Kahneman, 1981)",0.407591039130573,0.115392926304371,17.1153929263044
"Framing (Tversky & Kahneman, 1981)",0.409198358767174,0.111159439593569,17.1111594395936
"Framing (Tversky & Kahneman, 1981)",0.410805678403774,0.107001916908068,17.1070019169081
"Framing (Tversky & Kahneman, 1981)",0.412412998040375,0.10292089348412,17.1029208934841
"Framing (Tversky & Kahneman, 1981)",0.414020317676975,0.098969514628629,17.0989695146286
"Framing (Tversky & Kahneman, 1981)",0.415627637313576,0.0951041987274458,17.0951041987274
"Framing (Tversky & Kahneman, 1981)",0.417234956950176,0.09131860055622,17.0913186005562
"Framing (Tversky & Kahneman, 1981)",0.418842276586776,0.087645652291329,17.0876456522913
"Framing (Tversky & Kahneman, 1981)",0.420449596223377,0.0840809494614666,17.0840809494615
"Framing (Tversky & Kahneman, 1981)",0.422056915859977,0.0805970597937482,17.0805970597938
"Framing (Tversky & Kahneman, 1981)",0.423664235496578,0.077205845468901,17.0772058454689
"Framing (Tversky & Kahneman, 1981)",0.425271555133178,0.0739433341812951,17.0739433341813
"Framing (Tversky & Kahneman, 1981)",0.426878874769779,0.0707609191949073,17.0707609191949
"Framing (Tversky & Kahneman, 1981)",0.428486194406379,0.0676584206386594,17.0676584206387
"Framing (Tversky & Kahneman, 1981)",0.43009351404298,0.0646851614136078,17.0646851614136
"Framing (Tversky & Kahneman, 1981)",0.43170083367958,0.0617985452650001,17.061798545265
"Framing (Tversky & Kahneman, 1981)",0.43330815331618,0.0589894625385393,17.0589894625385
"Framing (Tversky & Kahneman, 1981)",0.434915472952781,0.056285908434376,17.0562859084344
"Framing (Tversky & Kahneman, 1981)",0.436522792589381,0.0536850779097197,17.0536850779097
"Framing (Tversky & Kahneman, 1981)",0.438130112225982,0.051158319202234,17.0511583192022
"Framing (Tversky & Kahneman, 1981)",0.439737431862582,0.0487137631323389,17.0487137631323
"Framing (Tversky & Kahneman, 1981)",0.441344751499183,0.0463854315947352,17.0463854315947
"Framing (Tversky & Kahneman, 1981)",0.442952071135783,0.0441269408225899,17.0441269408226
"Framing (Tversky & Kahneman, 1981)",0.444559390772383,0.0419377722215342,17.0419377722215
"Framing (Tversky & Kahneman, 1981)",0.446166710408984,0.0398570820811254,17.0398570820811
"Framing (Tversky & Kahneman, 1981)",0.447774030045584,0.0378507692979029,17.0378507692979
"Framing (Tversky & Kahneman, 1981)",0.449381349682185,0.0359089973912504,17.0359089973913
"Framing (Tversky & Kahneman, 1981)",0.450988669318785,0.0340525253670796,17.0340525253671
"Framing (Tversky & Kahneman, 1981)",0.452595988955386,0.0322810587969035,17.0322810587969
"Framing (Tversky & Kahneman, 1981)",0.454203308591986,0.0305691121818076,17.0305691121818
"Framing (Tversky & Kahneman, 1981)",0.455810628228587,0.0289213446514481,17.0289213446514
"Framing (Tversky & Kahneman, 1981)",0.457417947865187,0.0273667924847056,17.0273667924847
"Framing (Tversky & Kahneman, 1981)",0.459025267501787,0.0258666664349052,17.0258666664349
"Framing (Tversky & Kahneman, 1981)",0.460632587138388,0.0244203890899323,17.0244203890899
"Framing (Tversky & Kahneman, 1981)",0.462239906774988,0.0230561921281563,17.0230561921282
"Framing (Tversky & Kahneman, 1981)",0.463847226411589,0.021749899843155,17.0217498998432
"Framing (Tversky & Kahneman, 1981)",0.465454546048189,0.0204924302953611,17.0204924302954
"Framing (Tversky & Kahneman, 1981)",0.46706186568479,0.0192978513804327,17.0192978513804
"Framing (Tversky & Kahneman, 1981)",0.46866918532139,0.0181677500484028,17.0181677500484
"Framing (Tversky & Kahneman, 1981)",0.47027650495799,0.0170815931443391,17.0170815931443
"Framing (Tversky & Kahneman, 1981)",0.471883824594591,0.0160415466345546,17.0160415466346
"Framing (Tversky & Kahneman, 1981)",0.473491144231191,0.0150705618644393,17.0150705618644
"Framing (Tversky & Kahneman, 1981)",0.475098463867792,0.0141388431429749,17.014138843143
"Framing (Tversky & Kahneman, 1981)",0.476705783504392,0.0132458754674142,17.0132458754674
"Framing (Tversky & Kahneman, 1981)",0.478313103140993,0.0124105649612167,17.0124105649612
"Framing (Tversky & Kahneman, 1981)",0.479920422777593,0.0116171596755702,17.0116171596756
"Framing (Tversky & Kahneman, 1981)",0.481527742414194,0.0108580985500874,17.0108580985501
"Framing (Tversky & Kahneman, 1981)",0.483135062050794,0.0101421856055143,17.0101421856055
"Framing (Tversky & Kahneman, 1981)",0.484742381687394,0.00947180175145641,17.0094718017515
"Framing (Tversky & Kahneman, 1981)",0.486349701323995,0.00883161231050181,17.0088316123105
"Framing (Tversky & Kahneman, 1981)",0.487957020960595,0.00822224929708754,17.0082222492971
"Framing (Tversky & Kahneman, 1981)",0.489564340597196,0.00766048255021377,17.0076604825502
"Framing (Tversky & Kahneman, 1981)",0.491171660233796,0.00712503089239136,17.0071250308924
"Framing (Tversky & Kahneman, 1981)",0.492778979870397,0.00661547517236443,17.0066154751724
"Framing (Tversky & Kahneman, 1981)",0.494386299506997,0.00614349127088208,17.0061434912709
"Framing (Tversky & Kahneman, 1981)",0.495993619143597,0.00569958066563184,17.0056995806656
"Framing (Tversky & Kahneman, 1981)",0.497600938780198,0.00527801119698583,17.005278011197
"Framing (Tversky & Kahneman, 1981)",0.499208258416798,0.00488378646041875,17.0048837864604
"Framing (Tversky & Kahneman, 1981)",0.500815578053399,0.00451918651627363,17.0045191865163
"Framing (Tversky & Kahneman, 1981)",0.502422897689999,0.00417366296859717,17.0041736629686
"Framing (Tversky & Kahneman, 1981)",0.5040302173266,0.0038470722146999,17.0038470722147
"Framing (Tversky & Kahneman, 1981)",0.5056375369632,0.00355054253563166,17.0035505425356
"Framing (Tversky & Kahneman, 1981)",0.507244856599801,0.00327012052773635,17.0032701205277
"Framing (Tversky & Kahneman, 1981)",0.508852176236401,0.00300549344779773,17.0030054934478
"Framing (Tversky & Kahneman, 1981)",0.510459495873001,0.00276316583265993,17.0027631658327
"Framing (Tversky & Kahneman, 1981)",0.512066815509602,0.00253791109512805,17.0025379110951
"Framing (Tversky & Kahneman, 1981)",0.513674135146202,0.00232582767824546,17.0023258276782
"Framing (Tversky & Kahneman, 1981)",0.515281454782803,0.00212942720983219,17.0021294272098
"Framing (Tversky & Kahneman, 1981)",0.516888774419403,0.00195041929149979,17.0019504192915
"Framing (Tversky & Kahneman, 1981)",0.518496094056004,0.00178225713671239,17.0017822571367
"Framing (Tversky & Kahneman, 1981)",0.520103413692604,0.00162469041567251,17.0016246904157
"Framing (Tversky & Kahneman, 1981)",0.521710733329205,0.00148387354654054,17.0014838735465
"Framing (Tversky & Kahneman, 1981)",0.523318052965805,0.00135200854279509,17.0013520085428
"Framing (Tversky & Kahneman, 1981)",0.524925372602405,0.00122874928140852,17.0012287492814
"Framing (Tversky & Kahneman, 1981)",0.526532692239006,0.00111729273814596,17.0011172927381
"Framing (Tversky & Kahneman, 1981)",0.528140011875606,0.00101506948534635,17.0010150694853
"Framing (Tversky & Kahneman, 1981)",0.529747331512207,0.000919740706211831,17.0009197407062
"Framing (Tversky & Kahneman, 1981)",0.531354651148807,0.000832390359980215,17.00083239036
"Framing (Tversky & Kahneman, 1981)",0.532961970785408,0.000754077127407008,17.0007540771274
"Framing (Tversky & Kahneman, 1981)",0.534569290422008,0.000681208819147379,17.0006812088192
"Framing (Tversky & Kahneman, 1981)",0.536176610058608,0.000613633540044889,17.00061363354
"Framing (Tversky & Kahneman, 1981)",0.537783929695209,0.000554166879996452,17.00055416688
"Framing (Tversky & Kahneman, 1981)",0.539391249331809,0.000499132860607213,17.0004991328606
"Framing (Tversky & Kahneman, 1981)",0.54099856896841,0.000448218051646334,17.0004482180516
"Framing (Tversky & Kahneman, 1981)",0.54260588860501,0.00040278686611341,17.0004027868661
"Framing (Tversky & Kahneman, 1981)",0.544213208241611,0.000361731066500915,17.0003617310665
"Framing (Tversky & Kahneman, 1981)",0.545820527878211,0.000323833387330006,17.0003238333873
"Framing (Tversky & Kahneman, 1981)",0.547427847514812,0.00028948643965849,17.0002894864397
"Framing (Tversky & Kahneman, 1981)",0.549035167151412,0.000259242074189133,17.0002592420742
"Framing (Tversky & Kahneman, 1981)",0.549035167151412,0,17
"Less is Better (Hsee, 1998)",-0.0952289029324661,0.000242819472571058,18.0002428194726
"Less is Better (Hsee, 1998)",-0.0952289029324661,0,18
"Less is Better (Hsee, 1998)",-0.0933336234689339,0.000273394180176866,18.0002733941802
"Less is Better (Hsee, 1998)",-0.0914383440054017,0.000306769159202006,18.0003067691592
"Less is Better (Hsee, 1998)",-0.0895430645418696,0.00034350287518184,18.0003435028752
"Less is Better (Hsee, 1998)",-0.0876477850783374,0.000385422436226218,18.0003854224362
"Less is Better (Hsee, 1998)",-0.0857525056148053,0.000431058331833609,18.0004310583318
"Less is Better (Hsee, 1998)",-0.0838572261512731,0.000480552354477928,18.0004805523545
"Less is Better (Hsee, 1998)",-0.081961946687741,0.000536420432399015,18.0005364204324
"Less is Better (Hsee, 1998)",-0.0800666672242088,0.00059789310698831,18.000597893107
"Less is Better (Hsee, 1998)",-0.0781713877606766,0.000664384758924434,18.0006643847589
"Less is Better (Hsee, 1998)",-0.0762761082971445,0.000737164816036339,18.000737164816
"Less is Better (Hsee, 1998)",-0.0743808288336123,0.000818754453362669,18.0008187544534
"Less is Better (Hsee, 1998)",-0.0724855493700802,0.000906745526640209,18.0009067455266
"Less is Better (Hsee, 1998)",-0.070590269906548,0.00100134370182308,18.0010013437018
"Less is Better (Hsee, 1998)",-0.0686949904430159,0.00110713955260476,18.0011071395526
"Less is Better (Hsee, 1998)",-0.0667997109794837,0.00122186521046259,18.0012218652105
"Less is Better (Hsee, 1998)",-0.0649044315159515,0.00134484224976498,18.0013448422498
"Less is Better (Hsee, 1998)",-0.0630091520524194,0.00147857450133422,18.0014785745013
"Less is Better (Hsee, 1998)",-0.0611138725888872,0.00162598023234102,18.0016259802323
"Less is Better (Hsee, 1998)",-0.0592185931253551,0.00178348604279602,18.0017834860428
"Less is Better (Hsee, 1998)",-0.0573233136618229,0.00195135670659821,18.0019513567066
"Less is Better (Hsee, 1998)",-0.0554280341982908,0.00213718060368944,18.0021371806037
"Less is Better (Hsee, 1998)",-0.0535327547347586,0.00233596758942628,18.0023359675894
"Less is Better (Hsee, 1998)",-0.0516374752712264,0.00254716176598109,18.002547161766
"Less is Better (Hsee, 1998)",-0.0497421958076943,0.00277511015713289,18.0027751101571
"Less is Better (Hsee, 1998)",-0.0478469163441621,0.00302238314778588,18.0030223831478
"Less is Better (Hsee, 1998)",-0.04595163688063,0.00328420456101634,18.003284204561
"Less is Better (Hsee, 1998)",-0.0440563574170978,0.00356086962472943,18.0035608696247
"Less is Better (Hsee, 1998)",-0.0421610779535657,0.00386370832843628,18.0038637083284
"Less is Better (Hsee, 1998)",-0.0402657984900335,0.00418362025329038,18.0041836202533
"Less is Better (Hsee, 1998)",-0.0383705190265013,0.00452052799995231,18.004520528
"Less is Better (Hsee, 1998)",-0.0364752395629692,0.00488110960521847,18.0048811096052
"Less is Better (Hsee, 1998)",-0.034579960099437,0.00526644437548316,18.0052664443755
"Less is Better (Hsee, 1998)",-0.0326846806359049,0.00567082333210895,18.0056708233321
"Less is Better (Hsee, 1998)",-0.0307894011723727,0.00609510822651657,18.0060951082265
"Less is Better (Hsee, 1998)",-0.0288941217088406,0.00655272944431685,18.0065527294443
"Less is Better (Hsee, 1998)",-0.0269988422453084,0.0070312246833482,18.0070312246834
"Less is Better (Hsee, 1998)",-0.0251035627817762,0.0075308123321396,18.0075308123321
"Less is Better (Hsee, 1998)",-0.0232082833182441,0.00806056460455249,18.0080605646046
"Less is Better (Hsee, 1998)",-0.0213130038547119,0.00861886497085717,18.0086188649709
"Less is Better (Hsee, 1998)",-0.0194177243911798,0.00919967214274361,18.0091996721427
"Less is Better (Hsee, 1998)",-0.0175224449276476,0.00980505473161753,18.0098050547316
"Less is Better (Hsee, 1998)",-0.0156271654641155,0.0104475223433069,18.0104475223433
"Less is Better (Hsee, 1998)",-0.0137318860005833,0.0111134350934353,18.0111134350934
"Less is Better (Hsee, 1998)",-0.0118366065370511,0.0118028704219867,18.011802870422
"Less is Better (Hsee, 1998)",-0.00994132707351898,0.0125266598922051,18.0125266598922
"Less is Better (Hsee, 1998)",-0.00804604760998683,0.0132798027842911,18.0132798027843
"Less is Better (Hsee, 1998)",-0.00615076814645467,0.0140567222222661,18.0140567222223
"Less is Better (Hsee, 1998)",-0.00425548868292251,0.0148606032084839,18.0148606032085
"Less is Better (Hsee, 1998)",-0.00236020921939036,0.0157010887528713,18.0157010887529
"Less is Better (Hsee, 1998)",-0.000464929755858198,0.0165649559687827,18.0165649559688
"Less is Better (Hsee, 1998)",0.00143034970767396,0.0174520947814668,18.0174520947815
"Less is Better (Hsee, 1998)",0.00332562917120612,0.018373709722909,18.0183737097229
"Less is Better (Hsee, 1998)",0.00522090863473827,0.0193218012008659,18.0193218012009
"Less is Better (Hsee, 1998)",0.00711618809827043,0.0202919781546155,18.0202919781546
"Less is Better (Hsee, 1998)",0.00901146756180259,0.0212879787112529,18.0212879787113
"Less is Better (Hsee, 1998)",0.0109067470253347,0.0223153922392176,18.0223153922392
"Less is Better (Hsee, 1998)",0.0128020264888669,0.0233630632941072,18.0233630632941
"Less is Better (Hsee, 1998)",0.0146973059523991,0.0244306971275985,18.0244306971276
"Less is Better (Hsee, 1998)",0.0165925854159312,0.0255280290894623,18.0255280290895
"Less is Better (Hsee, 1998)",0.0184878648794634,0.0266456805604865,18.0266456805605
"Less is Better (Hsee, 1998)",0.0203831443429955,0.0277808059928137,18.0277808059928
"Less is Better (Hsee, 1998)",0.0222784238065277,0.0289367761043484,18.0289367761044
"Less is Better (Hsee, 1998)",0.0241737032700598,0.0301152214979074,18.0301152214979
"Less is Better (Hsee, 1998)",0.026068982733592,0.0313082161922273,18.0313082161922
"Less is Better (Hsee, 1998)",0.0279642621971242,0.0325153375794972,18.0325153375795
"Less is Better (Hsee, 1998)",0.0298595416606563,0.0337431254772946,18.0337431254773
"Less is Better (Hsee, 1998)",0.0317548211241885,0.0349832207637593,18.0349832207638
"Less is Better (Hsee, 1998)",0.0336501005877206,0.0362341831414663,18.0362341831415
"Less is Better (Hsee, 1998)",0.0355453800512528,0.0374980495897058,18.0374980495897
"Less is Better (Hsee, 1998)",0.037440659514785,0.0387737832110086,18.038773783211
"Less is Better (Hsee, 1998)",0.0393359389783171,0.0400570020314887,18.0400570020315
"Less is Better (Hsee, 1998)",0.0412312184418493,0.0413472426440758,18.0413472426441
"Less is Better (Hsee, 1998)",0.0431264979053814,0.0426467726792833,18.0426467726793
"Less is Better (Hsee, 1998)",0.0450217773689136,0.043950549640717,18.0439505496407
"Less is Better (Hsee, 1998)",0.0469170568324457,0.0452579914339818,18.045257991434
"Less is Better (Hsee, 1998)",0.0488123362959779,0.0465690970330506,18.0465690970331
"Less is Better (Hsee, 1998)",0.0507076157595101,0.0478819859846259,18.0478819859846
"Less is Better (Hsee, 1998)",0.0526028952230422,0.0491953151748567,18.0491953151749
"Less is Better (Hsee, 1998)",0.0544981746865744,0.0505086154047007,18.0505086154047
"Less is Better (Hsee, 1998)",0.0563934541501065,0.0518196801190916,18.0518196801191
"Less is Better (Hsee, 1998)",0.0582887336136387,0.0531281472293183,18.0531281472293
"Less is Better (Hsee, 1998)",0.0601840130771708,0.0544336219151858,18.0544336219152
"Less is Better (Hsee, 1998)",0.062079292540703,0.0557336741463909,18.0557336741464
"Less is Better (Hsee, 1998)",0.0639745720042351,0.0570271711175434,18.0570271711175
"Less is Better (Hsee, 1998)",0.0658698514677673,0.0583148629271419,18.0583148629271
"Less is Better (Hsee, 1998)",0.0677651309312995,0.059595770686854,18.0595957706869
"Less is Better (Hsee, 1998)",0.0696604103948316,0.0608647692985165,18.0608647692985
