"","session_id","referrer","allowedforbiddenGroup","allowedforbidden"
"5008",2425794,"tamu","forbidden","does not support banning anti-democratic speeches"
"5009",2425815,"tamu","allowed","does not support banning anti-democratic speeches"
"5010",2425901,"tamu","allowed","support banning anti-democratic speeches"
"5011",2425903,"tamu","allowed","support banning anti-democratic speeches"
"5012",2425904,"tamu","forbidden","does not support banning anti-democratic speeches"
"5013",2426028,"tamu","allowed","does not support banning anti-democratic speeches"
"5014",2426035,"tamu","allowed","support banning anti-democratic speeches"
"5015",2426040,"tamu","forbidden","support banning anti-democratic speeches"
"5016",2426042,"tamu","allowed","support banning anti-democratic speeches"
"5017",2426067,"tamu","allowed","support banning anti-democratic speeches"
"5018",2426071,"tamu","forbidden","does not support banning anti-democratic speeches"
"5019",2426153,"tamu","forbidden","does not support banning anti-democratic speeches"
"5020",2426156,"tamu","allowed","does not support banning anti-democratic speeches"
"5021",2426160,"tamu","allowed","does not support banning anti-democratic speeches"
"5022",2426162,"tamu","forbidden","support banning anti-democratic speeches"
"5023",2426169,"tamu","allowed","does not support banning anti-democratic speeches"
"5024",2426307,"tamu","forbidden","does not support banning anti-democratic speeches"
"5025",2426309,"tamu","allowed","does not support banning anti-democratic speeches"
"5026",2426320,"tamu","forbidden","does not support banning anti-democratic speeches"
"5027",2426433,"tamu","forbidden","does not support banning anti-democratic speeches"
"5028",2426436,"tamu","allowed","support banning anti-democratic speeches"
"5029",2426441,"tamu","forbidden","does not support banning anti-democratic speeches"
"5030",2426558,"tamu","allowed","support banning anti-democratic speeches"
"5031",2426560,"tamu","forbidden","does not support banning anti-democratic speeches"
"5032",2426564,"tamu","allowed","does not support banning anti-democratic speeches"
"5033",2426568,"tamu","forbidden","does not support banning anti-democratic speeches"
"5034",2426571,"tamu","allowed","support banning anti-democratic speeches"
"5035",2426688,"tamu","allowed","does not support banning anti-democratic speeches"
"5036",2426692,"tamu","allowed","support banning anti-democratic speeches"
"5037",2426694,"tamu","allowed","does not support banning anti-democratic speeches"
"5038",2426695,"tamu","forbidden","does not support banning anti-democratic speeches"
"5039",2426699,"tamu","allowed","does not support banning anti-democratic speeches"
"5040",2426838,"tamu","forbidden","does not support banning anti-democratic speeches"
"5041",2426842,"tamu","forbidden","does not support banning anti-democratic speeches"
"5042",2426844,"tamu","allowed","does not support banning anti-democratic speeches"
"5043",2426847,"tamu","allowed","does not support banning anti-democratic speeches"
"5044",2426854,"tamu","allowed","support banning anti-democratic speeches"
"5045",2426866,"tamu","allowed","does not support banning anti-democratic speeches"
"5046",2428570,"tamu","forbidden","does not support banning anti-democratic speeches"
"5047",2428571,"tamu","allowed","does not support banning anti-democratic speeches"
"5048",2428572,"tamu","forbidden","does not support banning anti-democratic speeches"
"5049",2428574,"tamu","forbidden","does not support banning anti-democratic speeches"
"5050",2428575,"tamu","allowed","does not support banning anti-democratic speeches"
"5051",2428668,"tamu","allowed","does not support banning anti-democratic speeches"
"5052",2428670,"tamu","forbidden","does not support banning anti-democratic speeches"
"5053",2428758,"tamu","allowed","does not support banning anti-democratic speeches"
"5054",2428759,"tamu","allowed","support banning anti-democratic speeches"
"5055",2428762,"tamu","allowed","does not support banning anti-democratic speeches"
"5056",2428764,"tamu","forbidden","does not support banning anti-democratic speeches"
"5057",2428846,"tamu","forbidden","does not support banning anti-democratic speeches"
"5058",2428847,"tamu","allowed","does not support banning anti-democratic speeches"
"5059",2428848,"tamu","forbidden","does not support banning anti-democratic speeches"
"5060",2428851,"tamu","forbidden","does not support banning anti-democratic speeches"
"5061",2428930,"tamu","allowed","does not support banning anti-democratic speeches"
"5062",2428939,"tamu","allowed","support banning anti-democratic speeches"
"5063",2428942,"tamu","forbidden","does not support banning anti-democratic speeches"
"5064",2428944,"tamu","forbidden","does not support banning anti-democratic speeches"
"5065",2429015,"tamu","forbidden","support banning anti-democratic speeches"
"5066",2429017,"tamu","allowed","does not support banning anti-democratic speeches"
"5067",2429020,"tamu","forbidden","does not support banning anti-democratic speeches"
"5068",2429091,"tamu","forbidden","does not support banning anti-democratic speeches"
"5069",2429093,"tamu","forbidden","does not support banning anti-democratic speeches"
"5070",2429098,"tamu","forbidden","does not support banning anti-democratic speeches"
"5071",2429192,"tamu","allowed","does not support banning anti-democratic speeches"
"5072",2429193,"tamu","forbidden","does not support banning anti-democratic speeches"
"5073",2429211,"tamu","allowed","does not support banning anti-democratic speeches"
"5074",2429343,"tamu","forbidden","does not support banning anti-democratic speeches"
"5075",2429345,"tamu","allowed","support banning anti-democratic speeches"
"5076",2429351,"tamu","allowed","does not support banning anti-democratic speeches"
"5077",2429353,"tamu","forbidden","does not support banning anti-democratic speeches"
"5078",2429354,"tamu","allowed","does not support banning anti-democratic speeches"
"5079",2429513,"tamu","allowed","does not support banning anti-democratic speeches"
"5080",2429516,"tamu","allowed","does not support banning anti-democratic speeches"
"5081",2429593,"tamu","forbidden","support banning anti-democratic speeches"
"5082",2429598,"tamu","forbidden","does not support banning anti-democratic speeches"
"5083",2429605,"tamu","forbidden","does not support banning anti-democratic speeches"
"5084",2429628,"tamu","forbidden","does not support banning anti-democratic speeches"
"5085",2429631,"tamu","allowed","does not support banning anti-democratic speeches"
"5086",2430828,"tamu","forbidden","support banning anti-democratic speeches"
"5087",2430833,"tamu","forbidden","does not support banning anti-democratic speeches"
"5088",2430836,"tamu","forbidden","does not support banning anti-democratic speeches"
"5089",2430914,"tamu","forbidden","does not support banning anti-democratic speeches"
"5090",2430915,"tamu","allowed","support banning anti-democratic speeches"
"5091",2430916,"tamu","allowed","does not support banning anti-democratic speeches"
"5092",2430992,"tamu","allowed","does not support banning anti-democratic speeches"
"5093",2430993,"tamu","allowed","does not support banning anti-democratic speeches"
"5094",2430994,"tamu","allowed","support banning anti-democratic speeches"
"5095",2430997,"tamu","forbidden","does not support banning anti-democratic speeches"
"5096",2431000,"tamu","forbidden","does not support banning anti-democratic speeches"
"5097",2431063,"tamu","allowed","does not support banning anti-democratic speeches"
"5098",2431064,"tamu","forbidden","does not support banning anti-democratic speeches"
"5099",2431066,"tamu","allowed","support banning anti-democratic speeches"
"5100",2431067,"tamu","allowed","does not support banning anti-democratic speeches"
"5101",2431068,"tamu","forbidden","does not support banning anti-democratic speeches"
"5102",2431113,"tamu","forbidden","does not support banning anti-democratic speeches"
"5103",2431450,"tamu","allowed","does not support banning anti-democratic speeches"
"5104",2431454,"tamu","allowed","does not support banning anti-democratic speeches"
"5105",2431456,"tamu","allowed","does not support banning anti-democratic speeches"
"5106",2431571,"tamu","allowed","does not support banning anti-democratic speeches"
"5107",2431577,"tamu","allowed","support banning anti-democratic speeches"
"5108",2431581,"tamu","allowed","does not support banning anti-democratic speeches"
"5109",2431605,"tamu","allowed","support banning anti-democratic speeches"
"5110",2431608,"tamu","allowed","does not support banning anti-democratic speeches"
"5111",2431630,"tamu","forbidden","support banning anti-democratic speeches"
"5112",2431631,"tamu","forbidden","does not support banning anti-democratic speeches"
"5113",2431633,"tamu","allowed","does not support banning anti-democratic speeches"
"5114",2431707,"tamu","forbidden","does not support banning anti-democratic speeches"
"5115",2431710,"tamu","forbidden","does not support banning anti-democratic speeches"
"5116",2431712,"tamu","allowed","does not support banning anti-democratic speeches"
