"","session_id","referrer","allowedforbiddenGroup","allowedforbidden"
"4851",2445093,"swpson","allowed","does not support banning anti-democratic speeches"
"4852",2445094,"swpson","allowed","support banning anti-democratic speeches"
"4853",2445097,"swpson","forbidden","does not support banning anti-democratic speeches"
"4854",2445099,"swpson","allowed","does not support banning anti-democratic speeches"
"4855",2445104,"swpson","allowed","support banning anti-democratic speeches"
"4856",2445107,"swpson","allowed","does not support banning anti-democratic speeches"
"4857",2445108,"swpson","forbidden","does not support banning anti-democratic speeches"
"4858",2445110,"swpson","forbidden","does not support banning anti-democratic speeches"
"4859",2445117,"swpson","allowed","does not support banning anti-democratic speeches"
"4860",2445118,"swpson","forbidden","does not support banning anti-democratic speeches"
"4861",2445125,"swpson","allowed","does not support banning anti-democratic speeches"
"4862",2445131,"swpson","forbidden","does not support banning anti-democratic speeches"
"4863",2445133,"swpson","allowed","does not support banning anti-democratic speeches"
"4864",2445166,"swpson","allowed","does not support banning anti-democratic speeches"
"4865",2445167,"swpson","allowed","does not support banning anti-democratic speeches"
"4866",2445174,"swpson","allowed","does not support banning anti-democratic speeches"
"4867",2445175,"swpson","forbidden","does not support banning anti-democratic speeches"
"4868",2445227,"swpson","allowed","does not support banning anti-democratic speeches"
"4869",2445305,"swpson","allowed","support banning anti-democratic speeches"
"4870",2445310,"swpson","forbidden","does not support banning anti-democratic speeches"
"4871",2445430,"swpson","allowed","does not support banning anti-democratic speeches"
"4872",2445453,"swpson","allowed","support banning anti-democratic speeches"
"4873",2445493,"swpson","forbidden","does not support banning anti-democratic speeches"
"4874",2445556,"swpson","allowed","does not support banning anti-democratic speeches"
"4875",2445776,"swpson","allowed","does not support banning anti-democratic speeches"
"4876",2445887,"swpson","allowed","support banning anti-democratic speeches"
"4877",2445978,"swpson","allowed","does not support banning anti-democratic speeches"
"4878",2446055,"swpson","forbidden","does not support banning anti-democratic speeches"
"4879",2446120,"swpson","forbidden","does not support banning anti-democratic speeches"
"4880",2446193,"swpson","allowed","support banning anti-democratic speeches"
"4881",2446227,"swpson","forbidden","does not support banning anti-democratic speeches"
"4882",2446238,"swpson","allowed","does not support banning anti-democratic speeches"
"4883",2446242,"swpson","forbidden","support banning anti-democratic speeches"
"4884",2446282,"swpson","allowed","does not support banning anti-democratic speeches"
"4885",2446391,"swpson","allowed","does not support banning anti-democratic speeches"
"4886",2447225,"swpson","forbidden","does not support banning anti-democratic speeches"
"4887",2447283,"swpson","forbidden","does not support banning anti-democratic speeches"
"4888",2447284,"swpson","allowed","does not support banning anti-democratic speeches"
"4889",2447291,"swpson","allowed","does not support banning anti-democratic speeches"
"4890",2447294,"swpson","forbidden","does not support banning anti-democratic speeches"
"4891",2447315,"swpson","allowed","support banning anti-democratic speeches"
"4892",2447348,"swpson","allowed","does not support banning anti-democratic speeches"
"4893",2447552,"swpson","allowed","does not support banning anti-democratic speeches"
"4894",2447645,"swpson","allowed","does not support banning anti-democratic speeches"
"4895",2447933,"swpson","allowed","does not support banning anti-democratic speeches"
"4896",2447963,"swpson","forbidden","does not support banning anti-democratic speeches"
"4897",2448839,"swpson","forbidden","does not support banning anti-democratic speeches"
"4898",2448845,"swpson","allowed","does not support banning anti-democratic speeches"
"4899",2448846,"swpson","forbidden","does not support banning anti-democratic speeches"
"4900",2448871,"swpson","forbidden","does not support banning anti-democratic speeches"
"4901",2448877,"swpson","allowed","does not support banning anti-democratic speeches"
"4902",2448999,"swpson","forbidden","does not support banning anti-democratic speeches"
"4903",2449129,"swpson","forbidden","does not support banning anti-democratic speeches"
"4904",2449884,"swpson","allowed","does not support banning anti-democratic speeches"
"4905",2451369,"swpson","allowed","does not support banning anti-democratic speeches"
"4906",2451643,"swpson","allowed","does not support banning anti-democratic speeches"
"4907",2453735,"swpson","allowed","does not support banning anti-democratic speeches"
"4908",2453921,"swpson","allowed","support banning anti-democratic speeches"
"4909",2454315,"swpson","allowed","support banning anti-democratic speeches"
"4910",2454351,"swpson","allowed","does not support banning anti-democratic speeches"
"4911",2454508,"swpson","forbidden","does not support banning anti-democratic speeches"
"4912",2454638,"swpson","forbidden","does not support banning anti-democratic speeches"
"4913",2454696,"swpson","forbidden","support banning anti-democratic speeches"
"4914",2454700,"swpson","allowed","does not support banning anti-democratic speeches"
"4915",2454769,"swpson","forbidden","does not support banning anti-democratic speeches"
"4916",2454790,"swpson","allowed","does not support banning anti-democratic speeches"
"4917",2454819,"swpson","allowed","does not support banning anti-democratic speeches"
"4918",2455781,"swpson","forbidden","does not support banning anti-democratic speeches"
"4919",2455855,"swpson","allowed","does not support banning anti-democratic speeches"
"4920",2455874,"swpson","forbidden","does not support banning anti-democratic speeches"
"4921",2455921,"swpson","forbidden","does not support banning anti-democratic speeches"
"4922",2455929,"swpson","forbidden","does not support banning anti-democratic speeches"
"4923",2456015,"swpson","forbidden","does not support banning anti-democratic speeches"
"4924",2456500,"swpson","forbidden","does not support banning anti-democratic speeches"
"4925",2457057,"swpson","forbidden","does not support banning anti-democratic speeches"
"4926",2461353,"swpson","forbidden","support banning anti-democratic speeches"
"4927",2473645,"swpson","allowed","does not support banning anti-democratic speeches"
"4928",2475122,"swpson","forbidden","does not support banning anti-democratic speeches"
"4929",2479038,"swpson","forbidden","does not support banning anti-democratic speeches"
