"","session_id","referrer","allowedforbiddenGroup","allowedforbidden"
"5673",2482249,"unipd","allowed","does not support banning anti-democratic speeches"
"5674",2482262,"unipd","allowed","does not support banning anti-democratic speeches"
"5675",2482438,"unipd","forbidden","support banning anti-democratic speeches"
"5676",2482453,"unipd","forbidden","does not support banning anti-democratic speeches"
"5677",2482461,"unipd","allowed","support banning anti-democratic speeches"
"5678",2482476,"unipd","allowed","does not support banning anti-democratic speeches"
"5679",2482519,"unipd","allowed","does not support banning anti-democratic speeches"
"5680",2482591,"unipd","forbidden","does not support banning anti-democratic speeches"
"5681",2482626,"unipd","forbidden","does not support banning anti-democratic speeches"
"5682",2482641,"unipd","allowed","does not support banning anti-democratic speeches"
"5683",2482777,"unipd","allowed","does not support banning anti-democratic speeches"
"5684",2482864,"unipd","allowed","does not support banning anti-democratic speeches"
"5685",2483502,"unipd","forbidden","does not support banning anti-democratic speeches"
"5686",2483553,"unipd","forbidden","does not support banning anti-democratic speeches"
"5687",2483595,"unipd","forbidden","does not support banning anti-democratic speeches"
"5688",2483612,"unipd","forbidden","does not support banning anti-democratic speeches"
"5689",2483629,"unipd","forbidden","support banning anti-democratic speeches"
"5690",2483770,"unipd","forbidden","does not support banning anti-democratic speeches"
"5691",2483791,"unipd","allowed","support banning anti-democratic speeches"
"5692",2483792,"unipd","allowed","does not support banning anti-democratic speeches"
"5693",2483871,"unipd","forbidden","support banning anti-democratic speeches"
"5694",2483932,"unipd","forbidden","does not support banning anti-democratic speeches"
"5695",2483985,"unipd","forbidden","does not support banning anti-democratic speeches"
"5696",2484019,"unipd","allowed","does not support banning anti-democratic speeches"
"5697",2484059,"unipd","allowed","does not support banning anti-democratic speeches"
"5698",2484318,"unipd","forbidden","does not support banning anti-democratic speeches"
"5699",2484326,"unipd","forbidden","does not support banning anti-democratic speeches"
"5700",2484426,"unipd","allowed","support banning anti-democratic speeches"
"5701",2484434,"unipd","allowed","support banning anti-democratic speeches"
"5702",2484464,"unipd","allowed","does not support banning anti-democratic speeches"
"5703",2484467,"unipd","forbidden","does not support banning anti-democratic speeches"
"5704",2484491,"unipd","forbidden","does not support banning anti-democratic speeches"
"5705",2484505,"unipd","allowed","support banning anti-democratic speeches"
"5706",2484642,"unipd","forbidden","support banning anti-democratic speeches"
"5707",2484702,"unipd","allowed","support banning anti-democratic speeches"
"5708",2484722,"unipd","allowed","support banning anti-democratic speeches"
"5709",2484843,"unipd","allowed","support banning anti-democratic speeches"
"5710",2484977,"unipd","allowed","does not support banning anti-democratic speeches"
"5711",2485013,"unipd","forbidden","does not support banning anti-democratic speeches"
"5712",2485029,"unipd","allowed","does not support banning anti-democratic speeches"
"5713",2485084,"unipd","forbidden","does not support banning anti-democratic speeches"
"5714",2485107,"unipd","forbidden","support banning anti-democratic speeches"
"5715",2485579,"unipd","allowed","does not support banning anti-democratic speeches"
"5716",2485979,"unipd","forbidden","does not support banning anti-democratic speeches"
"5717",2485980,"unipd","allowed","does not support banning anti-democratic speeches"
"5718",2485997,"unipd","allowed","support banning anti-democratic speeches"
"5719",2486001,"unipd","allowed","support banning anti-democratic speeches"
"5720",2486003,"unipd","forbidden","does not support banning anti-democratic speeches"
"5721",2486015,"unipd","forbidden","does not support banning anti-democratic speeches"
"5722",2486023,"unipd","forbidden","does not support banning anti-democratic speeches"
"5723",2486027,"unipd","forbidden","does not support banning anti-democratic speeches"
"5724",2486037,"unipd","allowed","does not support banning anti-democratic speeches"
"5725",2486040,"unipd","allowed","support banning anti-democratic speeches"
"5726",2486108,"unipd","forbidden","does not support banning anti-democratic speeches"
"5728",2486145,"unipd","forbidden","does not support banning anti-democratic speeches"
"5729",2486157,"unipd","allowed","does not support banning anti-democratic speeches"
"5730",2486158,"unipd","allowed","support banning anti-democratic speeches"
"5731",2486167,"unipd","forbidden","does not support banning anti-democratic speeches"
"5732",2486181,"unipd","forbidden","does not support banning anti-democratic speeches"
"5733",2486191,"unipd","allowed","does not support banning anti-democratic speeches"
"5734",2486204,"unipd","forbidden","does not support banning anti-democratic speeches"
"5735",2486230,"unipd","forbidden","does not support banning anti-democratic speeches"
"5736",2486263,"unipd","forbidden","does not support banning anti-democratic speeches"
"5737",2486285,"unipd","forbidden","does not support banning anti-democratic speeches"
"5738",2486620,"unipd","forbidden","does not support banning anti-democratic speeches"
"5739",2486678,"unipd","allowed","support banning anti-democratic speeches"
"5740",2486682,"unipd","allowed","support banning anti-democratic speeches"
"5741",2486702,"unipd","allowed","support banning anti-democratic speeches"
"5742",2486982,"unipd","allowed","support banning anti-democratic speeches"
"5743",2487020,"unipd","allowed","support banning anti-democratic speeches"
"5744",2487026,"unipd","forbidden","does not support banning anti-democratic speeches"
"5745",2487058,"unipd","forbidden","does not support banning anti-democratic speeches"
"5746",2487140,"unipd","allowed","support banning anti-democratic speeches"
"5747",2487183,"unipd","forbidden","does not support banning anti-democratic speeches"
"5748",2487244,"unipd","allowed","support banning anti-democratic speeches"
"5749",2487591,"unipd","forbidden","support banning anti-democratic speeches"
"5750",2487605,"unipd","forbidden","does not support banning anti-democratic speeches"
"5751",2487621,"unipd","forbidden","does not support banning anti-democratic speeches"
"5752",2487622,"unipd","forbidden","does not support banning anti-democratic speeches"
"5753",2487624,"unipd","forbidden","does not support banning anti-democratic speeches"
"5754",2487632,"unipd","forbidden","does not support banning anti-democratic speeches"
"5755",2487640,"unipd","forbidden","support banning anti-democratic speeches"
"5756",2487668,"unipd","forbidden","does not support banning anti-democratic speeches"
"5757",2487815,"unipd","forbidden","does not support banning anti-democratic speeches"
"5758",2487825,"unipd","allowed","does not support banning anti-democratic speeches"
"5759",2487830,"unipd","allowed","support banning anti-democratic speeches"
"5760",2487891,"unipd","forbidden","does not support banning anti-democratic speeches"
"5761",2487978,"unipd","allowed","support banning anti-democratic speeches"
"5762",2488018,"unipd","allowed","support banning anti-democratic speeches"
"5763",2488497,"unipd","forbidden","does not support banning anti-democratic speeches"
"5764",2488508,"unipd","allowed","does not support banning anti-democratic speeches"
"5765",2488532,"unipd","forbidden","does not support banning anti-democratic speeches"
"5766",2488542,"unipd","forbidden","support banning anti-democratic speeches"
"5767",2488545,"unipd","allowed","does not support banning anti-democratic speeches"
"5768",2488556,"unipd","allowed","does not support banning anti-democratic speeches"
"5769",2488614,"unipd","forbidden","support banning anti-democratic speeches"
"5770",2488655,"unipd","allowed","does not support banning anti-democratic speeches"
"5771",2488731,"unipd","forbidden","does not support banning anti-democratic speeches"
"5772",2488886,"unipd","forbidden","does not support banning anti-democratic speeches"
"5774",2489807,"unipd","allowed","does not support banning anti-democratic speeches"
"5775",2489876,"unipd","forbidden","does not support banning anti-democratic speeches"
"5776",2490054,"unipd","allowed","does not support banning anti-democratic speeches"
"5777",2490369,"unipd","allowed","support banning anti-democratic speeches"
"5778",2491671,"unipd","forbidden","does not support banning anti-democratic speeches"
"5779",2493475,"unipd","allowed","support banning anti-democratic speeches"
