"","session_id","referrer","allowedforbiddenGroup","allowedforbidden"
"5552",2422918,"ufl","allowed","does not support banning anti-democratic speeches"
"5553",2423191,"ufl","forbidden","does not support banning anti-democratic speeches"
"5554",2425333,"ufl","forbidden","does not support banning anti-democratic speeches"
"5555",2425334,"ufl","allowed","does not support banning anti-democratic speeches"
"5556",2425598,"ufl","allowed","does not support banning anti-democratic speeches"
"5557",2425912,"ufl","forbidden","does not support banning anti-democratic speeches"
"5558",2425928,"ufl","allowed","does not support banning anti-democratic speeches"
"5559",2428447,"ufl","allowed","does not support banning anti-democratic speeches"
"5560",2428449,"ufl","allowed","support banning anti-democratic speeches"
"5561",2428541,"ufl","forbidden","does not support banning anti-democratic speeches"
"5562",2428543,"ufl","forbidden","does not support banning anti-democratic speeches"
"5563",2428704,"ufl","allowed","support banning anti-democratic speeches"
"5564",2428708,"ufl","allowed","does not support banning anti-democratic speeches"
"5565",2428710,"ufl","allowed","support banning anti-democratic speeches"
"5566",2428715,"ufl","forbidden","does not support banning anti-democratic speeches"
"5567",2428834,"ufl","forbidden","does not support banning anti-democratic speeches"
"5568",2428836,"ufl","forbidden","does not support banning anti-democratic speeches"
"5569",2428840,"ufl","forbidden","does not support banning anti-democratic speeches"
"5570",2428987,"ufl","forbidden","support banning anti-democratic speeches"
"5571",2429136,"ufl","forbidden","does not support banning anti-democratic speeches"
"5572",2429145,"ufl","forbidden","does not support banning anti-democratic speeches"
"5573",2429146,"ufl","allowed","does not support banning anti-democratic speeches"
"5574",2429236,"ufl","forbidden","does not support banning anti-democratic speeches"
"5575",2429239,"ufl","allowed","does not support banning anti-democratic speeches"
"5576",2429247,"ufl","forbidden","does not support banning anti-democratic speeches"
"5577",2429263,"ufl","allowed","does not support banning anti-democratic speeches"
"5578",2430730,"ufl","allowed","does not support banning anti-democratic speeches"
"5579",2430732,"ufl","allowed","does not support banning anti-democratic speeches"
"5580",2430736,"ufl","forbidden","does not support banning anti-democratic speeches"
"5581",2430737,"ufl","allowed","does not support banning anti-democratic speeches"
"5582",2430738,"ufl","allowed","does not support banning anti-democratic speeches"
"5583",2430747,"ufl","forbidden","does not support banning anti-democratic speeches"
"5584",2430899,"ufl","allowed","support banning anti-democratic speeches"
"5585",2430901,"ufl","allowed","support banning anti-democratic speeches"
"5586",2431049,"ufl","allowed","does not support banning anti-democratic speeches"
"5587",2431050,"ufl","forbidden","does not support banning anti-democratic speeches"
"5588",2431155,"ufl","forbidden","does not support banning anti-democratic speeches"
"5589",2431158,"ufl","allowed","support banning anti-democratic speeches"
"5590",2431163,"ufl","allowed","does not support banning anti-democratic speeches"
"5591",2431164,"ufl","allowed","does not support banning anti-democratic speeches"
"5592",2431438,"ufl","allowed","does not support banning anti-democratic speeches"
"5593",2431545,"ufl","forbidden","does not support banning anti-democratic speeches"
"5594",2431549,"ufl","allowed","does not support banning anti-democratic speeches"
"5595",2431635,"ufl","forbidden","does not support banning anti-democratic speeches"
"5596",2431639,"ufl","forbidden","does not support banning anti-democratic speeches"
"5597",2431659,"ufl","allowed","support banning anti-democratic speeches"
"5598",2431729,"ufl","forbidden","does not support banning anti-democratic speeches"
"5599",2435972,"ufl","allowed","does not support banning anti-democratic speeches"
"5600",2442762,"ufl","forbidden","does not support banning anti-democratic speeches"
"5601",2442764,"ufl","forbidden","does not support banning anti-democratic speeches"
"5602",2445943,"ufl","forbidden","does not support banning anti-democratic speeches"
"5603",2445949,"ufl","allowed","does not support banning anti-democratic speeches"
"5604",2446062,"ufl","forbidden","does not support banning anti-democratic speeches"
"5605",2446209,"ufl","forbidden","does not support banning anti-democratic speeches"
"5606",2446210,"ufl","forbidden","does not support banning anti-democratic speeches"
"5607",2447576,"ufl","allowed","does not support banning anti-democratic speeches"
"5608",2447837,"ufl","forbidden","does not support banning anti-democratic speeches"
"5609",2452135,"ufl","allowed","support banning anti-democratic speeches"
"5610",2454008,"ufl","allowed","does not support banning anti-democratic speeches"
"5611",2456516,"ufl","forbidden","does not support banning anti-democratic speeches"
"5613",2461362,"ufl","allowed","does not support banning anti-democratic speeches"
"5614",2461364,"ufl","allowed","does not support banning anti-democratic speeches"
"5615",2461578,"ufl","allowed","does not support banning anti-democratic speeches"
"5616",2461844,"ufl","forbidden","does not support banning anti-democratic speeches"
"5617",2461847,"ufl","allowed","does not support banning anti-democratic speeches"
"5618",2461857,"ufl","allowed","does not support banning anti-democratic speeches"
"5619",2461933,"ufl","allowed","does not support banning anti-democratic speeches"
"5620",2465977,"ufl","allowed","does not support banning anti-democratic speeches"
"5621",2465982,"ufl","forbidden","does not support banning anti-democratic speeches"
"5622",2466010,"ufl","forbidden","does not support banning anti-democratic speeches"
"5623",2467321,"ufl","forbidden","does not support banning anti-democratic speeches"
"5624",2467493,"ufl","forbidden","does not support banning anti-democratic speeches"
"5625",2470455,"ufl","allowed","does not support banning anti-democratic speeches"
"5626",2473477,"ufl","allowed","does not support banning anti-democratic speeches"
"5627",2473617,"ufl","forbidden","does not support banning anti-democratic speeches"
"5628",2473673,"ufl","allowed","does not support banning anti-democratic speeches"
"5629",2473798,"ufl","allowed","support banning anti-democratic speeches"
"5630",2479109,"ufl","allowed","support banning anti-democratic speeches"
"5631",2479343,"ufl","forbidden","does not support banning anti-democratic speeches"
"5632",2484771,"ufl","allowed","does not support banning anti-democratic speeches"
"5633",2484856,"ufl","forbidden","does not support banning anti-democratic speeches"
"5634",2486607,"ufl","forbidden","does not support banning anti-democratic speeches"
"5635",2486610,"ufl","allowed","does not support banning anti-democratic speeches"
