"","session_id","referrer","allowedforbiddenGroup","allowedforbidden"
"889",2489799,"ku","forbidden","support banning anti-democratic speeches"
"890",2489978,"ku","allowed","does not support banning anti-democratic speeches"
"891",2490370,"ku","allowed","support banning anti-democratic speeches"
"892",2491599,"ku","allowed","does not support banning anti-democratic speeches"
"893",2491676,"ku","forbidden","does not support banning anti-democratic speeches"
"894",2492244,"ku","allowed","does not support banning anti-democratic speeches"
"895",2493467,"ku","allowed","support banning anti-democratic speeches"
"896",2497422,"ku","allowed","support banning anti-democratic speeches"
"897",2497833,"ku","allowed","support banning anti-democratic speeches"
"898",2498540,"ku","allowed","support banning anti-democratic speeches"
"899",2500646,"ku","allowed","does not support banning anti-democratic speeches"
"900",2500653,"ku","forbidden","does not support banning anti-democratic speeches"
"901",2500657,"ku","forbidden","does not support banning anti-democratic speeches"
"902",2500684,"ku","allowed","does not support banning anti-democratic speeches"
"903",2500701,"ku","allowed","support banning anti-democratic speeches"
"904",2500731,"ku","forbidden","does not support banning anti-democratic speeches"
"905",2500735,"ku","allowed","support banning anti-democratic speeches"
"906",2500768,"ku","allowed","support banning anti-democratic speeches"
"907",2500814,"ku","allowed","does not support banning anti-democratic speeches"
"908",2500872,"ku","forbidden","does not support banning anti-democratic speeches"
"909",2500947,"ku","allowed","support banning anti-democratic speeches"
"910",2500948,"ku","allowed","support banning anti-democratic speeches"
"911",2500958,"ku","allowed","does not support banning anti-democratic speeches"
"912",2500977,"ku","forbidden","does not support banning anti-democratic speeches"
"913",2501006,"ku","forbidden","does not support banning anti-democratic speeches"
"914",2501189,"ku","forbidden","does not support banning anti-democratic speeches"
"915",2501191,"ku","allowed","does not support banning anti-democratic speeches"
"916",2501212,"ku","forbidden","support banning anti-democratic speeches"
"917",2501262,"ku","allowed","support banning anti-democratic speeches"
"918",2501392,"ku","forbidden","support banning anti-democratic speeches"
"919",2501462,"ku","allowed","support banning anti-democratic speeches"
"920",2501531,"ku","forbidden","does not support banning anti-democratic speeches"
"921",2501765,"ku","forbidden","support banning anti-democratic speeches"
"922",2501785,"ku","allowed","support banning anti-democratic speeches"
"923",2501908,"ku","forbidden","support banning anti-democratic speeches"
"924",2502030,"ku","forbidden","does not support banning anti-democratic speeches"
"925",2502048,"ku","forbidden","support banning anti-democratic speeches"
"926",2502097,"ku","forbidden","does not support banning anti-democratic speeches"
"927",2502180,"ku","allowed","support banning anti-democratic speeches"
"928",2503046,"ku","forbidden","does not support banning anti-democratic speeches"
"929",2503127,"ku","forbidden","does not support banning anti-democratic speeches"
"930",2503177,"ku","allowed","does not support banning anti-democratic speeches"
"931",2503211,"ku","forbidden","support banning anti-democratic speeches"
"932",2503400,"ku","allowed","does not support banning anti-democratic speeches"
"933",2503441,"ku","allowed","support banning anti-democratic speeches"
"934",2503649,"ku","allowed","support banning anti-democratic speeches"
"935",2503687,"ku","forbidden","support banning anti-democratic speeches"
"936",2503943,"ku","allowed","does not support banning anti-democratic speeches"
"937",2504147,"ku","allowed","does not support banning anti-democratic speeches"
"938",2504151,"ku","forbidden","support banning anti-democratic speeches"
"939",2504793,"ku","forbidden","support banning anti-democratic speeches"
"940",2504918,"ku","allowed","support banning anti-democratic speeches"
"941",2504958,"ku","forbidden","support banning anti-democratic speeches"
"942",2505085,"ku","forbidden","does not support banning anti-democratic speeches"
"943",2505329,"ku","forbidden","support banning anti-democratic speeches"
"944",2505448,"ku","forbidden","does not support banning anti-democratic speeches"
"945",2505529,"ku","forbidden","does not support banning anti-democratic speeches"
"946",2505548,"ku","forbidden","does not support banning anti-democratic speeches"
"947",2505570,"ku","forbidden","does not support banning anti-democratic speeches"
"948",2506806,"ku","forbidden","support banning anti-democratic speeches"
"949",2506845,"ku","forbidden","does not support banning anti-democratic speeches"
"950",2506881,"ku","allowed","does not support banning anti-democratic speeches"
"951",2507070,"ku","forbidden","support banning anti-democratic speeches"
"952",2507282,"ku","forbidden","does not support banning anti-democratic speeches"
"953",2509148,"ku","forbidden","does not support banning anti-democratic speeches"
"954",2510451,"ku","allowed","does not support banning anti-democratic speeches"
"955",2510549,"ku","allowed","support banning anti-democratic speeches"
"956",2510938,"ku","forbidden","support banning anti-democratic speeches"
"957",2511223,"ku","allowed","support banning anti-democratic speeches"
"958",2511739,"ku","forbidden","does not support banning anti-democratic speeches"
