"","session_id","referrer","allowedforbiddenGroup","allowedforbidden"
"1821",2407612,"mturk","forbidden","does not support banning anti-democratic speeches"
"1822",2407614,"mturk","allowed","does not support banning anti-democratic speeches"
"1823",2407615,"mturk","allowed","does not support banning anti-democratic speeches"
"1824",2407616,"mturk","allowed","does not support banning anti-democratic speeches"
"1825",2407617,"mturk","allowed","does not support banning anti-democratic speeches"
"1826",2407618,"mturk","forbidden","does not support banning anti-democratic speeches"
"1827",2407619,"mturk","allowed","does not support banning anti-democratic speeches"
"1828",2407622,"mturk","forbidden","does not support banning anti-democratic speeches"
"1829",2407623,"mturk","allowed","does not support banning anti-democratic speeches"
"1830",2407626,"mturk","allowed","does not support banning anti-democratic speeches"
"1831",2407627,"mturk","forbidden","does not support banning anti-democratic speeches"
"1832",2407628,"mturk","allowed","does not support banning anti-democratic speeches"
"1833",2407633,"mturk","allowed","support banning anti-democratic speeches"
"1834",2407634,"mturk","allowed","does not support banning anti-democratic speeches"
"1835",2407636,"mturk","forbidden","does not support banning anti-democratic speeches"
"1836",2407638,"mturk","allowed","support banning anti-democratic speeches"
"1837",2407640,"mturk","forbidden","does not support banning anti-democratic speeches"
"1838",2407641,"mturk","forbidden","does not support banning anti-democratic speeches"
"1839",2407644,"mturk","forbidden","does not support banning anti-democratic speeches"
"1840",2407645,"mturk","allowed","does not support banning anti-democratic speeches"
"1841",2407646,"mturk","forbidden","does not support banning anti-democratic speeches"
"1842",2407647,"mturk","allowed","does not support banning anti-democratic speeches"
"1843",2407652,"mturk","allowed","support banning anti-democratic speeches"
"1844",2407656,"mturk","allowed","does not support banning anti-democratic speeches"
"1845",2407657,"mturk","allowed","does not support banning anti-democratic speeches"
"1846",2407658,"mturk","forbidden","does not support banning anti-democratic speeches"
"1847",2407659,"mturk","allowed","does not support banning anti-democratic speeches"
"1848",2407660,"mturk","forbidden","does not support banning anti-democratic speeches"
"1849",2407661,"mturk","forbidden","does not support banning anti-democratic speeches"
"1850",2407665,"mturk","allowed","does not support banning anti-democratic speeches"
"1851",2407667,"mturk","forbidden","does not support banning anti-democratic speeches"
"1852",2407668,"mturk","forbidden","does not support banning anti-democratic speeches"
"1853",2407671,"mturk","forbidden","does not support banning anti-democratic speeches"
"1854",2407677,"mturk","allowed","does not support banning anti-democratic speeches"
"1855",2407678,"mturk","forbidden","does not support banning anti-democratic speeches"
"1856",2407682,"mturk","allowed","does not support banning anti-democratic speeches"
"1857",2407683,"mturk","forbidden","does not support banning anti-democratic speeches"
"1858",2407684,"mturk","forbidden","does not support banning anti-democratic speeches"
"1859",2407685,"mturk","forbidden","does not support banning anti-democratic speeches"
"1860",2407686,"mturk","allowed","does not support banning anti-democratic speeches"
"1861",2407692,"mturk","forbidden","does not support banning anti-democratic speeches"
"1862",2407695,"mturk","allowed","does not support banning anti-democratic speeches"
"1863",2407696,"mturk","forbidden","does not support banning anti-democratic speeches"
"1864",2407705,"mturk","allowed","does not support banning anti-democratic speeches"
"1865",2407710,"mturk","forbidden","does not support banning anti-democratic speeches"
"1866",2407712,"mturk","allowed","does not support banning anti-democratic speeches"
"1867",2407717,"mturk","forbidden","does not support banning anti-democratic speeches"
"1868",2407721,"mturk","forbidden","does not support banning anti-democratic speeches"
"1869",2407722,"mturk","allowed","does not support banning anti-democratic speeches"
"1870",2407728,"mturk","allowed","does not support banning anti-democratic speeches"
"1871",2407731,"mturk","forbidden","does not support banning anti-democratic speeches"
"1872",2407732,"mturk","forbidden","does not support banning anti-democratic speeches"
"1873",2407743,"mturk","allowed","support banning anti-democratic speeches"
"1874",2407744,"mturk","allowed","does not support banning anti-democratic speeches"
"1875",2407747,"mturk","allowed","does not support banning anti-democratic speeches"
"1876",2407825,"mturk","forbidden","does not support banning anti-democratic speeches"
"1877",2407837,"mturk","forbidden","does not support banning anti-democratic speeches"
"1878",2407841,"mturk","forbidden","does not support banning anti-democratic speeches"
"1879",2407844,"mturk","forbidden","does not support banning anti-democratic speeches"
"1880",2407846,"mturk","allowed","does not support banning anti-democratic speeches"
"1881",2407850,"mturk","allowed","support banning anti-democratic speeches"
"1882",2407863,"mturk","allowed","does not support banning anti-democratic speeches"
"1883",2407870,"mturk","forbidden","does not support banning anti-democratic speeches"
"1884",2407871,"mturk","allowed","support banning anti-democratic speeches"
"1885",2407873,"mturk","forbidden","does not support banning anti-democratic speeches"
"1886",2407874,"mturk","forbidden","does not support banning anti-democratic speeches"
"1887",2407875,"mturk","forbidden","does not support banning anti-democratic speeches"
"1888",2407892,"mturk","allowed","does not support banning anti-democratic speeches"
"1889",2407895,"mturk","allowed","does not support banning anti-democratic speeches"
"1890",2407902,"mturk","forbidden","does not support banning anti-democratic speeches"
"1891",2407906,"mturk","forbidden","does not support banning anti-democratic speeches"
"1892",2407915,"mturk","allowed","does not support banning anti-democratic speeches"
"1893",2407923,"mturk","allowed","does not support banning anti-democratic speeches"
"1894",2407936,"mturk","allowed","does not support banning anti-democratic speeches"
"1895",2407939,"mturk","forbidden","does not support banning anti-democratic speeches"
"1896",2407945,"mturk","forbidden","does not support banning anti-democratic speeches"
"1897",2407948,"mturk","allowed","does not support banning anti-democratic speeches"
"1898",2407954,"mturk","allowed","support banning anti-democratic speeches"
"1899",2407956,"mturk","allowed","does not support banning anti-democratic speeches"
"1900",2407962,"mturk","allowed","does not support banning anti-democratic speeches"
"1901",2407968,"mturk","forbidden","does not support banning anti-democratic speeches"
"1902",2407970,"mturk","forbidden","does not support banning anti-democratic speeches"
"1903",2407971,"mturk","allowed","does not support banning anti-democratic speeches"
"1904",2407972,"mturk","forbidden","does not support banning anti-democratic speeches"
"1905",2407977,"mturk","forbidden","does not support banning anti-democratic speeches"
"1906",2407978,"mturk","forbidden","does not support banning anti-democratic speeches"
"1907",2407980,"mturk","allowed","does not support banning anti-democratic speeches"
"1908",2407986,"mturk","forbidden","support banning anti-democratic speeches"
"1909",2407988,"mturk","forbidden","does not support banning anti-democratic speeches"
"1910",2407994,"mturk","allowed","does not support banning anti-democratic speeches"
"1911",2407997,"mturk","forbidden","does not support banning anti-democratic speeches"
"1912",2408002,"mturk","forbidden","does not support banning anti-democratic speeches"
"1913",2408007,"mturk","forbidden","does not support banning anti-democratic speeches"
"1914",2408009,"mturk","forbidden","does not support banning anti-democratic speeches"
"1915",2408010,"mturk","forbidden","does not support banning anti-democratic speeches"
"1916",2408015,"mturk","allowed","does not support banning anti-democratic speeches"
"1917",2408018,"mturk","allowed","does not support banning anti-democratic speeches"
"1918",2408022,"mturk","forbidden","does not support banning anti-democratic speeches"
"1919",2408024,"mturk","forbidden","does not support banning anti-democratic speeches"
"1920",2408032,"mturk","allowed","does not support banning anti-democratic speeches"
"1921",2408034,"mturk","allowed","support banning anti-democratic speeches"
"1922",2408035,"mturk","allowed","does not support banning anti-democratic speeches"
"1923",2408036,"mturk","allowed","does not support banning anti-democratic speeches"
"1924",2408038,"mturk","allowed","does not support banning anti-democratic speeches"
"1925",2408040,"mturk","forbidden","does not support banning anti-democratic speeches"
"1926",2408858,"mturk","allowed","support banning anti-democratic speeches"
"1927",2408859,"mturk","allowed","does not support banning anti-democratic speeches"
"1928",2408861,"mturk","forbidden","does not support banning anti-democratic speeches"
"1929",2408863,"mturk","allowed","support banning anti-democratic speeches"
"1930",2408867,"mturk","forbidden","does not support banning anti-democratic speeches"
"1931",2408870,"mturk","allowed","does not support banning anti-democratic speeches"
"1932",2408871,"mturk","allowed","does not support banning anti-democratic speeches"
"1933",2408892,"mturk","allowed","does not support banning anti-democratic speeches"
"1934",2408897,"mturk","allowed","support banning anti-democratic speeches"
"1935",2408901,"mturk","forbidden","does not support banning anti-democratic speeches"
"1936",2408917,"mturk","forbidden","does not support banning anti-democratic speeches"
"1937",2408918,"mturk","allowed","does not support banning anti-democratic speeches"
"1938",2408919,"mturk","forbidden","does not support banning anti-democratic speeches"
"1939",2408920,"mturk","allowed","does not support banning anti-democratic speeches"
"1940",2408921,"mturk","forbidden","does not support banning anti-democratic speeches"
"1941",2408924,"mturk","forbidden","support banning anti-democratic speeches"
"1942",2408926,"mturk","forbidden","does not support banning anti-democratic speeches"
"1943",2408927,"mturk","forbidden","does not support banning anti-democratic speeches"
"1944",2408930,"mturk","forbidden","does not support banning anti-democratic speeches"
"1945",2408932,"mturk","forbidden","does not support banning anti-democratic speeches"
"1946",2408935,"mturk","forbidden","does not support banning anti-democratic speeches"
"1947",2408937,"mturk","forbidden","does not support banning anti-democratic speeches"
"1948",2408938,"mturk","allowed","does not support banning anti-democratic speeches"
"1949",2408939,"mturk","allowed","does not support banning anti-democratic speeches"
"1950",2408940,"mturk","allowed","does not support banning anti-democratic speeches"
"1951",2408941,"mturk","allowed","support banning anti-democratic speeches"
"1952",2408942,"mturk","forbidden","does not support banning anti-democratic speeches"
"1953",2408948,"mturk","allowed","does not support banning anti-democratic speeches"
"1954",2408952,"mturk","allowed","support banning anti-democratic speeches"
"1955",2408953,"mturk","allowed","does not support banning anti-democratic speeches"
"1956",2408957,"mturk","forbidden","does not support banning anti-democratic speeches"
"1957",2408958,"mturk","forbidden","does not support banning anti-democratic speeches"
"1958",2408960,"mturk","forbidden","does not support banning anti-democratic speeches"
"1959",2408962,"mturk","allowed","does not support banning anti-democratic speeches"
"1960",2408965,"mturk","allowed","does not support banning anti-democratic speeches"
"1961",2408966,"mturk","forbidden","does not support banning anti-democratic speeches"
"1962",2408967,"mturk","allowed","does not support banning anti-democratic speeches"
"1963",2408968,"mturk","forbidden","does not support banning anti-democratic speeches"
"1964",2408969,"mturk","allowed","support banning anti-democratic speeches"
"1965",2408971,"mturk","allowed","support banning anti-democratic speeches"
"1966",2408975,"mturk","forbidden","does not support banning anti-democratic speeches"
"1967",2408977,"mturk","forbidden","does not support banning anti-democratic speeches"
"1968",2408978,"mturk","allowed","does not support banning anti-democratic speeches"
"1969",2408979,"mturk","forbidden","does not support banning anti-democratic speeches"
"1970",2408982,"mturk","forbidden","does not support banning anti-democratic speeches"
"1971",2408983,"mturk","allowed","support banning anti-democratic speeches"
"1972",2408984,"mturk","forbidden","does not support banning anti-democratic speeches"
"1973",2408985,"mturk","forbidden","does not support banning anti-democratic speeches"
"1974",2408986,"mturk","forbidden","does not support banning anti-democratic speeches"
"1975",2408988,"mturk","allowed","does not support banning anti-democratic speeches"
"1976",2408989,"mturk","allowed","does not support banning anti-democratic speeches"
"1977",2408990,"mturk","forbidden","does not support banning anti-democratic speeches"
"1978",2408991,"mturk","forbidden","does not support banning anti-democratic speeches"
"1979",2408992,"mturk","forbidden","does not support banning anti-democratic speeches"
"1980",2408993,"mturk","allowed","does not support banning anti-democratic speeches"
"1981",2408994,"mturk","forbidden","does not support banning anti-democratic speeches"
"1982",2408995,"mturk","allowed","does not support banning anti-democratic speeches"
"1983",2408996,"mturk","allowed","support banning anti-democratic speeches"
"1984",2408997,"mturk","allowed","does not support banning anti-democratic speeches"
"1985",2408999,"mturk","forbidden","support banning anti-democratic speeches"
"1986",2409000,"mturk","forbidden","does not support banning anti-democratic speeches"
"1987",2409005,"mturk","forbidden","does not support banning anti-democratic speeches"
"1988",2409006,"mturk","forbidden","does not support banning anti-democratic speeches"
"1989",2409007,"mturk","forbidden","does not support banning anti-democratic speeches"
"1990",2409008,"mturk","allowed","does not support banning anti-democratic speeches"
"1991",2409010,"mturk","allowed","does not support banning anti-democratic speeches"
"1992",2409011,"mturk","forbidden","does not support banning anti-democratic speeches"
"1993",2409012,"mturk","forbidden","does not support banning anti-democratic speeches"
"1994",2409014,"mturk","forbidden","does not support banning anti-democratic speeches"
"1995",2409018,"mturk","forbidden","support banning anti-democratic speeches"
"1996",2409019,"mturk","forbidden","does not support banning anti-democratic speeches"
"1997",2409025,"mturk","allowed","does not support banning anti-democratic speeches"
"1998",2409026,"mturk","allowed","does not support banning anti-democratic speeches"
"1999",2409027,"mturk","allowed","does not support banning anti-democratic speeches"
"2000",2409034,"mturk","forbidden","does not support banning anti-democratic speeches"
"2001",2409036,"mturk","allowed","support banning anti-democratic speeches"
"2002",2409037,"mturk","forbidden","does not support banning anti-democratic speeches"
"2003",2409039,"mturk","allowed","does not support banning anti-democratic speeches"
"2004",2409041,"mturk","forbidden","does not support banning anti-democratic speeches"
"2005",2409042,"mturk","forbidden","does not support banning anti-democratic speeches"
"2006",2409043,"mturk","allowed","does not support banning anti-democratic speeches"
"2007",2409044,"mturk","forbidden","does not support banning anti-democratic speeches"
"2008",2409045,"mturk","forbidden","does not support banning anti-democratic speeches"
"2009",2409046,"mturk","forbidden","does not support banning anti-democratic speeches"
"2010",2409047,"mturk","forbidden","does not support banning anti-democratic speeches"
"2011",2409048,"mturk","allowed","support banning anti-democratic speeches"
"2012",2409051,"mturk","allowed","does not support banning anti-democratic speeches"
"2013",2409054,"mturk","allowed","does not support banning anti-democratic speeches"
"2014",2409058,"mturk","allowed","does not support banning anti-democratic speeches"
"2015",2409059,"mturk","allowed","does not support banning anti-democratic speeches"
"2016",2409062,"mturk","allowed","does not support banning anti-democratic speeches"
"2017",2409063,"mturk","allowed","does not support banning anti-democratic speeches"
"2018",2409064,"mturk","forbidden","does not support banning anti-democratic speeches"
"2019",2409065,"mturk","forbidden","does not support banning anti-democratic speeches"
"2020",2409066,"mturk","forbidden","does not support banning anti-democratic speeches"
"2021",2409067,"mturk","forbidden","does not support banning anti-democratic speeches"
"2022",2409068,"mturk","forbidden","support banning anti-democratic speeches"
"2023",2409074,"mturk","allowed","does not support banning anti-democratic speeches"
"2024",2409079,"mturk","forbidden","does not support banning anti-democratic speeches"
"2025",2409081,"mturk","allowed","does not support banning anti-democratic speeches"
"2026",2409082,"mturk","forbidden","does not support banning anti-democratic speeches"
"2027",2409084,"mturk","allowed","does not support banning anti-democratic speeches"
"2028",2409085,"mturk","allowed","does not support banning anti-democratic speeches"
"2029",2409087,"mturk","forbidden","does not support banning anti-democratic speeches"
"2030",2409089,"mturk","forbidden","does not support banning anti-democratic speeches"
"2031",2409091,"mturk","forbidden","does not support banning anti-democratic speeches"
"2032",2409095,"mturk","forbidden","support banning anti-democratic speeches"
"2033",2409099,"mturk","forbidden","does not support banning anti-democratic speeches"
"2034",2409101,"mturk","forbidden","does not support banning anti-democratic speeches"
"2035",2409106,"mturk","forbidden","does not support banning anti-democratic speeches"
"2036",2409107,"mturk","allowed","does not support banning anti-democratic speeches"
"2037",2409111,"mturk","forbidden","does not support banning anti-democratic speeches"
"2038",2409114,"mturk","forbidden","does not support banning anti-democratic speeches"
"2039",2409115,"mturk","forbidden","does not support banning anti-democratic speeches"
"2040",2409118,"mturk","forbidden","does not support banning anti-democratic speeches"
"2041",2409121,"mturk","forbidden","does not support banning anti-democratic speeches"
"2042",2409127,"mturk","forbidden","does not support banning anti-democratic speeches"
"2043",2409128,"mturk","forbidden","support banning anti-democratic speeches"
"2044",2409130,"mturk","forbidden","does not support banning anti-democratic speeches"
"2045",2409132,"mturk","allowed","does not support banning anti-democratic speeches"
"2046",2409133,"mturk","allowed","does not support banning anti-democratic speeches"
"2047",2409134,"mturk","forbidden","does not support banning anti-democratic speeches"
"2048",2409139,"mturk","forbidden","does not support banning anti-democratic speeches"
"2049",2409141,"mturk","allowed","does not support banning anti-democratic speeches"
"2050",2409153,"mturk","forbidden","does not support banning anti-democratic speeches"
"2051",2409154,"mturk","forbidden","does not support banning anti-democratic speeches"
"2052",2409155,"mturk","forbidden","does not support banning anti-democratic speeches"
"2053",2409156,"mturk","allowed","does not support banning anti-democratic speeches"
"2054",2409159,"mturk","allowed","does not support banning anti-democratic speeches"
"2055",2409161,"mturk","forbidden","does not support banning anti-democratic speeches"
"2056",2409162,"mturk","forbidden","does not support banning anti-democratic speeches"
"2057",2409163,"mturk","allowed","does not support banning anti-democratic speeches"
"2058",2409165,"mturk","allowed","does not support banning anti-democratic speeches"
"2059",2409171,"mturk","forbidden","does not support banning anti-democratic speeches"
"2060",2409176,"mturk","allowed","does not support banning anti-democratic speeches"
"2061",2409182,"mturk","forbidden","does not support banning anti-democratic speeches"
"2062",2409185,"mturk","forbidden","does not support banning anti-democratic speeches"
"2063",2409198,"mturk","allowed","does not support banning anti-democratic speeches"
"2064",2409206,"mturk","allowed","does not support banning anti-democratic speeches"
"2065",2409210,"mturk","forbidden","does not support banning anti-democratic speeches"
"2066",2409218,"mturk","forbidden","does not support banning anti-democratic speeches"
"2067",2409219,"mturk","allowed","does not support banning anti-democratic speeches"
"2068",2409220,"mturk","allowed","does not support banning anti-democratic speeches"
"2069",2409225,"mturk","forbidden","support banning anti-democratic speeches"
"2070",2409231,"mturk","allowed","does not support banning anti-democratic speeches"
"2071",2409232,"mturk","forbidden","does not support banning anti-democratic speeches"
"2072",2409250,"mturk","forbidden","does not support banning anti-democratic speeches"
"2073",2409258,"mturk","allowed","does not support banning anti-democratic speeches"
"2074",2409269,"mturk","allowed","does not support banning anti-democratic speeches"
"2075",2409415,"mturk","forbidden","does not support banning anti-democratic speeches"
"2076",2409416,"mturk","forbidden","does not support banning anti-democratic speeches"
"2077",2409417,"mturk","allowed","does not support banning anti-democratic speeches"
"2078",2409425,"mturk","allowed","does not support banning anti-democratic speeches"
"2079",2409429,"mturk","forbidden","does not support banning anti-democratic speeches"
"2080",2409433,"mturk","forbidden","does not support banning anti-democratic speeches"
"2081",2409447,"mturk","forbidden","support banning anti-democratic speeches"
"2082",2409449,"mturk","allowed","support banning anti-democratic speeches"
"2083",2409452,"mturk","forbidden","does not support banning anti-democratic speeches"
"2084",2409455,"mturk","allowed","does not support banning anti-democratic speeches"
"2085",2409460,"mturk","allowed","does not support banning anti-democratic speeches"
"2086",2409461,"mturk","allowed","does not support banning anti-democratic speeches"
"2087",2409464,"mturk","allowed","does not support banning anti-democratic speeches"
"2088",2409466,"mturk","forbidden","support banning anti-democratic speeches"
"2089",2409467,"mturk","forbidden","does not support banning anti-democratic speeches"
"2090",2409469,"mturk","allowed","does not support banning anti-democratic speeches"
"2091",2409474,"mturk","forbidden","does not support banning anti-democratic speeches"
"2092",2409483,"mturk","allowed","does not support banning anti-democratic speeches"
"2093",2409484,"mturk","allowed","does not support banning anti-democratic speeches"
"2094",2409485,"mturk","forbidden","does not support banning anti-democratic speeches"
"2095",2409488,"mturk","allowed","does not support banning anti-democratic speeches"
