"","session_id","referrer","allowedforbiddenGroup","allowedforbidden"
"1118",2478954,"lse","forbidden","does not support banning anti-democratic speeches"
"1119",2478955,"lse","allowed","does not support banning anti-democratic speeches"
"1120",2478957,"lse","allowed","does not support banning anti-democratic speeches"
"1121",2478958,"lse","forbidden","does not support banning anti-democratic speeches"
"1122",2478959,"lse","forbidden","does not support banning anti-democratic speeches"
"1123",2478960,"lse","allowed","does not support banning anti-democratic speeches"
"1124",2478978,"lse","forbidden","does not support banning anti-democratic speeches"
"1125",2478979,"lse","forbidden","does not support banning anti-democratic speeches"
"1126",2478980,"lse","allowed","does not support banning anti-democratic speeches"
"1127",2478983,"lse","forbidden","does not support banning anti-democratic speeches"
"1128",2478984,"lse","allowed","does not support banning anti-democratic speeches"
"1129",2478985,"lse","forbidden","does not support banning anti-democratic speeches"
"1130",2478986,"lse","allowed","support banning anti-democratic speeches"
"1131",2478990,"lse","allowed","support banning anti-democratic speeches"
"1132",2478991,"lse","forbidden","does not support banning anti-democratic speeches"
"1133",2478996,"lse","forbidden","does not support banning anti-democratic speeches"
"1134",2478997,"lse","allowed","does not support banning anti-democratic speeches"
"1135",2479012,"lse","allowed","does not support banning anti-democratic speeches"
"1136",2479015,"lse","allowed","does not support banning anti-democratic speeches"
"1137",2479020,"lse","allowed","does not support banning anti-democratic speeches"
"1138",2479021,"lse","allowed","does not support banning anti-democratic speeches"
"1139",2479022,"lse","forbidden","does not support banning anti-democratic speeches"
"1140",2479024,"lse","allowed","does not support banning anti-democratic speeches"
"1141",2479025,"lse","forbidden","does not support banning anti-democratic speeches"
"1142",2479026,"lse","allowed","does not support banning anti-democratic speeches"
"1143",2479029,"lse","allowed","support banning anti-democratic speeches"
"1144",2479030,"lse","allowed","does not support banning anti-democratic speeches"
"1145",2479032,"lse","forbidden","does not support banning anti-democratic speeches"
"1146",2479033,"lse","forbidden","does not support banning anti-democratic speeches"
"1147",2479047,"lse","allowed","support banning anti-democratic speeches"
"1148",2479050,"lse","forbidden","does not support banning anti-democratic speeches"
"1149",2479065,"lse","allowed","does not support banning anti-democratic speeches"
"1150",2479074,"lse","allowed","does not support banning anti-democratic speeches"
"1151",2479075,"lse","allowed","does not support banning anti-democratic speeches"
"1152",2479078,"lse","allowed","does not support banning anti-democratic speeches"
"1153",2479081,"lse","forbidden","does not support banning anti-democratic speeches"
"1154",2479082,"lse","allowed","does not support banning anti-democratic speeches"
"1155",2479089,"lse","forbidden","does not support banning anti-democratic speeches"
"1156",2479090,"lse","forbidden","does not support banning anti-democratic speeches"
"1157",2479091,"lse","allowed","does not support banning anti-democratic speeches"
"1158",2479098,"lse","forbidden","does not support banning anti-democratic speeches"
"1159",2479110,"lse","forbidden","does not support banning anti-democratic speeches"
"1160",2479112,"lse","allowed","does not support banning anti-democratic speeches"
"1161",2479114,"lse","allowed","does not support banning anti-democratic speeches"
"1162",2479119,"lse","allowed","does not support banning anti-democratic speeches"
"1163",2479121,"lse","allowed","does not support banning anti-democratic speeches"
"1164",2479126,"lse","allowed","does not support banning anti-democratic speeches"
"1165",2479128,"lse","allowed","does not support banning anti-democratic speeches"
"1166",2479131,"lse","forbidden","does not support banning anti-democratic speeches"
"1167",2479134,"lse","forbidden","does not support banning anti-democratic speeches"
"1168",2479147,"lse","forbidden","does not support banning anti-democratic speeches"
"1169",2479162,"lse","allowed","support banning anti-democratic speeches"
"1170",2479163,"lse","allowed","support banning anti-democratic speeches"
"1171",2479165,"lse","forbidden","does not support banning anti-democratic speeches"
"1172",2479166,"lse","allowed","support banning anti-democratic speeches"
"1173",2479167,"lse","allowed","does not support banning anti-democratic speeches"
"1174",2479171,"lse","forbidden","support banning anti-democratic speeches"
"1175",2479175,"lse","allowed","does not support banning anti-democratic speeches"
"1176",2479180,"lse","allowed","does not support banning anti-democratic speeches"
"1177",2479192,"lse","allowed","does not support banning anti-democratic speeches"
"1178",2479199,"lse","allowed","does not support banning anti-democratic speeches"
"1179",2479229,"lse","allowed","does not support banning anti-democratic speeches"
"1180",2479240,"lse","allowed","does not support banning anti-democratic speeches"
"1181",2479254,"lse","forbidden","does not support banning anti-democratic speeches"
"1182",2479258,"lse","allowed","support banning anti-democratic speeches"
"1183",2479265,"lse","allowed","support banning anti-democratic speeches"
"1184",2479269,"lse","forbidden","does not support banning anti-democratic speeches"
"1185",2479273,"lse","allowed","support banning anti-democratic speeches"
"1186",2479275,"lse","allowed","does not support banning anti-democratic speeches"
"1187",2479276,"lse","allowed","does not support banning anti-democratic speeches"
"1188",2479278,"lse","forbidden","does not support banning anti-democratic speeches"
"1189",2479280,"lse","forbidden","does not support banning anti-democratic speeches"
"1190",2479283,"lse","allowed","support banning anti-democratic speeches"
"1191",2479285,"lse","allowed","does not support banning anti-democratic speeches"
"1192",2479287,"lse","forbidden","does not support banning anti-democratic speeches"
"1193",2479297,"lse","allowed","does not support banning anti-democratic speeches"
"1194",2479300,"lse","forbidden","does not support banning anti-democratic speeches"
"1195",2479326,"lse","allowed","does not support banning anti-democratic speeches"
"1196",2479330,"lse","forbidden","does not support banning anti-democratic speeches"
"1197",2479331,"lse","forbidden","does not support banning anti-democratic speeches"
"1198",2479334,"lse","forbidden","support banning anti-democratic speeches"
"1199",2479336,"lse","allowed","does not support banning anti-democratic speeches"
"1200",2479337,"lse","allowed","does not support banning anti-democratic speeches"
"1201",2479342,"lse","forbidden","does not support banning anti-democratic speeches"
"1202",2479345,"lse","forbidden","support banning anti-democratic speeches"
"1203",2479348,"lse","allowed","does not support banning anti-democratic speeches"
"1204",2479358,"lse","allowed","support banning anti-democratic speeches"
"1205",2479368,"lse","allowed","does not support banning anti-democratic speeches"
"1206",2481107,"lse","forbidden","does not support banning anti-democratic speeches"
"1207",2481108,"lse","allowed","does not support banning anti-democratic speeches"
"1208",2481109,"lse","allowed","does not support banning anti-democratic speeches"
"1209",2481111,"lse","allowed","support banning anti-democratic speeches"
"1210",2481113,"lse","forbidden","does not support banning anti-democratic speeches"
"1211",2481115,"lse","forbidden","does not support banning anti-democratic speeches"
"1212",2481118,"lse","forbidden","does not support banning anti-democratic speeches"
"1213",2481121,"lse","allowed","does not support banning anti-democratic speeches"
"1214",2481122,"lse","allowed","does not support banning anti-democratic speeches"
"1215",2481124,"lse","allowed","does not support banning anti-democratic speeches"
"1216",2481125,"lse","forbidden","does not support banning anti-democratic speeches"
"1217",2481134,"lse","forbidden","does not support banning anti-democratic speeches"
"1218",2481136,"lse","forbidden","does not support banning anti-democratic speeches"
"1219",2481137,"lse","forbidden","does not support banning anti-democratic speeches"
"1220",2481138,"lse","allowed","does not support banning anti-democratic speeches"
"1221",2481139,"lse","allowed","does not support banning anti-democratic speeches"
"1222",2481140,"lse","allowed","does not support banning anti-democratic speeches"
"1223",2481151,"lse","forbidden","support banning anti-democratic speeches"
"1224",2481152,"lse","forbidden","does not support banning anti-democratic speeches"
"1225",2481154,"lse","forbidden","does not support banning anti-democratic speeches"
"1226",2481156,"lse","allowed","does not support banning anti-democratic speeches"
"1227",2481157,"lse","forbidden","does not support banning anti-democratic speeches"
"1228",2481164,"lse","allowed","does not support banning anti-democratic speeches"
"1229",2481165,"lse","forbidden","does not support banning anti-democratic speeches"
"1230",2481166,"lse","forbidden","does not support banning anti-democratic speeches"
"1231",2481190,"lse","allowed","does not support banning anti-democratic speeches"
"1232",2481191,"lse","forbidden","does not support banning anti-democratic speeches"
"1233",2481193,"lse","forbidden","does not support banning anti-democratic speeches"
"1234",2481194,"lse","allowed","support banning anti-democratic speeches"
"1235",2481195,"lse","forbidden","does not support banning anti-democratic speeches"
"1236",2481199,"lse","allowed","does not support banning anti-democratic speeches"
"1237",2481200,"lse","allowed","support banning anti-democratic speeches"
"1238",2481204,"lse","forbidden","does not support banning anti-democratic speeches"
"1239",2481207,"lse","allowed","does not support banning anti-democratic speeches"
"1240",2481209,"lse","allowed","does not support banning anti-democratic speeches"
"1241",2481210,"lse","forbidden","does not support banning anti-democratic speeches"
"1242",2481211,"lse","forbidden","does not support banning anti-democratic speeches"
"1243",2481212,"lse","allowed","support banning anti-democratic speeches"
"1244",2481216,"lse","allowed","support banning anti-democratic speeches"
"1245",2481217,"lse","forbidden","does not support banning anti-democratic speeches"
"1246",2481220,"lse","forbidden","does not support banning anti-democratic speeches"
"1247",2481225,"lse","allowed","does not support banning anti-democratic speeches"
"1248",2481227,"lse","forbidden","support banning anti-democratic speeches"
"1249",2481229,"lse","allowed","support banning anti-democratic speeches"
"1250",2481231,"lse","allowed","support banning anti-democratic speeches"
"1251",2481233,"lse","allowed","does not support banning anti-democratic speeches"
"1252",2481236,"lse","allowed","does not support banning anti-democratic speeches"
"1253",2481251,"lse","allowed","does not support banning anti-democratic speeches"
"1254",2481252,"lse","allowed","does not support banning anti-democratic speeches"
"1255",2481255,"lse","forbidden","does not support banning anti-democratic speeches"
"1256",2481256,"lse","forbidden","does not support banning anti-democratic speeches"
"1257",2481257,"lse","forbidden","does not support banning anti-democratic speeches"
"1258",2481258,"lse","forbidden","does not support banning anti-democratic speeches"
"1259",2481259,"lse","forbidden","does not support banning anti-democratic speeches"
"1260",2481262,"lse","forbidden","does not support banning anti-democratic speeches"
"1261",2481263,"lse","allowed","support banning anti-democratic speeches"
"1262",2481264,"lse","allowed","does not support banning anti-democratic speeches"
"1263",2481268,"lse","allowed","does not support banning anti-democratic speeches"
"1264",2481271,"lse","forbidden","does not support banning anti-democratic speeches"
"1265",2481273,"lse","forbidden","does not support banning anti-democratic speeches"
"1266",2481283,"lse","forbidden","does not support banning anti-democratic speeches"
"1267",2481305,"lse","forbidden","does not support banning anti-democratic speeches"
"1268",2481309,"lse","forbidden","does not support banning anti-democratic speeches"
"1269",2481310,"lse","allowed","does not support banning anti-democratic speeches"
"1270",2481311,"lse","forbidden","does not support banning anti-democratic speeches"
"1271",2481312,"lse","allowed","does not support banning anti-democratic speeches"
"1272",2481316,"lse","allowed","does not support banning anti-democratic speeches"
"1273",2481320,"lse","allowed","does not support banning anti-democratic speeches"
"1274",2481323,"lse","forbidden","does not support banning anti-democratic speeches"
"1275",2481326,"lse","forbidden","does not support banning anti-democratic speeches"
"1276",2481328,"lse","allowed","does not support banning anti-democratic speeches"
"1277",2481330,"lse","forbidden","does not support banning anti-democratic speeches"
"1278",2481337,"lse","forbidden","does not support banning anti-democratic speeches"
"1279",2481341,"lse","forbidden","does not support banning anti-democratic speeches"
"1280",2481348,"lse","allowed","does not support banning anti-democratic speeches"
"1281",2481353,"lse","allowed","support banning anti-democratic speeches"
"1282",2481354,"lse","allowed","does not support banning anti-democratic speeches"
"1283",2481356,"lse","forbidden","does not support banning anti-democratic speeches"
"1284",2481359,"lse","allowed","does not support banning anti-democratic speeches"
"1285",2481360,"lse","forbidden","does not support banning anti-democratic speeches"
"1286",2481364,"lse","allowed","does not support banning anti-democratic speeches"
"1287",2481369,"lse","forbidden","does not support banning anti-democratic speeches"
"1288",2481389,"lse","allowed","does not support banning anti-democratic speeches"
"1289",2481393,"lse","forbidden","does not support banning anti-democratic speeches"
"1290",2481420,"lse","forbidden","does not support banning anti-democratic speeches"
"1291",2481422,"lse","forbidden","does not support banning anti-democratic speeches"
"1292",2481425,"lse","allowed","does not support banning anti-democratic speeches"
"1293",2481427,"lse","forbidden","does not support banning anti-democratic speeches"
"1294",2481431,"lse","allowed","support banning anti-democratic speeches"
"1295",2481438,"lse","forbidden","does not support banning anti-democratic speeches"
"1296",2481448,"lse","allowed","does not support banning anti-democratic speeches"
"1297",2481454,"lse","allowed","support banning anti-democratic speeches"
"1298",2481456,"lse","allowed","support banning anti-democratic speeches"
"1299",2481458,"lse","allowed","support banning anti-democratic speeches"
"1300",2481463,"lse","forbidden","does not support banning anti-democratic speeches"
"1301",2481467,"lse","forbidden","does not support banning anti-democratic speeches"
"1302",2481493,"lse","allowed","does not support banning anti-democratic speeches"
"1303",2481495,"lse","forbidden","does not support banning anti-democratic speeches"
"1304",2481500,"lse","forbidden","does not support banning anti-democratic speeches"
"1305",2481502,"lse","allowed","does not support banning anti-democratic speeches"
"1306",2481505,"lse","allowed","does not support banning anti-democratic speeches"
"1307",2481509,"lse","allowed","does not support banning anti-democratic speeches"
"1308",2481514,"lse","allowed","support banning anti-democratic speeches"
"1309",2481517,"lse","forbidden","does not support banning anti-democratic speeches"
"1310",2481528,"lse","forbidden","does not support banning anti-democratic speeches"
"1311",2481530,"lse","forbidden","does not support banning anti-democratic speeches"
"1312",2481531,"lse","forbidden","does not support banning anti-democratic speeches"
"1313",2481539,"lse","allowed","support banning anti-democratic speeches"
"1314",2481577,"lse","forbidden","does not support banning anti-democratic speeches"
"1315",2481589,"lse","forbidden","does not support banning anti-democratic speeches"
"1316",2481595,"lse","forbidden","support banning anti-democratic speeches"
"1317",2481604,"lse","allowed","does not support banning anti-democratic speeches"
"1318",2481606,"lse","forbidden","does not support banning anti-democratic speeches"
"1319",2481608,"lse","allowed","does not support banning anti-democratic speeches"
"1320",2481613,"lse","allowed","does not support banning anti-democratic speeches"
"1321",2481617,"lse","forbidden","does not support banning anti-democratic speeches"
"1322",2481620,"lse","forbidden","does not support banning anti-democratic speeches"
"1323",2481624,"lse","forbidden","does not support banning anti-democratic speeches"
"1324",2481627,"lse","forbidden","does not support banning anti-democratic speeches"
"1325",2481630,"lse","allowed","support banning anti-democratic speeches"
"1326",2481670,"lse","forbidden","does not support banning anti-democratic speeches"
"1327",2481679,"lse","forbidden","support banning anti-democratic speeches"
"1328",2481682,"lse","allowed","does not support banning anti-democratic speeches"
"1329",2481700,"lse","forbidden","does not support banning anti-democratic speeches"
"1330",2481703,"lse","allowed","support banning anti-democratic speeches"
"1331",2481711,"lse","forbidden","does not support banning anti-democratic speeches"
"1332",2481715,"lse","forbidden","support banning anti-democratic speeches"
"1333",2481719,"lse","forbidden","does not support banning anti-democratic speeches"
"1334",2481720,"lse","forbidden","does not support banning anti-democratic speeches"
"1335",2481723,"lse","allowed","support banning anti-democratic speeches"
"1336",2481732,"lse","forbidden","does not support banning anti-democratic speeches"
"1337",2481752,"lse","allowed","does not support banning anti-democratic speeches"
"1338",2481755,"lse","allowed","does not support banning anti-democratic speeches"
"1339",2481757,"lse","forbidden","does not support banning anti-democratic speeches"
"1340",2481769,"lse","allowed","does not support banning anti-democratic speeches"
"1341",2481770,"lse","allowed","does not support banning anti-democratic speeches"
"1342",2481775,"lse","allowed","support banning anti-democratic speeches"
"1343",2481777,"lse","allowed","does not support banning anti-democratic speeches"
"1344",2481779,"lse","forbidden","does not support banning anti-democratic speeches"
"1345",2481781,"lse","forbidden","support banning anti-democratic speeches"
"1346",2481783,"lse","forbidden","does not support banning anti-democratic speeches"
"1347",2481790,"lse","forbidden","does not support banning anti-democratic speeches"
